alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,stratum
0.05,10,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.05,2,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.05,0,0,0,0,0,0.0,0.0,0.0,0,betting,K<=5
0.1,10,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.1,2,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.1,0,0,0,0,0,0.0,0.0,0.0,0,betting,K<=5
0.15,10,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.15,2,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.15,0,0,0,0,0,0.0,0.0,0.0,0,betting,K<=5
0.2,10,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.2,2,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.2,0,0,0,0,0,0.0,0.0,0.0,0,betting,K<=5
0.05,10,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.05,2,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.05,0,0,0,0,0,0.0,0.0,0.0,1,betting,K<=5
0.1,10,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.1,2,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.1,0,0,0,0,0,0.0,0.0,0.0,1,betting,K<=5
0.15,10,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.15,2,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.15,0,0,0,0,0,0.0,0.0,0.0,1,betting,K<=5
0.2,10,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.2,2,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.2,0,0,0,0,0,0.0,0.0,0.0,1,betting,K<=5
