alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,cal_null_size,n_cal
0.1,559,193,330,36,294,0.10909090909090909,0.4788273615635179,0.03868018286622938,0.4,5599,6,betting,all,4857
0.15,559,232,392,65,327,0.16581632653061223,0.5325732899022801,0.08235937189425561,0.4,5599,6,betting,all,4857
0.2,559,233,404,73,331,0.1806930693069307,0.5390879478827362,0.08562413039157227,0.4,5599,6,betting,all,4857
0.05,559,185,313,23,290,0.07348242811501597,0.4715447154471545,0.028846153846153848,0.4,5539,7,betting,all,5369
0.1,559,191,324,23,301,0.07098765432098765,0.4894308943089431,0.02869707811568277,0.4,5539,7,betting,all,5369
0.15,559,226,412,67,345,0.16262135922330098,0.5609756097560976,0.0704737768691257,0.4,5539,7,betting,all,5369
0.2,559,267,494,121,373,0.24493927125506074,0.6065040650406504,0.13496464775534542,0.4,5539,7,betting,all,5369
0.05,559,187,314,32,282,0.10191082802547771,0.493006993006993,0.035897435897435895,0.4,5318,8,betting,all,4991
0.1,559,214,376,53,323,0.14095744680851063,0.5646853146853147,0.06251384274640089,0.4,5318,8,betting,all,4991
0.15,559,250,449,109,340,0.24276169265033407,0.5944055944055944,0.12847346451997615,0.4,5318,8,betting,all,4991
0.2,559,250,449,109,340,0.24276169265033407,0.5944055944055944,0.12847346451997615,0.4,5318,8,betting,all,4991
0.05,559,196,327,25,302,0.0764525993883792,0.4660493827160494,0.031360564500099386,0.4,5698,9,betting,all,5193
0.1,559,205,353,35,318,0.09915014164305949,0.49074074074074076,0.036190618167362354,0.4,5698,9,betting,all,5193
0.15,559,235,435,72,363,0.16551724137931034,0.5601851851851852,0.07313448825076732,0.4,5698,9,betting,all,5193
0.2,559,260,487,108,379,0.22176591375770022,0.5848765432098766,0.11747167561121048,0.4,5698,9,betting,all,5193
0.05,559,169,229,14,215,0.0611353711790393,0.4126679462571977,0.022182468694096603,0.4,5008,10,betting,all,5330
0.1,559,198,289,35,254,0.12110726643598616,0.4875239923224568,0.04482210296163785,0.4,5008,10,betting,all,5330
0.15,559,231,358,73,285,0.20391061452513967,0.5470249520153551,0.09383820314052871,0.4,5008,10,betting,all,5330
0.2,559,232,372,80,292,0.21505376344086022,0.5604606525911708,0.0963937870914615,0.4,5008,10,betting,all,5330
0.05,559,178,292,16,276,0.0547945205479452,0.48336252189141854,0.022435897435897436,0.4,5627,11,betting,all,5090
0.1,559,227,400,72,328,0.18,0.574430823117338,0.08181914984240567,0.4,5627,11,betting,all,5090
0.15,559,230,418,79,339,0.18899521531100477,0.5936952714535902,0.08370040811901276,0.4,5627,11,betting,all,5090
0.2,559,258,482,119,363,0.24688796680497926,0.6357267950963222,0.12790981628190928,0.4,5627,11,betting,all,5090
0.05,559,130,194,9,185,0.04639175257731959,0.34579439252336447,0.01520572450805009,0.4,5703,12,betting,all,4925
0.1,559,166,259,17,242,0.06563706563706563,0.4523364485981308,0.022190987307266378,0.4,5703,12,betting,all,4925
0.15,559,169,272,20,252,0.07352941176470588,0.47102803738317756,0.02375628247721271,0.4,5703,12,betting,all,4925
0.2,559,171,277,23,254,0.08303249097472924,0.4747663551401869,0.024292955106908595,0.4,5703,12,betting,all,4925
0.05,559,185,282,23,259,0.08156028368794327,0.46415770609318996,0.034188034188034185,0.4,5270,13,betting,all,5942
0.1,559,192,312,31,281,0.09935897435897435,0.503584229390681,0.04007865519493427,0.4,5270,13,betting,all,5942
0.15,559,213,355,50,305,0.14084507042253522,0.546594982078853,0.06380015333503705,0.4,5270,13,betting,all,5942
0.2,559,214,365,55,310,0.1506849315068493,0.5555555555555556,0.06559332140727489,0.4,5270,13,betting,all,5942
0.05,559,183,273,23,250,0.08424908424908426,0.4612546125461255,0.030769230769230767,0.4,5142,14,betting,all,5346
0.1,559,191,295,27,268,0.09152542372881356,0.4944649446494465,0.03218545020870602,0.4,5142,14,betting,all,5346
0.15,559,228,366,55,311,0.15027322404371585,0.5738007380073801,0.06862168838913024,0.4,5142,14,betting,all,5346
0.2,559,268,444,109,335,0.24549549549549549,0.6180811808118081,0.13194054008007497,0.4,5142,14,betting,all,5346
0.05,559,183,291,21,270,0.07216494845360824,0.4679376083188908,0.029048470908936024,0.4,5496,15,betting,all,6101
0.1,559,226,362,63,299,0.17403314917127072,0.5181975736568457,0.0804611409262572,0.4,5496,15,betting,all,6101
0.15,559,227,372,67,305,0.18010752688172044,0.5285961871750433,0.0821606042536275,0.4,5496,15,betting,all,6101
0.2,559,264,448,122,326,0.27232142857142855,0.5649913344887348,0.14831899366783088,0.4,5496,15,betting,all,6101
0.05,559,181,268,19,249,0.0708955223880597,0.38425925925925924,0.02340488968395945,0.4,5425,16,betting,all,4919
0.1,559,190,295,24,271,0.08135593220338982,0.4182098765432099,0.02728085867620751,0.4,5425,16,betting,all,4919
0.15,559,243,400,72,328,0.18,0.5061728395061729,0.09510179742737881,0.4,5425,16,betting,all,4919
0.2,559,243,405,74,331,0.18271604938271604,0.5108024691358025,0.09569810034926314,0.4,5425,16,betting,all,4919
0.05,559,163,262,27,235,0.10305343511450382,0.4625984251968504,0.024120453190220634,0.4,5624,17,betting,all,5598
0.1,559,188,311,55,256,0.17684887459807075,0.5039370078740157,0.059127048661932385,0.4,5624,17,betting,all,5598
0.15,559,191,323,58,265,0.17956656346749225,0.5216535433070866,0.06002150304475886,0.4,5624,17,betting,all,5598
0.2,559,234,413,106,307,0.2566585956416465,0.6043307086614174,0.11859974650672327,0.4,5624,17,betting,all,5598
0.05,559,185,305,32,273,0.10491803278688525,0.4619289340101523,0.039206917113893854,0.4,5934,18,betting,all,5443
0.1,559,210,369,57,312,0.15447154471544716,0.5279187817258884,0.06639833035181872,0.4,5934,18,betting,all,5443
0.15,559,211,386,66,320,0.17098445595854922,0.5414551607445008,0.06783513643978759,0.4,5934,18,betting,all,5443
0.2,559,251,479,124,355,0.2588726513569937,0.6006768189509306,0.13156572110060483,0.4,5934,18,betting,all,5443
0.05,559,185,284,32,252,0.11267605633802817,0.4763705103969754,0.037257574466876796,0.4,5252,19,betting,all,5655
0.1,559,194,297,36,261,0.12121212121212122,0.4933837429111531,0.04232614930289349,0.4,5252,19,betting,all,5655
0.15,559,218,342,53,289,0.15497076023391812,0.5463137996219282,0.061588153448618566,0.4,5252,19,betting,all,5655
0.2,559,218,345,55,290,0.15942028985507245,0.5482041587901701,0.06188630490956073,0.4,5252,19,betting,all,5655
