selected,selected_fraction,threshold,fp,tp,fdp,recall
60,0.010068803490518544,0.8753952383995056,0,60,0.0,0.11494252873563218
119,0.019969793589528443,0.8118036985397339,3,116,0.025210084033613446,0.2222222222222222
179,0.030038597080046987,0.74761962890625,5,174,0.027932960893854747,0.3333333333333333
238,0.039939587179056886,0.647357702255249,13,225,0.0546218487394958,0.43103448275862066
298,0.05000839066957543,0.5568376183509827,28,270,0.09395973154362416,0.5172413793103449
358,0.06007719416009397,0.46807876229286194,62,296,0.17318435754189945,0.5670498084291188
417,0.06997818425910388,0.40667223930358887,101,316,0.2422062350119904,0.6053639846743295
477,0.08004698774962242,0.35135018825531006,146,331,0.3060796645702306,0.6340996168582376
536,0.08994797784863232,0.31553521752357483,193,343,0.36007462686567165,0.657088122605364
596,0.10001678133915086,0.2845340967178345,249,347,0.41778523489932884,0.6647509578544061
655,0.10991777143816077,0.25826510787010193,302,353,0.46106870229007635,0.6762452107279694
715,0.11998657492867931,0.23940594494342804,357,358,0.4993006993006993,0.685823754789272
775,0.13005537841919784,0.22408835589885712,411,364,0.5303225806451612,0.6973180076628352
834,0.13995636851820775,0.210257425904274,467,367,0.5599520383693045,0.7030651340996169
894,0.1500251720087263,0.1998698115348816,520,374,0.5816554809843401,0.7164750957854407
953,0.1599261621077362,0.1863240748643875,578,375,0.6065057712486883,0.7183908045977011
1013,0.16999496559825475,0.17658832669258118,636,377,0.6278381046396841,0.7222222222222222
1073,0.18006376908877328,0.16854794323444366,694,379,0.646784715750233,0.7260536398467433
1132,0.1899647591877832,0.1624821424484253,751,381,0.6634275618374559,0.7298850574712644
1192,0.20003356267830172,0.1551210731267929,810,382,0.6795302013422819,0.7318007662835249
1251,0.20993455277731163,0.14953278005123138,868,383,0.6938449240607514,0.7337164750957854
1311,0.22000335626783019,0.14483819901943207,924,387,0.7048054919908466,0.7413793103448276
1371,0.23007215975834872,0.14102120697498322,981,390,0.7155361050328227,0.7471264367816092
1430,0.23997314985735863,0.13737499713897705,1038,392,0.7258741258741259,0.7509578544061303
1490,0.25004195334787715,0.13292603194713593,1096,394,0.7355704697986577,0.7547892720306514
1549,0.25994294344688706,0.12947463989257812,1154,395,0.7449967721110394,0.7567049808429118
1609,0.2700117469374056,0.12626037001609802,1211,398,0.7526413921690491,0.7624521072796935
1669,0.2800805504279241,0.12253931164741516,1271,398,0.7615338526063511,0.7624521072796935
1728,0.28998154052693403,0.11953586339950562,1328,400,0.7685185185185185,0.7662835249042146
1788,0.3000503440174526,0.11624887585639954,1386,402,0.7751677852348994,0.7701149425287356
1847,0.3099513341164625,0.1136845052242279,1443,404,0.781266919328641,0.7739463601532567
1907,0.32002013760698106,0.1113751158118248,1498,409,0.7855270057682223,0.7835249042145593
1966,0.3299211277059909,0.10917665809392929,1553,413,0.7899287894201424,0.7911877394636015
2026,0.3399899311965095,0.10641942173242569,1609,417,0.7941757156959526,0.7988505747126436
2086,0.35005873468702803,0.10382819175720215,1666,420,0.7986577181208053,0.8045977011494253
2145,0.35995972478603794,0.10143166780471802,1725,420,0.8041958041958042,0.8045977011494253
2205,0.37002852827655647,0.09937509894371033,1782,423,0.8081632653061225,0.8103448275862069
2264,0.3799295183755664,0.0980897769331932,1838,426,0.8118374558303887,0.8160919540229885
2324,0.3899983218660849,0.09626970440149307,1898,426,0.8166953528399311,0.8160919540229885
2384,0.40006712535660344,0.09443438798189163,1956,428,0.8204697986577181,0.8199233716475096
2443,0.40996811545561335,0.0928833857178688,2015,428,0.8248055669259108,0.8199233716475096
2503,0.4200369189461319,0.09147226810455322,2073,430,0.8282061526168598,0.8237547892720306
2562,0.4299379090451418,0.08991646766662598,2130,432,0.8313817330210773,0.8275862068965517
2622,0.44000671253566037,0.0882745310664177,2187,435,0.834096109839817,0.8333333333333334
2682,0.4500755160261789,0.08684343844652176,2247,435,0.8378076062639821,0.8333333333333334
2741,0.4599765061251888,0.0856601893901825,2304,437,0.8405691353520612,0.8371647509578544
2801,0.47004530961570734,0.08415582776069641,2363,438,0.8436272759728668,0.8390804597701149
2860,0.47994629971471725,0.08293682336807251,2418,442,0.8454545454545455,0.8467432950191571
2920,0.4900151032052358,0.08147367835044861,2473,447,0.8469178082191781,0.8563218390804598
2980,0.5000839066957543,0.08040641248226166,2530,450,0.8489932885906041,0.8620689655172413
3039,0.5099848967947642,0.07947145402431488,2587,452,0.8512668641000329,0.8659003831417624
3099,0.5200537002852827,0.07838034629821777,2644,455,0.8531784446595676,0.8716475095785441
3158,0.5299546903842927,0.07728120684623718,2703,455,0.8559214692843572,0.8716475095785441
3218,0.5400234938748112,0.07644524425268173,2762,456,0.858297078931013,0.8735632183908046
3277,0.5499244839738211,0.07546230405569077,2820,457,0.8605431797375649,0.8754789272030651
3337,0.5599932874643396,0.07462942600250244,2878,459,0.8624513035660774,0.8793103448275862
3397,0.5700620909548582,0.07375763356685638,2935,462,0.8639976449808655,0.8850574712643678
3456,0.5799630810538681,0.0727296993136406,2990,466,0.8651620370370371,0.89272030651341
3516,0.5900318845443866,0.07208945602178574,3046,470,0.8663253697383391,0.9003831417624522
3575,0.5999328746433965,0.07102477550506592,3105,470,0.8685314685314686,0.9003831417624522
3635,0.610001678133915,0.07024714350700378,3161,474,0.8696011004126547,0.9080459770114943
3695,0.6200704816244337,0.06960814446210861,3219,476,0.8711772665764547,0.9118773946360154
3754,0.6299714717234435,0.06865431368350983,3276,478,0.8726691529035695,0.9157088122605364
3814,0.6400402752139621,0.06787892431020737,3334,480,0.8741478762454117,0.9195402298850575
3873,0.649941265312972,0.06724223494529724,3392,481,0.8758068680609347,0.921455938697318
3933,0.6600100688034906,0.06644118577241898,3451,482,0.8774472412916349,0.9233716475095786
3993,0.6700788722940091,0.06585260480642319,3510,483,0.879038317054846,0.9252873563218391
4052,0.679979862393019,0.06512484699487686,3569,483,0.8807996051332675,0.9252873563218391
4112,0.6900486658835375,0.0644926130771637,3628,484,0.882295719844358,0.9272030651340997
4171,0.6999496559825474,0.06389515101909637,3687,484,0.8839606808918724,0.9272030651340997
