selected,selected_fraction,threshold,fp,tp,fdp,recall
33,0.010113392583512106,0.5013787150382996,33,0,1.0,0.0
65,0.0199203187250996,0.409574955701828,65,0,1.0,0.0
98,0.030033711308611707,0.3451445996761322,98,0,1.0,0.0
131,0.040147103892123816,0.3105759620666504,131,0,1.0,0.0
163,0.04995403003371131,0.28076639771461487,163,0,1.0,0.0
196,0.060067422617223414,0.2506113052368164,196,0,1.0,0.0
228,0.0698743487588109,0.23447878658771515,228,0,1.0,0.0
261,0.07998774134232302,0.21797768771648407,261,0,1.0,0.0
294,0.09010113392583512,0.2060687243938446,294,0,1.0,0.0
326,0.09990806006742262,0.19391043484210968,326,0,1.0,0.0
359,0.11002145265093473,0.18267802894115448,359,0,1.0,0.0
392,0.12013484523444683,0.17314492166042328,392,0,1.0,0.0
424,0.12994177137603433,0.16667060554027557,424,0,1.0,0.0
457,0.14005516395954642,0.16038061678409576,457,0,1.0,0.0
489,0.14986209010113394,0.153939351439476,489,0,1.0,0.0
522,0.15997548268464604,0.14864252507686615,522,0,1.0,0.0
555,0.17008887526815814,0.1437804102897644,555,0,1.0,0.0
587,0.17989580140974562,0.14029419422149658,587,0,1.0,0.0
620,0.19000919399325775,0.1366882473230362,620,0,1.0,0.0
653,0.20012258657676985,0.13247163593769073,653,0,1.0,0.0
685,0.20992951271835733,0.12876982986927032,685,0,1.0,0.0
718,0.22004290530186946,0.1260046362876892,718,0,1.0,0.0
750,0.22984983144345694,0.12253931164741516,750,0,1.0,0.0
783,0.23996322402696904,0.11946172267198563,783,0,1.0,0.0
816,0.25007661661048114,0.11673689633607864,816,0,1.0,0.0
848,0.25988354275206865,0.1137276291847229,848,0,1.0,0.0
881,0.2699969353355808,0.11202646791934967,881,0,1.0,0.0
914,0.28011032791909285,0.10957332700490952,914,0,1.0,0.0
946,0.28991725406068036,0.10691787302494049,946,0,1.0,0.0
979,0.30003064664419243,0.10453446209430695,979,0,1.0,0.0
1012,0.31014403922770456,0.10249102115631104,1012,0,1.0,0.0
