seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
0,0.05,max_phi,0.3,2416,363,715,120,1,119,0.008333333333333333,0.0004655493482309125,0.3278236914600551,111,3,108,0.02702702702702703,0.0026070763500931097,0.15104895104895105,0.29201101928374656
0,0.1,max_phi,0.3,2416,363,715,146,2,144,0.0136986301369863,0.0023277467411545625,0.39669421487603307,133,4,129,0.03007518796992481,0.0032278088144009932,0.18041958041958042,0.33884297520661155
0,0.15,max_phi,0.3,2416,363,715,160,4,156,0.025,0.00409683426443203,0.4297520661157025,156,6,150,0.038461538461538464,0.006021104903786468,0.2097902097902098,0.3884297520661157
0,0.2,max_phi,0.3,2416,363,715,181,10,171,0.055248618784530384,0.012849162011173185,0.47107438016528924,173,8,165,0.046242774566473986,0.008690254500310366,0.23076923076923078,0.4214876033057851
1,0.05,max_phi,0.3,2302,359,660,141,3,138,0.02127659574468085,0.002005443346225469,0.38440111420612816,96,1,95,0.010416666666666666,0.00186219739292365,0.14393939393939395,0.2562674094707521
1,0.1,max_phi,0.3,2302,359,660,162,4,158,0.024691358024691357,0.0038676407391491194,0.4401114206128134,155,6,149,0.03870967741935484,0.004519409826672397,0.22575757575757577,0.38997214484679665
1,0.15,max_phi,0.3,2302,359,660,190,9,181,0.04736842105263158,0.010695697846535835,0.5041782729805014,174,7,167,0.040229885057471264,0.006381607219596047,0.25303030303030305,0.4373259052924791
1,0.2,max_phi,0.3,2302,359,660,201,10,191,0.04975124378109453,0.012557895239459485,0.532033426183844,193,10,183,0.05181347150259067,0.011020171634696773,0.2772727272727273,0.467966573816156
2,0.05,max_phi,0.3,2300,337,672,115,9,106,0.0782608695652174,0.011855990068280572,0.314540059347181,102,9,93,0.08823529411764706,0.0111731843575419,0.13839285714285715,0.27002967359050445
2,0.1,max_phi,0.3,2300,337,672,138,10,128,0.07246376811594203,0.012787088764742396,0.3798219584569733,118,11,107,0.09322033898305085,0.013656114214773432,0.15922619047619047,0.3056379821958457
2,0.15,max_phi,0.3,2300,337,672,148,10,138,0.06756756756756757,0.012787088764742396,0.4094955489614243,136,12,124,0.08823529411764706,0.01551831160769708,0.18452380952380953,0.34718100890207715
2,0.2,max_phi,0.3,2300,337,672,166,14,152,0.08433734939759036,0.020235878336436995,0.45103857566765576,144,13,131,0.09027777777777778,0.01738050900062073,0.1949404761904762,0.3620178041543027
3,0.05,max_phi,0.3,2623,309,609,129,4,125,0.031007751937984496,0.004655493482309125,0.4045307443365696,120,2,118,0.016666666666666666,0.002793296089385475,0.19376026272577998,0.36245954692556637
3,0.1,max_phi,0.3,2623,309,609,153,6,147,0.0392156862745098,0.008379888268156424,0.47572815533980584,140,4,136,0.02857142857142857,0.004655493482309125,0.2233169129720854,0.4174757281553398
3,0.15,max_phi,0.3,2623,309,609,167,7,160,0.041916167664670656,0.010242085661080074,0.517799352750809,154,6,148,0.03896103896103896,0.008379888268156424,0.24302134646962234,0.44660194174757284
3,0.2,max_phi,0.3,2623,309,609,174,10,164,0.05747126436781609,0.013345747982619489,0.5307443365695793,171,10,161,0.05847953216374269,0.013345747982619489,0.26436781609195403,0.4854368932038835
4,0.05,max_phi,0.3,2493,334,647,105,2,103,0.01904761904761905,0.002482929857231533,0.3083832335329341,94,2,92,0.02127659574468085,0.0037243947858473,0.14219474497681608,0.26646706586826346
4,0.1,max_phi,0.3,2493,334,647,122,3,119,0.02459016393442623,0.003414028553693358,0.3562874251497006,118,5,113,0.0423728813559322,0.006828057107386715,0.17465224111282843,0.3263473053892216
4,0.15,max_phi,0.3,2493,334,647,139,5,134,0.03597122302158273,0.0062073246430788325,0.40119760479041916,130,7,123,0.05384615384615385,0.010552451893234015,0.1901081916537867,0.3532934131736527
4,0.2,max_phi,0.3,2493,334,647,149,10,139,0.06711409395973154,0.014587212911235258,0.4161676646706587,148,10,138,0.06756756756756757,0.013345747982619489,0.2132921174652241,0.39221556886227543
5,0.05,max_phi,0.3,2485,366,718,130,4,126,0.03076923076923077,0.006517690875232775,0.3442622950819672,117,2,115,0.017094017094017096,0.0037243947858473,0.16016713091922005,0.29508196721311475
5,0.1,max_phi,0.3,2485,366,718,163,5,158,0.03067484662576687,0.0074487895716946,0.43169398907103823,147,6,141,0.04081632653061224,0.006879784812745707,0.19637883008356546,0.36065573770491804
5,0.15,max_phi,0.3,2485,366,718,177,7,170,0.03954802259887006,0.0111731843575419,0.4644808743169399,172,8,164,0.046511627906976744,0.009635460752779188,0.22841225626740946,0.412568306010929
5,0.2,max_phi,0.3,2485,366,718,194,12,182,0.061855670103092786,0.015363128491620111,0.4972677595628415,180,9,171,0.05,0.011497658145702838,0.2381615598885794,0.4262295081967213
6,0.05,max_phi,0.3,2485,374,704,163,5,158,0.03067484662576687,0.006362507759155802,0.42245989304812837,130,2,128,0.015384615384615385,0.0037243947858473,0.18181818181818182,0.3235294117647059
6,0.1,max_phi,0.3,2485,374,704,201,6,195,0.029850746268656716,0.0066728739913097445,0.5213903743315508,187,5,182,0.026737967914438502,0.006362507759155802,0.2585227272727273,0.4572192513368984
6,0.15,max_phi,0.3,2485,374,704,250,27,223,0.108,0.012059945020838876,0.5962566844919787,204,7,197,0.03431372549019608,0.010086902545003102,0.27982954545454547,0.4946524064171123
6,0.2,max_phi,0.3,2485,374,704,270,32,238,0.11851851851851852,0.017136649818214063,0.6363636363636364,216,9,207,0.041666666666666664,0.012259466170080694,0.2940340909090909,0.5106951871657754
7,0.05,max_phi,0.3,2667,357,635,117,2,115,0.017094017094017096,0.0012414649286157666,0.32212885154061627,103,2,101,0.019417475728155338,0.002482929857231533,0.15905511811023623,0.27450980392156865
7,0.1,max_phi,0.3,2667,357,635,146,3,143,0.02054794520547945,0.0021725636250775914,0.4005602240896359,136,3,133,0.022058823529411766,0.0029484792054624456,0.2094488188976378,0.3585434173669468
7,0.15,max_phi,0.3,2667,357,635,162,3,159,0.018518518518518517,0.0021725636250775914,0.44537815126050423,159,7,152,0.0440251572327044,0.006052141527001862,0.23937007874015748,0.40896358543417366
7,0.2,max_phi,0.3,2667,357,635,182,6,176,0.03296703296703297,0.005896958410924891,0.49299719887955185,167,10,157,0.059880239520958084,0.009776536312849162,0.247244094488189,0.42296918767507
8,0.05,max_phi,0.3,2222,369,704,116,1,115,0.008620689655172414,0.0006207324643078833,0.3116531165311653,109,0,109,0.0,0.0,0.15482954545454544,0.2791327913279133
8,0.1,max_phi,0.3,2222,369,704,128,1,127,0.0078125,0.0006207324643078833,0.34417344173441733,125,1,124,0.008,0.0006207324643078833,0.17613636363636365,0.3143631436314363
8,0.15,max_phi,0.3,2222,369,704,141,2,139,0.014184397163120567,0.002482929857231533,0.37669376693766937,134,2,132,0.014925373134328358,0.002482929857231533,0.1875,0.3333333333333333
8,0.2,max_phi,0.3,2222,369,704,163,9,154,0.05521472392638037,0.0111731843575419,0.4173441734417344,147,4,143,0.027210884353741496,0.0062073246430788325,0.203125,0.3604336043360434
9,0.05,max_phi,0.3,2174,362,720,107,2,105,0.018691588785046728,0.0037243947858473,0.2900552486187845,97,3,94,0.030927835051546393,0.00558659217877095,0.13055555555555556,0.24585635359116023
9,0.1,max_phi,0.3,2174,362,720,127,2,125,0.015748031496062992,0.0037243947858473,0.3453038674033149,120,5,115,0.041666666666666664,0.006414235464514795,0.1597222222222222,0.2900552486187845
9,0.15,max_phi,0.3,2174,362,720,147,7,140,0.047619047619047616,0.010552451893234015,0.3867403314917127,139,10,129,0.07194244604316546,0.010138630250362095,0.17916666666666667,0.3259668508287293
9,0.2,max_phi,0.3,2174,362,720,176,13,163,0.07386363636363637,0.013423339540657978,0.45027624309392267,162,14,148,0.08641975308641975,0.016618700976242875,0.20555555555555555,0.3674033149171271
10,0.05,max_phi,0.3,2356,353,648,117,4,113,0.03418803418803419,0.0062073246430788325,0.32011331444759206,102,1,101,0.00980392156862745,0.00186219739292365,0.1558641975308642,0.26628895184135976
10,0.1,max_phi,0.3,2356,353,648,150,4,146,0.02666666666666667,0.0062073246430788325,0.41359773371104813,146,4,142,0.0273972602739726,0.0062073246430788325,0.2191358024691358,0.35694050991501414
10,0.15,max_phi,0.3,2356,353,648,171,6,165,0.03508771929824561,0.007138423339540657,0.46742209631728043,163,6,157,0.03680981595092025,0.009000620732464307,0.24228395061728394,0.3909348441926346
10,0.2,max_phi,0.3,2356,353,648,184,7,177,0.03804347826086957,0.008069522036002483,0.5014164305949008,181,7,174,0.03867403314917127,0.009931719428926133,0.26851851851851855,0.43342776203966005
11,0.05,max_phi,0.3,2764,351,627,127,7,120,0.05511811023622047,0.00808362959200948,0.3418803418803419,95,4,91,0.042105263157894736,0.0074487895716946,0.14513556618819776,0.25071225071225073
11,0.1,max_phi,0.3,2764,351,627,146,9,137,0.06164383561643835,0.00994582698493313,0.3903133903133903,131,10,121,0.07633587786259542,0.01367022177078043,0.19298245614035087,0.33618233618233617
11,0.15,max_phi,0.3,2764,351,627,167,13,154,0.07784431137724551,0.012277201383346634,0.43874643874643876,145,11,134,0.07586206896551724,0.015532419163704079,0.21371610845295055,0.36752136752136755
11,0.2,max_phi,0.3,2764,351,627,182,18,164,0.0989010989010989,0.020657089651503056,0.4672364672364672,164,15,149,0.09146341463414634,0.01962925342813611,0.23763955342902712,0.4045584045584046
12,0.05,max_phi,0.3,2559,388,811,112,3,109,0.026785714285714284,0.00558659217877095,0.2809278350515464,94,2,92,0.02127659574468085,0.0037243947858473,0.11344019728729964,0.22938144329896906
12,0.1,max_phi,0.3,2559,388,811,132,3,129,0.022727272727272728,0.00558659217877095,0.3324742268041237,119,3,116,0.025210084033613446,0.00558659217877095,0.14303329223181258,0.27835051546391754
12,0.15,max_phi,0.3,2559,388,811,156,6,150,0.038461538461538464,0.009776536312849162,0.3865979381443299,140,3,137,0.02142857142857143,0.00558659217877095,0.16892725030826142,0.327319587628866
12,0.2,max_phi,0.3,2559,388,811,209,22,187,0.10526315789473684,0.013049489306472546,0.48195876288659795,155,4,151,0.025806451612903226,0.0074487895716946,0.18618988902589395,0.3582474226804124
13,0.05,max_phi,0.3,2754,311,563,102,2,100,0.0196078431372549,0.0037243947858473,0.3215434083601286,92,4,88,0.043478260869565216,0.0074487895716946,0.15630550621669628,0.2797427652733119
13,0.1,max_phi,0.3,2754,311,563,112,2,110,0.017857142857142856,0.0037243947858473,0.3536977491961415,112,4,108,0.03571428571428571,0.0062073246430788325,0.19182948490230906,0.33440514469453375
13,0.15,max_phi,0.3,2754,311,563,129,5,124,0.03875968992248062,0.008379888268156424,0.3987138263665595,131,12,119,0.0916030534351145,0.014587212911235258,0.2113676731793961,0.3729903536977492
