alpha,n_seeds,sa_fdp_pooled_mean,sa_fdp_pooled_std,sa_family_fdp_mean,sa_rej_mean,sa_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_object_mean,recall_ratio_sa_over_base_object
0.05,20,0.02725780926540162,0.01632230049718354,0.0044507602887491155,119.95,0.32842149829952516,0.02741385459262589,0.004217877094972067,104.0,0.27244167877993103,1.2055
0.1,20,0.03093976727915549,0.01785513181938667,0.006013454267644212,143.75,0.3917199985172651,0.039629685549485434,0.0064841763864110225,134.0,0.34100440234384377,1.1487
0.15,20,0.047159655058106285,0.028075976916020106,0.00882104280088249,164.9,0.4400654786541781,0.050699711896335084,0.00948146773565768,152.45,0.37964376143751,1.1592
0.2,20,0.0670670713201248,0.032144341154769794,0.012998296706397263,183.7,0.47953158763261844,0.059829906010127776,0.012492396389044433,166.85,0.4073648444245004,1.1772
