seed,alpha,iou_thresh,n_candidates,n_clusters,compression_ratio,mean_cluster_size,max_cluster_size,nms_rej,nms_fp,nms_tp,nms_tp_members,nms_fdp_pooled,nms_family_fdp_mean,nms_recall_cluster,nms_recall_members,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall,total_tp_clusters,nms_hit_tp_clusters,base_hit_tp_clusters,nms_recall_object,base_recall_object
2,0.15,0.5,13562,9488,0.6996018286388438,1.4293844856661047,54,58,18,40,52,0.3103448275862069,0.026981450252951095,0.045714285714285714,0.05942857142857143,69,22,47,0.3188405797101449,0.03288364249578415,0.053714285714285714,589,40,44,0.06791171477079797,0.07470288624787776
2,0.2,0.5,13562,9488,0.6996018286388438,1.4293844856661047,54,73,25,48,65,0.3424657534246575,0.03794266441821248,0.054857142857142854,0.07428571428571429,78,26,52,0.3333333333333333,0.0387858347386172,0.05942857142857143,589,48,49,0.08149405772495756,0.0831918505942275
3,0.05,0.5,12977,9055,0.6977729829698698,1.4331308669243512,44,16,1,15,15,0.0625,0.0016863406408094434,0.01770956316410862,0.01770956316410862,14,1,13,0.07142857142857142,0.0016863406408094434,0.015348288075560802,528,15,13,0.028409090909090908,0.02462121212121212
3,0.1,0.5,12977,9055,0.6977729829698698,1.4331308669243512,44,55,4,51,59,0.07272727272727272,0.005621135469364811,0.0602125147579693,0.06965761511216056,44,3,41,0.06818181818181818,0.00505902192242833,0.048406139315230225,528,51,40,0.09659090909090909,0.07575757575757576
3,0.15,0.5,12977,9055,0.6977729829698698,1.4331308669243512,44,72,13,59,71,0.18055555555555555,0.01658234963462619,0.06965761511216056,0.08382526564344746,79,17,62,0.21518987341772153,0.021360314783586284,0.07319952774498228,528,59,60,0.11174242424242424,0.11363636363636363
3,0.2,0.5,12977,9055,0.6977729829698698,1.4331308669243512,44,97,28,69,84,0.28865979381443296,0.031759415401911184,0.08146399055489964,0.09917355371900827,110,30,80,0.2727272727272727,0.03485103991006183,0.09445100354191263,528,69,77,0.13068181818181818,0.14583333333333334
4,0.05,0.5,12498,8603,0.6883501360217635,1.4527490410321982,18,11,3,8,8,0.2727272727272727,0.00505902192242833,0.011204481792717087,0.011204481792717087,11,3,8,0.2727272727272727,0.00505902192242833,0.011204481792717087,456,8,8,0.017543859649122806,0.017543859649122806
4,0.1,0.5,12498,8603,0.6883501360217635,1.4527490410321982,18,29,7,22,27,0.2413793103448276,0.01011804384485666,0.03081232492997199,0.037815126050420166,31,7,24,0.22580645161290322,0.01011804384485666,0.03361344537815126,456,22,23,0.04824561403508772,0.05043859649122807
4,0.15,0.5,12498,8603,0.6883501360217635,1.4527490410321982,18,42,13,29,36,0.30952380952380953,0.01854974704890388,0.04061624649859944,0.05042016806722689,44,10,34,0.22727272727272727,0.01517706576728499,0.047619047619047616,456,29,33,0.06359649122807018,0.07236842105263158
4,0.2,0.5,12498,8603,0.6883501360217635,1.4527490410321982,18,55,17,38,45,0.3090909090909091,0.025295109612141653,0.05322128851540616,0.06302521008403361,75,19,56,0.25333333333333335,0.02866779089376054,0.0784313725490196,456,38,54,0.08333333333333333,0.11842105263157894
