alpha,n_seeds,compression_ratio_mean,mean_cluster_size_mean,max_cluster_size_max,nms_fdp_pooled_mean,nms_fdp_pooled_std,nms_family_fdp_mean,nms_rej_mean,nms_recall_cluster_mean,nms_recall_members_mean,nms_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_mean,base_recall_object_mean,rej_ratio_nms_over_base,recall_ratio_nms_members_over_base,recall_ratio_object
0.05,20,0.6904100429714702,1.4495024822107554,81,0.02841946822846732,0.01683823244367682,0.004320297951582867,103.1,0.1455806413413762,0.16990547525058872,0.23509992710468647,0.02741385459262589,0.004217877094972067,104.0,0.14716825097091843,0.2342556999070066,0.9913,1.1545,1.0036
0.1,20,0.6904100429714702,1.4495024822107554,81,0.0442939939684325,0.020160311868780482,0.006754641747658508,129.7,0.1800370462160517,0.2224426695475504,0.29081986263812565,0.039629685549485434,0.0064841763864110225,134.0,0.1870700239336989,0.2968800415666391,0.9679,1.1891,0.9796
0.15,20,0.6904100429714702,1.4495024822107554,81,0.05714313493361285,0.02311331383723718,0.00981876596401736,146.4,0.20037642018141902,0.2534117681890999,0.3235921668546265,0.050699711896335084,0.00948146773565768,152.45,0.21017981944608805,0.33199518583113513,0.9603,1.2057,0.9747
0.2,20,0.6904100429714702,1.4495024822107554,81,0.06464890534539608,0.022482381739956307,0.012018483275466516,159.1,0.2159494191075318,0.2765260683553624,0.348686385167129,0.059829906010127776,0.012492396389044433,166.85,0.22774421557704785,0.358118418913281,0.9536,1.2142,0.9737
