seed,alpha,iou_thresh,n_candidates,n_clusters,compression_ratio,mean_cluster_size,max_cluster_size,nms_rej,nms_fp,nms_tp,nms_tp_members,nms_fdp_pooled,nms_family_fdp_mean,nms_recall_cluster,nms_recall_members,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall,total_tp_clusters,nms_hit_tp_clusters,base_hit_tp_clusters,nms_recall_object,base_recall_object
15,0.15,0.5,6204,4262,0.686976144422953,1.4556546222430784,81,116,3,113,149,0.02586206896551724,0.00558659217877095,0.16096866096866097,0.21225071225071226,135,4,131,0.02962962962962963,0.0074487895716946,0.1866096866096866,431,113,123,0.26218097447795824,0.2853828306264501
15,0.2,0.5,6204,4262,0.686976144422953,1.4556546222430784,81,131,6,125,167,0.04580152671755725,0.0111731843575419,0.17806267806267806,0.2378917378917379,142,8,134,0.056338028169014086,0.0148975791433892,0.1908831908831909,431,125,126,0.2900232018561485,0.2923433874709977
16,0.05,0.5,5904,4024,0.6815718157181572,1.4671968190854872,46,99,5,94,120,0.050505050505050504,0.0062073246430788325,0.12583668005354753,0.1606425702811245,99,4,95,0.04040404040404041,0.004345127250155183,0.12717536813922356,444,94,93,0.21171171171171171,0.20945945945945946
16,0.1,0.5,5904,4024,0.6815718157181572,1.4671968190854872,46,134,7,127,161,0.05223880597014925,0.00760397268777157,0.17001338688085676,0.21552878179384202,134,6,128,0.04477611940298507,0.0066728739913097445,0.1713520749665328,444,127,126,0.28603603603603606,0.28378378378378377
16,0.15,0.5,5904,4024,0.6815718157181572,1.4671968190854872,46,146,8,138,185,0.0547945205479452,0.008535071384233395,0.18473895582329317,0.24765729585006693,150,7,143,0.04666666666666667,0.008535071384233395,0.19143239625167335,444,138,138,0.3108108108108108,0.3108108108108108
16,0.2,0.5,5904,4024,0.6815718157181572,1.4671968190854872,46,164,11,153,203,0.06707317073170732,0.01319056486654252,0.20481927710843373,0.2717536813922356,162,9,153,0.05555555555555555,0.011328367473618872,0.20481927710843373,444,153,148,0.34459459459459457,0.3333333333333333
17,0.05,0.5,5551,3903,0.703116555575572,1.4222393031001794,81,94,1,93,111,0.010638297872340425,0.00186219739292365,0.15171288743882544,0.18107667210440456,102,1,101,0.00980392156862745,0.00186219739292365,0.16476345840130505,354,93,97,0.2627118644067797,0.2740112994350282
17,0.1,0.5,5551,3903,0.703116555575572,1.4222393031001794,81,118,4,114,147,0.03389830508474576,0.0026898406786674944,0.1859706362153344,0.2398042414355628,122,5,117,0.040983606557377046,0.0032898820608317815,0.19086460032626426,354,114,113,0.3220338983050847,0.3192090395480226
17,0.15,0.5,5551,3903,0.703116555575572,1.4222393031001794,81,123,6,117,150,0.04878048780487805,0.0051727705358990276,0.19086460032626426,0.24469820554649266,136,7,129,0.051470588235294115,0.007014276846679081,0.21044045676998369,354,117,124,0.3305084745762712,0.3502824858757062
17,0.2,0.5,5551,3903,0.703116555575572,1.4222393031001794,81,134,8,126,166,0.05970149253731343,0.008897165321746328,0.20554649265905384,0.2707993474714519,150,8,142,0.05333333333333334,0.00887647423960273,0.23164763458401305,354,126,135,0.3559322033898305,0.3813559322033898
18,0.05,0.5,7310,4983,0.6816689466484268,1.466987758378487,81,115,7,108,129,0.06086956521739131,0.006952203600248293,0.1341614906832298,0.16024844720496895,109,4,105,0.03669724770642202,0.004469273743016759,0.13043478260869565,507,108,104,0.21301775147928995,0.20512820512820512
18,0.1,0.5,7310,4983,0.6816689466484268,1.466987758378487,81,135,10,125,159,0.07407407407407407,0.00881440099317194,0.15527950310559005,0.19751552795031055,132,8,124,0.06060606060606061,0.00881440099317194,0.15403726708074533,507,125,123,0.2465483234714004,0.24260355029585798
18,0.15,0.5,7310,4983,0.6816689466484268,1.466987758378487,81,154,14,140,179,0.09090909090909091,0.014649286157666046,0.17391304347826086,0.22236024844720498,157,12,145,0.07643312101910828,0.012414649286157665,0.18012422360248448,507,140,144,0.27613412228796846,0.28402366863905326
18,0.2,0.5,7310,4983,0.6816689466484268,1.466987758378487,81,172,15,157,202,0.0872093023255814,0.01409062693978895,0.19503105590062111,0.25093167701863356,173,14,159,0.08092485549132948,0.01458721291123526,0.19751552795031055,507,157,157,0.3096646942800789,0.3096646942800789
19,0.05,0.5,7196,4796,0.6664813785436353,1.500417014178482,81,126,4,122,146,0.031746031746031744,0.0074487895716946,0.14454976303317535,0.17298578199052134,130,4,126,0.03076923076923077,0.0074487895716946,0.14928909952606634,488,122,123,0.25,0.2520491803278688
19,0.1,0.5,7196,4796,0.6664813785436353,1.500417014178482,81,163,11,152,197,0.06748466257668712,0.015983860955927992,0.18009478672985782,0.2334123222748815,176,10,166,0.056818181818181816,0.015052762259466168,0.1966824644549763,488,152,162,0.3114754098360656,0.3319672131147541
19,0.15,0.5,7196,4796,0.6664813785436353,1.500417014178482,81,190,15,175,230,0.07894736842105263,0.021570453134698943,0.20734597156398105,0.2725118483412322,197,15,182,0.07614213197969544,0.02110490378646803,0.2156398104265403,488,175,178,0.35860655737704916,0.36475409836065575
