alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,stratum
0.15,1519,296,336,24,312,0.07142857142857142,0.6666666666666666,0.015141540487162607,9,betting,K<=5
0.15,940,156,326,14,312,0.04294478527607362,0.257001647446458,0.0050975177304964535,9,betting,5<K<=30
0.2,236,29,155,27,128,0.17419354838709677,0.07119021134593993,0.005300737398195025,9,betting,K>30
0.2,1519,312,357,38,319,0.10644257703081232,0.6816239316239316,0.02271231073074391,9,betting,K<=5
0.2,940,173,360,22,338,0.06111111111111111,0.2784184514003295,0.008466312056737589,9,betting,5<K<=30
0.05,934,77,127,4,123,0.031496062992125984,0.09549689440993789,0.0016059957173447537,10,betting,5<K<=30
0.05,237,2,16,1,15,0.0625,0.008156606851549755,0.0003245699448231094,10,betting,K>30
0.05,1524,245,275,9,266,0.03272727272727273,0.6244131455399061,0.005905511811023622,10,betting,K<=5
0.1,934,127,223,7,216,0.03139013452914798,0.16770186335403728,0.004282655246252677,10,betting,5<K<=30
0.1,237,11,76,17,59,0.2236842105263158,0.032082653616095705,0.005938986002277142,10,betting,K>30
0.1,1524,269,308,18,290,0.05844155844155844,0.6807511737089202,0.011045494313210847,10,betting,K<=5
0.15,934,145,255,8,247,0.03137254901960784,0.19177018633540371,0.0039257673090649535,10,betting,5<K<=30
0.15,237,21,126,24,102,0.19047619047619047,0.05546492659053834,0.005829894437489374,10,betting,K>30
0.15,1524,282,325,26,299,0.08,0.7018779342723005,0.015966754155730532,10,betting,K<=5
0.2,934,162,294,15,279,0.05102040816326531,0.21661490683229814,0.007494646680942184,10,betting,5<K<=30
0.2,237,25,158,32,126,0.20253164556962025,0.06851549755301795,0.00951868792524042,10,betting,K>30
0.2,1524,301,346,36,310,0.10404624277456648,0.7276995305164319,0.02252843394575678,10,betting,K<=5
0.05,1530,217,233,8,225,0.034334763948497854,0.5136986301369864,0.004575163398692811,11,betting,K<=5
0.05,238,5,32,15,17,0.46875,0.00909577314071696,0.004411764705882353,11,betting,K>30
0.05,927,84,149,5,144,0.03355704697986577,0.1166936790923825,0.0023732470334412083,11,betting,5<K<=30
0.1,1530,261,285,16,269,0.056140350877192984,0.6141552511415526,0.00980392156862745,11,betting,K<=5
0.1,238,13,79,24,55,0.3037974683544304,0.029427501337613696,0.005101234042003898,11,betting,K>30
0.1,927,111,206,11,195,0.05339805825242718,0.1580226904376013,0.005717367853290183,11,betting,5<K<=30
0.15,1530,274,300,20,280,0.06666666666666667,0.639269406392694,0.01241830065359477,11,betting,K<=5
0.15,238,17,100,26,74,0.26,0.03959336543606207,0.005124331201011872,11,betting,K>30
0.15,927,129,241,14,227,0.058091286307053944,0.1839546191247974,0.00693994965839626,11,betting,5<K<=30
0.2,1530,289,321,30,291,0.09345794392523364,0.6643835616438356,0.017973856209150325,11,betting,K<=5
0.2,238,22,123,28,95,0.22764227642276422,0.05082932049224184,0.005091352323186233,11,betting,K>30
0.2,927,139,275,15,260,0.05454545454545454,0.2106969205834684,0.007389428263214671,11,betting,5<K<=30
0.05,1553,282,319,8,311,0.025078369905956112,0.6207584830339321,0.004829362524146813,12,betting,K<=5
0.05,921,68,118,7,111,0.059322033898305086,0.08525345622119816,0.0020164417558554367,12,betting,5<K<=30
0.05,221,2,16,1,15,0.0625,0.009247842170160296,0.0003480682213713888,12,betting,K>30
0.1,1553,319,366,14,352,0.03825136612021858,0.7025948103792415,0.008048937540244688,12,betting,K<=5
0.1,921,102,170,8,162,0.047058823529411764,0.12442396313364056,0.003102218085931441,12,betting,5<K<=30
0.1,221,12,35,2,33,0.05714285714285714,0.020345252774352653,0.002585649644473174,12,betting,K>30
0.15,1553,333,385,27,358,0.07012987012987013,0.7145708582834331,0.015775917578879587,12,betting,K<=5
0.15,921,124,220,11,209,0.05,0.16052227342549924,0.005635696189442117,12,betting,5<K<=30
0.15,221,20,65,3,62,0.046153846153846156,0.03822441430332922,0.0037168713639301873,12,betting,K>30
0.2,1553,349,405,31,374,0.07654320987654321,0.7465069860279441,0.018351577591757887,12,betting,K<=5
0.2,921,144,274,18,256,0.06569343065693431,0.1966205837173579,0.00798821157127346,12,betting,5<K<=30
0.2,221,28,92,3,89,0.03260869565217391,0.054870530209617754,0.0037168713639301873,12,betting,K>30
0.05,226,2,6,0,6,0.0,0.0034266133637921186,0.0,13,betting,K>30
0.05,1534,237,267,9,258,0.033707865168539325,0.5720620842572062,0.005541069100391135,13,betting,K<=5
0.05,935,82,151,4,147,0.026490066225165563,0.11493354182955434,0.0017825311942959,13,betting,5<K<=30
0.1,226,9,34,1,33,0.029411764705882353,0.018846373500856654,0.0004022526146419952,13,betting,K>30
0.1,1534,268,306,14,292,0.0457516339869281,0.647450110864745,0.008800521512385919,13,betting,K<=5
0.1,935,117,237,8,229,0.03375527426160337,0.17904612978889758,0.003628724216959511,13,betting,5<K<=30
0.15,226,24,134,47,87,0.35074626865671643,0.04968589377498572,0.0061403508771929825,13,betting,K>30
0.15,1534,286,329,23,306,0.06990881458966565,0.6784922394678492,0.013689700130378096,13,betting,K<=5
0.15,935,134,279,12,267,0.043010752688172046,0.20875684128225175,0.005811051693404635,13,betting,5<K<=30
0.2,226,29,163,47,116,0.2883435582822086,0.06624785836664764,0.0061403508771929825,13,betting,K>30
0.2,1534,302,351,33,318,0.09401709401709402,0.70509977827051,0.01955671447196871,13,betting,K<=5
0.2,935,150,326,19,307,0.05828220858895705,0.2400312744331509,0.00750445632798574,13,betting,5<K<=30
0.05,216,7,35,3,32,0.08571428571428572,0.016401845207585853,0.0021825396825396826,14,betting,K>30
0.05,1577,275,311,13,298,0.04180064308681672,0.580896686159844,0.006975269499048827,14,betting,K<=5
0.05,902,101,180,15,165,0.08333333333333333,0.13074484944532488,0.006678281068524971,14,betting,5<K<=30
0.1,216,16,88,6,82,0.06818181818181818,0.04202972834443875,0.003220699054032387,14,betting,K>30
0.1,1577,318,368,25,343,0.06793478260869565,0.6686159844054581,0.013527795392094694,14,betting,K<=5
0.1,902,134,253,21,232,0.08300395256916997,0.1838351822503962,0.008481152993348116,14,betting,5<K<=30
0.15,216,23,146,13,133,0.08904109589041095,0.06817016914402871,0.0062828182619849285,14,betting,K>30
0.15,1577,342,398,36,362,0.09045226130653267,0.7056530214424951,0.019551891777636863,14,betting,K<=5
0.15,902,163,310,27,283,0.08709677419354839,0.22424722662440572,0.012701932214127335,14,betting,5<K<=30
0.2,216,28,196,19,177,0.09693877551020408,0.09072270630445925,0.008792422854922854,14,betting,K>30
0.2,1577,352,411,41,370,0.09975669099756691,0.7212475633528265,0.022405411118156835,14,betting,K<=5
0.2,902,186,370,38,332,0.10270270270270271,0.2630744849445325,0.01741368387709851,14,betting,5<K<=30
0.05,1528,254,283,13,270,0.045936395759717315,0.5567010309278351,0.007853403141361256,15,betting,K<=5
0.05,937,86,132,4,128,0.030303030303030304,0.10062893081761007,0.003415154749199573,15,betting,5<K<=30
0.05,230,3,10,2,8,0.2,0.004456824512534819,0.0017391304347826088,15,betting,K>30
0.1,1528,303,340,28,312,0.08235294117647059,0.643298969072165,0.017233856893542756,15,betting,K<=5
0.1,937,115,203,7,196,0.034482758620689655,0.1540880503144654,0.004215581643543223,15,betting,5<K<=30
0.1,230,11,47,5,42,0.10638297872340426,0.0233983286908078,0.005797101449275362,15,betting,K>30
0.15,1528,315,361,36,325,0.0997229916897507,0.6701030927835051,0.02116055846422338,15,betting,K<=5
0.15,937,148,255,14,241,0.054901960784313725,0.18946540880503146,0.008182141586623977,15,betting,5<K<=30
0.15,230,19,77,7,70,0.09090909090909091,0.03899721448467967,0.006154714850367024,15,betting,K>30
0.2,1528,335,383,45,338,0.1174934725848564,0.6969072164948453,0.026614310645724257,15,betting,K<=5
0.2,937,166,290,20,270,0.06896551724137931,0.21226415094339623,0.009729633582355034,15,betting,5<K<=30
0.2,230,23,87,7,80,0.08045977011494253,0.04456824512534819,0.006154714850367024,15,betting,K>30
0.05,1534,237,277,9,268,0.032490974729241874,0.6022471910112359,0.0048891786179921775,16,betting,K<=5
0.05,934,67,113,4,109,0.035398230088495575,0.08183183183183183,0.0021413276231263384,16,betting,5<K<=30
0.05,227,3,9,0,9,0.0,0.005047672462142457,0.0,16,betting,K>30
0.1,1534,268,315,17,298,0.05396825396825397,0.6696629213483146,0.010104302477183833,16,betting,K<=5
0.1,934,101,188,9,179,0.047872340425531915,0.13438438438438438,0.004014989293361884,16,betting,5<K<=30
0.1,227,11,32,0,32,0.0,0.0179472798653954,0.0,16,betting,K>30
0.15,1534,281,333,26,307,0.07807807807807808,0.6898876404494382,0.01564537157757497,16,betting,K<=5
0.15,934,133,250,10,240,0.04,0.18018018018018017,0.005085653104925054,16,betting,5<K<=30
0.15,227,19,74,3,71,0.04054054054054054,0.039820527201346045,0.0015103838892385148,16,betting,K>30
0.2,1534,287,341,27,314,0.07917888563049853,0.7056179775280899,0.016297262059973925,16,betting,K<=5
0.2,934,142,276,12,264,0.043478260869565216,0.1981981981981982,0.0060314061384725195,16,betting,5<K<=30
0.2,227,24,119,8,111,0.06722689075630252,0.062254627033090294,0.002770944180635811,16,betting,K>30
0.05,216,4,51,21,30,0.4117647058823529,0.020161290322580645,0.0032496438746438742,17,betting,K>30
0.05,1567,252,286,10,276,0.03496503496503497,0.5986984815618221,0.005105296745373325,17,betting,K<=5
0.05,912,89,166,5,161,0.030120481927710843,0.11549497847919656,0.002412280701754386,17,betting,5<K<=30
0.1,216,13,102,36,66,0.35294117647058826,0.04435483870967742,0.008737674362674364,17,betting,K>30
0.1,1567,273,313,15,298,0.04792332268370607,0.6464208242950108,0.007870665815783875,17,betting,K<=5
0.1,912,133,251,12,239,0.04780876494023904,0.1714490674318508,0.005135233918128655,17,betting,5<K<=30
0.15,216,19,133,42,91,0.3157894736842105,0.061155913978494625,0.008672924297924298,17,betting,K>30
0.15,1567,287,334,22,312,0.0658682634730539,0.6767895878524945,0.011912359072537756,17,betting,K<=5
0.15,912,158,291,14,277,0.048109965635738834,0.19870875179340028,0.0059576023391812866,17,betting,5<K<=30
0.2,216,22,147,42,105,0.2857142857142857,0.07056451612903226,0.008672924297924298,17,betting,K>30
0.2,1567,300,356,29,327,0.08146067415730338,0.7093275488069414,0.01606041267815358,17,betting,K<=5
0.2,912,176,334,17,317,0.05089820359281437,0.22740315638450503,0.006652046783625731,17,betting,5<K<=30
0.05,953,82,138,1,137,0.007246376811594203,0.10653188180404355,0.001049317943336831,18,betting,5<K<=30
0.05,1520,261,285,3,282,0.010526315789473684,0.5814432989690722,0.001973684210526316,18,betting,K<=5
0.05,222,2,27,14,13,0.5185185185185185,0.00694815606627472,0.002627627627627628,18,betting,K>30
0.1,953,119,218,5,213,0.022935779816513763,0.1656298600311042,0.0019412381951731375,18,betting,5<K<=30
0.1,1520,299,331,7,324,0.021148036253776436,0.668041237113402,0.0042763157894736845,18,betting,K<=5
0.1,222,13,73,32,41,0.4383561643835616,0.021913415285943347,0.007265329845975007,18,betting,K>30
0.15,953,144,262,7,255,0.026717557251908396,0.19828926905132194,0.0028156698146204967,18,betting,5<K<=30
0.15,1520,309,351,13,338,0.037037037037037035,0.6969072164948453,0.007456140350877192,18,betting,K<=5
0.15,222,21,114,42,72,0.3684210526315789,0.03848209513629075,0.008943318318318318,18,betting,K>30
0.2,953,163,292,9,283,0.030821917808219176,0.22006220839813376,0.003305351521511018,18,betting,5<K<=30
0.2,1520,318,364,19,345,0.0521978021978022,0.711340206185567,0.010745614035087721,18,betting,K<=5
0.2,222,27,165,46,119,0.2787878787878788,0.06360235168359166,0.009520181946652537,18,betting,K>30
0.05,1549,275,308,19,289,0.06168831168831169,0.553639846743295,0.010329244673983214,19,betting,K<=5
0.05,911,102,191,10,181,0.05235602094240838,0.1434231378763867,0.0021757879880821705,19,betting,5<K<=30
0.05,235,1,32,20,12,0.625,0.0065609622744669215,0.0026595744680851063,19,betting,K>30
0.1,1549,309,351,27,324,0.07692307692307693,0.6206896551724138,0.015063481816225523,19,betting,K<=5
0.1,911,127,241,13,228,0.05394190871369295,0.18066561014263074,0.003749150593277926,19,betting,5<K<=30
0.1,235,12,74,21,53,0.28378378378378377,0.028977583378895572,0.003085106382978723,19,betting,K>30
0.15,1549,329,375,39,336,0.104,0.6436781609195402,0.02173445233483968,19,betting,K<=5
0.15,911,150,282,16,266,0.05673758865248227,0.21077654516640254,0.0047553708640426535,19,betting,5<K<=30
0.15,235,23,117,23,94,0.19658119658119658,0.05139420448332422,0.003613797549967763,19,betting,K>30
0.2,1549,338,391,43,348,0.10997442455242967,0.6666666666666666,0.023025607919087587,19,betting,K<=5
0.2,911,164,316,25,291,0.07911392405063292,0.2305863708399366,0.0074081333960587525,19,betting,5<K<=30
0.2,235,25,125,23,102,0.184,0.055768179332968834,0.003613797549967763,19,betting,K>30
