alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,cal_null_size,n_cal
0.15,2695,494,738,40,698,0.05420054200542006,0.189159891598916,0.010097047870702787,8,betting,all,27005
0.2,2695,526,828,69,759,0.08333333333333333,0.2056910569105691,0.012941207801084766,8,betting,all,27005
0.05,2695,342,510,37,473,0.07254901960784314,0.13591954022988506,0.004199134199134199,9,betting,all,27422
0.1,2695,432,682,51,631,0.0747800586510264,0.18132183908045976,0.007584886768560239,9,betting,all,27422
0.15,2695,475,795,65,730,0.08176100628930817,0.20977011494252873,0.010776490052927901,9,betting,all,27422
0.2,2695,514,872,87,785,0.09977064220183486,0.22557471264367815,0.0162186669236762,9,betting,all,27422
0.05,2695,324,418,14,404,0.03349282296650718,0.11370672670982268,0.003924646781789639,10,betting,all,27880
0.1,2695,407,607,42,565,0.06919275123558484,0.15902054601745005,0.008252643048561416,10,betting,all,27880
0.15,2695,448,706,58,648,0.0821529745042493,0.1823810864058542,0.010902294983927637,10,betting,all,27880
0.2,2695,488,798,83,715,0.10401002506265664,0.20123839009287925,0.016174123328985275,10,betting,all,27880
0.05,2695,306,414,28,386,0.06763285024154589,0.10900875458909913,0.003803339517625232,11,betting,all,28834
0.1,2695,385,570,51,519,0.08947368421052632,0.14656876588534312,0.007982966123189954,11,betting,all,28834
0.15,2695,420,641,60,581,0.093603744149766,0.1640779440835922,0.009889767777059058,11,betting,all,28834
0.2,2695,450,719,73,646,0.10152990264255911,0.18243434058175656,0.013195451522418673,11,betting,all,28834
0.05,2695,352,453,16,437,0.03532008830022075,0.12759124087591242,0.0035005810516014597,12,betting,all,28837
0.1,2695,433,571,24,547,0.04203152364273205,0.1597080291970803,0.005910416114497747,12,betting,all,28837
0.15,2695,477,670,41,629,0.06119402985074627,0.18364963503649634,0.011321671525753158,12,betting,all,28837
0.2,2695,521,771,52,719,0.06744487678339818,0.20992700729927008,0.013609859528226874,12,betting,all,28837
0.05,2695,321,424,13,411,0.030660377358490566,0.11806952025280092,0.0037724180581323436,13,betting,all,28773
0.1,2695,394,577,23,554,0.03986135181975736,0.1591496696351623,0.0063019540756089915,13,betting,all,28773
0.15,2695,444,742,82,660,0.1105121293800539,0.18960068945705258,0.010323210623962504,13,betting,all,28773
0.2,2695,481,840,99,741,0.11785714285714285,0.2128698649813272,0.014250235979559288,13,betting,all,28773
0.05,2695,383,526,31,495,0.058935361216730035,0.13285024154589373,0.0064917395529640425,14,betting,all,28538
0.1,2695,468,709,52,657,0.07334273624823695,0.17632850241545894,0.011012617561782682,14,betting,all,28538
0.15,2695,528,854,76,778,0.08899297423887588,0.2088030059044552,0.016195756933233742,14,betting,all,28538
0.2,2695,566,977,98,879,0.10030706243602866,0.2359098228663446,0.019643651030478486,14,betting,all,28538
0.05,2695,343,425,19,406,0.04470588235294118,0.1143018018018018,0.005788497217068645,15,betting,all,29504
0.1,2695,429,590,40,550,0.06779661016949153,0.15484234234234234,0.011731601731601732,15,betting,all,29504
0.15,2695,482,693,57,636,0.08225108225108226,0.17905405405405406,0.015367563790569356,15,betting,all,29504
0.2,2695,524,760,72,688,0.09473684210526316,0.19369369369369369,0.018997743135034415,15,betting,all,29504
0.05,2695,307,399,13,386,0.03258145363408521,0.10842696629213483,0.0035250463821892395,16,betting,all,27132
0.1,2695,380,535,26,509,0.048598130841121495,0.14297752808988765,0.007142857142857143,16,betting,all,27132
0.15,2695,433,657,39,618,0.0593607305936073,0.17359550561797754,0.010795123244102835,16,betting,all,27132
0.2,2695,453,736,47,689,0.06385869565217392,0.19353932584269662,0.011600125292147555,16,betting,all,27132
0.05,2695,345,503,36,467,0.07157057654075547,0.13969488483398146,0.004045240473811902,17,betting,all,28851
0.1,2695,419,666,63,603,0.0945945945945946,0.18037690696978761,0.007014472849352256,17,betting,all,28851
0.15,2695,464,758,78,680,0.10290237467018469,0.2034101106790308,0.009637607290668515,17,betting,all,28851
0.2,2695,498,837,88,749,0.10513739545997611,0.22405025426263836,0.012284484223259732,17,betting,all,28851
0.05,2695,345,450,18,432,0.04,0.1186161449752883,0.0017006802721088437,18,betting,all,29233
0.1,2695,431,622,44,578,0.0707395498392283,0.1587040087863811,0.003696810102340056,18,betting,all,29233
0.15,2695,474,727,62,665,0.08528198074277854,0.1825919824272378,0.00593769325912183,18,betting,all,29233
0.2,2695,508,821,74,747,0.09013398294762484,0.20510708401976935,0.008013660009458327,18,betting,all,29233
0.05,2695,378,531,49,482,0.09227871939736347,0.13340714088015498,0.006904320169626292,19,betting,all,28159
0.1,2695,448,666,61,605,0.0915915915915916,0.16745087185164684,0.010194363459669582,19,betting,all,28159
0.15,2695,502,774,78,696,0.10077519379844961,0.19263769720453916,0.014414861576271594,19,betting,all,28159
0.2,2695,527,832,91,741,0.109375,0.2050927207306947,0.016053698929394664,19,betting,all,28159
