alpha,score_threshold,k_max,template,cal_null,sum_phi_cal,phi_max,num_test_families,num_test_candidates,gated_tp_total,total_rejections,fp,tp,fdp,gated_recall,full_recall,frontier_supported_family_frac,frontier_T1_median
0.05,0.3,10,all,65.94736842105263,572.3947929329378,12.83470450954262,90.47368421052632,104.10526315789474,38.68421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.5518395674523
0.05,0.3,20,all,145.6,1073.3770967664154,12.844148440659634,169.75,212.25,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.15177662664394
0.05,0.3,30,all,189.8,1287.8531579584221,12.844148440659634,210.45,275.3,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.08945542193334
0.05,0.3,all,all,275.9,1699.387829212797,12.844148440659634,280.3,374.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.27851419303846
0.05,0.35,10,all,57.588235294117645,547.2851354907713,12.866502502672818,87.58823529411765,92.29411764705883,37.294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0908326552123
0.05,0.35,20,all,120.5,976.8722556826339,12.844148440659634,166.75,180.5,60.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.9424669587331
0.05,0.35,30,all,149.9,1134.1295201878079,12.844148440659634,203.35,221.65,70.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.38037564629326
0.05,0.35,all,all,201.35,1411.1833831632164,12.844148440659634,256.15,282.25,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.71324211682085
0.05,0.4,10,all,51.888888888888886,547.5180010720275,12.752956571541427,79.44444444444444,80.66666666666667,34.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.49186576894834
0.05,0.4,20,all,91.05,861.1608860205167,12.844148440659634,140.45,144.45,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.1474962183754
0.05,0.4,30,all,106.85,966.0572099042304,12.844148440659634,164.05,168.9,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.72745332760604
0.05,0.4,all,all,134.05,1148.4443384619778,12.844148440659634,194.95,200.15,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.34034613386214
0.05,0.45,20,all,69.1,753.257797784881,12.844148440659634,113.35,114.2,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.06062755229374
0.05,0.45,30,all,78.05,824.2281720672576,12.844148440659634,126.7,127.9,49.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.4317841754288
0.05,0.45,all,all,91.5,938.8453490896261,12.844148440659634,140.9,142.1,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.82813441214256
0.05,0.5,20,all,52.142857142857146,671.7061259829414,12.88742859735645,85.85714285714286,85.85714285714286,39.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.8619802271491
0.05,0.5,30,all,55.285714285714285,712.0254791399544,12.88742859735645,89.85714285714286,89.85714285714286,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.9521514694038
0.05,0.5,all,all,56.23076923076923,726.5574392494289,12.925772737876716,94.53846153846153,94.53846153846153,41.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.3316481487992
0.05,none,5,all,101.8,304.3241122975766,12.844148440659634,37.25,131.55,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.6209998504771
0.05,none,10,all,463.9,955.9132478500238,12.844148440659634,90.55,553.1,88.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.01264369182724
0.05,none,20,all,1566.2,2377.7798543086983,12.844148440659634,170.85,1755.45,202.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.3443212047585
0.05,none,30,all,2485.85,3335.2062722659102,12.844148440659634,212.65,2800.8,280.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.36415751139396
0.05,none,all,all,8140.45,8042.953682054838,12.844148440659634,299.0,8463.8,404.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.8361565685723
0.1,0.05,5,all,101.8,304.3241122975766,12.844148440659634,37.25,131.55,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.47641494598795
0.1,0.05,10,all,463.9,955.9132478500238,12.844148440659634,90.55,553.1,88.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.01269377084515
0.1,0.05,20,all,1566.2,2377.7798543086983,12.844148440659634,170.85,1755.45,202.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.63410929053322
0.1,0.05,30,all,2485.85,3335.2062722659102,12.844148440659634,212.65,2800.8,280.5,0.1,0.0,0.1,0.0,0.0003846436174117302,0.00024073734409391047,0.00047964113181504493,171.3051018935498
0.1,0.05,all,all,8140.45,8042.953682054838,12.844148440659634,299.0,8463.8,404.1,0.45,0.25,0.2,0.25,0.0005145837247514367,0.0005145837247514367,0.0015050167224080267,172.1380349709764
0.1,0.1,5,all,58.8125,287.5563973930702,12.903198426863346,37.5625,80.25,27.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.8772161431015
0.1,0.1,10,all,189.7,799.4231738681906,12.844148440659634,90.55,250.45,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.70611514009718
0.1,0.1,20,all,542.15,1789.8793796171747,12.844148440659634,170.85,670.95,125.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.39625502596888
0.1,0.1,30,all,804.1,2376.2588191104005,12.844148440659634,212.65,987.0,172.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.582520030479
0.1,0.1,all,all,2029.95,4610.000256476026,12.844148440659634,299.0,2273.5,248.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.70138004355596
0.1,0.15,5,all,53.25,311.64980830221435,12.776020194720097,37.0,61.75,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.91087214367025
0.1,0.15,10,all,128.75,733.1061361653517,12.844148440659634,90.55,179.05,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.1110597253048
0.1,0.15,20,all,327.25,1549.6263808093813,12.844148440659634,170.85,429.0,100.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.63164963807972
0.1,0.15,30,all,462.05,1992.2585558444182,12.844148440659634,212.65,605.65,136.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.10940057633869
0.1,0.15,all,all,959.75,3413.030110214296,12.844148440659634,299.0,1143.35,186.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.08302937392955
0.1,0.2,10,all,98.55,672.538141329781,12.844148440659634,90.55,143.7,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.53445364456093
0.1,0.2,20,all,237.95,1373.3155546190708,12.844148440659634,170.85,324.25,87.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.5204164433422
0.1,0.2,30,all,322.9,1720.3866318474768,12.844148440659634,212.65,443.15,116.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.3890563844241
0.1,0.2,all,all,581.15,2680.42863307726,12.844148440659634,299.0,727.85,149.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.42708679184759
0.1,0.25,10,all,77.9,612.0866402640629,12.844148440659634,90.55,120.2,41.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.48284614635664
0.1,0.25,20,all,180.8,1204.7129673778834,12.844148440659634,170.85,256.95,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.2308069971329
0.1,0.25,30,all,241.6,1480.7017568632286,12.844148440659634,212.65,341.95,97.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.91421810885781
0.1,0.25,all,all,384.3,2102.776051044106,12.844148440659634,294.85,500.85,114.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.41881379912903
0.1,0.3,10,all,65.94736842105263,572.3947929329378,12.83470450954262,90.47368421052632,104.10526315789474,38.68421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.1556887477135
0.1,0.3,20,all,145.6,1073.3770967664154,12.844148440659634,169.75,212.25,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.77434320302362
0.1,0.3,30,all,189.8,1287.8531579584221,12.844148440659634,210.45,275.3,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.33676941988736
0.1,0.3,all,all,275.9,1699.387829212797,12.844148440659634,280.3,374.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.65650366941933
0.1,0.35,10,all,57.588235294117645,547.2851354907713,12.866502502672818,87.58823529411765,92.29411764705883,37.294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.937881683784
0.1,0.35,20,all,120.5,976.8722556826339,12.844148440659634,166.75,180.5,60.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.73932772907881
0.1,0.35,30,all,149.9,1134.1295201878079,12.844148440659634,203.35,221.65,70.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.50353846016371
0.1,0.35,all,all,201.35,1411.1833831632164,12.844148440659634,256.15,282.25,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.32573018083052
0.1,0.4,10,all,51.888888888888886,547.5180010720275,12.752956571541427,79.44444444444444,80.66666666666667,34.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.72627428755044
0.1,0.4,20,all,91.05,861.1608860205167,12.844148440659634,140.45,144.45,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.89332892259662
0.1,0.4,30,all,106.85,966.0572099042304,12.844148440659634,164.05,168.9,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.58364643115087
0.1,0.4,all,all,134.05,1148.4443384619778,12.844148440659634,194.95,200.15,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.69257084170378
0.1,0.45,20,all,69.1,753.257797784881,12.844148440659634,113.35,114.2,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.24168210778218
0.1,0.45,30,all,78.05,824.2281720672576,12.844148440659634,126.7,127.9,49.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.25195942382716
0.1,0.45,all,all,91.5,938.8453490896261,12.844148440659634,140.9,142.1,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.61623501096798
0.1,0.5,20,all,52.142857142857146,671.7061259829414,12.88742859735645,85.85714285714286,85.85714285714286,39.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.799539498918
0.1,0.5,30,all,55.285714285714285,712.0254791399544,12.88742859735645,89.85714285714286,89.85714285714286,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.96486984635524
0.1,0.5,all,all,56.23076923076923,726.5574392494289,12.925772737876716,94.53846153846153,94.53846153846153,41.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.107305446826
0.1,none,5,all,101.8,304.3241122975766,12.844148440659634,37.25,131.55,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.47641494598795
0.1,none,10,all,463.9,955.9132478500238,12.844148440659634,90.55,553.1,88.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.01269377084515
0.1,none,20,all,1566.2,2377.7798543086983,12.844148440659634,170.85,1755.45,202.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.63410929053322
0.1,none,30,all,2485.85,3335.2062722659102,12.844148440659634,212.65,2800.8,280.5,0.1,0.0,0.1,0.0,0.0003846436174117302,0.00024073734409391047,0.00047964113181504493,171.3051018935498
0.1,none,all,all,8140.45,8042.953682054838,12.844148440659634,299.0,8463.8,404.1,0.45,0.25,0.2,0.25,0.0005145837247514367,0.0005145837247514367,0.0015050167224080267,172.1380349709764
0.15,0.05,5,all,101.8,304.3241122975766,12.844148440659634,37.25,131.55,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.77023551120273
0.15,0.05,10,all,463.9,955.9132478500238,12.844148440659634,90.55,553.1,88.45,0.05,0.05,0.0,0.05,0.0,0.0,0.0005681818181818182,91.9096458689116
0.15,0.05,20,all,1566.2,2377.7798543086983,12.844148440659634,170.85,1755.45,202.6,0.45,0.25,0.2,0.25,0.0010081691570627417,0.0005145837247514367,0.0026527868908168516,105.98961672759383
0.15,0.05,30,all,2485.85,3335.2062722659102,12.844148440659634,212.65,2800.8,280.5,0.45,0.25,0.2,0.25,0.0007614511813716857,0.0005145837247514367,0.002123336222581949,112.26263047912792
0.15,0.05,all,all,8140.45,8042.953682054838,12.844148440659634,299.0,8463.8,404.1,3.85,1.2,2.65,0.28601190476190474,0.006394376431724169,0.006394376431724169,0.013377926421404682,113.94266405462324
0.15,0.1,5,all,58.8125,287.5563973930702,12.903198426863346,37.5625,80.25,27.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9630314461765
0.15,0.1,10,all,189.7,799.4231738681906,12.844148440659634,90.55,250.45,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.99353181053229
0.15,0.1,20,all,542.15,1789.8793796171747,12.844148440659634,170.85,670.95,125.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.45201260608296
0.15,0.1,30,all,804.1,2376.2588191104005,12.844148440659634,212.65,987.0,172.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54799777198272
0.15,0.1,all,all,2029.95,4610.000256476026,12.844148440659634,299.0,2273.5,248.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.31204717892373
0.15,0.15,5,all,53.25,311.64980830221435,12.776020194720097,37.0,61.75,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.25824093046052
0.15,0.15,10,all,128.75,733.1061361653517,12.844148440659634,90.55,179.05,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.21346740789413
0.15,0.15,20,all,327.25,1549.6263808093813,12.844148440659634,170.85,429.0,100.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.66057096954553
0.15,0.15,30,all,462.05,1992.2585558444182,12.844148440659634,212.65,605.65,136.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.79036065126616
0.15,0.15,all,all,959.75,3413.030110214296,12.844148440659634,299.0,1143.35,186.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.60682361533625
0.15,0.2,10,all,98.55,672.538141329781,12.844148440659634,90.55,143.7,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.48864928983905
0.15,0.2,20,all,237.95,1373.3155546190708,12.844148440659634,170.85,324.25,87.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.19799903890726
0.15,0.2,30,all,322.9,1720.3866318474768,12.844148440659634,212.65,443.15,116.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.96238597905474
0.15,0.2,all,all,581.15,2680.42863307726,12.844148440659634,299.0,727.85,149.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.87054410918283
0.15,0.25,10,all,77.9,612.0866402640629,12.844148440659634,90.55,120.2,41.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.832876242532414
0.15,0.25,20,all,180.8,1204.7129673778834,12.844148440659634,170.85,256.95,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.92375542186728
0.15,0.25,30,all,241.6,1480.7017568632286,12.844148440659634,212.65,341.95,97.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.66562482758181
0.15,0.25,all,all,384.3,2102.776051044106,12.844148440659634,294.85,500.85,114.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.63022972207676
0.15,0.3,10,all,65.94736842105263,572.3947929329378,12.83470450954262,90.47368421052632,104.10526315789474,38.68421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.64381149293723
0.15,0.3,20,all,145.6,1073.3770967664154,12.844148440659634,169.75,212.25,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25197528477961
0.15,0.3,30,all,189.8,1287.8531579584221,12.844148440659634,210.45,275.3,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69125529979607
0.15,0.3,all,all,275.9,1699.387829212797,12.844148440659634,280.3,374.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91327149002496
0.15,0.35,10,all,57.588235294117645,547.2851354907713,12.866502502672818,87.58823529411765,92.29411764705883,37.294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.42429223679132
0.15,0.35,20,all,120.5,976.8722556826339,12.844148440659634,166.75,180.5,60.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.78129632292661
0.15,0.35,30,all,149.9,1134.1295201878079,12.844148440659634,203.35,221.65,70.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.422565360224226
0.15,0.35,all,all,201.35,1411.1833831632164,12.844148440659634,256.15,282.25,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.04939066916945
0.15,0.4,10,all,51.888888888888886,547.5180010720275,12.752956571541427,79.44444444444444,80.66666666666667,34.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.99435501558287
0.15,0.4,20,all,91.05,861.1608860205167,12.844148440659634,140.45,144.45,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.18282031709644
0.15,0.4,30,all,106.85,966.0572099042304,12.844148440659634,164.05,168.9,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.54923938679858
0.15,0.4,all,all,134.05,1148.4443384619778,12.844148440659634,194.95,200.15,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.54025982458727
0.15,0.45,20,all,69.1,753.257797784881,12.844148440659634,113.35,114.2,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.07558500169229
0.15,0.45,30,all,78.05,824.2281720672576,12.844148440659634,126.7,127.9,49.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.80867154408288
0.15,0.45,all,all,91.5,938.8453490896261,12.844148440659634,140.9,142.1,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.78662004996829
0.15,0.5,20,all,52.142857142857146,671.7061259829414,12.88742859735645,85.85714285714286,85.85714285714286,39.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4056993499054
0.15,0.5,30,all,55.285714285714285,712.0254791399544,12.88742859735645,89.85714285714286,89.85714285714286,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.73939506476181
0.15,0.5,all,all,56.23076923076923,726.5574392494289,12.925772737876716,94.53846153846153,94.53846153846153,41.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.90402879599498
0.15,none,5,all,101.8,304.3241122975766,12.844148440659634,37.25,131.55,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.77023551120273
0.15,none,10,all,463.9,955.9132478500238,12.844148440659634,90.55,553.1,88.45,0.05,0.05,0.0,0.05,0.0,0.0,0.0005681818181818182,91.9096458689116
0.15,none,20,all,1566.2,2377.7798543086983,12.844148440659634,170.85,1755.45,202.6,0.45,0.25,0.2,0.25,0.0010081691570627417,0.0005145837247514367,0.0026527868908168516,105.98961672759383
0.15,none,30,all,2485.85,3335.2062722659102,12.844148440659634,212.65,2800.8,280.5,0.45,0.25,0.2,0.25,0.0007614511813716857,0.0005145837247514367,0.002123336222581949,112.26263047912792
0.15,none,all,all,8140.45,8042.953682054838,12.844148440659634,299.0,8463.8,404.1,3.85,1.2,2.65,0.28601190476190474,0.006394376431724169,0.006394376431724169,0.013377926421404682,113.94266405462324
0.2,0.05,5,all,101.8,304.3241122975766,12.844148440659634,37.25,131.55,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.92095904389404
0.2,0.05,10,all,463.9,955.9132478500238,12.844148440659634,90.55,553.1,88.45,0.45,0.25,0.2,0.25,0.002522630626078902,0.0005145837247514367,0.004946652429841323,67.27791687531499
0.2,0.05,20,all,1566.2,2377.7798543086983,12.844148440659634,170.85,1755.45,202.6,0.45,0.25,0.2,0.25,0.0010081691570627417,0.0005145837247514367,0.0026527868908168516,78.6103733523448
0.2,0.05,30,all,2485.85,3335.2062722659102,12.844148440659634,212.65,2800.8,280.5,1.7,0.5,1.2,0.29166666666666663,0.004597159587672586,0.002965265114591887,0.008590653647746813,83.48774161129727
0.2,0.05,all,all,8140.45,8042.953682054838,12.844148440659634,299.0,8463.8,404.1,8.0,2.1,5.9,0.25059343434343434,0.014789786449753883,0.014789786449753883,0.027759197324414713,85.15425269439613
0.2,0.1,5,all,58.8125,287.5563973930702,12.903198426863346,37.5625,80.25,27.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.978235727028526
0.2,0.1,10,all,189.7,799.4231738681906,12.844148440659634,90.55,250.45,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.73104838674029
0.2,0.1,20,all,542.15,1789.8793796171747,12.844148440659634,170.85,670.95,125.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.314291250288115
0.2,0.1,30,all,804.1,2376.2588191104005,12.844148440659634,212.65,987.0,172.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.11088064873877
0.2,0.1,all,all,2029.95,4610.000256476026,12.844148440659634,299.0,2273.5,248.15,8.6,6.2,2.4,0.5792992424242425,0.009757228383187088,0.0059789332545930616,0.03177257525083612,64.43008331235308
0.2,0.15,5,all,53.25,311.64980830221435,12.776020194720097,37.0,61.75,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.82969091240992
0.2,0.15,10,all,128.75,733.1061361653517,12.844148440659634,90.55,179.05,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.37908658468111
0.2,0.15,20,all,327.25,1549.6263808093813,12.844148440659634,170.85,429.0,100.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.72719793219634
0.2,0.15,30,all,462.05,1992.2585558444182,12.844148440659634,212.65,605.65,136.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.755721686885536
0.2,0.15,all,all,959.75,3413.030110214296,12.844148440659634,299.0,1143.35,186.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.16658732141401
0.2,0.2,10,all,98.55,672.538141329781,12.844148440659634,90.55,143.7,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.1213344350417
0.2,0.2,20,all,237.95,1373.3155546190708,12.844148440659634,170.85,324.25,87.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00858810363932
0.2,0.2,30,all,322.9,1720.3866318474768,12.844148440659634,212.65,443.15,116.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.88004667473086
0.2,0.2,all,all,581.15,2680.42863307726,12.844148440659634,299.0,727.85,149.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.877511412158064
0.2,0.25,10,all,77.9,612.0866402640629,12.844148440659634,90.55,120.2,41.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.64102392012707
0.2,0.25,20,all,180.8,1204.7129673778834,12.844148440659634,170.85,256.95,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11613798103808
0.2,0.25,30,all,241.6,1480.7017568632286,12.844148440659634,212.65,341.95,97.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.90633014066227
0.2,0.25,all,all,384.3,2102.776051044106,12.844148440659634,294.85,500.85,114.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11360587333342
0.2,0.3,10,all,65.94736842105263,572.3947929329378,12.83470450954262,90.47368421052632,104.10526315789474,38.68421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42835060918335
0.2,0.3,20,all,145.6,1073.3770967664154,12.844148440659634,169.75,212.25,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.98193969802132
0.2,0.3,30,all,189.8,1287.8531579584221,12.844148440659634,210.45,275.3,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.702313787187094
