seed,alpha,score_threshold,k_max,template,cal_null,sum_phi_cal,phi_max,num_test_families,num_test_candidates,gated_tp_total,full_tp_total,num_rejected_families,total_rejections,fp,tp,fdp,mean_family_fdp,gated_recall,full_recall,frontier_supported_family_frac,frontier_T1_median,frontier_T1_mean
0,0.1,none,20,all,1542,2173.0921247101005,13.023583131882889,168,1694,208,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,150.59543483784478,154.61284844927965
0,0.15,none,20,all,1542,2173.0921247101005,13.023583131882889,168,1694,208,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,98.130147875823,100.08978385150922
0,0.2,none,20,all,1542,2173.0921247101005,13.023583131882889,168,1694,208,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,72.7760256098493,74.00246894278806
0,0.05,none,30,all,2692,3321.2142581359076,13.023583131882889,204,2603,272,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,295.4577989445611,361.66258946263855
0,0.1,none,30,all,2692,3321.2142581359076,13.023583131882889,204,2603,272,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,141.43769585557484,168.11503696410858
0,0.15,none,30,all,2692,3321.2142581359076,13.023583131882889,204,2603,272,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,92.97202402212746,109.55952896144824
0,0.2,none,30,all,2692,3321.2142581359076,13.023583131882889,204,2603,272,436,8,8,2,6,0.25,0.00980392156862745,0.022058823529411766,0.013761467889908258,0.0392156862745098,69.24442160632104,81.26329313288015
0,0.05,0.05,all,all,8186,7832.0330560442035,13.023583131882889,299,9556,436,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,339.35150236460163,805.4681055009171
0,0.1,0.05,all,all,8186,7832.0330560442035,13.023583131882889,299,9556,436,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,166.07778714325988,340.59012233396317
0,0.15,0.05,all,all,8186,7832.0330560442035,13.023583131882889,299,9556,436,436,8,8,2,6,0.25,0.006688963210702341,0.013761467889908258,0.013761467889908258,0.026755852842809364,109.94142434478465,218.2593990747072
0,0.2,0.05,all,all,8186,7832.0330560442035,13.023583131882889,299,9556,436,436,8,8,2,6,0.25,0.006688963210702341,0.013761467889908258,0.013761467889908258,0.026755852842809364,82.16771288123392,160.733533929355
0,0.05,0.05,5,all,97,309.8510738128907,13.023583131882889,32,115,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,489.238537599301,804.3329405667519
0,0.1,0.05,5,all,97,309.8510738128907,13.023583131882889,32,115,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,213.69039573302805,195.36792490262434
0,0.15,0.05,5,all,97,309.8510738128907,13.023583131882889,32,115,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,115.83217712631429,104.35933935103341
0,0.2,0.05,5,all,97,309.8510738128907,13.023583131882889,32,115,26,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,79.4489932853566,71.3910838165104
0,0.05,0.05,10,all,343,694.7241431998748,13.023583131882889,92,582,81,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,476.77147082344356,459.3837656682144
0,0.1,0.05,10,all,343,694.7241431998748,13.023583131882889,92,582,81,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,177.48427016055197,162.60976525368315
0,0.15,0.05,10,all,343,694.7241431998748,13.023583131882889,92,582,81,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,109.03742157845569,99.23699557413691
0,0.2,0.05,10,all,343,694.7241431998748,13.023583131882889,92,582,81,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,78.69043693202465,71.44597146753414
0,0.05,0.05,20,all,1542,2173.0921247101005,13.023583131882889,168,1694,208,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,323.61759117052867,340.2648432551755
0,0.1,0.05,20,all,1542,2173.0921247101005,13.023583131882889,168,1694,208,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,150.59543483784478,154.61284844927965
0,0.15,0.05,20,all,1542,2173.0921247101005,13.023583131882889,168,1694,208,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,98.130147875823,100.08978385150922
0,0.2,0.05,20,all,1542,2173.0921247101005,13.023583131882889,168,1694,208,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,72.7760256098493,74.00246894278806
0,0.05,0.05,30,all,2692,3321.2142581359076,13.023583131882889,204,2603,272,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,295.4577989445611,361.66258946263855
0,0.1,0.05,30,all,2692,3321.2142581359076,13.023583131882889,204,2603,272,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,141.43769585557484,168.11503696410858
0,0.15,0.05,30,all,2692,3321.2142581359076,13.023583131882889,204,2603,272,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,92.97202402212746,109.55952896144824
0,0.2,0.05,30,all,2692,3321.2142581359076,13.023583131882889,204,2603,272,436,8,8,2,6,0.25,0.00980392156862745,0.022058823529411766,0.013761467889908258,0.0392156862745098,69.24442160632104,81.26329313288015
0,0.05,0.1,all,all,1987,4431.301973888428,13.023583131882889,299,2560,247,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,284.6660796930467,502.439707864294
0,0.1,0.1,all,all,1987,4431.301973888428,13.023583131882889,299,2560,247,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,137.90358839901745,209.80379867409954
0,0.15,0.1,all,all,1987,4431.301973888428,13.023583131882889,299,2560,247,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,90.99182697922849,135.06307800172624
0,0.2,0.1,all,all,1987,4431.301973888428,13.023583131882889,299,2560,247,436,8,8,5,3,0.625,0.016722408026755852,0.012145748987854251,0.006880733944954129,0.030100334448160536,67.89533157132422,99.69147754643387
0,0.05,0.1,5,all,53,286.65080853475314,13.023583131882889,32,72,22,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,819.0023100992945,602.2075809553636
0,0.1,0.1,5,all,53,286.65080853475314,13.023583131882889,32,72,22,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,168.61812266750184,268.7779034261148
0,0.15,0.1,5,all,53,286.65080853475314,13.023583131882889,32,72,22,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,93.98387165073873,121.79224489328655
0,0.2,0.1,5,all,53,286.65080853475314,13.023583131882889,32,72,22,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,65.1479110306257,80.09518748274769
0,0.05,0.1,10,all,136,583.1629904861306,13.023583131882889,92,271,62,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,454.4127198593225,624.6817705049488
0,0.1,0.1,10,all,136,583.1629904861306,13.023583131882889,92,271,62,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,163.50364219237306,169.84940979386937
0,0.15,0.1,10,all,136,583.1629904861306,13.023583131882889,92,271,62,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99.68598127968045,100.88880056333686
0,0.2,0.1,10,all,136,583.1629904861306,13.023583131882889,92,271,62,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,71.70036768272098,71.86714812291599
0,0.05,0.1,20,all,503,1598.2190465631065,13.023583131882889,168,680,131,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,301.5507635024729,322.17878798740577
0,0.1,0.1,20,all,503,1598.2190465631065,13.023583131882889,168,680,131,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,137.7775040140609,142.50924172580662
0,0.15,0.1,20,all,503,1598.2190465631065,13.023583131882889,168,680,131,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,89.28598025492217,91.59676076999479
0,0.2,0.1,20,all,503,1598.2190465631065,13.023583131882889,168,680,131,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,66.04210936211183,67.49832844216715
0,0.05,0.1,30,all,821,2288.8614760003766,13.023583131882889,204,948,162,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,246.77751762807293,303.7525922505524
0,0.1,0.1,30,all,821,2288.8614760003766,13.023583131882889,204,948,162,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,117.07731335040289,139.53028218889216
0,0.15,0.1,30,all,821,2288.8614760003766,13.023583131882889,204,948,162,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,76.74305032691959,90.62868881951056
0,0.2,0.1,30,all,821,2288.8614760003766,13.023583131882889,204,948,162,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,57.07883980050814,67.11610238925695
0,0.05,0.15,all,all,966,3255.2527792018595,13.023583131882889,299,1193,181,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,215.34196995822666,308.2673605621146
0,0.1,0.15,all,all,966,3255.2527792018595,13.023583131882889,299,1193,181,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,104.22367489440319,143.21561410839547
0,0.15,0.15,all,all,966,3255.2527792018595,13.023583131882889,299,1193,181,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,68.7487387371037,93.37602826647816
0,0.2,0.15,all,all,966,3255.2527792018595,13.023583131882889,299,1193,181,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,51.29074757145787,69.28093391107787
0,0.05,0.15,10,all,100,540.9219712337477,13.023583131882889,92,193,53,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,354.7029319565558,1057.417412669122
0,0.1,0.15,10,all,100,540.9219712337477,13.023583131882889,92,193,53,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,133.56098055154263,150.64288194238918
0,0.15,0.15,10,all,100,540.9219712337477,13.023583131882889,92,193,53,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,82.26950132832665,89.82914348642241
0,0.2,0.15,10,all,100,540.9219712337477,13.023583131882889,92,193,53,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59.44197486085139,64.10268597055462
0,0.05,0.15,20,all,310,1371.9876348921496,13.023583131882889,168,437,96,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,202.5073999840811,291.09573130537547
0,0.1,0.15,20,all,310,1371.9876348921496,13.023583131882889,168,437,96,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,94.294682810457,127.95964033120228
0,0.15,0.15,20,all,310,1371.9876348921496,13.023583131882889,168,437,96,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,61.455213209054854,82.11404693102986
0,0.2,0.15,20,all,310,1371.9876348921496,13.023583131882889,168,437,96,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45.580984547911946,60.466109587190346
0,0.05,0.15,30,all,473,1882.8462707097167,13.023583131882889,204,573,119,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,272.8762711173502,262.88236933578764
0,0.1,0.15,30,all,473,1882.8462707097167,13.023583131882889,204,573,119,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,127.21934261552137,120.50098202944899
0,0.15,0.15,30,all,473,1882.8462707097167,13.023583131882889,204,573,119,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,82.94476963478928,78.2243588981958
0,0.2,0.15,30,all,473,1882.8462707097167,13.023583131882889,204,573,119,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,61.53092387940249,57.91448949158466
0,0.05,0.2,all,all,583,2460.227037548525,13.023583131882889,299,725,148,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,180.899046878568,230.41160379257443
0,0.1,0.2,all,all,583,2460.227037548525,13.023583131882889,299,725,148,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,87.24209353008953,108.13939569511346
0,0.15,0.2,all,all,583,2460.227037548525,13.023583131882889,299,725,148,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,57.48194012963844,70.69338323072576
0,0.2,0.2,all,all,583,2460.227037548525,13.023583131882889,299,725,148,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,42.86109821513109,52.51532162852542
0,0.05,0.2,10,all,78,494.7400455896861,13.023583131882889,92,151,45,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,507.42568778429336,478.85679300750724
0,0.1,0.2,10,all,78,494.7400455896861,13.023583131882889,92,151,45,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,167.70849003040206,138.3824727230431
0,0.15,0.2,10,all,78,494.7400455896861,13.023583131882889,92,151,45,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.45483159181444,82.39498071577415
0,0.2,0.2,10,all,78,494.7400455896861,13.023583131882889,92,151,45,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,71.7014558825632,58.75309238864152
0,0.05,0.2,20,all,225,1194.1537146157339,13.023583131882889,168,328,85,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,256.8072504549965,264.07955959734005
0,0.1,0.2,20,all,225,1194.1537146157339,13.023583131882889,168,328,85,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,115.93725384618774,115.47941918379267
0,0.15,0.2,20,all,225,1194.1537146157339,13.023583131882889,168,328,85,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,74.86857144926232,74.00097993743668
0,0.2,0.2,20,all,225,1194.1537146157339,13.023583131882889,168,328,85,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55.28489419517286,54.456197242484826
0,0.05,0.2,30,all,327,1580.8160968597667,13.023583131882889,204,421,107,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,219.55779123052312,237.8560354170129
0,0.1,0.2,30,all,327,1580.8160968597667,13.023583131882889,204,421,107,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,102.65039589998484,108.11018644277803
0,0.15,0.2,30,all,327,1580.8160968597667,13.023583131882889,204,421,107,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,66.98373291778674,70.0183434083678
0,0.2,0.2,30,all,327,1580.8160968597667,13.023583131882889,204,421,107,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,49.71119801445807,51.78287926027256
0,0.05,0.25,all,all,383,1955.0887131459967,13.023583131882889,291,457,106,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,107.42245676626354,178.17623010490817
0,0.1,0.25,all,all,383,1955.0887131459967,13.023583131882889,291,457,106,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,52.27509928197851,84.2211363298646
0,0.15,0.25,all,all,383,1955.0887131459967,13.023583131882889,291,457,106,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,34.54220341247344,55.15969817511119
0,0.2,0.25,all,all,383,1955.0887131459967,13.023583131882889,291,457,106,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,25.79272708635879,41.01110099886785
0,0.05,0.25,10,all,58,444.52070024063295,13.023583131882889,92,118,40,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,227.9593334567348,387.0320794525639
0,0.1,0.25,10,all,58,444.52070024063295,13.023583131882889,92,118,40,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,90.71851025319039,132.59033562338723
0,0.15,0.25,10,all,58,444.52070024063295,13.023583131882889,92,118,40,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,56.62684079498509,78.11816663584723
0,0.2,0.25,10,all,58,444.52070024063295,13.023583131882889,92,118,40,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,41.1593240963549,55.53246751239365
0,0.05,0.25,20,all,168,1051.2412589677642,13.023583131882889,168,244,70,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,141.106209257418,231.4664254294364
0,0.1,0.25,20,all,168,1051.2412589677642,13.023583131882889,168,244,70,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,66.11580245080278,101.08258817677904
0,0.15,0.25,20,all,168,1051.2412589677642,13.023583131882889,168,244,70,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,43.17212562495952,64.77815290055771
0,0.2,0.25,20,all,168,1051.2412589677642,13.023583131882889,168,244,70,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,32.05003838316354,47.672739345278124
0,0.05,0.25,30,all,237,1354.5918969130412,13.023583131882889,204,308,86,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,124.27448595532488,204.66800154980945
0,0.1,0.25,30,all,237,1354.5918969130412,13.023583131882889,204,308,86,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59.41192530320356,93.25268932047695
0,0.15,0.25,30,all,237,1354.5918969130412,13.023583131882889,204,308,86,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39.037230458589086,60.43196104981309
0,0.2,0.25,30,all,237,1354.5918969130412,13.023583131882889,204,308,86,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,29.068495641910754,44.705364434958355
0,0.05,0.3,all,all,284,1561.505770116271,13.023583131882889,274,349,89,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,117.84949208424686,156.17471570544743
0,0.1,0.3,all,all,284,1561.505770116271,13.023583131882889,274,349,89,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,56.78202800422803,73.65489753428045
0,0.15,0.3,all,all,284,1561.505770116271,13.023583131882889,274,349,89,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,37.40133581116817,48.20623181681194
0,0.2,0.3,all,all,284,1561.505770116271,13.023583131882889,274,349,89,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,27.884031609219125,35.829222832177784
0,0.05,0.3,20,all,136,926.2064306944527,13.023583131882889,166,212,65,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,158.32588558879533,224.4901471902942
0,0.1,0.3,20,all,136,926.2064306944527,13.023583131882889,166,212,65,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,72.92964021216163,97.17059670292772
0,0.15,0.3,20,all,136,926.2064306944527,13.023583131882889,166,212,65,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,47.37628801506152,62.136299266345915
0,0.2,0.3,20,all,136,926.2064306944527,13.023583131882889,166,212,65,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,35.08357692024442,45.68316565181436
0,0.05,0.3,30,all,190,1171.4139088599459,13.023583131882889,202,258,74,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,137.0074747204615,186.88500625186091
0,0.1,0.3,30,all,190,1171.4139088599459,13.023583131882889,202,258,74,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,64.71900048949976,85.07055543872445
0,0.15,0.3,30,all,190,1171.4139088599459,13.023583131882889,202,258,74,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,42.36578332224036,55.11524083008684
0,0.2,0.3,30,all,190,1171.4139088599459,13.023583131882889,202,258,74,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,31.48962120591252,40.767153236990566
0,0.05,0.35,all,all,206,1291.4237842379666,13.023583131882889,255,278,75,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,138.12019082759,153.74470790371953
0,0.1,0.35,all,all,206,1291.4237842379666,13.023583131882889,255,278,75,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,65.55450681410997,72.13180189108233
0,0.15,0.35,all,all,206,1291.4237842379666,13.023583131882889,255,278,75,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,42.97583308612202,47.13179617291565
0,0.2,0.35,all,all,206,1291.4237842379666,13.023583131882889,255,278,75,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,31.96593525341501,35.00235309915921
0,0.05,0.35,20,all,114,849.8996056521233,13.023583131882889,163,178,59,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,178.92623276886806,205.39760217534973
0,0.1,0.35,20,all,114,849.8996056521233,13.023583131882889,163,178,59,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,80.94281958591651,90.10113933127356
0,0.15,0.35,20,all,114,849.8996056521233,13.023583131882889,163,178,59,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,52.30151419397682,57.79669332151031
0,0.2,0.35,20,all,114,849.8996056521233,13.023583131882889,163,178,59,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,38.631800256914694,42.551410022975595
0,0.05,0.35,30,all,150,1032.877862691652,13.023583131882889,197,213,67,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,157.69127674681707,175.5926197067788
0,0.1,0.35,30,all,150,1032.877862691652,13.023583131882889,197,213,67,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,73.25374912706751,80.18246515778573
0,0.15,0.35,30,all,150,1032.877862691652,13.023583131882889,197,213,67,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,47.70798441993774,51.9850598851145
0,0.2,0.35,30,all,150,1032.877862691652,13.023583131882889,197,213,67,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,35.37252954423465,38.46331582402238
0,0.05,0.4,all,all,132,1029.1863782889527,13.023583131882889,194,199,59,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,182.15688111308896,188.87089984383968
0,0.1,0.4,all,all,132,1029.1863782889527,13.023583131882889,194,199,59,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,83.67368929178477,86.21191588511734
0,0.15,0.4,all,all,132,1029.1863782889527,13.023583131882889,194,199,59,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54.31062682263603,55.86634718721056
0,0.2,0.4,all,all,132,1029.1863782889527,13.023583131882889,194,199,59,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.20259290191221,41.322981984125434
0,0.05,0.4,20,all,85,747.1308925099423,13.023583131882889,135,140,50,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,226.4033007605886,242.08017987927676
0,0.1,0.4,20,all,85,747.1308925099423,13.023583131882889,135,140,50,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,98.30669638288715,103.05101506354275
0,0.15,0.4,20,all,85,747.1308925099423,13.023583131882889,135,140,50,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,62.78410861428087,65.53611337515147
0,0.2,0.4,20,all,85,747.1308925099423,13.023583131882889,135,140,50,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,46.11919089567545,48.052061469275884
0,0.05,0.4,30,all,106,876.9529186138598,13.023583131882889,156,161,56,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,201.59837209514015,211.91746213253973
0,0.1,0.4,30,all,106,876.9529186138598,13.023583131882889,156,161,56,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,90.40751738287213,93.97132682877816
0,0.15,0.4,30,all,106,876.9529186138598,13.023583131882889,156,161,56,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58.26929691786443,60.40275392929732
0,0.2,0.4,30,all,106,876.9529186138598,13.023583131882889,156,161,56,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,42.987888167346064,44.50774807810011
0,0.05,0.45,all,all,86,777.0894981148219,13.023583131882889,135,135,49,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,231.96701436263336,231.9670143626334
0,0.1,0.45,all,all,86,777.0894981148219,13.023583131882889,135,135,49,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.92071404088595,100.92071404088597
0,0.15,0.45,all,all,86,777.0894981148219,13.023583131882889,135,135,49,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,64.48875503027568,64.48875503027568
0,0.2,0.45,all,all,86,777.0894981148219,13.023583131882889,135,135,49,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,47.38350598261109,47.383505982611084
0,0.05,0.45,20,all,65,637.7876376080619,13.023583131882889,106,106,43,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,277.29897287307034,277.2989728730704
0,0.1,0.45,20,all,65,637.7876376080619,13.023583131882889,106,106,43,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,113.89064957286818,113.89064957286816
0,0.15,0.45,20,all,65,637.7876376080619,13.023583131882889,106,106,43,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,71.66153231551257,71.66153231551256
0,0.2,0.45,20,all,65,637.7876376080619,13.023583131882889,106,106,43,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,52.27767521377556,52.27767521377555
0,0.05,0.45,30,all,73,697.245174242198,13.023583131882889,116,116,47,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,258.23895342303626,258.23895342303615
0,0.1,0.45,30,all,73,697.245174242198,13.023583131882889,116,116,47,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,108.94455847534343,108.94455847534343
0,0.15,0.45,30,all,73,697.245174242198,13.023583131882889,116,116,47,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,69.03417566754436,69.03417566754435
0,0.2,0.45,30,all,73,697.245174242198,13.023583131882889,116,116,47,436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.52501262624623,50.52501262624624
1,0.05,none,all,all,8121,8031.061941603731,13.30422140120416,299,9289,429,429,0,0,0,0,0.0,0.0,0.0,0.0,0.0,350.88165769021697,907.2226064923223
1,0.1,none,all,all,8121,8031.061941603731,13.30422140120416,299,9289,429,429,1,1,1,0,1.0,0.0033444816053511705,0.0,0.0,0.0033444816053511705,171.6902075041039,349.70006805453966
1,0.15,none,all,all,8121,8031.061941603731,13.30422140120416,299,9289,429,429,8,8,3,5,0.375,0.010033444816053512,0.011655011655011656,0.011655011655011656,0.026755852842809364,113.65025639495832,221.82752082030655
1,0.2,none,all,all,8121,8031.061941603731,13.30422140120416,299,9289,429,429,8,8,3,5,0.375,0.010033444816053512,0.011655011655011656,0.011655011655011656,0.026755852842809364,84.93719858607902,162.7528069457653
