alpha,score_threshold,k_max,template,cal_null,sum_phi_cal,phi_max,num_test_families,num_test_candidates,gated_tp_total,total_rejections,fp,tp,fdp,gated_recall,full_recall,frontier_supported_family_frac,frontier_T1_median
0.05,0.35,30,all,10.522657258956679,124.2025953564553,0.9919196302805303,7.05821656317172,8.047719520068041,6.965138756316117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.495233340665594
0.05,0.35,all,all,10.484449637941244,143.87954175512837,0.9919196302805303,5.696490147450452,7.704236701834565,6.951713155005297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452365024582619
0.05,0.4,10,all,2.368778400591982,52.732380697400565,1.0176027857033552,4.558264777059114,4.3874821936960595,3.503966006938107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.139273849143674
0.05,0.4,20,all,7.014833906575558,104.5395167881731,0.9919196302805303,7.236421040382062,7.408920654397501,6.215430712940851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76368195652028
0.05,0.4,30,all,7.343274760658645,116.2636977512701,0.9919196302805303,7.479621437085256,8.136338242723197,6.6322576929174835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24990032360612
0.05,0.4,all,all,6.09119295203718,128.21152113037064,0.9919196302805303,6.652858507122296,7.050755838542193,6.881707254514834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.162876697270534
0.05,0.45,20,all,5.875013997743681,96.06370473509502,0.9919196302805303,8.106365270251324,8.389216135517135,5.61107926573095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.490918756761033
0.05,0.45,30,all,7.133870286398396,109.31571892887374,0.9919196302805303,8.63956626591624,9.118517885108991,5.762629151424036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.949824333822512
0.05,0.45,all,all,7.141428428542851,122.31930418433987,0.9919196302805303,8.213595917424772,8.540306909313221,5.863356322825781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99228515008862
0.05,0.5,20,all,1.4638501094227998,35.40570254643671,0.6978600643239921,2.794552524023088,2.794552524023088,3.0394235042348465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.989926365939937
0.05,0.5,30,all,1.1126972805283735,30.87338590496125,0.6978600643239921,3.532165125838611,3.532165125838611,1.9148542155126769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.171378946234828
0.05,0.5,all,all,4.456340915928039,68.83599975005542,0.7749494764538774,7.090079743502944,7.090079743502944,4.332347027793453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.239680937712336
0.05,none,5,all,14.799004233927008,44.936389380865435,0.9919196302805303,4.375469899577103,13.774404180447004,7.63234115975874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.3028135689324
0.05,none,10,all,47.84173469835065,102.60251564215379,0.9919196302805303,7.783078811721854,51.43508939481521,12.437104926282823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.194376521869934
0.05,none,20,all,82.95312563509334,152.92758738554798,0.9919196302805303,7.191186125719238,101.36981539730755,28.503739366874953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.59301098217176
0.05,none,30,all,112.93932931119762,153.48638117031666,0.9919196302805303,7.242237223399963,172.51288281413113,37.74638358418208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.82471098932388
0.05,none,all,all,440.29493404690504,322.1808705918885,0.9919196302805303,0.0,510.63289934622935,58.331087676072734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.127320196713406
0.1,0.05,5,all,14.799004233927008,44.936389380865435,0.9919196302805303,4.375469899577103,13.774404180447004,7.63234115975874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.50650991344152
0.1,0.05,10,all,47.84173469835065,102.60251564215379,0.9919196302805303,7.783078811721854,51.43508939481521,12.437104926282823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.440658997385281
0.1,0.05,20,all,82.95312563509334,152.92758738554798,0.9919196302805303,7.191186125719238,101.36981539730755,28.503739366874953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.533023820876833
0.1,0.05,30,all,112.93932931119762,153.48638117031666,0.9919196302805303,7.242237223399963,172.51288281413113,37.74638358418208,0.3077935056255462,0.0,0.3077935056255462,0.0,0.0011889659930188839,0.0007454781266033642,0.0014763467030412566,17.607236765237115
0.1,0.05,all,all,440.29493404690504,322.1808705918885,0.9919196302805303,0.0,510.63289934622935,58.331087676072734,0.5104177855340404,0.44426165831931924,0.41039134083406165,0.44426165831931924,0.0010681063708025496,0.0010681063708025496,0.001707082894762677,9.172247315081568
0.1,0.1,5,all,6.263319141371184,36.94250005033233,0.9264512459795751,4.471670083238849,8.481352093465603,6.365270352991039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.452114546775377
0.1,0.1,10,all,19.205536482455972,86.12957878405318,0.9919196302805303,7.783078811721854,24.007619404549136,7.95381404703032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.292707365157714
0.1,0.1,20,all,37.056535754239945,132.21269686025457,0.9919196302805303,7.191186125719238,34.82660054129829,17.35511451993331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44483532855032
0.1,0.1,30,all,36.03930602754956,139.27527569020867,0.9919196302805303,7.242237223399963,48.38007419328093,21.978218882865782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.110733186331393
0.1,0.1,all,all,94.83419048112617,202.7179268530885,0.9919196302805303,0.0,105.86013612806582,33.19682134434593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.386878572055029
0.1,0.15,5,all,5.188127472091127,24.97495958039121,0.9861877273925199,4.08248290463863,6.652067347825035,5.9651767227244274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.173423855394294
0.1,0.15,10,all,12.27266967911349,80.2744793035429,0.9919196302805303,7.783078811721854,14.999912280445264,6.02276383486239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.140673637312855
0.1,0.15,20,all,19.80928809263074,120.38510561406842,0.9919196302805303,7.191186125719238,20.6346667936318,11.952867966792697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.075617223130146
0.1,0.15,30,all,22.57029953395904,126.0161239063787,0.9919196302805303,7.242237223399963,30.318094302004916,16.031137464978976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.162554320083228
0.1,0.15,all,all,37.76920912455987,154.77672824180777,0.9919196302805303,0.0,41.038204279991525,24.597550156147882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.754862168137888
0.1,0.2,10,all,9.539254080956885,78.76362930525272,0.9919196302805303,7.783078811721854,12.252174887491782,5.482028053462274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5243412788946
0.1,0.2,20,all,13.335646729132053,112.74841141960451,0.9919196302805303,7.191186125719238,15.910522833713072,10.624078907443174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.241626683964121
0.1,0.2,30,all,18.492957407732558,124.14101241759504,0.9919196302805303,7.242237223399963,23.895110708876686,12.834575013979766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820693322095475
0.1,0.2,all,all,25.1422793423014,158.47908205806857,0.9919196302805303,0.0,25.715600425872978,17.165142156800158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.187572340465815
0.1,0.25,10,all,9.441788412215802,78.06605001545269,0.9919196302805303,7.783078811721854,9.876074225382432,5.2342495566272556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.177362061315193
0.1,0.25,20,all,12.433401533136882,110.56242837944298,0.9919196302805303,7.191186125719238,11.988920323628637,8.937796737804893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.609523874133531
0.1,0.25,30,all,14.701951177345562,123.83245423493119,0.9919196302805303,7.242237223399963,16.197709389715698,10.351074187836993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66314654778762
0.1,0.25,all,all,16.046314546534212,153.68917847746454,0.9919196302805303,2.7582412397834517,18.573538052548678,11.47353935205514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.774024577370646
0.1,0.3,10,all,6.407232755171873,65.28988974144347,1.0181763416494303,7.988661555623218,9.07312721319946,4.773219639927976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.233357410173452
0.1,0.3,20,all,12.596574304568936,113.08321219581474,0.9919196302805303,7.5245213171757035,9.147188236369628,7.006763649653473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.936654635307148
0.1,0.3,30,all,13.79778777081388,126.51876616403956,0.9919196302805303,7.789838184928381,11.562644024707549,7.667429405231618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.007619097251787
0.1,0.3,all,all,12.677788284613113,152.5905654036976,0.9919196302805303,3.540740332933662,10.036774487118029,7.772251587335685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.715639134290817
0.1,0.35,10,all,3.6065708007990738,53.59964795406166,0.9048881522416908,6.8561908477795805,8.013774905454614,3.3683212785145846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.228051022204006
0.1,0.35,20,all,9.4228166534328,107.33778517233412,0.9919196302805303,7.4964904069206035,8.114314836334477,6.682853156832751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777373231964289
0.1,0.35,30,all,10.522657258956679,124.2025953564553,0.9919196302805303,7.05821656317172,8.047719520068041,6.965138756316117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68915767151649
0.1,0.35,all,all,10.484449637941244,143.87954175512837,0.9919196302805303,5.696490147450452,7.704236701834565,6.951713155005297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.921150772961876
0.1,0.4,10,all,2.368778400591982,52.732380697400565,1.0176027857033552,4.558264777059114,4.3874821936960595,3.503966006938107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21658278550862
0.1,0.4,20,all,7.014833906575558,104.5395167881731,0.9919196302805303,7.236421040382062,7.408920654397501,6.215430712940851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172392797583905
0.1,0.4,30,all,7.343274760658645,116.2636977512701,0.9919196302805303,7.479621437085256,8.136338242723197,6.6322576929174835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4140305195443865
0.1,0.4,all,all,6.09119295203718,128.21152113037064,0.9919196302805303,6.652858507122296,7.050755838542193,6.881707254514834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.575655388439233
0.1,0.45,20,all,5.875013997743681,96.06370473509502,0.9919196302805303,8.106365270251324,8.389216135517135,5.61107926573095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23599795639419
0.1,0.45,30,all,7.133870286398396,109.31571892887374,0.9919196302805303,8.63956626591624,9.118517885108991,5.762629151424036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3897179617602
0.1,0.45,all,all,7.141428428542851,122.31930418433987,0.9919196302805303,8.213595917424772,8.540306909313221,5.863356322825781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.922547088695634
0.1,0.5,20,all,1.4638501094227998,35.40570254643671,0.6978600643239921,2.794552524023088,2.794552524023088,3.0394235042348465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.783547182972642
0.1,0.5,30,all,1.1126972805283735,30.87338590496125,0.6978600643239921,3.532165125838611,3.532165125838611,1.9148542155126769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74267814207535
0.1,0.5,all,all,4.456340915928039,68.83599975005542,0.7749494764538774,7.090079743502944,7.090079743502944,4.332347027793453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.801745983874037
0.1,none,5,all,14.799004233927008,44.936389380865435,0.9919196302805303,4.375469899577103,13.774404180447004,7.63234115975874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.50650991344152
0.1,none,10,all,47.84173469835065,102.60251564215379,0.9919196302805303,7.783078811721854,51.43508939481521,12.437104926282823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.440658997385281
0.1,none,20,all,82.95312563509334,152.92758738554798,0.9919196302805303,7.191186125719238,101.36981539730755,28.503739366874953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.533023820876833
0.1,none,30,all,112.93932931119762,153.48638117031666,0.9919196302805303,7.242237223399963,172.51288281413113,37.74638358418208,0.3077935056255462,0.0,0.3077935056255462,0.0,0.0011889659930188839,0.0007454781266033642,0.0014763467030412566,17.607236765237115
0.1,none,all,all,440.29493404690504,322.1808705918885,0.9919196302805303,0.0,510.63289934622935,58.331087676072734,0.5104177855340404,0.44426165831931924,0.41039134083406165,0.44426165831931924,0.0010681063708025496,0.0010681063708025496,0.001707082894762677,9.172247315081568
0.15,0.05,5,all,14.799004233927008,44.936389380865435,0.9919196302805303,4.375469899577103,13.774404180447004,7.63234115975874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66709117718376
0.15,0.05,10,all,47.84173469835065,102.60251564215379,0.9919196302805303,7.783078811721854,51.43508939481521,12.437104926282823,0.22360679774997896,0.22360679774997896,0.0,0.22360679774997896,0.0,0.0,0.002540986338067943,7.891831897752896
0.15,0.05,20,all,82.95312563509334,152.92758738554798,0.9919196302805303,7.191186125719238,101.36981539730755,28.503739366874953,0.5104177855340404,0.44426165831931924,0.41039134083406165,0.44426165831931924,0.002088511393471248,0.0010681063708025496,0.0030149036462712065,8.0211714594396
0.15,0.05,30,all,112.93932931119762,153.48638117031666,0.9919196302805303,7.242237223399963,172.51288281413113,37.74638358418208,0.5104177855340404,0.44426165831931924,0.41039134083406165,0.44426165831931924,0.0015762533614569732,0.0010681063708025496,0.0024103257278798055,11.376918628381302
0.15,0.05,all,all,440.29493404690504,322.1808705918885,0.9919196302805303,0.0,510.63289934622935,58.331087676072734,3.9904491239115325,1.361114094757441,2.888725816360089,0.35153531665802645,0.006749669299075911,0.006749669299075911,0.0138109806343482,6.031797249268959
0.15,0.1,5,all,6.263319141371184,36.94250005033233,0.9264512459795751,4.471670083238849,8.481352093465603,6.365270352991039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.929178084730758
0.15,0.1,10,all,19.205536482455972,86.12957878405318,0.9919196302805303,7.783078811721854,24.007619404549136,7.95381404703032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1035418192591
0.15,0.1,20,all,37.056535754239945,132.21269686025457,0.9919196302805303,7.191186125719238,34.82660054129829,17.35511451993331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.019496531672932
0.15,0.1,30,all,36.03930602754956,139.27527569020867,0.9919196302805303,7.242237223399963,48.38007419328093,21.978218882865782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5168539186239265
0.15,0.1,all,all,94.83419048112617,202.7179268530885,0.9919196302805303,0.0,105.86013612806582,33.19682134434593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.456564356567827
0.15,0.15,5,all,5.188127472091127,24.97495958039121,0.9861877273925199,4.08248290463863,6.652067347825035,5.9651767227244274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.218119829384287
0.15,0.15,10,all,12.27266967911349,80.2744793035429,0.9919196302805303,7.783078811721854,14.999912280445264,6.02276383486239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.447828086995916
0.15,0.15,20,all,19.80928809263074,120.38510561406842,0.9919196302805303,7.191186125719238,20.6346667936318,11.952867966792697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.936583164433871
0.15,0.15,30,all,22.57029953395904,126.0161239063787,0.9919196302805303,7.242237223399963,30.318094302004916,16.031137464978976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8118403870033
0.15,0.15,all,all,37.76920912455987,154.77672824180777,0.9919196302805303,0.0,41.038204279991525,24.597550156147882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1225384192199077
0.15,0.2,10,all,9.539254080956885,78.76362930525272,0.9919196302805303,7.783078811721854,12.252174887491782,5.482028053462274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.753218374548634
0.15,0.2,20,all,13.335646729132053,112.74841141960451,0.9919196302805303,7.191186125719238,15.910522833713072,10.624078907443174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.306709314149413
0.15,0.2,30,all,18.492957407732558,124.14101241759504,0.9919196302805303,7.242237223399963,23.895110708876686,12.834575013979766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.063688938689223
0.15,0.2,all,all,25.1422793423014,158.47908205806857,0.9919196302805303,0.0,25.715600425872978,17.165142156800158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4079572344736944
0.15,0.25,10,all,9.441788412215802,78.06605001545269,0.9919196302805303,7.783078811721854,9.876074225382432,5.2342495566272556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.278858679359496
0.15,0.25,20,all,12.433401533136882,110.56242837944298,0.9919196302805303,7.191186125719238,11.988920323628637,8.937796737804893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6487936806816683
0.15,0.25,30,all,14.701951177345562,123.83245423493119,0.9919196302805303,7.242237223399963,16.197709389715698,10.351074187836993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.060733068534383
0.15,0.25,all,all,16.046314546534212,153.68917847746454,0.9919196302805303,2.7582412397834517,18.573538052548678,11.47353935205514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.284439951623863
0.15,0.3,10,all,6.407232755171873,65.28988974144347,1.0181763416494303,7.988661555623218,9.07312721319946,4.773219639927976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.480374820935888
0.15,0.3,20,all,12.596574304568936,113.08321219581474,0.9919196302805303,7.5245213171757035,9.147188236369628,7.006763649653473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468858621674868
0.15,0.3,30,all,13.79778777081388,126.51876616403956,0.9919196302805303,7.789838184928381,11.562644024707549,7.667429405231618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9150701100766176
0.15,0.3,all,all,12.677788284613113,152.5905654036976,0.9919196302805303,3.540740332933662,10.036774487118029,7.772251587335685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1061680568856387
0.15,0.35,10,all,3.6065708007990738,53.59964795406166,0.9048881522416908,6.8561908477795805,8.013774905454614,3.3683212785145846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.880595687545372
0.15,0.35,20,all,9.4228166534328,107.33778517233412,0.9919196302805303,7.4964904069206035,8.114314836334477,6.682853156832751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.998540247233775
0.15,0.35,30,all,10.522657258956679,124.2025953564553,0.9919196302805303,7.05821656317172,8.047719520068041,6.965138756316117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351457157395942
0.15,0.35,all,all,10.484449637941244,143.87954175512837,0.9919196302805303,5.696490147450452,7.704236701834565,6.951713155005297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.884966180820307
0.15,0.4,10,all,2.368778400591982,52.732380697400565,1.0176027857033552,4.558264777059114,4.3874821936960595,3.503966006938107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91446980143425
0.15,0.4,20,all,7.014833906575558,104.5395167881731,0.9919196302805303,7.236421040382062,7.408920654397501,6.215430712940851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.247818347835616
0.15,0.4,30,all,7.343274760658645,116.2636977512701,0.9919196302805303,7.479621437085256,8.136338242723197,6.6322576929174835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8150762987886955
0.15,0.4,all,all,6.09119295203718,128.21152113037064,0.9919196302805303,6.652858507122296,7.050755838542193,6.881707254514834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.948926600027995
0.15,0.45,20,all,5.875013997743681,96.06370473509502,0.9919196302805303,8.106365270251324,8.389216135517135,5.61107926573095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87540099295445
0.15,0.45,30,all,7.133870286398396,109.31571892887374,0.9919196302805303,8.63956626591624,9.118517885108991,5.762629151424036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.376842255824158
0.15,0.45,all,all,7.141428428542851,122.31930418433987,0.9919196302805303,8.213595917424772,8.540306909313221,5.863356322825781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.771321581694749
0.15,0.5,20,all,1.4638501094227998,35.40570254643671,0.6978600643239921,2.794552524023088,2.794552524023088,3.0394235042348465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.338973305742873
0.15,0.5,30,all,1.1126972805283735,30.87338590496125,0.6978600643239921,3.532165125838611,3.532165125838611,1.9148542155126769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.330874900020888
0.15,0.5,all,all,4.456340915928039,68.83599975005542,0.7749494764538774,7.090079743502944,7.090079743502944,4.332347027793453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.911673226491807
0.15,none,5,all,14.799004233927008,44.936389380865435,0.9919196302805303,4.375469899577103,13.774404180447004,7.63234115975874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66709117718376
0.15,none,10,all,47.84173469835065,102.60251564215379,0.9919196302805303,7.783078811721854,51.43508939481521,12.437104926282823,0.22360679774997896,0.22360679774997896,0.0,0.22360679774997896,0.0,0.0,0.002540986338067943,7.891831897752896
0.15,none,20,all,82.95312563509334,152.92758738554798,0.9919196302805303,7.191186125719238,101.36981539730755,28.503739366874953,0.5104177855340404,0.44426165831931924,0.41039134083406165,0.44426165831931924,0.002088511393471248,0.0010681063708025496,0.0030149036462712065,8.0211714594396
0.15,none,30,all,112.93932931119762,153.48638117031666,0.9919196302805303,7.242237223399963,172.51288281413113,37.74638358418208,0.5104177855340404,0.44426165831931924,0.41039134083406165,0.44426165831931924,0.0015762533614569732,0.0010681063708025496,0.0024103257278798055,11.376918628381302
0.15,none,all,all,440.29493404690504,322.1808705918885,0.9919196302805303,0.0,510.63289934622935,58.331087676072734,3.9904491239115325,1.361114094757441,2.888725816360089,0.35153531665802645,0.006749669299075911,0.006749669299075911,0.0138109806343482,6.031797249268959
