seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
4,1778,593,593,41065,12290,12498,11642,11892.128689969535,"{'num_fit_null': 38500, 'num_fit_tp': 2565, 'num_bins_realized': 80, 'max_phi': 27.22722117202268, 'fit_null_phi_mean': 1.0}"
