seed,alpha,strategy,rejections,fdp,recall,mean_family_fdp,pass,config
3,0.15,global,30,0.2,0.015676028739386023,0.005012531328320802,0,isotonic_clip500
3,0.2,global,30,0.2,0.015676028739386023,0.005012531328320802,1,isotonic_clip500
4,0.05,pertemplate,73,0.0136986301369863,0.0438489646772229,0.000835421888053467,1,isotonic_clip500
4,0.1,pertemplate,90,0.05555555555555555,0.05176613885505481,0.004177109440267335,1,isotonic_clip500
4,0.15,pertemplate,103,0.06796116504854369,0.058465286236297195,0.005847953216374269,1,isotonic_clip500
4,0.2,pertemplate,112,0.10714285714285714,0.06090133982947625,0.010025062656641603,1,isotonic_clip500
4,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
4,0.1,global,4,0.75,0.0006090133982947625,0.002506265664160401,0,isotonic_clip500
4,0.15,global,29,0.3103448275862069,0.012180267965895249,0.007518796992481203,0,isotonic_clip500
4,0.2,global,29,0.3103448275862069,0.012180267965895249,0.007518796992481203,0,isotonic_clip500
5,0.05,pertemplate,86,0.05813953488372093,0.047759433962264154,0.004177109440267335,0,isotonic_clip500
5,0.1,pertemplate,102,0.09803921568627451,0.054245283018867926,0.00835421888053467,1,isotonic_clip500
5,0.15,pertemplate,114,0.11403508771929824,0.05955188679245283,0.01086048454469507,1,isotonic_clip500
5,0.2,pertemplate,131,0.15267175572519084,0.06544811320754718,0.01670843776106934,1,isotonic_clip500
5,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
5,0.1,global,4,0.5,0.0011792452830188679,0.001670843776106934,0,isotonic_clip500
5,0.15,global,31,0.25806451612903225,0.013561320754716982,0.006683375104427736,0,isotonic_clip500
5,0.2,global,31,0.25806451612903225,0.013561320754716982,0.006683375104427736,0,isotonic_clip500
6,0.05,pertemplate,64,0.0,0.03682393555811277,0.0,1,isotonic_clip500
6,0.1,pertemplate,79,0.0,0.045454545454545456,0.0,1,isotonic_clip500
6,0.15,pertemplate,92,0.010869565217391304,0.0523590333716916,0.000835421888053467,1,isotonic_clip500
6,0.2,pertemplate,104,0.04807692307692308,0.056962025316455694,0.004177109440267335,1,isotonic_clip500
6,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
6,0.1,global,2,0.0,0.0011507479861910242,0.0,1,isotonic_clip500
6,0.15,global,27,0.14814814814814814,0.013233601841196778,0.003341687552213868,1,isotonic_clip500
6,0.2,global,27,0.14814814814814814,0.013233601841196778,0.003341687552213868,1,isotonic_clip500
7,0.05,pertemplate,65,0.0,0.038782816229116945,0.0,1,isotonic_clip500
7,0.1,pertemplate,86,0.011627906976744186,0.05071599045346062,0.000835421888053467,1,isotonic_clip500
7,0.15,pertemplate,103,0.05825242718446602,0.05787589498806683,0.005012531328320802,1,isotonic_clip500
7,0.2,pertemplate,115,0.06086956521739131,0.06443914081145585,0.005847953216374269,1,isotonic_clip500
7,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
7,0.1,global,2,1.0,0.0,0.001670843776106934,0,isotonic_clip500
7,0.15,global,34,0.23529411764705882,0.015513126491646777,0.006683375104427736,0,isotonic_clip500
7,0.2,global,34,0.23529411764705882,0.015513126491646777,0.006683375104427736,0,isotonic_clip500
8,0.05,pertemplate,79,0.012658227848101266,0.0453224869262057,0.000835421888053467,1,isotonic_clip500
8,0.1,pertemplate,97,0.010309278350515464,0.0557815223707147,0.000835421888053467,1,isotonic_clip500
8,0.15,pertemplate,114,0.043859649122807015,0.06333527019174898,0.004177109440267335,1,isotonic_clip500
8,0.2,pertemplate,134,0.08208955223880597,0.07147007553747821,0.009189640768588136,1,isotonic_clip500
8,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
8,0.1,global,1,0.0,0.0005810575246949448,0.0,1,isotonic_clip500
8,0.15,global,37,0.21621621621621623,0.0168506682161534,0.006683375104427736,0,isotonic_clip500
8,0.2,global,37,0.21621621621621623,0.0168506682161534,0.006683375104427736,0,isotonic_clip500
9,0.05,pertemplate,77,0.025974025974025976,0.04283266704740148,0.001670843776106934,1,isotonic_clip500
9,0.1,pertemplate,101,0.06930693069306931,0.05368360936607653,0.005847953216374269,1,isotonic_clip500
9,0.15,pertemplate,113,0.08849557522123894,0.058823529411764705,0.00835421888053467,1,isotonic_clip500
9,0.2,pertemplate,131,0.15267175572519084,0.0633923472301542,0.01670843776106934,1,isotonic_clip500
9,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
9,0.1,global,6,0.5,0.0017133066818960593,0.002506265664160401,0,isotonic_clip500
9,0.15,global,35,0.34285714285714286,0.013135351227869789,0.010025062656641603,0,isotonic_clip500
9,0.2,global,70,0.34285714285714286,0.026270702455739578,0.020050125313283207,0,isotonic_clip500
10,0.05,pertemplate,76,0.013157894736842105,0.04051863857374392,0.000835421888053467,1,isotonic_clip500
10,0.1,pertemplate,103,0.009708737864077669,0.055105348460291734,0.000835421888053467,1,isotonic_clip500
10,0.15,pertemplate,118,0.03389830508474576,0.06158833063209076,0.003341687552213868,1,isotonic_clip500
10,0.2,pertemplate,130,0.05384615384615385,0.06645056726094004,0.005847953216374269,1,isotonic_clip500
10,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
10,0.1,global,3,0.0,0.0016207455429497568,0.0,1,isotonic_clip500
10,0.15,global,40,0.1,0.019448946515397084,0.003341687552213868,1,isotonic_clip500
10,0.2,global,40,0.1,0.019448946515397084,0.003341687552213868,1,isotonic_clip500
11,0.05,pertemplate,64,0.0,0.04139715394566624,0.0,1,isotonic_clip500
11,0.1,pertemplate,99,0.050505050505050504,0.06080206985769728,0.004177109440267335,1,isotonic_clip500
11,0.15,pertemplate,116,0.06896551724137931,0.06985769728331177,0.006683375104427736,1,isotonic_clip500
11,0.2,pertemplate,133,0.10526315789473684,0.07697283311772316,0.011695906432748537,1,isotonic_clip500
11,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
11,0.1,global,5,0.4,0.0019404915912031048,0.001670843776106934,0,isotonic_clip500
11,0.15,global,38,0.18421052631578946,0.020051746442432083,0.005847953216374269,0,isotonic_clip500
11,0.2,global,38,0.18421052631578946,0.020051746442432083,0.005847953216374269,1,isotonic_clip500
12,0.05,pertemplate,95,0.042105263157894736,0.053154205607476634,0.003341687552213868,1,isotonic_clip500
12,0.1,pertemplate,120,0.06666666666666667,0.06542056074766354,0.006683375104427736,1,isotonic_clip500
12,0.15,pertemplate,136,0.08823529411764706,0.07242990654205607,0.010025062656641603,1,isotonic_clip500
12,0.2,pertemplate,154,0.12987012987012986,0.07827102803738317,0.01670843776106934,1,isotonic_clip500
12,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
12,0.1,global,3,0.3333333333333333,0.0011682242990654205,0.000835421888053467,0,isotonic_clip500
12,0.15,global,39,0.3076923076923077,0.015771028037383176,0.010025062656641603,0,isotonic_clip500
12,0.2,global,39,0.3076923076923077,0.015771028037383176,0.010025062656641603,0,isotonic_clip500
13,0.05,pertemplate,92,0.021739130434782608,0.052941176470588235,0.001670843776106934,1,isotonic_clip500
13,0.1,pertemplate,104,0.04807692307692308,0.05823529411764706,0.004177109440267335,1,isotonic_clip500
13,0.15,pertemplate,119,0.058823529411764705,0.06588235294117648,0.005847953216374269,1,isotonic_clip500
13,0.2,pertemplate,137,0.08029197080291971,0.07411764705882352,0.009189640768588136,1,isotonic_clip500
13,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
13,0.1,global,4,0.5,0.001176470588235294,0.001670843776106934,0,isotonic_clip500
13,0.15,global,40,0.175,0.019411764705882354,0.005847953216374269,0,isotonic_clip500
13,0.2,global,40,0.175,0.019411764705882354,0.005847953216374269,1,isotonic_clip500
14,0.05,pertemplate,76,0.0,0.04668304668304668,0.0,1,isotonic_clip500
14,0.1,pertemplate,89,0.02247191011235955,0.05343980343980344,0.001670843776106934,1,isotonic_clip500
14,0.15,pertemplate,106,0.03773584905660377,0.06265356265356266,0.003341687552213868,1,isotonic_clip500
14,0.2,pertemplate,126,0.1111111111111111,0.0687960687960688,0.011695906432748537,1,isotonic_clip500
14,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
14,0.1,global,3,0.3333333333333333,0.0012285012285012285,0.000835421888053467,0,isotonic_clip500
14,0.15,global,36,0.2777777777777778,0.01597051597051597,0.00835421888053467,0,isotonic_clip500
14,0.2,global,36,0.2777777777777778,0.01597051597051597,0.00835421888053467,0,isotonic_clip500
15,0.05,pertemplate,66,0.015151515151515152,0.03691084611016468,0.000835421888053467,1,isotonic_clip500
15,0.1,pertemplate,89,0.0449438202247191,0.04826802952867689,0.003341687552213868,1,isotonic_clip500
15,0.15,pertemplate,107,0.07476635514018691,0.056218057921635436,0.006683375104427736,1,isotonic_clip500
15,0.2,pertemplate,132,0.12878787878787878,0.0653038046564452,0.014202172096908938,1,isotonic_clip500
15,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
15,0.1,global,5,0.4,0.0017035775127768314,0.001670843776106934,0,isotonic_clip500
15,0.15,global,36,0.4166666666666667,0.01192504258943782,0.012531328320802004,0,isotonic_clip500
15,0.2,global,36,0.4166666666666667,0.01192504258943782,0.012531328320802004,0,isotonic_clip500
16,0.05,pertemplate,71,0.0,0.04350490196078431,0.0,1,isotonic_clip500
16,0.1,pertemplate,93,0.043010752688172046,0.0545343137254902,0.003341687552213868,1,isotonic_clip500
16,0.15,pertemplate,114,0.06140350877192982,0.06556372549019608,0.005847953216374269,1,isotonic_clip500
16,0.2,pertemplate,136,0.11764705882352941,0.07352941176470588,0.013366750208855471,1,isotonic_clip500
16,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
16,0.1,global,2,1.0,0.0,0.001670843776106934,0,isotonic_clip500
16,0.15,global,39,0.3076923076923077,0.016544117647058824,0.010025062656641603,0,isotonic_clip500
16,0.2,global,39,0.3076923076923077,0.016544117647058824,0.010025062656641603,0,isotonic_clip500
17,0.05,pertemplate,81,0.012345679012345678,0.04804804804804805,0.000835421888053467,1,isotonic_clip500
17,0.1,pertemplate,106,0.02830188679245283,0.061861861861861864,0.002506265664160401,1,isotonic_clip500
17,0.15,pertemplate,125,0.048,0.07147147147147147,0.005012531328320802,1,isotonic_clip500
17,0.2,pertemplate,149,0.12080536912751678,0.07867867867867868,0.014619883040935672,1,isotonic_clip500
17,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
17,0.1,global,5,0.4,0.0018018018018018018,0.001670843776106934,0,isotonic_clip500
17,0.15,global,44,0.3181818181818182,0.018018018018018018,0.011695906432748537,0,isotonic_clip500
17,0.2,global,44,0.3181818181818182,0.018018018018018018,0.011695906432748537,0,isotonic_clip500
18,0.05,pertemplate,78,0.01282051282051282,0.049581455247907275,0.000835421888053467,1,isotonic_clip500
18,0.1,pertemplate,96,0.020833333333333332,0.06052801030264005,0.001670843776106934,1,isotonic_clip500
18,0.15,pertemplate,114,0.043859649122807015,0.07018673535093367,0.004177109440267335,1,isotonic_clip500
18,0.2,pertemplate,129,0.07751937984496124,0.07662588538312942,0.00835421888053467,1,isotonic_clip500
18,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
18,0.1,global,2,0.5,0.000643915003219575,0.000835421888053467,0,isotonic_clip500
18,0.15,global,36,0.19444444444444445,0.018673535093367676,0.005847953216374269,0,isotonic_clip500
18,0.2,global,36,0.19444444444444445,0.018673535093367676,0.005847953216374269,1,isotonic_clip500
19,0.05,pertemplate,91,0.01098901098901099,0.05113636363636364,0.000835421888053467,1,isotonic_clip500
19,0.1,pertemplate,106,0.03773584905660377,0.05795454545454545,0.003341687552213868,1,isotonic_clip500
19,0.15,pertemplate,123,0.056910569105691054,0.0659090909090909,0.005847953216374269,1,isotonic_clip500
19,0.2,pertemplate,132,0.09090909090909091,0.06818181818181818,0.010025062656641603,1,isotonic_clip500
19,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip500
19,0.1,global,2,0.0,0.0011363636363636363,0.0,1,isotonic_clip500
19,0.15,global,36,0.16666666666666666,0.017045454545454544,0.005012531328320802,0,isotonic_clip500
19,0.2,global,36,0.16666666666666666,0.017045454545454544,0.005012531328320802,1,isotonic_clip500
