seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
0,0.05,max_phi,0.1,306,205,1597,68,0,68,0.0,0.0,0.33170731707317075,22,0,22,0.0,0.0,0.013775829680651221,0.08292682926829269
0,0.1,max_phi,0.1,306,205,1597,92,1,91,0.010869565217391304,0.0055248618784530384,0.44390243902439025,60,0,60,0.0,0.0,0.03757044458359424,0.21951219512195122
0,0.15,max_phi,0.1,306,205,1597,93,1,92,0.010752688172043012,0.0055248618784530384,0.44878048780487806,72,0,72,0.0,0.0,0.045084533500313086,0.2682926829268293
0,0.2,max_phi,0.1,306,205,1597,116,4,112,0.034482758620689655,0.014314414866901054,0.5463414634146342,78,0,78,0.0,0.0,0.048841577958672514,0.2926829268292683
1,0.05,max_phi,0.1,273,202,1316,56,0,56,0.0,0.0,0.27722772277227725,11,0,11,0.0,0.0,0.008358662613981762,0.04950495049504951
1,0.1,max_phi,0.1,273,202,1316,83,0,83,0.0,0.0,0.41089108910891087,44,0,44,0.0,0.0,0.03343465045592705,0.17326732673267325
1,0.15,max_phi,0.1,273,202,1316,97,1,96,0.010309278350515464,0.0027624309392265192,0.4752475247524752,62,0,62,0.0,0.0,0.04711246200607903,0.24752475247524752
1,0.2,max_phi,0.1,273,202,1316,106,1,105,0.009433962264150943,0.0027624309392265192,0.5198019801980198,68,0,68,0.0,0.0,0.05167173252279635,0.26732673267326734
2,0.05,max_phi,0.1,279,212,1468,61,0,61,0.0,0.0,0.28773584905660377,30,0,30,0.0,0.0,0.020435967302452316,0.12264150943396226
2,0.1,max_phi,0.1,279,212,1468,83,0,83,0.0,0.0,0.3915094339622642,64,0,64,0.0,0.0,0.043596730245231606,0.22641509433962265
2,0.15,max_phi,0.1,279,212,1468,90,1,89,0.011111111111111112,0.0027624309392265192,0.419811320754717,75,0,75,0.0,0.0,0.05108991825613079,0.27358490566037735
2,0.2,max_phi,0.1,279,212,1468,101,1,100,0.009900990099009901,0.0018416206261510127,0.4716981132075472,78,0,78,0.0,0.0,0.05313351498637602,0.28773584905660377
3,0.05,max_phi,0.1,288,231,1541,62,0,62,0.0,0.0,0.2683982683982684,32,0,32,0.0,0.0,0.020765736534717714,0.12987012987012986
3,0.1,max_phi,0.1,288,231,1541,86,0,86,0.0,0.0,0.3722943722943723,59,0,59,0.0,0.0,0.038286826735885786,0.21212121212121213
3,0.15,max_phi,0.1,288,231,1541,99,0,99,0.0,0.0,0.42857142857142855,70,0,70,0.0,0.0,0.045425048669695,0.2510822510822511
3,0.2,max_phi,0.1,288,231,1541,103,1,102,0.009708737864077669,0.0027624309392265192,0.44155844155844154,72,0,72,0.0,0.0,0.04672290720311486,0.2597402597402597
4,0.05,max_phi,0.1,362,201,1323,58,0,58,0.0,0.0,0.2885572139303483,20,0,20,0.0,0.0,0.015117157974300832,0.0945273631840796
4,0.1,max_phi,0.1,362,201,1323,80,0,80,0.0,0.0,0.39800995024875624,40,0,40,0.0,0.0,0.030234315948601664,0.18407960199004975
4,0.15,max_phi,0.1,362,201,1323,108,5,103,0.046296296296296294,0.015193370165745856,0.5124378109452736,59,0,59,0.0,0.0,0.044595616024187455,0.26865671641791045
4,0.2,max_phi,0.1,362,201,1323,109,6,103,0.05504587155963303,0.016114180478821363,0.5124378109452736,61,0,61,0.0,0.0,0.04610733182161754,0.27860696517412936
5,0.05,max_phi,0.1,309,203,1412,48,0,48,0.0,0.0,0.23645320197044334,13,0,13,0.0,0.0,0.009206798866855524,0.054187192118226604
5,0.1,max_phi,0.1,309,203,1412,65,0,65,0.0,0.0,0.32019704433497537,36,0,36,0.0,0.0,0.025495750708215296,0.14285714285714285
5,0.15,max_phi,0.1,309,203,1412,100,6,94,0.06,0.01703499079189687,0.4630541871921182,49,0,49,0.0,0.0,0.034702549575070823,0.2019704433497537
5,0.2,max_phi,0.1,309,203,1412,105,6,99,0.05714285714285714,0.01703499079189687,0.4876847290640394,56,0,56,0.0,0.0,0.039660056657223795,0.22167487684729065
6,0.05,max_phi,0.1,454,200,1550,62,0,62,0.0,0.0,0.31,44,0,44,0.0,0.0,0.02838709677419355,0.18
6,0.1,max_phi,0.1,454,200,1550,70,2,68,0.02857142857142857,0.0055248618784530384,0.34,45,0,45,0.0,0.0,0.02903225806451613,0.185
6,0.15,max_phi,0.1,454,200,1550,79,2,77,0.02531645569620253,0.0055248618784530384,0.385,45,0,45,0.0,0.0,0.02903225806451613,0.185
6,0.2,max_phi,0.1,454,200,1550,101,7,94,0.06930693069306931,0.019060773480662985,0.47,45,0,45,0.0,0.0,0.02903225806451613,0.185
7,0.05,max_phi,0.1,302,194,1292,64,0,64,0.0,0.0,0.32989690721649484,24,0,24,0.0,0.0,0.018575851393188854,0.10309278350515463
7,0.1,max_phi,0.1,302,194,1292,88,0,88,0.0,0.0,0.4536082474226804,47,0,47,0.0,0.0,0.03637770897832817,0.20618556701030927
7,0.15,max_phi,0.1,302,194,1292,98,1,97,0.01020408163265306,0.0055248618784530384,0.5,67,0,67,0.0,0.0,0.05185758513931889,0.27835051546391754
7,0.2,max_phi,0.1,302,194,1292,98,1,97,0.01020408163265306,0.0055248618784530384,0.5,77,0,77,0.0,0.0,0.05959752321981424,0.31443298969072164
8,0.05,max_phi,0.1,404,205,1346,71,1,70,0.014084507042253521,0.0027624309392265192,0.34146341463414637,58,0,58,0.0,0.0,0.04309063893016345,0.23902439024390243
8,0.1,max_phi,0.1,404,205,1346,72,1,71,0.013888888888888888,0.0027624309392265192,0.3463414634146341,74,0,74,0.0,0.0,0.0549777117384844,0.3121951219512195
8,0.15,max_phi,0.1,404,205,1346,88,1,87,0.011363636363636364,0.0027624309392265192,0.424390243902439,79,2,77,0.02531645569620253,0.0055248618784530384,0.057206537890044575,0.33170731707317075
8,0.2,max_phi,0.1,404,205,1346,101,1,100,0.009900990099009901,0.0027624309392265192,0.4878048780487805,81,2,79,0.024691358024691357,0.0055248618784530384,0.058692421991084695,0.33658536585365856
9,0.05,max_phi,0.1,252,211,1349,43,0,43,0.0,0.0,0.2037914691943128,28,0,28,0.0,0.0,0.020756115641215715,0.10900473933649289
9,0.1,max_phi,0.1,252,211,1349,56,0,56,0.0,0.0,0.26540284360189575,45,0,45,0.0,0.0,0.033358042994810974,0.18009478672985782
9,0.15,max_phi,0.1,252,211,1349,74,2,72,0.02702702702702703,0.011049723756906077,0.3412322274881517,47,0,47,0.0,0.0,0.034840622683469234,0.1895734597156398
9,0.2,max_phi,0.1,252,211,1349,83,2,81,0.024096385542168676,0.011049723756906077,0.38388625592417064,49,0,49,0.0,0.0,0.0363232023721275,0.1943127962085308
10,0.05,max_phi,0.1,286,194,1372,65,0,65,0.0,0.0,0.33505154639175255,15,0,15,0.0,0.0,0.010932944606413994,0.07731958762886598
10,0.1,max_phi,0.1,286,194,1372,82,1,81,0.012195121951219513,0.0055248618784530384,0.4175257731958763,46,0,46,0.0,0.0,0.033527696793002916,0.211340206185567
10,0.15,max_phi,0.1,286,194,1372,93,2,91,0.021505376344086023,0.008287292817679558,0.4690721649484536,61,0,61,0.0,0.0,0.04446064139941691,0.27319587628865977
10,0.2,max_phi,0.1,286,194,1372,102,2,100,0.0196078431372549,0.008287292817679558,0.5154639175257731,67,0,67,0.0,0.0,0.048833819241982504,0.29896907216494845
11,0.05,max_phi,0.1,363,195,1379,56,0,56,0.0,0.0,0.28717948717948716,44,0,44,0.0,0.0,0.03190717911530094,0.2153846153846154
11,0.1,max_phi,0.1,363,195,1379,84,0,84,0.0,0.0,0.4307692307692308,51,0,51,0.0,0.0,0.03698332124728064,0.2512820512820513
11,0.15,max_phi,0.1,363,195,1379,85,0,85,0.0,0.0,0.4358974358974359,58,0,58,0.0,0.0,0.04205946337926034,0.2717948717948718
11,0.2,max_phi,0.1,363,195,1379,98,0,98,0.0,0.0,0.5025641025641026,61,0,61,0.0,0.0,0.04423495286439449,0.28717948717948716
12,0.05,max_phi,0.1,261,222,1495,57,0,57,0.0,0.0,0.25675675675675674,18,0,18,0.0,0.0,0.012040133779264214,0.06756756756756757
12,0.1,max_phi,0.1,261,222,1495,82,0,82,0.0,0.0,0.36936936936936937,59,0,59,0.0,0.0,0.03946488294314381,0.1981981981981982
12,0.15,max_phi,0.1,261,222,1495,105,2,103,0.01904761904761905,0.0036832412523020255,0.46396396396396394,69,0,69,0.0,0.0,0.046153846153846156,0.23423423423423423
12,0.2,max_phi,0.1,261,222,1495,111,3,108,0.02702702702702703,0.006445672191528544,0.4864864864864865,76,0,76,0.0,0.0,0.050836120401337795,0.25675675675675674
13,0.05,max_phi,0.1,417,212,1398,66,0,66,0.0,0.0,0.3113207547169811,78,0,78,0.0,0.0,0.055793991416309016,0.2830188679245283
13,0.1,max_phi,0.1,417,212,1398,67,0,67,0.0,0.0,0.3160377358490566,85,0,85,0.0,0.0,0.060801144492131615,0.3160377358490566
13,0.15,max_phi,0.1,417,212,1398,67,0,67,0.0,0.0,0.3160377358490566,85,0,85,0.0,0.0,0.060801144492131615,0.3160377358490566
13,0.2,max_phi,0.1,417,212,1398,67,0,67,0.0,0.0,0.3160377358490566,85,0,85,0.0,0.0,0.060801144492131615,0.3160377358490566
14,0.05,max_phi,0.1,249,202,1488,44,0,44,0.0,0.0,0.21782178217821782,14,0,14,0.0,0.0,0.009408602150537635,0.054455445544554455
14,0.1,max_phi,0.1,249,202,1488,62,0,62,0.0,0.0,0.3069306930693069,45,0,45,0.0,0.0,0.03024193548387097,0.16336633663366337
14,0.15,max_phi,0.1,249,202,1488,75,1,74,0.013333333333333334,0.0027624309392265192,0.36633663366336633,53,0,53,0.0,0.0,0.035618279569892476,0.19801980198019803
14,0.2,max_phi,0.1,249,202,1488,95,5,90,0.05263157894736842,0.011510128913443829,0.44554455445544555,58,0,58,0.0,0.0,0.038978494623655914,0.21287128712871287
15,0.05,max_phi,0.1,267,183,1246,68,0,68,0.0,0.0,0.37158469945355194,17,1,16,0.058823529411764705,0.0027624309392265192,0.012841091492776886,0.07650273224043716
15,0.1,max_phi,0.1,267,183,1246,73,0,73,0.0,0.0,0.3989071038251366,40,1,39,0.025,0.0027624309392265192,0.03130016051364366,0.18579234972677597
15,0.15,max_phi,0.1,267,183,1246,93,0,93,0.0,0.0,0.5081967213114754,69,1,68,0.014492753623188406,0.0027624309392265192,0.05457463884430177,0.29508196721311475
15,0.2,max_phi,0.1,267,183,1246,104,0,104,0.0,0.0,0.5683060109289617,79,2,77,0.02531645569620253,0.008287292817679558,0.06179775280898876,0.3442622950819672
16,0.05,max_phi,0.1,374,195,1454,59,0,59,0.0,0.0,0.30256410256410254,31,0,31,0.0,0.0,0.021320495185694635,0.13333333333333333
16,0.1,max_phi,0.1,374,195,1454,78,2,76,0.02564102564102564,0.008287292817679558,0.38974358974358975,56,0,56,0.0,0.0,0.03851444291609354,0.23076923076923078
16,0.15,max_phi,0.1,374,195,1454,79,3,76,0.0379746835443038,0.011049723756906077,0.38974358974358975,67,0,67,0.0,0.0,0.04607977991746905,0.2717948717948718
16,0.2,max_phi,0.1,374,195,1454,93,6,87,0.06451612903225806,0.014272559852670348,0.4461538461538462,76,0,76,0.0,0.0,0.052269601100412656,0.3076923076923077
17,0.05,max_phi,0.1,281,215,1336,56,0,56,0.0,0.0,0.26046511627906976,15,0,15,0.0,0.0,0.01122754491017964,0.06511627906976744
17,0.1,max_phi,0.1,281,215,1336,72,0,72,0.0,0.0,0.33488372093023255,49,0,49,0.0,0.0,0.036676646706586824,0.18604651162790697
17,0.15,max_phi,0.1,281,215,1336,100,1,99,0.01,0.0055248618784530384,0.4604651162790698,62,0,62,0.0,0.0,0.04640718562874251,0.24186046511627907
17,0.2,max_phi,0.1,281,215,1336,106,1,105,0.009433962264150943,0.0055248618784530384,0.4883720930232558,62,0,62,0.0,0.0,0.04640718562874251,0.24186046511627907
18,0.05,max_phi,0.1,386,214,1482,59,0,59,0.0,0.0,0.2757009345794392,25,0,25,0.0,0.0,0.016869095816464237,0.10747663551401869
18,0.1,max_phi,0.1,386,214,1482,78,1,77,0.01282051282051282,0.0027624309392265192,0.3598130841121495,54,0,54,0.0,0.0,0.03643724696356275,0.21495327102803738
18,0.15,max_phi,0.1,386,214,1482,97,1,96,0.010309278350515464,0.0018416206261510127,0.4485981308411215,62,0,62,0.0,0.0,0.04183535762483131,0.2523364485981308
18,0.2,max_phi,0.1,386,214,1482,104,1,103,0.009615384615384616,0.0018416206261510127,0.48130841121495327,69,0,69,0.0,0.0,0.0465587044534413,0.27102803738317754
19,0.05,max_phi,0.1,249,218,1487,69,0,69,0.0,0.0,0.3165137614678899,26,0,26,0.0,0.0,0.017484868863483525,0.0963302752293578
19,0.1,max_phi,0.1,249,218,1487,89,1,88,0.011235955056179775,0.0055248618784530384,0.4036697247706422,59,0,59,0.0,0.0,0.03967720242098184,0.22477064220183487
19,0.15,max_phi,0.1,249,218,1487,111,3,108,0.02702702702702703,0.008789552988448015,0.4954128440366973,75,0,75,0.0,0.0,0.05043712172158709,0.2889908256880734
19,0.2,max_phi,0.1,249,218,1487,123,4,119,0.032520325203252036,0.008789552988448015,0.5458715596330275,80,0,80,0.0,0.0,0.05379959650302623,0.30275229357798167
