alpha,n_seeds,sa_fdp_pooled_mean,sa_fdp_pooled_std,sa_family_fdp_mean,sa_rej_mean,sa_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_object_mean,recall_ratio_sa_over_base_object
0.05,20,0.0007042253521126761,0.0031493915176053376,0.00013812154696132595,59.6,0.2905095152906657,0.0029411764705882353,0.00013812154696132595,28.25,0.11706426134461682,2.4816
0.1,20,0.005761124907332325,0.009062239294462336,0.0017955801104972374,77.1,0.37349034545237353,0.00125,0.00013812154696132595,52.9,0.21121422911781806,1.7683
0.15,20,0.01757889461481848,0.0160507124941407,0.0055039343713376866,91.55,0.43761247839728556,0.0019904604659695467,0.0004143646408839779,64.3,0.2569545071361294,1.7031
0.2,20,0.025228790787200767,0.022836344232858467,0.007494977398292316,101.3,0.48086611950979075,0.002500390686044694,0.0006906077348066298,68.9,0.2738754250002203,1.7558
