alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum_fine
0.05,92,22,23,1,22,0.043478260869565216,0.3142857142857143,0.010869565217391304,0.3,78,0,betting,K<=2
0.05,33,7,15,0,15,0.0,0.12605042016806722,0.0,0.3,406,0,betting,11<=K<=20
0.05,48,10,14,0,14,0.0,0.2641509433962264,0.0,0.3,143,0,betting,3<=K<=5
0.05,25,5,12,0,12,0.0,0.0718562874251497,0.0,0.3,690,0,betting,21<=K<=50
0.05,43,9,10,0,10,0.0,0.12658227848101267,0.0,0.3,274,0,betting,6<=K<=10
0.05,8,0,0,0,0,0.0,0.0,0.0,0.3,637,0,betting,K>50
0.1,92,25,26,1,25,0.038461538461538464,0.35714285714285715,0.010869565217391304,0.3,78,0,betting,K<=2
0.1,33,9,17,0,17,0.0,0.14285714285714285,0.0,0.3,406,0,betting,11<=K<=20
0.1,48,14,18,0,18,0.0,0.33962264150943394,0.0,0.3,143,0,betting,3<=K<=5
0.1,25,6,13,0,13,0.0,0.07784431137724551,0.0,0.3,690,0,betting,21<=K<=50
0.1,43,12,15,0,15,0.0,0.189873417721519,0.0,0.3,274,0,betting,6<=K<=10
0.1,8,1,2,0,2,0.0,0.023529411764705882,0.0,0.3,637,0,betting,K>50
0.15,92,25,26,1,25,0.038461538461538464,0.35714285714285715,0.010869565217391304,0.3,78,0,betting,K<=2
0.15,33,11,20,0,20,0.0,0.16806722689075632,0.0,0.3,406,0,betting,11<=K<=20
0.15,48,14,18,0,18,0.0,0.33962264150943394,0.0,0.3,143,0,betting,3<=K<=5
0.15,25,6,19,0,19,0.0,0.11377245508982035,0.0,0.3,690,0,betting,21<=K<=50
0.15,43,13,18,0,18,0.0,0.22784810126582278,0.0,0.3,274,0,betting,6<=K<=10
0.15,8,2,3,0,3,0.0,0.03529411764705882,0.0,0.3,637,0,betting,K>50
0.2,92,25,26,1,25,0.038461538461538464,0.35714285714285715,0.010869565217391304,0.3,78,0,betting,K<=2
0.2,33,12,22,0,22,0.0,0.18487394957983194,0.0,0.3,406,0,betting,11<=K<=20
0.2,48,14,18,0,18,0.0,0.33962264150943394,0.0,0.3,143,0,betting,3<=K<=5
0.2,25,7,20,0,20,0.0,0.11976047904191617,0.0,0.3,690,0,betting,21<=K<=50
0.2,43,15,20,0,20,0.0,0.25316455696202533,0.0,0.3,274,0,betting,6<=K<=10
0.2,8,2,3,0,3,0.0,0.03529411764705882,0.0,0.3,637,0,betting,K>50
0.05,52,10,11,0,11,0.0,0.1375,0.0,0.3,143,1,betting,3<=K<=5
0.05,90,20,22,0,22,0.0,0.34375,0.0,0.3,75,1,betting,K<=2
0.05,23,3,9,0,9,0.0,0.08108108108108109,0.0,0.3,577,1,betting,21<=K<=50
0.05,33,6,9,0,9,0.0,0.07142857142857142,0.0,0.3,390,1,betting,11<=K<=20
0.05,44,13,19,0,19,0.0,0.24675324675324675,0.0,0.3,270,1,betting,6<=K<=10
0.05,7,0,0,0,0,0.0,0.0,0.0,0.3,584,1,betting,K>50
0.1,52,13,15,0,15,0.0,0.1875,0.0,0.3,143,1,betting,3<=K<=5
0.1,90,21,23,0,23,0.0,0.359375,0.0,0.3,75,1,betting,K<=2
0.1,23,8,22,3,19,0.13636363636363635,0.17117117117117117,0.06521739130434782,0.3,577,1,betting,21<=K<=50
0.1,33,8,13,1,12,0.07692307692307693,0.09523809523809523,0.015151515151515152,0.3,390,1,betting,11<=K<=20
0.1,44,19,26,0,26,0.0,0.33766233766233766,0.0,0.3,270,1,betting,6<=K<=10
0.1,7,0,0,0,0,0.0,0.0,0.0,0.3,584,1,betting,K>50
0.15,52,19,24,0,24,0.0,0.3,0.0,0.3,143,1,betting,3<=K<=5
0.15,90,28,30,0,30,0.0,0.46875,0.0,0.3,75,1,betting,K<=2
0.15,23,12,35,8,27,0.22857142857142856,0.24324324324324326,0.10579710144927536,0.3,577,1,betting,21<=K<=50
0.15,33,10,19,2,17,0.10526315789473684,0.1349206349206349,0.0202020202020202,0.3,390,1,betting,11<=K<=20
0.15,44,23,31,1,30,0.03225806451612903,0.38961038961038963,0.022727272727272728,0.3,270,1,betting,6<=K<=10
0.15,7,0,0,0,0,0.0,0.0,0.0,0.3,584,1,betting,K>50
0.2,52,29,46,0,46,0.0,0.575,0.0,0.3,143,1,betting,3<=K<=5
0.2,90,39,41,1,40,0.024390243902439025,0.625,0.011111111111111112,0.3,75,1,betting,K<=2
0.2,23,19,68,27,41,0.39705882352941174,0.36936936936936937,0.3359213250517598,0.3,577,1,betting,21<=K<=50
0.2,33,16,39,11,28,0.28205128205128205,0.2222222222222222,0.14646464646464646,0.3,390,1,betting,11<=K<=20
0.2,44,29,48,7,41,0.14583333333333334,0.5324675324675324,0.07575757575757575,0.3,270,1,betting,6<=K<=10
0.2,7,3,9,3,6,0.3333333333333333,0.10909090909090909,0.14285714285714285,0.3,584,1,betting,K>50
0.05,39,14,18,0,18,0.0,0.23076923076923078,0.0,0.3,244,2,betting,6<=K<=10
0.05,34,3,4,0,4,0.0,0.020202020202020204,0.0,0.3,994,2,betting,21<=K<=50
0.05,86,21,22,0,22,0.0,0.36666666666666664,0.0,0.3,67,2,betting,K<=2
0.05,53,14,16,0,16,0.0,0.2077922077922078,0.0,0.3,146,2,betting,3<=K<=5
0.05,33,8,10,0,10,0.0,0.11764705882352941,0.0,0.3,393,2,betting,11<=K<=20
0.05,4,0,0,0,0,0.0,0.0,0.0,0.3,341,2,betting,K>50
0.1,39,15,19,0,19,0.0,0.24358974358974358,0.0,0.3,244,2,betting,6<=K<=10
0.1,34,6,8,0,8,0.0,0.04040404040404041,0.0,0.3,994,2,betting,21<=K<=50
0.1,86,27,28,1,27,0.03571428571428571,0.45,0.011627906976744186,0.3,67,2,betting,K<=2
0.1,53,18,23,0,23,0.0,0.2987012987012987,0.0,0.3,146,2,betting,3<=K<=5
0.1,33,10,15,0,15,0.0,0.17647058823529413,0.0,0.3,393,2,betting,11<=K<=20
0.1,4,0,0,0,0,0.0,0.0,0.0,0.3,341,2,betting,K>50
0.15,39,18,25,0,25,0.0,0.32051282051282054,0.0,0.3,244,2,betting,6<=K<=10
0.15,34,8,23,0,23,0.0,0.11616161616161616,0.0,0.3,994,2,betting,21<=K<=50
0.15,86,27,28,1,27,0.03571428571428571,0.45,0.011627906976744186,0.3,67,2,betting,K<=2
0.15,53,18,23,0,23,0.0,0.2987012987012987,0.0,0.3,146,2,betting,3<=K<=5
0.15,33,10,16,0,16,0.0,0.18823529411764706,0.0,0.3,393,2,betting,11<=K<=20
0.15,4,0,0,0,0,0.0,0.0,0.0,0.3,341,2,betting,K>50
0.2,39,22,33,5,28,0.15151515151515152,0.358974358974359,0.06837606837606837,0.3,244,2,betting,6<=K<=10
0.2,34,12,32,1,31,0.03125,0.15656565656565657,0.00980392156862745,0.3,994,2,betting,21<=K<=50
0.2,86,35,37,2,35,0.05405405405405406,0.5833333333333334,0.01744186046511628,0.3,67,2,betting,K<=2
0.2,53,28,36,1,35,0.027777777777777776,0.45454545454545453,0.009433962264150943,0.3,146,2,betting,3<=K<=5
0.2,33,13,22,3,19,0.13636363636363635,0.2235294117647059,0.0505050505050505,0.3,393,2,betting,11<=K<=20
0.2,4,1,15,8,7,0.5333333333333333,0.1794871794871795,0.13333333333333333,0.3,341,2,betting,K>50
0.05,96,18,18,0,18,0.0,0.29508196721311475,0.0,0.3,87,3,betting,K<=2
0.05,36,4,6,0,6,0.0,0.02843601895734597,0.0,0.3,1053,3,betting,21<=K<=50
0.05,46,15,18,0,18,0.0,0.2727272727272727,0.0,0.3,136,3,betting,3<=K<=5
0.05,34,8,12,2,10,0.16666666666666666,0.17543859649122806,0.04411764705882353,0.3,217,3,betting,6<=K<=10
0.05,28,10,14,0,14,0.0,0.1728395061728395,0.0,0.3,346,3,betting,11<=K<=20
0.05,9,0,0,0,0,0.0,0.0,0.0,0.3,806,3,betting,K>50
0.1,96,22,22,0,22,0.0,0.36065573770491804,0.0,0.3,87,3,betting,K<=2
0.1,36,7,11,1,10,0.09090909090909091,0.04739336492890995,0.027777777777777776,0.3,1053,3,betting,21<=K<=50
0.1,46,19,23,0,23,0.0,0.3484848484848485,0.0,0.3,136,3,betting,3<=K<=5
0.1,34,13,18,3,15,0.16666666666666666,0.2631578947368421,0.07352941176470588,0.3,217,3,betting,6<=K<=10
0.1,28,11,16,0,16,0.0,0.19753086419753085,0.0,0.3,346,3,betting,11<=K<=20
0.1,9,0,0,0,0,0.0,0.0,0.0,0.3,806,3,betting,K>50
0.15,96,22,22,0,22,0.0,0.36065573770491804,0.0,0.3,87,3,betting,K<=2
0.15,36,8,17,4,13,0.23529411764705882,0.061611374407582936,0.041666666666666664,0.3,1053,3,betting,21<=K<=50
0.15,46,19,23,0,23,0.0,0.3484848484848485,0.0,0.3,136,3,betting,3<=K<=5
0.15,34,15,22,3,19,0.13636363636363635,0.3333333333333333,0.07352941176470588,0.3,217,3,betting,6<=K<=10
0.15,28,11,17,0,17,0.0,0.20987654320987653,0.0,0.3,346,3,betting,11<=K<=20
0.15,9,0,0,0,0,0.0,0.0,0.0,0.3,806,3,betting,K>50
0.2,96,27,27,0,27,0.0,0.4426229508196721,0.0,0.3,87,3,betting,K<=2
0.2,36,15,31,8,23,0.25806451612903225,0.10900473933649289,0.08333333333333333,0.3,1053,3,betting,21<=K<=50
0.2,46,26,31,1,30,0.03225806451612903,0.45454545454545453,0.021739130434782608,0.3,136,3,betting,3<=K<=5
