alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method
0.05,249,53,74,1,73,0.013513513513513514,0.1273996509598604,0.004016064257028112,0.3,2228.0,0,betting
0.1,249,67,91,1,90,0.01098901098901099,0.15706806282722513,0.004016064257028112,0.3,2228.0,0,betting
0.15,249,71,104,1,103,0.009615384615384616,0.17975567190226877,0.004016064257028112,0.3,2228.0,0,betting
0.2,249,75,109,1,108,0.009174311926605505,0.18848167539267016,0.004016064257028112,0.3,2228.0,0,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,2228.0,0,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,2228.0,0,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,2228.0,0,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,2228.0,0,binary
0.05,249,155,422,124,298,0.2938388625592417,0.5200698080279232,0.09070290195224716,0.3,,0,pvalue_bh
0.1,249,155,422,124,298,0.2938388625592417,0.5200698080279232,0.09070290195224716,0.3,,0,pvalue_bh
0.15,249,155,422,124,298,0.2938388625592417,0.5200698080279232,0.09070290195224716,0.3,,0,pvalue_bh
0.2,249,155,422,124,298,0.2938388625592417,0.5200698080279232,0.09070290195224716,0.3,,0,pvalue_bh
0.05,249,52,70,0,70,0.0,0.1364522417153996,0.0,0.3,2039.0,1,betting
0.1,249,69,99,4,95,0.04040404040404041,0.18518518518518517,0.008032128514056224,0.3,2039.0,1,betting
0.15,249,92,139,11,128,0.07913669064748201,0.24951267056530213,0.01646586345381526,0.3,2039.0,1,betting
0.2,249,135,251,49,202,0.1952191235059761,0.3937621832358674,0.07185886402753872,0.3,2039.0,1,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,2039.0,1,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,2039.0,1,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,2039.0,1,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,2039.0,1,binary
0.05,249,154,369,110,259,0.2981029810298103,0.5048732943469786,0.09949695261376769,0.3,,1,pvalue_bh
0.1,249,156,376,113,263,0.300531914893617,0.5126705653021443,0.1035130168707958,0.3,,1,pvalue_bh
0.15,249,156,376,113,263,0.300531914893617,0.5126705653021443,0.1035130168707958,0.3,,1,pvalue_bh
0.2,249,156,376,113,263,0.300531914893617,0.5126705653021443,0.1035130168707958,0.3,,1,pvalue_bh
0.05,249,60,70,0,70,0.0,0.1303538175046555,0.0,0.3,2185.0,2,betting
0.1,249,76,93,1,92,0.010752688172043012,0.1713221601489758,0.004016064257028112,0.3,2185.0,2,betting
0.15,249,81,115,1,114,0.008695652173913044,0.2122905027932961,0.004016064257028112,0.3,2185.0,2,betting
0.2,249,111,175,20,155,0.11428571428571428,0.2886405959031657,0.028915662650602407,0.3,2185.0,2,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,2185.0,2,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,2185.0,2,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,2185.0,2,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,2185.0,2,binary
0.05,249,166,396,130,266,0.3282828282828283,0.49534450651769085,0.11789093310177648,0.3,,2,pvalue_bh
0.1,249,166,396,130,266,0.3282828282828283,0.49534450651769085,0.11789093310177648,0.3,,2,pvalue_bh
0.15,249,166,396,130,266,0.3282828282828283,0.49534450651769085,0.11789093310177648,0.3,,2,pvalue_bh
0.2,249,166,396,130,266,0.3282828282828283,0.49534450651769085,0.11789093310177648,0.3,,2,pvalue_bh
0.05,249,55,68,2,66,0.029411764705882353,0.11934900542495479,0.006024096385542169,0.3,2645.0,3,betting
0.1,249,72,90,4,86,0.044444444444444446,0.15551537070524413,0.014056224899598393,0.3,2645.0,3,betting
0.15,249,75,101,7,94,0.06930693069306931,0.16998191681735986,0.01606425702811245,0.3,2645.0,3,betting
0.2,249,103,149,16,133,0.10738255033557047,0.24050632911392406,0.032797858099062924,0.3,2645.0,3,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,2645.0,3,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,2645.0,3,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,2645.0,3,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,2645.0,3,binary
0.05,249,110,181,28,153,0.15469613259668508,0.2766726943942134,0.041298527443105755,0.3,,3,pvalue_bh
0.1,249,143,307,89,218,0.2899022801302932,0.39421338155515373,0.08902275769745649,0.3,,3,pvalue_bh
0.15,249,143,307,89,218,0.2899022801302932,0.39421338155515373,0.08902275769745649,0.3,,3,pvalue_bh
0.2,249,143,307,89,218,0.2899022801302932,0.39421338155515373,0.08902275769745649,0.3,,3,pvalue_bh
0.05,249,62,85,2,83,0.023529411764705882,0.13764510779436154,0.008032128514056224,0.3,2590.0,4,betting
0.1,249,83,125,12,113,0.096,0.18739635157545606,0.017626059794734496,0.3,2590.0,4,betting
0.15,249,90,152,16,136,0.10526315789473684,0.22553897180762852,0.023315484158857654,0.3,2590.0,4,betting
0.2,249,97,167,19,148,0.11377245508982035,0.24543946932006633,0.030582648052527573,0.3,2590.0,4,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,2590.0,4,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,2590.0,4,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,2590.0,4,binary
0.2,249,151,435,167,268,0.3839080459770115,0.4444444444444444,0.11233011841445577,0.3,2590.0,4,binary
0.05,249,140,390,138,252,0.35384615384615387,0.417910447761194,0.08904607480085865,0.3,,4,pvalue_bh
0.1,249,151,435,167,268,0.3839080459770115,0.4444444444444444,0.11233011841445577,0.3,,4,pvalue_bh
0.15,249,151,435,167,268,0.3839080459770115,0.4444444444444444,0.11233011841445577,0.3,,4,pvalue_bh
0.2,249,151,435,167,268,0.3839080459770115,0.4444444444444444,0.11233011841445577,0.3,,4,pvalue_bh
0.05,249,45,51,3,48,0.058823529411764705,0.08633093525179857,0.012048192771084338,0.3,2149.0,5,betting
0.1,249,75,98,11,87,0.11224489795918367,0.1564748201438849,0.029785809906291833,0.3,2149.0,5,betting
0.15,249,85,128,14,114,0.109375,0.20503597122302158,0.03611883431160539,0.3,2149.0,5,betting
0.2,249,102,162,26,136,0.16049382716049382,0.2446043165467626,0.05971505067890609,0.3,2149.0,5,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,2149.0,5,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,2149.0,5,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,2149.0,5,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,2149.0,5,binary
0.05,249,125,237,66,171,0.27848101265822783,0.30755395683453235,0.09728991152580245,0.3,,5,pvalue_bh
0.1,249,151,355,117,238,0.3295774647887324,0.42805755395683454,0.13796712531652292,0.3,,5,pvalue_bh
0.15,249,151,355,117,238,0.3295774647887324,0.42805755395683454,0.13796712531652292,0.3,,5,pvalue_bh
0.2,249,151,355,117,238,0.3295774647887324,0.42805755395683454,0.13796712531652292,0.3,,5,pvalue_bh
0.05,249,54,65,1,64,0.015384615384615385,0.1198501872659176,0.002008032128514056,0.3,2184.0,6,betting
0.1,249,73,89,3,86,0.033707865168539325,0.16104868913857678,0.010040160642570281,0.3,2184.0,6,betting
0.15,249,99,134,9,125,0.06716417910447761,0.2340823970037453,0.028112449799196786,0.3,2184.0,6,betting
0.2,249,107,153,15,138,0.09803921568627451,0.25842696629213485,0.03815261044176707,0.3,2184.0,6,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,2184.0,6,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,2184.0,6,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,2184.0,6,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,2184.0,6,binary
0.05,249,120,184,22,162,0.11956521739130435,0.30337078651685395,0.049999999999999996,0.3,,6,pvalue_bh
0.1,249,155,379,121,258,0.31926121372031663,0.48314606741573035,0.09939421897253221,0.3,,6,pvalue_bh
0.15,249,155,379,121,258,0.31926121372031663,0.48314606741573035,0.09939421897253221,0.3,,6,pvalue_bh
0.2,249,155,379,121,258,0.31926121372031663,0.48314606741573035,0.09939421897253221,0.3,,6,pvalue_bh
0.05,249,60,77,4,73,0.05194805194805195,0.13035714285714287,0.01606425702811245,0.3,2167.0,7,betting
0.1,249,77,101,6,95,0.0594059405940594,0.16964285714285715,0.024096385542168676,0.3,2167.0,7,betting
0.15,249,88,123,6,117,0.04878048780487805,0.20892857142857144,0.024096385542168676,0.3,2167.0,7,betting
0.2,249,102,153,15,138,0.09803921568627451,0.24642857142857144,0.03480589022757697,0.3,2167.0,7,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,2167.0,7,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,2167.0,7,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,2167.0,7,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,2167.0,7,binary
0.05,249,147,310,79,231,0.25483870967741934,0.4125,0.07235535548788562,0.3,,7,pvalue_bh
0.1,249,161,377,104,273,0.27586206896551724,0.4875,0.08818329973384975,0.3,,7,pvalue_bh
0.15,249,161,377,104,273,0.27586206896551724,0.4875,0.08818329973384975,0.3,,7,pvalue_bh
0.2,249,161,377,104,273,0.27586206896551724,0.4875,0.08818329973384975,0.3,,7,pvalue_bh
0.05,249,64,85,5,80,0.058823529411764705,0.16194331983805668,0.01104417670682731,0.3,1955.0,8,betting
0.1,249,82,115,7,108,0.06086956521739131,0.21862348178137653,0.01706827309236948,0.3,1955.0,8,betting
0.15,249,97,138,12,126,0.08695652173913043,0.2550607287449393,0.031191432396251672,0.3,1955.0,8,betting
0.2,249,101,145,14,131,0.09655172413793103,0.2651821862348178,0.03333333333333333,0.3,1955.0,8,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,1955.0,8,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,1955.0,8,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,1955.0,8,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,1955.0,8,binary
0.05,249,157,309,64,245,0.20711974110032363,0.4959514170040486,0.08106221678156476,0.3,,8,pvalue_bh
0.1,249,166,337,81,256,0.2403560830860534,0.5182186234817814,0.10073193205723326,0.3,,8,pvalue_bh
0.15,249,166,337,81,256,0.2403560830860534,0.5182186234817814,0.10073193205723326,0.3,,8,pvalue_bh
0.2,249,166,337,81,256,0.2403560830860534,0.5182186234817814,0.10073193205723326,0.3,,8,pvalue_bh
0.05,249,59,86,3,83,0.03488372093023256,0.1443478260869565,0.006827309236947791,0.3,2582.0,9,betting
0.1,249,65,96,3,93,0.03125,0.1617391304347826,0.006827309236947791,0.3,2582.0,9,betting
0.15,249,84,130,6,124,0.046153846153846156,0.21565217391304348,0.013855421686746989,0.3,2582.0,9,betting
0.2,249,99,163,12,151,0.0736196319018405,0.26260869565217393,0.025568942436412313,0.3,2582.0,9,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,2582.0,9,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,2582.0,9,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,2582.0,9,binary
0.2,249,159,388,113,275,0.2912371134020619,0.4782608695652174,0.11214294407065492,0.3,2582.0,9,binary
0.05,249,154,371,106,265,0.2857142857142857,0.4608695652173913,0.09961664841182913,0.3,,9,pvalue_bh
0.1,249,159,388,113,275,0.2912371134020619,0.4782608695652174,0.11214294407065492,0.3,,9,pvalue_bh
0.15,249,159,388,113,275,0.2912371134020619,0.4782608695652174,0.11214294407065492,0.3,,9,pvalue_bh
0.2,249,159,388,113,275,0.2912371134020619,0.4782608695652174,0.11214294407065492,0.3,,9,pvalue_bh
0.05,249,62,75,0,75,0.0,0.16778523489932887,0.0,0.3,1806.0,10,betting
0.1,249,73,89,1,88,0.011235955056179775,0.19686800894854586,0.004016064257028112,0.3,1806.0,10,betting
0.15,249,84,107,5,102,0.04672897196261682,0.22818791946308725,0.01606425702811245,0.3,1806.0,10,betting
0.2,249,102,133,11,122,0.08270676691729323,0.27293064876957496,0.028781793842034803,0.3,1806.0,10,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,1806.0,10,binary
0.1,249,152,316,93,223,0.29430379746835444,0.4988814317673378,0.07805698986421877,0.3,1806.0,10,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,1806.0,10,binary
0.2,249,152,316,93,223,0.29430379746835444,0.4988814317673378,0.07805698986421877,0.3,1806.0,10,binary
0.05,249,143,282,79,203,0.2801418439716312,0.4541387024608501,0.0710983468758756,0.3,,10,pvalue_bh
0.1,249,152,316,93,223,0.29430379746835444,0.4988814317673378,0.07805698986421877,0.3,,10,pvalue_bh
0.15,249,152,316,93,223,0.29430379746835444,0.4988814317673378,0.07805698986421877,0.3,,10,pvalue_bh
0.2,249,152,316,93,223,0.29430379746835444,0.4988814317673378,0.07805698986421877,0.3,,10,pvalue_bh
0.05,249,76,91,2,89,0.02197802197802198,0.16666666666666666,0.006024096385542169,0.3,1784.0,11,betting
0.1,249,94,127,7,120,0.05511811023622047,0.2247191011235955,0.019076305220883535,0.3,1784.0,11,betting
0.15,249,100,150,12,138,0.08,0.25842696629213485,0.025100401606425703,0.3,1784.0,11,betting
0.2,249,122,202,25,177,0.12376237623762376,0.33146067415730335,0.04254380157994616,0.3,1784.0,11,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,1784.0,11,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,1784.0,11,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,1784.0,11,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,1784.0,11,binary
0.05,249,164,351,81,270,0.23076923076923078,0.5056179775280899,0.082429718875502,0.3,,11,pvalue_bh
0.1,249,164,351,81,270,0.23076923076923078,0.5056179775280899,0.082429718875502,0.3,,11,pvalue_bh
0.15,249,164,351,81,270,0.23076923076923078,0.5056179775280899,0.082429718875502,0.3,,11,pvalue_bh
0.2,249,164,351,81,270,0.23076923076923078,0.5056179775280899,0.082429718875502,0.3,,11,pvalue_bh
0.05,249,56,75,0,75,0.0,0.13736263736263737,0.0,0.3,2177.0,12,betting
0.1,249,67,95,0,95,0.0,0.17399267399267399,0.0,0.3,2177.0,12,betting
0.15,249,73,105,2,103,0.01904761904761905,0.18864468864468864,0.004016064257028112,0.3,2177.0,12,betting
0.2,249,96,152,11,141,0.07236842105263158,0.25824175824175827,0.014964620386307134,0.3,2177.0,12,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,2177.0,12,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,2177.0,12,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,2177.0,12,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,2177.0,12,binary
0.05,249,154,370,111,259,0.3,0.47435897435897434,0.09434604595683693,0.3,,12,pvalue_bh
0.1,249,154,370,111,259,0.3,0.47435897435897434,0.09434604595683693,0.3,,12,pvalue_bh
0.15,249,154,370,111,259,0.3,0.47435897435897434,0.09434604595683693,0.3,,12,pvalue_bh
0.2,249,154,370,111,259,0.3,0.47435897435897434,0.09434604595683693,0.3,,12,pvalue_bh
0.05,249,69,90,2,88,0.022222222222222223,0.1647940074906367,0.008032128514056224,0.3,1737.0,13,betting
0.1,249,90,124,7,117,0.056451612903225805,0.21910112359550563,0.02342704149933066,0.3,1737.0,13,betting
0.15,249,96,156,11,145,0.07051282051282051,0.27153558052434457,0.02600879709313444,0.3,1737.0,13,betting
0.2,249,117,197,17,180,0.08629441624365482,0.33707865168539325,0.03578122011856952,0.3,1737.0,13,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,1737.0,13,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,1737.0,13,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,1737.0,13,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,1737.0,13,binary
0.05,249,139,257,34,223,0.13229571984435798,0.41760299625468167,0.054455918913750234,0.3,,13,pvalue_bh
0.1,249,160,359,83,276,0.23119777158774374,0.5168539325842697,0.08692518993723812,0.3,,13,pvalue_bh
0.15,249,160,359,83,276,0.23119777158774374,0.5168539325842697,0.08692518993723812,0.3,,13,pvalue_bh
0.2,249,160,359,83,276,0.23119777158774374,0.5168539325842697,0.08692518993723812,0.3,,13,pvalue_bh
0.05,249,58,68,2,66,0.029411764705882353,0.11934900542495479,0.006024096385542169,0.3,2112.0,14,betting
0.1,249,81,112,7,105,0.0625,0.189873417721519,0.017402945113788485,0.3,2112.0,14,betting
0.15,249,91,148,13,135,0.08783783783783784,0.244122965641953,0.02504891360313047,0.3,2112.0,14,betting
0.2,249,102,173,21,152,0.12138728323699421,0.27486437613019893,0.02734748517881048,0.3,2112.0,14,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,2112.0,14,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,2112.0,14,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,2112.0,14,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,2112.0,14,binary
0.05,249,162,380,99,281,0.26052631578947366,0.5081374321880651,0.10285405692032198,0.3,,14,pvalue_bh
0.1,249,162,380,99,281,0.26052631578947366,0.5081374321880651,0.10285405692032198,0.3,,14,pvalue_bh
0.15,249,162,380,99,281,0.26052631578947366,0.5081374321880651,0.10285405692032198,0.3,,14,pvalue_bh
0.2,249,162,380,99,281,0.26052631578947366,0.5081374321880651,0.10285405692032198,0.3,,14,pvalue_bh
0.05,249,49,68,3,65,0.04411764705882353,0.12149532710280374,0.008835341365461848,0.3,2021.0,15,betting
0.1,249,85,116,10,106,0.08620689655172414,0.19813084112149532,0.024230254350736277,0.3,2021.0,15,betting
0.15,249,100,151,16,135,0.10596026490066225,0.2523364485981308,0.03360107095046854,0.3,2021.0,15,betting
0.2,249,117,192,25,167,0.13020833333333334,0.3121495327102804,0.042742398164084906,0.3,2021.0,15,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0.3,2021.0,15,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0.3,2021.0,15,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0.3,2021.0,15,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0.3,2021.0,15,binary
0.05,249,140,247,43,204,0.17408906882591094,0.3813084112149533,0.0632625741059476,0.3,,15,pvalue_bh
