method,alpha,total_rejections,fdp,recall,threshold
score_oracle,0.05,152.6,0.04704717812424233,0.2147163106659178,0.6909867048263549
score_oracle,0.1,235.8,0.0983787535726705,0.31364321477392654,0.5673149466514588
score_oracle,0.15,288.4,0.14833164688480613,0.36325956079068045,0.49267297983169556
score_oracle,0.2,361.0,0.19944554338273307,0.42903159411573866,0.4139715373516083
