seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
11,1612,537,537,18229,6636,5927,5981,5121.618286753579,"{'num_fit_null': 16097, 'num_fit_tp': 2132, 'num_bins_realized': 80, 'max_phi': 232.98056057866185, 'fit_null_phi_mean': 1.0}"
