alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,stratum
0.05,655,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.05,186,0,0,0,0,0.0,0.0,0.0,0,betting,K<=5
0.05,356,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.1,655,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.1,186,3,3,1,2,0.3333333333333333,0.011976047904191617,0.005376344086021506,0,betting,K<=5
0.1,356,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.15,655,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.15,186,43,43,11,32,0.2558139534883721,0.19161676646706588,0.05913978494623656,0,betting,K<=5
0.15,356,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.2,655,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.2,186,43,43,11,32,0.2558139534883721,0.19161676646706588,0.05913978494623656,0,betting,K<=5
0.2,356,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.05,679,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.05,377,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.05,141,0,0,0,0,0.0,0.0,0.0,1,betting,K<=5
0.1,679,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.1,377,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.1,141,1,1,1,0,1.0,0.0,0.0070921985815602835,1,betting,K<=5
0.15,679,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.15,377,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.15,141,28,28,10,18,0.35714285714285715,0.15384615384615385,0.07092198581560284,1,betting,K<=5
0.2,679,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.2,377,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.2,141,59,59,20,39,0.3389830508474576,0.3333333333333333,0.14184397163120568,1,betting,K<=5
0.05,161,0,0,0,0,0.0,0.0,0.0,2,betting,K<=5
0.05,681,0,0,0,0,0.0,0.0,0.0,2,betting,5<K<=30
0.05,355,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.1,161,3,3,0,3,0.0,0.01935483870967742,0.0,2,betting,K<=5
0.1,681,0,0,0,0,0.0,0.0,0.0,2,betting,5<K<=30
0.1,355,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.15,161,32,32,6,26,0.1875,0.16774193548387098,0.037267080745341616,2,betting,K<=5
0.15,681,0,0,0,0,0.0,0.0,0.0,2,betting,5<K<=30
0.15,355,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.2,161,32,32,6,26,0.1875,0.16774193548387098,0.037267080745341616,2,betting,K<=5
0.2,681,0,0,0,0,0.0,0.0,0.0,2,betting,5<K<=30
0.2,355,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.05,148,0,0,0,0,0.0,0.0,0.0,3,betting,K<=5
0.05,697,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.05,352,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.1,148,4,4,1,3,0.25,0.020689655172413793,0.006756756756756757,3,betting,K<=5
0.1,697,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.1,352,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.15,148,30,30,6,24,0.2,0.16551724137931034,0.04054054054054054,3,betting,K<=5
0.15,697,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.15,352,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.2,148,30,30,6,24,0.2,0.16551724137931034,0.04054054054054054,3,betting,K<=5
0.2,697,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.2,352,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.05,348,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.05,708,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.05,141,0,0,0,0,0.0,0.0,0.0,4,betting,K<=5
0.1,348,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.1,708,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.1,141,4,4,3,1,0.75,0.007246376811594203,0.02127659574468085,4,betting,K<=5
0.15,348,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.15,708,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.15,141,29,29,9,20,0.3103448275862069,0.14492753623188406,0.06382978723404255,4,betting,K<=5
0.2,348,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.2,708,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.2,141,29,29,9,20,0.3103448275862069,0.14492753623188406,0.06382978723404255,4,betting,K<=5
0.05,339,0,0,0,0,0.0,0.0,0.0,5,betting,K>30
0.05,147,0,0,0,0,0.0,0.0,0.0,5,betting,K<=5
0.05,711,0,0,0,0,0.0,0.0,0.0,5,betting,5<K<=30
0.1,339,0,0,0,0,0.0,0.0,0.0,5,betting,K>30
0.1,147,4,4,2,2,0.5,0.0136986301369863,0.013605442176870748,5,betting,K<=5
0.1,711,0,0,0,0,0.0,0.0,0.0,5,betting,5<K<=30
0.15,339,0,0,0,0,0.0,0.0,0.0,5,betting,K>30
0.15,147,31,31,8,23,0.25806451612903225,0.15753424657534246,0.05442176870748299,5,betting,K<=5
0.15,711,0,0,0,0,0.0,0.0,0.0,5,betting,5<K<=30
0.2,339,0,0,0,0,0.0,0.0,0.0,5,betting,K>30
0.2,147,31,31,8,23,0.25806451612903225,0.15753424657534246,0.05442176870748299,5,betting,K<=5
0.2,711,0,0,0,0,0.0,0.0,0.0,5,betting,5<K<=30
0.05,358,0,0,0,0,0.0,0.0,0.0,6,betting,K>30
0.05,698,0,0,0,0,0.0,0.0,0.0,6,betting,5<K<=30
