bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
0,0.0500020310282707,0.05061375736258916,77,4,0.015154497146231056,0.0030234315948601664,0.1995072199153832,0.1995072199153832
1,0.05061375736258916,0.05116279302164912,72,8,0.014170438889982286,0.006046863189720333,0.42672377593012517,0.42672377593012517
2,0.05116279302164912,0.051730907801538675,72,8,0.014170438889982286,0.006046863189720333,0.42672377593012517,0.42672377593012517
3,0.051730907801538675,0.05223396718502037,70,10,0.013776815587482779,0.007558578987150416,0.5486448547673037,0.5486448547673037
4,0.05223396718502037,0.05277924658730621,76,4,0.014957685494981303,0.0030234315948601664,0.2021323149142698,0.2021323149142698
5,0.05277924658730621,0.05330498265102501,75,5,0.014760873843731549,0.003779289493575208,0.25603426555807507,0.25603426555807507
6,0.05330498265102501,0.05391756035387511,79,1,0.015548120448730565,0.0007558578987150416,0.04861410105533071,0.04861410105533071
7,0.05391756035387511,0.05451037548482412,76,4,0.014957685494981303,0.0030234315948601664,0.2021323149142698,0.2021323149142698
8,0.05451037548482412,0.055140626523643675,72,8,0.014170438889982286,0.006046863189720333,0.42672377593012517,0.42672377593012517
9,0.055140626523643675,0.055788955185562324,75,5,0.014760873843731549,0.003779289493575208,0.25603426555807507,0.25603426555807507
10,0.055788955185562324,0.056471941480413054,70,10,0.013776815587482779,0.007558578987150416,0.5486448547673037,0.5486448547673037
11,0.056471941480413054,0.05715202596038578,73,7,0.014367250541232042,0.005291005291005291,0.3682684641588751,0.3682684641588751
12,0.05715202596038578,0.057787877228110934,79,1,0.015548120448730565,0.0007558578987150416,0.04861410105533071,0.04861410105533071
13,0.057787877228110934,0.05856159515678878,74,6,0.014564062192481795,0.0045351473922902496,0.31139302567873994,0.31139302567873994
14,0.05856159515678878,0.05925896228291088,74,6,0.014564062192481795,0.0045351473922902496,0.31139302567873994,0.31139302567873994
15,0.05925896228291088,0.06006022617220874,77,3,0.015154497146231056,0.0022675736961451248,0.1496304149365374,0.1496304149365374
16,0.06006022617220874,0.06069532339461142,74,6,0.014564062192481795,0.0045351473922902496,0.31139302567873994,0.31139302567873994
17,0.06069532339461142,0.06153313461691136,73,7,0.014367250541232042,0.005291005291005291,0.3682684641588751,0.3682684641588751
18,0.06153313461691136,0.06243888284079724,74,6,0.014564062192481795,0.0045351473922902496,0.31139302567873994,0.31139302567873994
19,0.06243888284079724,0.06331878714263434,73,7,0.014367250541232042,0.005291005291005291,0.3682684641588751,0.3682684641588751
20,0.06331878714263434,0.0641624145209789,74,6,0.014564062192481795,0.0045351473922902496,0.31139302567873994,0.31139302567873994
