method,alpha,total_rejections,fdp,recall
betting,0.05,21.0,0.11697063604958342,0.02396684872184531
betting,0.1,43.2,0.16099742057188865,0.046279863391466114
betting,0.15,77.6,0.21441527579971514,0.07838064525765727
betting,0.2,99.2,0.2539703752442505,0.09550631166744329
binary,0.05,0.0,0.0,0.0
binary,0.1,0.0,0.0,0.0
binary,0.15,0.0,0.0,0.0
binary,0.2,0.0,0.0,0.0
