selected,selected_fraction,threshold,fp,tp,fdp,recall
16,0.01019108280254777,0.5302024483680725,8,8,0.5,0.12307692307692308
31,0.019745222929936305,0.45897915959358215,20,11,0.6451612903225806,0.16923076923076924
47,0.029936305732484077,0.4000226557254791,34,13,0.723404255319149,0.2
63,0.040127388535031845,0.33244064450263977,47,16,0.746031746031746,0.24615384615384617
78,0.049681528662420385,0.290361225605011,60,18,0.7692307692307693,0.27692307692307694
94,0.05987261146496815,0.2506694793701172,74,20,0.7872340425531915,0.3076923076923077
110,0.07006369426751592,0.2284630686044693,89,21,0.8090909090909091,0.3230769230769231
126,0.08025477707006369,0.20964853465557098,104,22,0.8253968253968254,0.3384615384615385
141,0.08980891719745222,0.1979575753211975,118,23,0.8368794326241135,0.35384615384615387
157,0.1,0.1821185201406479,133,24,0.8471337579617835,0.36923076923076925
173,0.11019108280254777,0.16961261630058289,147,26,0.8497109826589595,0.4
188,0.1197452229299363,0.1635342240333557,161,27,0.8563829787234043,0.4153846153846154
204,0.12993630573248408,0.15819458663463593,177,27,0.8676470588235294,0.4153846153846154
220,0.14012738853503184,0.147255539894104,192,28,0.8727272727272727,0.4307692307692308
236,0.1503184713375796,0.13856889307498932,206,30,0.8728813559322034,0.46153846153846156
251,0.15987261146496815,0.13368168473243713,219,32,0.8725099601593626,0.49230769230769234
267,0.1700636942675159,0.12805800139904022,235,32,0.8801498127340824,0.49230769230769234
283,0.18025477707006368,0.12473917752504349,249,34,0.8798586572438163,0.5230769230769231
298,0.18980891719745224,0.12061342597007751,263,35,0.8825503355704698,0.5384615384615384
314,0.2,0.1174326166510582,279,35,0.8885350318471338,0.5384615384615384
330,0.21019108280254778,0.11417732387781143,295,35,0.8939393939393939,0.5384615384615384
345,0.2197452229299363,0.11153243482112885,310,35,0.8985507246376812,0.5384615384615384
361,0.22993630573248408,0.10994142293930054,326,35,0.9030470914127424,0.5384615384615384
377,0.24012738853503185,0.10620918869972229,342,35,0.9071618037135278,0.5384615384615384
392,0.24968152866242038,0.10460105538368225,356,36,0.9081632653061225,0.5538461538461539
408,0.25987261146496815,0.10151850432157516,371,37,0.9093137254901961,0.5692307692307692
424,0.2700636942675159,0.09868144989013672,387,37,0.9127358490566038,0.5692307692307692
440,0.2802547770700637,0.09600594639778137,403,37,0.9159090909090909,0.5692307692307692
455,0.2898089171974522,0.09500239044427872,417,38,0.9164835164835164,0.5846153846153846
471,0.3,0.09337719529867172,433,38,0.9193205944798302,0.5846153846153846
487,0.31019108280254776,0.0918768048286438,449,38,0.9219712525667351,0.5846153846153846
502,0.3197452229299363,0.09057588875293732,464,38,0.9243027888446215,0.5846153846153846
518,0.32993630573248406,0.08875198662281036,479,39,0.9247104247104247,0.6
534,0.3401273885350318,0.08771196007728577,495,39,0.9269662921348315,0.6
550,0.3503184713375796,0.08619280159473419,510,40,0.9272727272727272,0.6153846153846154
565,0.35987261146496813,0.08453141152858734,525,40,0.9292035398230089,0.6153846153846154
581,0.3700636942675159,0.08339525759220123,541,40,0.9311531841652324,0.6153846153846154
597,0.3802547770700637,0.08155223727226257,556,41,0.931323283082077,0.6307692307692307
612,0.38980891719745225,0.08061297982931137,571,41,0.9330065359477124,0.6307692307692307
628,0.4,0.07946206629276276,587,41,0.9347133757961783,0.6307692307692307
644,0.4101910828025478,0.07814909517765045,603,41,0.9363354037267081,0.6307692307692307
659,0.4197452229299363,0.07761137187480927,618,41,0.9377845220030349,0.6307692307692307
675,0.4299363057324841,0.07679084688425064,634,41,0.9392592592592592,0.6307692307692307
691,0.44012738853503186,0.0757070854306221,650,41,0.9406657018813314,0.6307692307692307
706,0.4496815286624204,0.0748734250664711,665,41,0.9419263456090652,0.6307692307692307
722,0.45987261146496816,0.07418617606163025,681,41,0.943213296398892,0.6307692307692307
738,0.47006369426751593,0.07318832725286484,697,41,0.9444444444444444,0.6307692307692307
754,0.4802547770700637,0.07234789431095123,712,42,0.9442970822281167,0.6461538461538462
769,0.48980891719745223,0.07165563106536865,727,42,0.9453836150845254,0.6461538461538462
785,0.5,0.07094724476337433,742,43,0.9452229299363057,0.6615384615384615
801,0.5101910828025478,0.07000849395990372,757,44,0.9450686641697877,0.676923076923077
816,0.5197452229299363,0.06926733255386353,772,44,0.946078431372549,0.676923076923077
832,0.5299363057324841,0.06842856854200363,787,45,0.9459134615384616,0.6923076923076923
848,0.5401273885350318,0.06756188720464706,802,46,0.9457547169811321,0.7076923076923077
864,0.5503184713375796,0.06676959991455078,816,48,0.9444444444444444,0.7384615384615385
879,0.5598726114649681,0.06619782745838165,830,49,0.944254835039818,0.7538461538461538
895,0.5700636942675159,0.06555955857038498,845,50,0.9441340782122905,0.7692307692307693
911,0.5802547770700637,0.06500709056854248,861,50,0.9451152579582875,0.7692307692307693
926,0.5898089171974522,0.06455905735492706,876,50,0.9460043196544277,0.7692307692307693
942,0.6,0.06413229554891586,891,51,0.945859872611465,0.7846153846153846
958,0.6101910828025477,0.06366148591041565,907,51,0.9467640918580376,0.7846153846153846
973,0.6197452229299363,0.06331239640712738,922,51,0.947584789311408,0.7846153846153846
989,0.629936305732484,0.06290450692176819,937,52,0.9474216380182002,0.8
1005,0.6401273885350318,0.0625661090016365,953,52,0.9482587064676616,0.8
1020,0.6496815286624203,0.0623268224298954,968,52,0.9490196078431372,0.8
1036,0.6598726114649681,0.06178155913949013,984,52,0.9498069498069498,0.8
1052,0.6700636942675159,0.061308760195970535,996,56,0.9467680608365019,0.8615384615384616
1068,0.6802547770700637,0.06086358055472374,1012,56,0.947565543071161,0.8615384615384616
1083,0.6898089171974522,0.060578737407922745,1027,56,0.948291782086796,0.8615384615384616
1099,0.7,0.05998152866959572,1043,56,0.9490445859872612,0.8615384615384616
