alpha,n_seeds,sa_fdp_pooled_mean,sa_fdp_pooled_std,sa_family_fdp_mean,sa_rej_mean,sa_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_object_mean,recall_ratio_sa_over_base_object
0.05,20,0.0006849315068493151,0.0030631068184928624,0.00013812154696132595,61.9,0.18413600706609295,0.0029411764705882353,0.00013812154696132595,28.25,0.08276855978422612,2.2247
0.1,20,0.001555104800540906,0.004964178751199241,0.0002762430939226519,72.55,0.21589879477118057,0.00125,0.00013812154696132595,52.9,0.1544135767838062,1.3982
0.15,20,0.012724639454708878,0.013922093700308592,0.0036832412523020255,82.25,0.24179048296403324,0.0019904604659695467,0.0004143646408839779,64.3,0.18899695571317726,1.2793
0.2,20,0.014256559086240402,0.014960786342439714,0.004304788213627992,88.0,0.2580076169716391,0.002500390686044694,0.0006906077348066298,68.9,0.20296073032291137,1.2712
