seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
5,0.1,max_phi,0.5,1331,345,1412,57,0,57,0.0,0.0,0.16521739130434782,36,0,36,0.0,0.0,0.025495750708215296,0.09855072463768116
5,0.15,max_phi,0.5,1331,345,1412,64,2,62,0.03125,0.008287292817679558,0.17971014492753623,49,0,49,0.0,0.0,0.034702549575070823,0.13623188405797101
5,0.2,max_phi,0.5,1331,345,1412,74,2,72,0.02702702702702703,0.008287292817679558,0.20869565217391303,56,0,56,0.0,0.0,0.039660056657223795,0.1565217391304348
6,0.05,max_phi,0.5,2340,380,1550,44,0,44,0.0,0.0,0.11578947368421053,44,0,44,0.0,0.0,0.02838709677419355,0.11315789473684211
6,0.1,max_phi,0.5,2340,380,1550,44,0,44,0.0,0.0,0.11578947368421053,45,0,45,0.0,0.0,0.02903225806451613,0.11578947368421053
6,0.15,max_phi,0.5,2340,380,1550,44,0,44,0.0,0.0,0.11578947368421053,45,0,45,0.0,0.0,0.02903225806451613,0.11578947368421053
6,0.2,max_phi,0.5,2340,380,1550,44,0,44,0.0,0.0,0.11578947368421053,45,0,45,0.0,0.0,0.02903225806451613,0.11578947368421053
7,0.05,max_phi,0.5,1487,298,1292,74,0,74,0.0,0.0,0.2483221476510067,24,0,24,0.0,0.0,0.018575851393188854,0.08053691275167785
7,0.1,max_phi,0.5,1487,298,1292,88,0,88,0.0,0.0,0.2953020134228188,47,0,47,0.0,0.0,0.03637770897832817,0.15771812080536912
7,0.15,max_phi,0.5,1487,298,1292,98,0,98,0.0,0.0,0.3288590604026846,67,0,67,0.0,0.0,0.05185758513931889,0.22483221476510068
7,0.2,max_phi,0.5,1487,298,1292,99,0,99,0.0,0.0,0.33221476510067116,77,0,77,0.0,0.0,0.05959752321981424,0.25838926174496646
8,0.05,max_phi,0.5,2034,309,1346,74,0,74,0.0,0.0,0.23948220064724918,58,0,58,0.0,0.0,0.04309063893016345,0.18446601941747573
8,0.1,max_phi,0.5,2034,309,1346,79,0,79,0.0,0.0,0.255663430420712,74,0,74,0.0,0.0,0.0549777117384844,0.23624595469255663
8,0.15,max_phi,0.5,2034,309,1346,88,2,86,0.022727272727272728,0.0055248618784530384,0.2783171521035599,79,2,77,0.02531645569620253,0.0055248618784530384,0.057206537890044575,0.2459546925566343
8,0.2,max_phi,0.5,2034,309,1346,95,2,93,0.021052631578947368,0.0055248618784530384,0.30097087378640774,81,2,79,0.024691358024691357,0.0055248618784530384,0.058692421991084695,0.2524271844660194
9,0.05,max_phi,0.5,1416,335,1349,45,0,45,0.0,0.0,0.13432835820895522,28,0,28,0.0,0.0,0.020756115641215715,0.08358208955223881
9,0.1,max_phi,0.5,1416,335,1349,51,1,50,0.0196078431372549,0.0027624309392265192,0.14925373134328357,45,0,45,0.0,0.0,0.033358042994810974,0.13432835820895522
9,0.15,max_phi,0.5,1416,335,1349,56,2,54,0.03571428571428571,0.008287292817679558,0.16119402985074627,47,0,47,0.0,0.0,0.034840622683469234,0.14029850746268657
9,0.2,max_phi,0.5,1416,335,1349,65,2,63,0.03076923076923077,0.008287292817679558,0.1880597014925373,49,0,49,0.0,0.0,0.0363232023721275,0.14626865671641792
10,0.05,max_phi,0.5,1377,317,1372,67,0,67,0.0,0.0,0.2113564668769716,15,0,15,0.0,0.0,0.010932944606413994,0.0473186119873817
10,0.1,max_phi,0.5,1377,317,1372,76,0,76,0.0,0.0,0.23974763406940064,46,0,46,0.0,0.0,0.033527696793002916,0.14195583596214512
10,0.15,max_phi,0.5,1377,317,1372,95,4,91,0.042105263157894736,0.011970534069981583,0.2870662460567823,61,0,61,0.0,0.0,0.04446064139941691,0.1892744479495268
10,0.2,max_phi,0.5,1377,317,1372,97,4,93,0.041237113402061855,0.011970534069981583,0.29337539432176657,67,0,67,0.0,0.0,0.048833819241982504,0.2082018927444795
11,0.05,max_phi,0.5,1976,338,1379,51,0,51,0.0,0.0,0.15088757396449703,44,0,44,0.0,0.0,0.03190717911530094,0.1301775147928994
11,0.1,max_phi,0.5,1976,338,1379,64,0,64,0.0,0.0,0.1893491124260355,51,0,51,0.0,0.0,0.03698332124728064,0.15088757396449703
11,0.15,max_phi,0.5,1976,338,1379,73,0,73,0.0,0.0,0.21597633136094674,58,0,58,0.0,0.0,0.04205946337926034,0.17159763313609466
11,0.2,max_phi,0.5,1976,338,1379,78,0,78,0.0,0.0,0.23076923076923078,61,0,61,0.0,0.0,0.04423495286439449,0.1804733727810651
12,0.05,max_phi,0.5,1289,383,1495,74,0,74,0.0,0.0,0.19321148825065274,18,0,18,0.0,0.0,0.012040133779264214,0.04699738903394256
12,0.1,max_phi,0.5,1289,383,1495,84,0,84,0.0,0.0,0.2193211488250653,59,0,59,0.0,0.0,0.03946488294314381,0.14882506527415143
12,0.15,max_phi,0.5,1289,383,1495,100,2,98,0.02,0.004604051565377532,0.2558746736292428,69,0,69,0.0,0.0,0.046153846153846156,0.17493472584856398
12,0.2,max_phi,0.5,1289,383,1495,104,2,102,0.019230769230769232,0.004604051565377532,0.26631853785900783,76,0,76,0.0,0.0,0.050836120401337795,0.19321148825065274
13,0.05,max_phi,0.5,2139,327,1398,77,0,77,0.0,0.0,0.23547400611620795,78,0,78,0.0,0.0,0.055793991416309016,0.2324159021406728
13,0.1,max_phi,0.5,2139,327,1398,79,0,79,0.0,0.0,0.2415902140672783,85,0,85,0.0,0.0,0.060801144492131615,0.25382262996941896
13,0.15,max_phi,0.5,2139,327,1398,83,0,83,0.0,0.0,0.25382262996941896,85,0,85,0.0,0.0,0.060801144492131615,0.25382262996941896
13,0.2,max_phi,0.5,2139,327,1398,83,0,83,0.0,0.0,0.25382262996941896,85,0,85,0.0,0.0,0.060801144492131615,0.25382262996941896
14,0.05,max_phi,0.5,1503,349,1488,52,0,52,0.0,0.0,0.1489971346704871,14,0,14,0.0,0.0,0.009408602150537635,0.04011461318051576
14,0.1,max_phi,0.5,1503,349,1488,62,0,62,0.0,0.0,0.17765042979942694,45,0,45,0.0,0.0,0.03024193548387097,0.12893982808022922
14,0.15,max_phi,0.5,1503,349,1488,75,0,75,0.0,0.0,0.2148997134670487,53,0,53,0.0,0.0,0.035618279569892476,0.1518624641833811
14,0.2,max_phi,0.5,1503,349,1488,87,0,87,0.0,0.0,0.2492836676217765,58,0,58,0.0,0.0,0.038978494623655914,0.166189111747851
15,0.05,max_phi,0.5,1570,263,1246,73,1,72,0.0136986301369863,0.0027624309392265192,0.2737642585551331,17,1,16,0.058823529411764705,0.0027624309392265192,0.012841091492776886,0.060836501901140684
15,0.1,max_phi,0.5,1570,263,1246,87,1,86,0.011494252873563218,0.0027624309392265192,0.3269961977186312,40,1,39,0.025,0.0027624309392265192,0.03130016051364366,0.1482889733840304
15,0.15,max_phi,0.5,1570,263,1246,94,1,93,0.010638297872340425,0.0027624309392265192,0.35361216730038025,69,1,68,0.014492753623188406,0.0027624309392265192,0.05457463884430177,0.2585551330798479
15,0.2,max_phi,0.5,1570,263,1246,100,2,98,0.02,0.0055248618784530384,0.3726235741444867,79,2,77,0.02531645569620253,0.008287292817679558,0.06179775280898876,0.2965779467680608
16,0.05,max_phi,0.5,1579,338,1454,67,0,67,0.0,0.0,0.19822485207100593,31,0,31,0.0,0.0,0.021320495185694635,0.09171597633136094
16,0.1,max_phi,0.5,1579,338,1454,79,0,79,0.0,0.0,0.23372781065088757,56,0,56,0.0,0.0,0.03851444291609354,0.16568047337278108
16,0.15,max_phi,0.5,1579,338,1454,83,1,82,0.012048192771084338,0.0055248618784530384,0.24260355029585798,67,0,67,0.0,0.0,0.04607977991746905,0.19822485207100593
16,0.2,max_phi,0.5,1579,338,1454,92,4,88,0.043478260869565216,0.013812154696132596,0.2603550295857988,76,0,76,0.0,0.0,0.052269601100412656,0.22485207100591717
17,0.05,max_phi,0.5,1436,330,1336,58,0,58,0.0,0.0,0.17575757575757575,15,0,15,0.0,0.0,0.01122754491017964,0.045454545454545456
17,0.1,max_phi,0.5,1436,330,1336,66,0,66,0.0,0.0,0.2,49,0,49,0.0,0.0,0.036676646706586824,0.1484848484848485
17,0.15,max_phi,0.5,1436,330,1336,83,2,81,0.024096385542168676,0.008287292817679558,0.24545454545454545,62,0,62,0.0,0.0,0.04640718562874251,0.18787878787878787
17,0.2,max_phi,0.5,1436,330,1336,93,2,91,0.021505376344086023,0.008287292817679558,0.27575757575757576,62,0,62,0.0,0.0,0.04640718562874251,0.18787878787878787
18,0.05,max_phi,0.5,1792,355,1482,61,0,61,0.0,0.0,0.17183098591549295,25,0,25,0.0,0.0,0.016869095816464237,0.07042253521126761
18,0.1,max_phi,0.5,1792,355,1482,68,0,68,0.0,0.0,0.19154929577464788,54,0,54,0.0,0.0,0.03643724696356275,0.15211267605633802
18,0.15,max_phi,0.5,1792,355,1482,75,0,75,0.0,0.0,0.2112676056338028,62,0,62,0.0,0.0,0.04183535762483131,0.17464788732394365
18,0.2,max_phi,0.5,1792,355,1482,76,0,76,0.0,0.0,0.2140845070422535,69,0,69,0.0,0.0,0.0465587044534413,0.19436619718309858
19,0.05,max_phi,0.5,1348,338,1487,60,0,60,0.0,0.0,0.17751479289940827,26,0,26,0.0,0.0,0.017484868863483525,0.07692307692307693
19,0.1,max_phi,0.5,1348,338,1487,83,0,83,0.0,0.0,0.2455621301775148,59,0,59,0.0,0.0,0.03967720242098184,0.17455621301775148
19,0.15,max_phi,0.5,1348,338,1487,89,0,89,0.0,0.0,0.26331360946745563,75,0,75,0.0,0.0,0.05043712172158709,0.22189349112426035
19,0.2,max_phi,0.5,1348,338,1487,92,0,92,0.0,0.0,0.27218934911242604,80,0,80,0.0,0.0,0.05379959650302623,0.23668639053254437
