alpha,n_seeds,compression_ratio_mean,mean_cluster_size_mean,max_cluster_size_max,nms_fdp_pooled_mean,nms_fdp_pooled_std,nms_family_fdp_mean,nms_rej_mean,nms_recall_cluster_mean,nms_recall_members_mean,nms_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_mean,base_recall_object_mean,rej_ratio_nms_over_base,recall_ratio_nms_members_over_base,recall_ratio_object
0.05,20,1.0,1.0,1,0.02741385459262589,0.018780223271866302,0.004217877094972067,104.0,0.14716825097091843,0.14716825097091843,0.14716825097091843,0.02741385459262589,0.004217877094972067,104.0,0.14716825097091843,0.14716825097091843,1.0,1.0,1.0
0.1,20,1.0,1.0,1,0.039629685549485434,0.019760984781064663,0.0064841763864110225,134.0,0.1870700239336989,0.1870700239336989,0.1870700239336989,0.039629685549485434,0.0064841763864110225,134.0,0.1870700239336989,0.1870700239336989,1.0,1.0,1.0
0.15,20,1.0,1.0,1,0.050699711896335084,0.022011574767608358,0.00948146773565768,152.45,0.21017981944608805,0.21017981944608805,0.21017981944608805,0.050699711896335084,0.00948146773565768,152.45,0.21017981944608805,0.21017981944608805,1.0,1.0,1.0
0.2,20,1.0,1.0,1,0.059829906010127776,0.02117053367981522,0.012492396389044433,166.85,0.22774421557704785,0.22774421557704785,0.22774421557704785,0.059829906010127776,0.012492396389044433,166.85,0.22774421557704785,0.22774421557704785,1.0,1.0,1.0
