selected,selected_fraction,threshold,fp,tp,fdp,recall
287,0.010014306151645207,0.6649731993675232,287,0,1.0,0.0
573,0.019993719250497227,0.5367597937583923,573,0,1.0,0.0
860,0.030008025402142435,0.4524818956851959,860,0,1.0,0.0
1146,0.039987438500994454,0.39855000376701355,1146,0,1.0,0.0
1433,0.05000174465263966,0.3565358519554138,1433,0,1.0,0.0
1720,0.06001605080428487,0.32198959589004517,1720,0,1.0,0.0
2006,0.06999546390313688,0.2949613332748413,2006,0,1.0,0.0
2293,0.08000977005478209,0.2729569375514984,2293,0,1.0,0.0
2579,0.0899891831536341,0.2534804046154022,2579,0,1.0,0.0
2866,0.10000348930527932,0.23870328068733215,2866,0,1.0,0.0
3152,0.10998290240413133,0.22588878870010376,3152,0,1.0,0.0
3439,0.11999720855577654,0.21429139375686646,3439,0,1.0,0.0
3726,0.13001151470742175,0.2040453851222992,3726,0,1.0,0.0
4012,0.13999092780627376,0.19508521258831024,4012,0,1.0,0.0
4299,0.15000523395791898,0.18601274490356445,4299,0,1.0,0.0
4585,0.15998464705677098,0.17765726149082184,4585,0,1.0,0.0
4872,0.1699989532084162,0.16972370445728302,4872,0,1.0,0.0
5159,0.1800132593600614,0.1629789173603058,5159,0,1.0,0.0
5445,0.18999267245891344,0.1568056344985962,5445,0,1.0,0.0
5732,0.20000697861055863,0.15134786069393158,5732,0,1.0,0.0
6018,0.20998639170941066,0.1465563327074051,6018,0,1.0,0.0
6305,0.22000069786105586,0.14214695990085602,6305,0,1.0,0.0
6592,0.23001500401270106,0.13779506087303162,6592,0,1.0,0.0
6878,0.2399944171115531,0.1344223916530609,6878,0,1.0,0.0
7165,0.2500087232631983,0.13079530000686646,7165,0,1.0,0.0
7451,0.2599881363620503,0.1273593306541443,7451,0,1.0,0.0
7738,0.27000244251369554,0.12413358688354492,7738,0,1.0,0.0
8025,0.2800167486653407,0.12091469764709473,8025,0,1.0,0.0
8311,0.28999616176419274,0.1183028593659401,8311,0,1.0,0.0
8598,0.30001046791583796,0.11533578485250473,8598,0,1.0,0.0
8884,0.30998988101469,0.11281825602054596,8884,0,1.0,0.0
9171,0.32000418716633516,0.11051089316606522,9171,0,1.0,0.0
9457,0.3299836002651872,0.10823841392993927,9457,0,1.0,0.0
9744,0.3399979064168324,0.10602948069572449,9744,0,1.0,0.0
10031,0.35001221256847764,0.1039891466498375,10031,0,1.0,0.0
10317,0.3599916256673296,0.1019362211227417,10317,0,1.0,0.0
10604,0.37000593181897484,0.09989700466394424,10604,0,1.0,0.0
10890,0.3799853449178269,0.0981171652674675,10890,0,1.0,0.0
11177,0.38999965106947204,0.09648068249225616,11177,0,1.0,0.0
11464,0.40001395722111727,0.09477703273296356,11464,0,1.0,0.0
11750,0.4099933703199693,0.09309292584657669,11750,0,1.0,0.0
12037,0.4200076764716145,0.09141478687524796,12037,0,1.0,0.0
12323,0.4299870895704665,0.08994750678539276,12323,0,1.0,0.0
12610,0.4400013957221117,0.08845726400613785,12610,0,1.0,0.0
12897,0.45001570187375695,0.08708728849887848,12897,0,1.0,0.0
13183,0.459995114972609,0.08578869700431824,13183,0,1.0,0.0
13470,0.47000942112425415,0.08446627855300903,13470,0,1.0,0.0
13756,0.4799888342231062,0.08314178138971329,13756,0,1.0,0.0
14043,0.4900031403747514,0.08204624056816101,14043,0,1.0,0.0
14330,0.5000174465263966,0.08101579546928406,14330,0,1.0,0.0
14616,0.5099968596252487,0.08002912998199463,14616,0,1.0,0.0
14903,0.5200111657768938,0.07883834838867188,14903,0,1.0,0.0
15189,0.5299905788757459,0.07782581448554993,15189,0,1.0,0.0
15476,0.5400048850273911,0.07684168219566345,15476,0,1.0,0.0
15762,0.549984298126243,0.07588417083024979,15762,0,1.0,0.0
16049,0.5599986042778883,0.07488030195236206,16049,0,1.0,0.0
16336,0.5700129104295335,0.07386796921491623,16336,0,1.0,0.0
16622,0.5799923235283855,0.07310039550065994,16622,0,1.0,0.0
16909,0.5900066296800307,0.07217252999544144,16909,0,1.0,0.0
17195,0.5999860427788827,0.07140114158391953,17195,0,1.0,0.0
17482,0.6100003489305279,0.07056745886802673,17482,0,1.0,0.0
17769,0.6200146550821731,0.06990185379981995,17769,0,1.0,0.0
18055,0.6299940681810252,0.0691637322306633,18055,0,1.0,0.0
18342,0.6400083743326703,0.06834450364112854,18342,0,1.0,0.0
18628,0.6499877874315224,0.06766719371080399,18628,0,1.0,0.0
18915,0.6600020935831676,0.06697981059551239,18915,0,1.0,0.0
19202,0.6700163997348128,0.06633927673101425,19202,0,1.0,0.0
19488,0.6799958128336648,0.06565171480178833,19488,0,1.0,0.0
19775,0.6900101189853101,0.06501732021570206,19775,0,1.0,0.0
20061,0.699989532084162,0.06434278190135956,20061,0,1.0,0.0
20348,0.7100038382358073,0.06362690776586533,20348,0,1.0,0.0
20634,0.7199832513346592,0.06298445910215378,20634,0,1.0,0.0
20921,0.7299975574863045,0.06232958659529686,20921,0,1.0,0.0
21208,0.7400118636379497,0.061707787215709686,21208,0,1.0,0.0
21494,0.7499912767368017,0.06110715866088867,21494,0,1.0,0.0
21781,0.7600055828884469,0.060577139258384705,21781,0,1.0,0.0
22067,0.769984995987299,0.06002138555049896,22067,0,1.0,0.0
22354,0.7799993021389441,0.059529997408390045,22354,0,1.0,0.0
22641,0.7900136082905893,0.05899526923894882,22641,0,1.0,0.0
22927,0.7999930213894414,0.05844051018357277,22927,0,1.0,0.0
23214,0.8100073275410866,0.05791076645255089,23214,0,1.0,0.0
23500,0.8199867406399386,0.05738162621855736,23500,0,1.0,0.0
23787,0.8300010467915838,0.05688340216875076,23787,0,1.0,0.0
24074,0.840015352943229,0.056351736187934875,24074,0,1.0,0.0
24360,0.849994766042081,0.05587729066610336,24360,0,1.0,0.0
24647,0.8600090721937262,0.055409274995326996,24647,0,1.0,0.0
24933,0.8699884852925782,0.05500097572803497,24933,0,1.0,0.0
25220,0.8800027914442234,0.05458475649356842,25220,0,1.0,0.0
25507,0.8900170975958687,0.05412876978516579,25507,0,1.0,0.0
25793,0.8999965106947206,0.053757134824991226,25793,0,1.0,0.0
26080,0.9100108168463659,0.05333485081791878,26080,0,1.0,0.0
26366,0.919990229945218,0.052946534007787704,26366,0,1.0,0.0
26653,0.9300045360968631,0.05258834734559059,26653,0,1.0,0.0
26939,0.9399839491957152,0.0521901398897171,26939,0,1.0,0.0
27226,0.9499982553473604,0.0517987497150898,27226,0,1.0,0.0
27513,0.9600125614990056,0.05144772678613663,27513,0,1.0,0.0
27799,0.9699919745978576,0.05103222280740738,27799,0,1.0,0.0
28086,0.9800062807495028,0.05067841336131096,28086,0,1.0,0.0
28372,0.9899856938483548,0.05034029856324196,28372,0,1.0,0.0
28659,1.0,0.050000015646219254,28659,0,1.0,0.0
