bin,left,right,null_count,tp_count,p0,p1,raw_phi,regularized_raw_phi,phi
0,0.050017487257719,0.051441140752285675,29,4,0.02102973168963017,0.003205128205128205,0.15240937223695844,0.15240937223695844,0.15240937223695844
1,0.051441140752285675,0.053855176270008034,27,6,0.019579405366207395,0.004807692307692308,0.24554843304843307,0.24554843304843307,0.24554843304843307
2,0.053855176270008034,0.055804642848670434,26,7,0.01885424220449601,0.005608974358974359,0.2974913708086785,0.2974913708086785,0.2974913708086785
3,0.055804642848670434,0.05803994052112099,29,4,0.02102973168963017,0.003205128205128205,0.15240937223695844,0.15240937223695844,0.15240937223695844
4,0.05803994052112099,0.059282595291733665,27,6,0.019579405366207395,0.004807692307692308,0.24554843304843307,0.24554843304843307,0.24554843304843307
5,0.059282595291733665,0.06115303933620451,25,7,0.018129079042784626,0.005608974358974359,0.30939102564102566,0.30939102564102566,0.30939102564102566
6,0.06115303933620451,0.06343673858791586,26,7,0.01885424220449601,0.005608974358974359,0.2974913708086785,0.2974913708086785,0.2974913708086785
7,0.06343673858791586,0.06611555069684977,23,10,0.016678752719361856,0.008012820512820512,0.4804208472686733,0.4804208472686733,0.4804208472686733
8,0.06611555069684977,0.06820836104452607,29,4,0.02102973168963017,0.003205128205128205,0.15240937223695844,0.15240937223695844,0.15240937223695844
9,0.06820836104452607,0.07118564471602433,26,7,0.01885424220449601,0.005608974358974359,0.2974913708086785,0.2974913708086785,0.2974913708086785
10,0.07118564471602433,0.07369232010096308,30,3,0.021754894851341553,0.002403846153846154,0.11049679487179487,0.11049679487179487,0.11049679487179487
11,0.07369232010096308,0.07705785408616064,29,3,0.02102973168963017,0.002403846153846154,0.11430702917771883,0.11430702917771883,0.11430702917771883
12,0.07705785408616064,0.08035784773528576,23,10,0.016678752719361856,0.008012820512820512,0.4804208472686733,0.4804208472686733,0.4804208472686733
13,0.08035784773528576,0.08383490741252898,25,8,0.018129079042784626,0.00641025641025641,0.3535897435897436,0.3535897435897436,0.3535897435897436
14,0.08383490741252898,0.08701127115637063,25,8,0.018129079042784626,0.00641025641025641,0.3535897435897436,0.3535897435897436,0.3535897435897436
