selected,selected_fraction,threshold,fp,tp,fdp,recall
32,0.010006253908692933,0.9803367257118225,0,32,0.0,0.016537467700258397
64,0.020012507817385866,0.9740986227989197,0,64,0.0,0.03307493540051679
96,0.0300187617260788,0.9704760909080505,0,96,0.0,0.04961240310077519
128,0.04002501563477173,0.9676721692085266,0,128,0.0,0.06614987080103359
160,0.050031269543464665,0.9652107357978821,1,159,0.00625,0.08217054263565891
192,0.0600375234521576,0.9631328582763672,1,191,0.005208333333333333,0.0987080103359173
224,0.07004377736085053,0.9607667326927185,1,223,0.004464285714285714,0.11524547803617571
256,0.08005003126954346,0.95870441198349,1,255,0.00390625,0.13178294573643412
288,0.0900562851782364,0.9565157890319824,1,287,0.003472222222222222,0.1483204134366925
320,0.10006253908692933,0.9540692567825317,1,319,0.003125,0.1648578811369509
352,0.11006879299562226,0.9525702595710754,1,351,0.002840909090909091,0.1813953488372093
384,0.1200750469043152,0.9500438570976257,1,383,0.0026041666666666665,0.1979328165374677
416,0.13008130081300814,0.9464351534843445,1,415,0.002403846153846154,0.2144702842377261
448,0.14008755472170106,0.9438993334770203,1,447,0.002232142857142857,0.2310077519379845
480,0.150093808630394,0.9421809315681458,1,479,0.0020833333333333333,0.24754521963824289
512,0.16010006253908693,0.9394310116767883,2,510,0.00390625,0.26356589147286824
544,0.17010631644777988,0.9363973736763,3,541,0.0055147058823529415,0.27958656330749354
576,0.1801125703564728,0.9333146810531616,3,573,0.005208333333333333,0.2961240310077519
608,0.19011882426516574,0.9291338920593262,3,605,0.004934210526315789,0.31266149870801035
640,0.20012507817385866,0.9264906048774719,3,637,0.0046875,0.32919896640826873
672,0.2101313320825516,0.9228349924087524,3,669,0.004464285714285714,0.3457364341085271
704,0.22013758599124453,0.9172552227973938,3,701,0.004261363636363636,0.36227390180878555
736,0.23014383989993747,0.9117546677589417,3,733,0.004076086956521739,0.3788113695090439
768,0.2401500938086304,0.907836377620697,3,765,0.00390625,0.3953488372093023
800,0.2501563477173233,0.9036243557929993,5,795,0.00625,0.4108527131782946
