alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method
0.05,249,43,64,1,63,0.015625,0.1099476439790576,0.004016064257028112,0,betting
0.1,249,43,64,1,63,0.015625,0.1099476439790576,0.004016064257028112,0,betting
0.15,249,45,66,1,65,0.015151515151515152,0.11343804537521815,0.004016064257028112,0,betting
0.2,249,46,68,1,67,0.014705882352941176,0.1169284467713787,0.004016064257028112,0,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,0,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,0,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,0,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,0,binary
0.05,249,100,182,12,170,0.06593406593406594,0.29668411867364747,0.018594524618621003,0,pvalue_bh
0.1,249,126,265,35,230,0.1320754716981132,0.4013961605584642,0.046031746031746035,0,pvalue_bh
0.15,249,143,329,69,260,0.20972644376899696,0.4537521815008726,0.0666478237881498,0,pvalue_bh
0.2,249,155,422,123,299,0.2914691943127962,0.5218150087260035,0.09760513917140422,0,pvalue_bh
0.05,249,26,34,0,34,0.0,0.06627680311890838,0.0,1,betting
0.1,249,39,52,0,52,0.0,0.10136452241715399,0.0,1,betting
0.15,249,53,75,0,75,0.0,0.14619883040935672,0.0,1,betting
0.2,249,63,93,0,93,0.0,0.18128654970760233,0.0,1,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,1,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,1,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,1,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,1,binary
0.05,249,107,178,14,164,0.07865168539325842,0.31968810916179335,0.02041499330655957,1,pvalue_bh
0.1,249,130,242,31,211,0.128099173553719,0.41130604288499023,0.03973513100019124,1,pvalue_bh
0.15,249,148,327,72,255,0.22018348623853212,0.49707602339181284,0.07132816982214571,1,pvalue_bh
0.2,249,157,396,105,291,0.26515151515151514,0.5672514619883041,0.09205146705146705,1,pvalue_bh
0.05,249,32,35,0,35,0.0,0.06517690875232775,0.0,2,betting
0.1,249,41,47,0,47,0.0,0.08752327746741155,0.0,2,betting
0.15,249,50,60,0,60,0.0,0.11173184357541899,0.0,2,betting
0.2,249,60,71,1,70,0.014084507042253521,0.1303538175046555,0.004016064257028112,2,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,2,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,2,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,2,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,2,binary
0.05,249,109,177,23,154,0.12994350282485875,0.28677839851024206,0.02973799961751769,2,pvalue_bh
0.1,249,145,313,79,234,0.2523961661341853,0.43575418994413406,0.06919998835923402,2,pvalue_bh
0.15,249,161,397,120,277,0.3022670025188917,0.515828677839851,0.09561956339064773,2,pvalue_bh
0.2,249,171,510,183,327,0.3588235294117647,0.6089385474860335,0.1268209590498747,2,pvalue_bh
0.05,249,31,37,1,36,0.02702702702702703,0.0650994575045208,0.004016064257028112,3,betting
0.1,249,38,47,1,46,0.02127659574468085,0.08318264014466546,0.002008032128514056,3,betting
0.15,249,44,54,2,52,0.037037037037037035,0.09403254972875226,0.006024096385542169,3,betting
0.2,249,49,60,2,58,0.03333333333333333,0.10488245931283906,0.006024096385542169,3,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,3,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,3,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,3,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,3,binary
0.05,249,77,101,5,96,0.04950495049504951,0.1735985533453888,0.01539491298527443,3,pvalue_bh
0.1,249,98,137,12,125,0.08759124087591241,0.22603978300180833,0.022423025435073626,3,pvalue_bh
0.15,249,111,173,17,156,0.09826589595375723,0.2820976491862568,0.029451137884872827,3,pvalue_bh
0.2,249,121,203,33,170,0.1625615763546798,0.3074141048824593,0.04374641422834194,3,pvalue_bh
0.05,249,35,49,0,49,0.0,0.0812603648424544,0.0,4,betting
0.1,249,49,70,0,70,0.0,0.11608623548922056,0.0,4,betting
0.15,249,55,78,1,77,0.01282051282051282,0.12769485903814262,0.004016064257028112,4,betting
0.2,249,68,92,2,90,0.021739130434782608,0.14925373134328357,0.008032128514056224,4,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,4,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,4,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,4,binary
0.2,249,47,70,11,59,0.15714285714285714,0.0978441127694859,0.023761713520749662,4,binary
0.05,249,96,162,16,146,0.09876543209876543,0.24212271973466004,0.02426801221981945,4,pvalue_bh
0.1,249,117,216,28,188,0.12962962962962962,0.3117744610281924,0.04136546184738956,4,pvalue_bh
0.15,249,133,293,82,211,0.27986348122866894,0.34991708126036486,0.06741021400837134,4,pvalue_bh
0.2,249,151,439,167,272,0.3804100227790433,0.45107794361525705,0.1074610611759206,4,pvalue_bh
0.05,249,15,17,0,17,0.0,0.030575539568345324,0.0,5,betting
0.1,249,29,33,1,32,0.030303030303030304,0.05755395683453238,0.002008032128514056,5,betting
0.15,249,38,50,2,48,0.04,0.08633093525179857,0.006024096385542169,5,betting
0.2,249,43,62,2,60,0.03225806451612903,0.1079136690647482,0.006024096385542169,5,betting
0.05,249,0,0,0,0,0.0,0.0,0.0,5,binary
0.1,249,0,0,0,0,0.0,0.0,0.0,5,binary
0.15,249,0,0,0,0,0.0,0.0,0.0,5,binary
0.2,249,0,0,0,0,0.0,0.0,0.0,5,binary
0.05,249,91,130,12,118,0.09230769230769231,0.21223021582733814,0.03370625358577166,5,pvalue_bh
0.1,249,110,168,19,149,0.1130952380952381,0.26798561151079137,0.04307707018550391,5,pvalue_bh
0.15,249,127,211,35,176,0.16587677725118483,0.31654676258992803,0.06908586727863834,5,pvalue_bh
0.2,249,134,235,42,193,0.17872340425531916,0.3471223021582734,0.07845668387837063,5,pvalue_bh
0.05,249,25,31,1,30,0.03225806451612903,0.056179775280898875,0.004016064257028112,6,betting
0.1,249,38,48,1,47,0.020833333333333332,0.08801498127340825,0.002008032128514056,6,betting
0.15,249,47,58,1,57,0.017241379310344827,0.10674157303370786,0.002008032128514056,6,betting
0.2,249,56,68,2,66,0.029411764705882353,0.12359550561797752,0.006024096385542169,6,betting
