alpha,total_rejections,fp,tp,fdp,recall,threshold,seed,method
0.05,102,5,97,0.049019607843137254,0.1732142857142857,0.6286645531654358,7,score_oracle
0.1,153,15,138,0.09803921568627451,0.24642857142857144,0.5040581226348877,7,score_oracle
0.15,207,31,176,0.1497584541062802,0.3142857142857143,0.4285557270050049,7,score_oracle
0.2,247,49,198,0.19838056680161945,0.3535714285714286,0.3932465016841888,7,score_oracle
0.05,36,1,35,0.027777777777777776,0.0708502024291498,0.7871964573860168,8,score_oracle
0.1,180,18,162,0.1,0.32793522267206476,0.4550446569919586,8,score_oracle
0.15,235,35,200,0.14893617021276595,0.4048582995951417,0.3840599656105041,8,score_oracle
0.2,288,57,231,0.19791666666666666,0.4676113360323887,0.3397625982761383,8,score_oracle
0.05,102,5,97,0.049019607843137254,0.16869565217391305,0.6584895849227905,9,score_oracle
0.1,183,18,165,0.09836065573770492,0.28695652173913044,0.5040581226348877,9,score_oracle
0.15,218,32,186,0.14678899082568808,0.3234782608695652,0.4439712166786194,9,score_oracle
0.2,256,51,205,0.19921875,0.3565217391304348,0.3945741951465606,9,score_oracle
0.05,102,5,97,0.049019607843137254,0.21700223713646533,0.5828479528427124,10,score_oracle
0.1,123,12,111,0.0975609756097561,0.2483221476510067,0.5421301126480103,10,score_oracle
0.15,154,23,131,0.14935064935064934,0.2930648769574944,0.4916000366210937,10,score_oracle
0.2,175,35,140,0.2,0.3131991051454139,0.4520111382007599,10,score_oracle
0.05,101,5,96,0.04950495049504951,0.1797752808988764,0.6578244566917419,11,score_oracle
0.1,195,19,176,0.09743589743589744,0.3295880149812734,0.4639315009117126,11,score_oracle
0.15,221,33,188,0.1493212669683258,0.352059925093633,0.4227981567382812,11,score_oracle
0.2,262,52,210,0.1984732824427481,0.39325842696629215,0.3596205413341522,11,score_oracle
0.05,104,5,99,0.04807692307692308,0.1813186813186813,0.6411089301109314,12,score_oracle
0.1,153,15,138,0.09803921568627451,0.25274725274725274,0.5316339135169983,12,score_oracle
0.15,204,30,174,0.14705882352941177,0.31868131868131866,0.4454222917556762,12,score_oracle
0.2,251,50,201,0.199203187250996,0.36813186813186816,0.3982712030410766,12,score_oracle
0.05,165,8,157,0.048484848484848485,0.2940074906367041,0.5558814406394958,13,score_oracle
0.1,218,21,197,0.0963302752293578,0.36891385767790263,0.4289818406105041,13,score_oracle
0.15,277,41,236,0.148014440433213,0.4419475655430712,0.3493339419364929,13,score_oracle
0.2,312,62,250,0.1987179487179487,0.4681647940074906,0.325038880109787,13,score_oracle
0.05,91,4,87,0.04395604395604396,0.15732368896925858,0.6648607850074768,14,score_oracle
0.1,145,14,131,0.09655172413793103,0.23688969258589512,0.5791834592819214,14,score_oracle
0.15,231,34,197,0.1471861471861472,0.3562386980108499,0.4164187312126159,14,score_oracle
0.2,311,62,249,0.19935691318327975,0.45027124773960214,0.3355004489421844,14,score_oracle
0.05,65,3,62,0.046153846153846156,0.11588785046728972,0.6963041424751282,15,score_oracle
0.1,124,12,112,0.0967741935483871,0.20934579439252338,0.5990960597991943,15,score_oracle
0.15,209,31,178,0.14832535885167464,0.33271028037383177,0.4395418167114258,15,score_oracle
0.2,301,60,241,0.19933554817275748,0.4504672897196262,0.3233241438865661,15,score_oracle
0.05,28,1,27,0.03571428571428571,0.05142857142857143,0.7881186008453369,16,score_oracle
0.1,116,11,105,0.09482758620689655,0.2,0.6272663474082947,16,score_oracle
0.15,169,25,144,0.14792899408284024,0.2742857142857143,0.5184972286224365,16,score_oracle
0.2,210,42,168,0.2,0.32,0.4639315009117126,16,score_oracle
0.05,120,6,114,0.05,0.20689655172413793,0.6099795699119568,17,score_oracle
0.1,180,18,162,0.1,0.294010889292196,0.498182475566864,17,score_oracle
0.15,248,37,211,0.14919354838709678,0.38294010889292196,0.3945741951465606,17,score_oracle
0.2,290,58,232,0.2,0.42105263157894735,0.3529738783836365,17,score_oracle
0.05,82,4,78,0.04878048780487805,0.1703056768558952,0.6924871802330017,18,score_oracle
0.1,120,12,108,0.1,0.23580786026200873,0.6042671203613281,18,score_oracle
0.15,148,22,126,0.14864864864864866,0.27510917030567683,0.5446978211402893,18,score_oracle
0.2,175,35,140,0.2,0.3056768558951965,0.4898698627948761,18,score_oracle
0.05,41,2,39,0.04878048780487805,0.07707509881422925,0.7770686745643616,19,score_oracle
0.1,100,10,90,0.1,0.17786561264822134,0.6589782238006592,19,score_oracle
0.15,187,28,159,0.1497326203208556,0.3142292490118577,0.4983114004135132,19,score_oracle
0.2,262,52,210,0.1984732824427481,0.4150197628458498,0.3855372667312622,19,score_oracle
