seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
1,713,238,238,1796,734,668,321,2000186.938078185,"{'num_fit_null': 678, 'num_fit_tp': 1118, 'num_bins_realized': 80, 'max_phi': 1000000.0, 'fit_null_phi_mean': 0.5992844364937389}"
