bin,left,right,null_count,tp_count,p0,p1,phi
0,0.050002247095108,0.05067317411303512,79,5,0.014766355140186916,0.003779289493575208,0.2559392251978147
1,0.05067317411303512,0.0512128107249736,76,7,0.014205607476635514,0.005291005291005291,0.372458925090504
2,0.0512128107249736,0.05181312635540954,80,4,0.014953271028037384,0.0030234315948601664,0.20219198790627363
3,0.05181312635540954,0.052255684137344355,77,6,0.014392523364485982,0.0045351473922902496,0.31510439673704976
4,0.052255684137344355,0.0528264604508876,81,2,0.01514018691588785,0.0015117157974300832,0.09984789526235735
5,0.0528264604508876,0.05340076684951774,81,3,0.01514018691588785,0.0022675736961451248,0.14977184289353604
6,0.05340076684951774,0.05417309552431104,81,2,0.01514018691588785,0.0015117157974300832,0.09984789526235735
7,0.05417309552431104,0.05467925891280172,77,7,0.014392523364485982,0.005291005291005291,0.3676217961932247
8,0.05467925891280172,0.05539179965853684,77,6,0.014392523364485982,0.0045351473922902496,0.31510439673704976
9,0.05539179965853684,0.0560578405857086,75,8,0.014018691588785047,0.006046863189720333,0.4313429075333837
10,0.0560578405857086,0.05666580498218532,74,10,0.013831775700934579,0.007558578987150416,0.5464648321791179
11,0.05666580498218532,0.057408234477043144,80,3,0.014953271028037384,0.0022675736961451248,0.1516439909297052
12,0.057408234477043144,0.05812479108572004,80,4,0.014953271028037384,0.0030234315948601664,0.20219198790627363
13,0.05812479108572004,0.05897670909762381,72,11,0.013457943925233645,0.008314436885865457,0.617808851935836
14,0.05897670909762381,0.0597747452557086,83,0,0.015514018691588785,0.0,0.0
15,0.0597747452557086,0.06049188151955604,79,5,0.014766355140186916,0.003779289493575208,0.2559392251978147
16,0.06049188151955604,0.06122800111770628,79,4,0.014766355140186916,0.0030234315948601664,0.20475138015825178
17,0.06122800111770628,0.0621382720768451,73,11,0.013644859813084113,0.008314436885865457,0.6093457169778109
18,0.0621382720768451,0.0629911199212074,81,2,0.01514018691588785,0.0015117157974300832,0.09984789526235735
19,0.0629911199212074,0.0636551976203918,80,3,0.014953271028037384,0.0022675736961451248,0.1516439909297052
20,0.0636551976203918,0.06445319503545757,78,6,0.014579439252336448,0.0045351473922902496,0.3110645967788825
21,0.06445319503545757,0.06539043039083471,78,5,0.014579439252336448,0.003779289493575208,0.25922049731573543
22,0.06539043039083471,0.06638408005237577,77,7,0.014392523364485982,0.005291005291005291,0.3676217961932247
23,0.06638408005237577,0.06722241342067715,78,5,0.014579439252336448,0.003779289493575208,0.25922049731573543
24,0.06722241342067715,0.0679636150598526,77,6,0.014392523364485982,0.0045351473922902496,0.31510439673704976
25,0.0679636150598526,0.06899962723255157,79,5,0.014766355140186916,0.003779289493575208,0.2559392251978147
26,0.06899962723255157,0.0701634794473648,78,5,0.014579439252336448,0.003779289493575208,0.25922049731573543
27,0.0701634794473648,0.07127591520547864,78,6,0.014579439252336448,0.0045351473922902496,0.3110645967788825
28,0.07127591520547864,0.07249407023191448,74,9,0.013831775700934579,0.006802721088435374,0.49181834896120613
29,0.07249407023191448,0.0739265233278274,75,8,0.014018691588785047,0.006046863189720333,0.4313429075333837
30,0.0739265233278274,0.07545181363821023,73,11,0.013644859813084113,0.008314436885865457,0.6093457169778109
31,0.07545181363821023,0.07676857858896255,76,7,0.014205607476635514,0.005291005291005291,0.372458925090504
32,0.07676857858896255,0.07812534868717193,76,8,0.014205607476635514,0.006046863189720333,0.42566734296057607
33,0.07812534868717193,0.07956973612308499,79,4,0.014766355140186916,0.0030234315948601664,0.20475138015825178
34,0.07956973612308499,0.0810911506414413,75,8,0.014018691588785047,0.006046863189720333,0.4313429075333837
35,0.0810911506414413,0.08264982551336286,75,9,0.014018691588785047,0.006802721088435374,0.48526077097505665
36,0.08264982551336286,0.08455627113580703,78,5,0.014579439252336448,0.003779289493575208,0.25922049731573543
37,0.08455627113580703,0.08635723739862435,79,5,0.014766355140186916,0.003779289493575208,0.2559392251978147
38,0.08635723739862435,0.08836800307035446,78,5,0.014579439252336448,0.003779289493575208,0.25922049731573543
39,0.08836800307035446,0.0904590263962745,77,6,0.014392523364485982,0.0045351473922902496,0.31510439673704976
40,0.0904590263962745,0.09203390032052998,74,10,0.013831775700934579,0.007558578987150416,0.5464648321791179
41,0.09203390032052998,0.09438640475273131,78,5,0.014579439252336448,0.003779289493575208,0.25922049731573543
42,0.09438640475273131,0.09650491774082179,74,10,0.013831775700934579,0.007558578987150416,0.5464648321791179
43,0.09650491774082179,0.09882044047117229,73,10,0.013644859813084113,0.007558578987150416,0.55395065179801
44,0.09882044047117229,0.1018098294734954,78,5,0.014579439252336448,0.003779289493575208,0.25922049731573543
45,0.1018098294734954,0.10461842715740201,74,10,0.013831775700934579,0.007558578987150416,0.5464648321791179
46,0.10461842715740201,0.107847474515438,72,11,0.013457943925233645,0.008314436885865457,0.617808851935836
47,0.107847474515438,0.1110401406884193,76,8,0.014205607476635514,0.006046863189720333,0.42566734296057607
48,0.1110401406884193,0.1145121946930885,73,10,0.013644859813084113,0.007558578987150416,0.55395065179801
49,0.1145121946930885,0.1179186999797821,74,9,0.013831775700934579,0.006802721088435374,0.49181834896120613
50,0.1179186999797821,0.12124482244253156,70,14,0.013084112149532711,0.010582010582010581,0.8087679516250944
51,0.12124482244253156,0.12451696991920468,74,9,0.013831775700934579,0.006802721088435374,0.49181834896120613
52,0.12451696991920468,0.1293101996183396,77,7,0.014392523364485982,0.005291005291005291,0.3676217961932247
53,0.1293101996183396,0.13407244384288786,70,13,0.013084112149532711,0.009826152683295541,0.750998812223302
54,0.13407244384288786,0.1394137442111969,75,8,0.014018691588785047,0.006046863189720333,0.4313429075333837
55,0.1394137442111969,0.14626082777976987,69,15,0.012897196261682243,0.011337868480725623,0.879095599592494
56,0.14626082777976987,0.1526493489742279,72,11,0.013457943925233645,0.008314436885865457,0.617808851935836
57,0.1526493489742279,0.159408062696457,77,7,0.014392523364485982,0.005291005291005291,0.3676217961932247
58,0.159408062696457,0.16791994869709012,67,16,0.012523364485981308,0.012093726379440665,0.9656930765672771
59,0.16791994869709012,0.1756902933120727,74,9,0.013831775700934579,0.006802721088435374,0.49181834896120613
60,0.1756902933120727,0.18465889990329745,71,13,0.013271028037383177,0.009826152683295541,0.740421364163819
61,0.18465889990329745,0.1956182688474655,65,18,0.012149532710280374,0.013605442176870748,1.1198325484039768
62,0.1956182688474655,0.2060322463512422,70,14,0.013084112149532711,0.010582010582010581,0.8087679516250944
63,0.2060322463512422,0.21950528621673582,60,23,0.011214953271028037,0.017384731670445956,1.550138573948098
64,0.21950528621673582,0.2339931577444076,66,17,0.012336448598130842,0.012849584278155708,1.0415950892141368
65,0.2339931577444076,0.2520758450031283,54,30,0.010093457943925233,0.022675736961451247,2.2465776434030404
66,0.2520758450031283,0.2742594182491303,63,20,0.01177570093457944,0.015117157974300832,1.2837586533731657
67,0.2742594182491303,0.2985379397869113,55,29,0.010280373831775701,0.021919879062736205,2.1322064179207034
68,0.2985379397869113,0.3260071754455567,44,39,0.00822429906542056,0.02947845804988662,3.5843125128839417
69,0.3260071754455567,0.3533792793750763,40,43,0.007476635514018692,0.03250188964474679,4.347127739984883
70,0.3533792793750763,0.38656860589981135,38,46,0.007102803738317757,0.03476946334089191,4.895174444046624
71,0.38656860589981135,0.42531176209449767,39,44,0.007289719626168224,0.03325774754346183,4.562280752756943
72,0.42531176209449767,0.46919223666191107,32,52,0.005981308411214953,0.039304610733182165,6.571239606953894
73,0.46919223666191107,0.5192249536514283,22,61,0.00411214953271028,0.04610733182161754,11.212464783893356
74,0.5192249536514283,0.5789031982421875,16,67,0.0029906542056074765,0.050642479213907785,16.933578987150415
