seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
11,1676,559,559,17810,5615,6109,5090,4361.726499824304,"{'num_fit_null': 16130, 'num_fit_tp': 1680, 'num_bins_realized': 80, 'max_phi': 525.6651785714286, 'fit_null_phi_mean': 1.0}"
