alpha,n_seeds,sa_fdp_pooled_mean,sa_fdp_pooled_std,sa_family_fdp_mean,sa_rej_mean,sa_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_object_mean,recall_ratio_sa_over_base_object
0.05,20,0.04293017251427938,0.018086831351637217,0.010794573643410852,149.4,0.4061718120357116,0.04566038103351215,0.011620453190220632,149.95,0.4015901674932539,1.0114
0.1,20,0.05263417356857292,0.0173072934213145,0.01551026492886958,193.95,0.521448946549222,0.0562332973360604,0.016869409660107335,196.4,0.5169718567884611,1.0087
0.15,20,0.06673283490632045,0.025513490182443362,0.020118373228838346,216.9,0.5742040597352784,0.0711918428981706,0.021482593633756424,222.1,0.5732443708032788,1.0017
0.2,20,0.08148100000830798,0.026820979380019306,0.02558238918704035,234.95,0.6114763456959204,0.08655029401962669,0.02736107561688957,241.95,0.6126548708013672,0.9981
