method,alpha,total_rejections,fdp,recall
betting,0.05,2.6,0.0,0.01962319320313362
betting,0.1,5.8,0.025,0.042664174850123214
betting,0.15,8.6,0.06897546897546898,0.060697846555592336
betting,0.2,13.2,0.19435897435897437,0.07980768877119424
binary,0.05,0.0,0.0,0.0
binary,0.1,0.0,0.0,0.0
binary,0.15,0.0,0.0,0.0
binary,0.2,0.4,0.0,0.002631578947368421
