alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,stratum
0.05,75,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.05,28,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.05,16,4,4,0,4,0.0,0.21052631578947367,0.0,0,betting,K<=5
0.1,75,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.1,28,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.1,16,5,5,0,5,0.0,0.2631578947368421,0.0,0,betting,K<=5
0.15,75,0,0,0,0,0.0,0.0,0.0,0,betting,5<K<=30
0.15,28,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.15,16,7,7,0,7,0.0,0.3684210526315789,0.0,0,betting,K<=5
0.2,75,1,2,0,2,0.0,0.030303030303030304,0.0,0,betting,5<K<=30
0.2,28,0,0,0,0,0.0,0.0,0.0,0,betting,K>30
0.2,16,8,8,1,7,0.125,0.3684210526315789,0.0625,0,betting,K<=5
0.05,85,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.05,15,0,0,0,0,0.0,0.0,0.0,1,betting,K<=5
0.05,19,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.1,85,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.1,15,5,7,0,7,0.0,0.5384615384615384,0.0,1,betting,K<=5
0.1,19,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.15,85,0,0,0,0,0.0,0.0,0.0,1,betting,5<K<=30
0.15,15,7,9,1,8,0.1111111111111111,0.6153846153846154,0.06666666666666667,1,betting,K<=5
0.15,19,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.2,85,2,6,1,5,0.16666666666666666,0.06097560975609756,0.0058823529411764705,1,betting,5<K<=30
0.2,15,7,9,1,8,0.1111111111111111,0.6153846153846154,0.06666666666666667,1,betting,K<=5
0.2,19,0,0,0,0,0.0,0.0,0.0,1,betting,K>30
0.05,78,0,0,0,0,0.0,0.0,0.0,2,betting,5<K<=30
0.05,13,4,4,0,4,0.0,0.4,0.0,2,betting,K<=5
0.05,28,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.1,78,0,0,0,0,0.0,0.0,0.0,2,betting,5<K<=30
0.1,13,8,8,1,7,0.125,0.7,0.07692307692307693,2,betting,K<=5
0.1,28,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.15,78,1,3,0,3,0.0,0.0625,0.0,2,betting,5<K<=30
0.15,13,8,8,1,7,0.125,0.7,0.07692307692307693,2,betting,K<=5
0.15,28,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.2,78,2,6,1,5,0.16666666666666666,0.10416666666666667,0.004273504273504273,2,betting,5<K<=30
0.2,13,9,9,2,7,0.2222222222222222,0.7,0.15384615384615385,2,betting,K<=5
0.2,28,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.05,87,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.05,13,3,3,0,3,0.0,0.25,0.0,3,betting,K<=5
0.05,19,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.1,87,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.1,13,5,6,0,6,0.0,0.5,0.0,3,betting,K<=5
0.1,19,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.15,87,0,0,0,0,0.0,0.0,0.0,3,betting,5<K<=30
0.15,13,8,9,0,9,0.0,0.75,0.0,3,betting,K<=5
0.15,19,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.2,87,1,2,2,0,1.0,0.0,0.011494252873563218,3,betting,5<K<=30
0.2,13,10,11,1,10,0.09090909090909091,0.8333333333333334,0.07692307692307693,3,betting,K<=5
0.2,19,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.05,85,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.05,19,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.05,15,2,2,0,2,0.0,0.13333333333333333,0.0,4,betting,K<=5
0.1,85,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.1,19,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.1,15,3,3,0,3,0.0,0.2,0.0,4,betting,K<=5
0.15,85,0,0,0,0,0.0,0.0,0.0,4,betting,5<K<=30
0.15,19,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.15,15,7,7,1,6,0.14285714285714285,0.4,0.06666666666666667,4,betting,K<=5
0.2,85,2,6,3,3,0.5,0.03225806451612903,0.011764705882352941,4,betting,5<K<=30
0.2,19,0,0,0,0,0.0,0.0,0.0,4,betting,K>30
0.2,15,7,7,1,6,0.14285714285714285,0.4,0.06666666666666667,4,betting,K<=5
