alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum
0.1,44,22,97,15,82,0.15463917525773196,0.4939759036144578,0.06925505050505051,0.3,2268,11,betting,K>30
0.15,229,88,153,28,125,0.1830065359477124,0.51440329218107,0.0918243571081999,0.3,2659,11,betting,5<K<=30
0.15,286,111,129,17,112,0.13178294573643412,0.691358024691358,0.05944055944055944,0.3,552,11,betting,K<=5
0.15,44,24,121,27,94,0.2231404958677686,0.5662650602409639,0.09986553850190213,0.3,2268,11,betting,K>30
0.2,229,107,182,48,134,0.26373626373626374,0.551440329218107,0.159946627850558,0.3,2659,11,betting,5<K<=30
0.2,286,127,148,32,116,0.21621621621621623,0.7160493827160493,0.10839160839160839,0.3,552,11,betting,K<=5
0.2,44,26,134,35,99,0.26119402985074625,0.5963855421686747,0.16609930473566836,0.3,2268,11,betting,K>30
0.05,273,77,93,7,86,0.07526881720430108,0.6666666666666666,0.023809523809523808,0.3,546,12,betting,K<=5
0.05,244,42,58,2,56,0.034482758620689655,0.24669603524229075,0.00819672131147541,0.3,2794,12,betting,5<K<=30
0.05,42,9,35,0,35,0.0,0.19553072625698323,0.0,0.3,2211,12,betting,K>30
0.1,273,83,100,8,92,0.08,0.7131782945736435,0.027472527472527472,0.3,546,12,betting,K<=5
0.1,244,59,78,4,74,0.05128205128205128,0.32599118942731276,0.01639344262295082,0.3,2794,12,betting,5<K<=30
0.1,42,14,56,2,54,0.03571428571428571,0.3016759776536313,0.00963718820861678,0.3,2211,12,betting,K>30
0.15,273,83,100,8,92,0.08,0.7131782945736435,0.027472527472527472,0.3,546,12,betting,K<=5
0.15,244,62,93,7,86,0.07526881720430108,0.3788546255506608,0.018442622950819672,0.3,2794,12,betting,5<K<=30
0.15,42,16,64,3,61,0.046875,0.3407821229050279,0.012613378684807256,0.3,2211,12,betting,K>30
0.2,273,84,101,8,93,0.07920792079207921,0.7209302325581395,0.027472527472527472,0.3,546,12,betting,K<=5
0.2,244,67,100,7,93,0.07,0.40969162995594716,0.018442622950819672,0.3,2794,12,betting,5<K<=30
0.2,42,20,75,8,67,0.10666666666666667,0.3743016759776536,0.03761337868480726,0.3,2211,12,betting,K>30
0.05,237,69,113,6,107,0.05309734513274336,0.3715277777777778,0.021565869667135487,0.3,2845,13,betting,5<K<=30
0.05,285,96,107,13,94,0.12149532710280374,0.7121212121212122,0.043859649122807015,0.3,572,13,betting,K<=5
0.05,37,14,48,0,48,0.0,0.34782608695652173,0.0,0.3,1709,13,betting,K>30
0.1,237,73,130,11,119,0.08461538461538462,0.4131944444444444,0.026629160806376,0.3,2845,13,betting,5<K<=30
0.1,285,99,110,14,96,0.12727272727272726,0.7272727272727273,0.04736842105263158,0.3,572,13,betting,K<=5
0.1,37,17,67,4,63,0.05970149253731343,0.45652173913043476,0.029536679536679534,0.3,1709,13,betting,K>30
0.15,237,87,156,24,132,0.15384615384615385,0.4583333333333333,0.07611680396490524,0.3,2845,13,betting,5<K<=30
0.15,285,104,117,17,100,0.1452991452991453,0.7575757575757576,0.054385964912280704,0.3,572,13,betting,K<=5
0.15,37,17,69,5,64,0.07246376811594203,0.463768115942029,0.043050193050193045,0.3,1709,13,betting,K>30
0.2,237,88,162,27,135,0.16666666666666666,0.46875,0.07928136092693056,0.3,2845,13,betting,5<K<=30
0.2,285,104,117,17,100,0.1452991452991453,0.7575757575757576,0.054385964912280704,0.3,572,13,betting,K<=5
0.2,37,18,76,8,68,0.10526315789473684,0.4927536231884058,0.05201630201630201,0.3,1709,13,betting,K>30
0.05,285,103,120,10,110,0.08333333333333333,0.6586826347305389,0.03508771929824561,0.3,573,14,betting,K<=5
0.05,241,66,120,11,109,0.09166666666666666,0.3892857142857143,0.026763485477178425,0.3,2783,14,betting,5<K<=30
0.05,33,9,23,0,23,0.0,0.24210526315789474,0.0,0.3,1654,14,betting,K>30
0.1,285,106,123,10,113,0.08130081300813008,0.6766467065868264,0.03508771929824561,0.3,573,14,betting,K<=5
0.1,241,72,132,13,119,0.09848484848484848,0.425,0.027282157676348548,0.3,2783,14,betting,5<K<=30
0.1,33,12,39,4,35,0.10256410256410256,0.3684210526315789,0.04292929292929293,0.3,1654,14,betting,K>30
0.15,285,116,138,14,124,0.10144927536231885,0.7425149700598802,0.04912280701754386,0.3,573,14,betting,K<=5
0.15,241,89,158,27,131,0.17088607594936708,0.46785714285714286,0.07776625172890733,0.3,2783,14,betting,5<K<=30
0.15,33,14,51,7,44,0.13725490196078433,0.4631578947368421,0.056060606060606054,0.3,1654,14,betting,K>30
0.2,285,126,154,25,129,0.16233766233766234,0.7724550898203593,0.0824561403508772,0.3,573,14,betting,K<=5
0.2,241,110,195,51,144,0.26153846153846155,0.5142857142857142,0.1504149377593361,0.3,2783,14,betting,5<K<=30
0.2,33,16,58,10,48,0.1724137931034483,0.5052631578947369,0.08564213564213563,0.3,1654,14,betting,K>30
0.05,237,62,101,9,92,0.0891089108910891,0.4,0.03234880450070323,0.3,2675,15,betting,5<K<=30
0.05,280,93,107,6,101,0.056074766355140186,0.7163120567375887,0.02142857142857143,0.3,576,15,betting,K<=5
0.05,42,15,58,3,55,0.05172413793103448,0.2669902912621359,0.0195578231292517,0.3,2090,15,betting,K>30
0.1,237,91,136,29,107,0.21323529411764705,0.4652173913043478,0.1019690576652602,0.3,2675,15,betting,5<K<=30
0.1,280,104,121,17,104,0.14049586776859505,0.7375886524822695,0.054761904761904755,0.3,576,15,betting,K<=5
0.1,42,22,84,8,76,0.09523809523809523,0.36893203883495146,0.04417989417989418,0.3,2090,15,betting,K>30
0.15,237,92,139,29,110,0.20863309352517986,0.4782608695652174,0.1019690576652602,0.3,2675,15,betting,5<K<=30
0.15,280,104,121,17,104,0.14049586776859505,0.7375886524822695,0.054761904761904755,0.3,576,15,betting,K<=5
0.15,42,24,98,15,83,0.15306122448979592,0.4029126213592233,0.06494708994708995,0.3,2090,15,betting,K>30
0.2,237,113,171,49,122,0.28654970760233917,0.5304347826086957,0.17827004219409281,0.3,2675,15,betting,5<K<=30
0.2,280,118,136,32,104,0.23529411764705882,0.7375886524822695,0.10476190476190476,0.3,576,15,betting,K<=5
0.2,42,26,105,19,86,0.18095238095238095,0.4174757281553398,0.10343915343915343,0.3,2090,15,betting,K>30
0.05,246,71,113,6,107,0.05309734513274336,0.2868632707774799,0.01659891598915989,0.3,2902,16,betting,5<K<=30
0.05,274,87,101,8,93,0.07920792079207921,0.7380952380952381,0.029197080291970802,0.3,528,16,betting,K<=5
0.05,39,10,21,1,20,0.047619047619047616,0.1342281879194631,0.00641025641025641,0.3,1833,16,betting,K>30
0.1,246,81,141,9,132,0.06382978723404255,0.353887399463807,0.01863143631436314,0.3,2902,16,betting,5<K<=30
0.1,274,88,102,8,94,0.0784313725490196,0.746031746031746,0.029197080291970802,0.3,528,16,betting,K<=5
0.1,39,17,44,4,40,0.09090909090909091,0.2684563758389262,0.029914529914529912,0.3,1833,16,betting,K>30
0.15,246,107,193,34,159,0.17616580310880828,0.4262734584450402,0.104045683313976,0.3,2902,16,betting,5<K<=30
0.15,274,103,119,19,100,0.15966386554621848,0.7936507936507936,0.06934306569343066,0.3,528,16,betting,K<=5
0.15,39,19,55,9,46,0.16363636363636364,0.3087248322147651,0.0905982905982906,0.3,1833,16,betting,K>30
0.2,246,110,206,38,168,0.18446601941747573,0.450402144772118,0.10960123886953155,0.3,2902,16,betting,5<K<=30
0.2,274,103,119,19,100,0.15966386554621848,0.7936507936507936,0.06934306569343066,0.3,528,16,betting,K<=5
0.2,39,22,65,11,54,0.16923076923076924,0.3624161073825503,0.09487179487179488,0.3,1833,16,betting,K>30
0.05,257,71,121,13,108,0.10743801652892562,0.3870967741935484,0.02821011673151751,0.3,2958,17,betting,5<K<=30
0.05,261,71,83,4,79,0.04819277108433735,0.7117117117117117,0.013409961685823755,0.3,564,17,betting,K<=5
0.05,41,16,43,9,34,0.20930232558139536,0.288135593220339,0.05447154471544716,0.3,1949,17,betting,K>30
0.1,257,87,151,28,123,0.18543046357615894,0.44086021505376344,0.0717682663207955,0.3,2958,17,betting,5<K<=30
0.1,261,78,91,9,82,0.0989010989010989,0.7387387387387387,0.032567049808429116,0.3,564,17,betting,K<=5
0.1,41,21,58,13,45,0.22413793103448276,0.3813559322033898,0.10203252032520325,0.3,1949,17,betting,K>30
0.15,257,87,152,28,124,0.18421052631578946,0.4444444444444444,0.0717682663207955,0.3,2958,17,betting,5<K<=30
0.15,261,78,92,9,83,0.09782608695652174,0.7477477477477478,0.032567049808429116,0.3,564,17,betting,K<=5
0.15,41,22,71,19,52,0.2676056338028169,0.4406779661016949,0.13270509977827052,0.3,1949,17,betting,K>30
0.2,257,109,192,44,148,0.22916666666666666,0.5304659498207885,0.1246865542585387,0.3,2958,17,betting,5<K<=30
0.2,261,90,107,18,89,0.16822429906542055,0.8018018018018018,0.06704980842911877,0.3,564,17,betting,K<=5
0.2,41,24,77,22,55,0.2857142857142857,0.4661016949152542,0.1518107908351811,0.3,1949,17,betting,K>30
0.05,245,68,136,13,123,0.09558823529411764,0.43617021276595747,0.027687074829931973,0.3,2990,18,betting,5<K<=30
0.05,268,90,99,13,86,0.13131313131313133,0.7226890756302521,0.048507462686567165,0.3,553,18,betting,K<=5
0.05,46,22,57,2,55,0.03508771929824561,0.2894736842105263,0.018115942028985504,0.3,2224,18,betting,K>30
0.1,245,80,166,28,138,0.1686746987951807,0.48936170212765956,0.05863945578231292,0.3,2990,18,betting,5<K<=30
0.1,268,97,107,18,89,0.16822429906542055,0.7478991596638656,0.06716417910447761,0.3,553,18,betting,K<=5
0.1,46,27,75,7,68,0.09333333333333334,0.35789473684210527,0.06811594202898551,0.3,2224,18,betting,K>30
0.15,245,80,169,28,141,0.16568047337278108,0.5,0.05863945578231292,0.3,2990,18,betting,5<K<=30
0.15,268,98,109,18,91,0.1651376146788991,0.7647058823529411,0.06716417910447761,0.3,553,18,betting,K<=5
0.15,46,29,99,16,83,0.16161616161616163,0.4368421052631579,0.08966528640441683,0.3,2224,18,betting,K>30
0.2,245,100,199,48,151,0.24120603015075376,0.5354609929078015,0.13,0.3,2990,18,betting,5<K<=30
0.2,268,111,123,29,94,0.23577235772357724,0.7899159663865546,0.10820895522388059,0.3,553,18,betting,K<=5
0.2,46,30,109,22,87,0.2018348623853211,0.45789473684210524,0.1253105590062112,0.3,2224,18,betting,K>30
0.05,231,72,114,10,104,0.08771929824561403,0.39543726235741444,0.031168831168831165,0.3,2545,19,betting,5<K<=30
0.05,286,94,104,12,92,0.11538461538461539,0.7863247863247863,0.04020979020979021,0.3,561,19,betting,K<=5
0.05,42,15,56,8,48,0.14285714285714285,0.3221476510067114,0.03873771730914588,0.3,2010,19,betting,K>30
0.1,231,80,127,12,115,0.09448818897637795,0.4372623574144487,0.03658008658008659,0.3,2545,19,betting,5<K<=30
0.1,286,94,104,12,92,0.11538461538461539,0.7863247863247863,0.04020979020979021,0.3,561,19,betting,K<=5
0.1,42,17,62,11,51,0.1774193548387097,0.3422818791946309,0.06453136810279668,0.3,2010,19,betting,K>30
0.15,231,92,148,22,126,0.14864864864864866,0.4790874524714829,0.05894660894660895,0.3,2545,19,betting,5<K<=30
0.15,286,101,112,17,95,0.15178571428571427,0.811965811965812,0.057692307692307696,0.3,561,19,betting,K<=5
0.15,42,19,69,11,58,0.15942028985507245,0.38926174496644295,0.06415343915343916,0.3,2010,19,betting,K>30
0.2,231,92,152,24,128,0.15789473684210525,0.4866920152091255,0.062193362193362196,0.3,2545,19,betting,5<K<=30
0.2,286,101,112,17,95,0.15178571428571427,0.811965811965812,0.057692307692307696,0.3,561,19,betting,K<=5
0.2,42,19,72,11,61,0.1527777777777778,0.40939597315436244,0.06097883597883597,0.3,2010,19,betting,K>30
