alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum_fine
0.05,122,32,54,2,52,0.037037037037037035,0.416,0.00819672131147541,0.3,809,0,betting,6<=K<=10
0.05,63,18,50,13,37,0.26,0.27205882352941174,0.03924162257495591,0.3,1859,0,betting,21<=K<=50
0.05,138,41,53,7,46,0.1320754716981132,0.6052631578947368,0.050724637681159424,0.3,433,0,betting,3<=K<=5
0.05,90,31,53,5,48,0.09433962264150944,0.4067796610169492,0.04111111111111111,0.3,1185,0,betting,11<=K<=20
0.05,134,43,46,9,37,0.1956521739130435,0.9024390243902439,0.06343283582089553,0.3,112,0,betting,K<=2
0.05,12,4,8,2,6,0.25,0.16216216216216217,0.06944444444444443,0.3,871,0,betting,K>50
0.1,122,35,58,2,56,0.034482758620689655,0.448,0.00819672131147541,0.3,809,0,betting,6<=K<=10
0.1,63,24,60,15,45,0.25,0.33088235294117646,0.055114638447971785,0.3,1859,0,betting,21<=K<=50
0.1,138,43,55,8,47,0.14545454545454545,0.618421052631579,0.057971014492753624,0.3,433,0,betting,3<=K<=5
0.1,90,31,53,5,48,0.09433962264150944,0.4067796610169492,0.04111111111111111,0.3,1185,0,betting,11<=K<=20
0.1,134,43,46,9,37,0.1956521739130435,0.9024390243902439,0.06343283582089553,0.3,112,0,betting,K<=2
0.1,12,6,14,3,11,0.21428571428571427,0.2972972972972973,0.09722222222222221,0.3,871,0,betting,K>50
0.15,122,47,77,16,61,0.2077922077922078,0.488,0.09494535519125684,0.3,809,0,betting,6<=K<=10
0.15,63,29,77,22,55,0.2857142857142857,0.40441176470588236,0.11860670194003528,0.3,1859,0,betting,21<=K<=50
0.15,138,53,67,18,49,0.26865671641791045,0.6447368421052632,0.12318840579710146,0.3,433,0,betting,3<=K<=5
0.15,90,39,70,14,56,0.2,0.4745762711864407,0.10166666666666667,0.3,1185,0,betting,11<=K<=20
0.15,134,51,54,15,39,0.2777777777777778,0.9512195121951219,0.10820895522388059,0.3,112,0,betting,K<=2
0.15,12,7,17,4,13,0.23529411764705882,0.35135135135135137,0.11388888888888887,0.3,871,0,betting,K>50
0.2,122,47,77,16,61,0.2077922077922078,0.488,0.09494535519125684,0.3,809,0,betting,6<=K<=10
0.2,63,29,81,22,59,0.2716049382716049,0.4338235294117647,0.11331569664902998,0.3,1859,0,betting,21<=K<=50
0.2,138,53,67,18,49,0.26865671641791045,0.6447368421052632,0.12318840579710146,0.3,433,0,betting,3<=K<=5
0.2,90,40,74,15,59,0.20270270270270271,0.5,0.10444444444444445,0.3,1185,0,betting,11<=K<=20
0.2,134,51,54,15,39,0.2777777777777778,0.9512195121951219,0.10820895522388059,0.3,112,0,betting,K<=2
0.2,12,7,19,5,14,0.2631578947368421,0.3783783783783784,0.11944444444444445,0.3,871,0,betting,K>50
0.05,156,52,54,5,49,0.09259259259259259,0.9074074074074074,0.03205128205128205,0.3,146,1,betting,K<=2
0.05,53,16,44,5,39,0.11363636363636363,0.312,0.022641509433962263,0.3,1526,1,betting,21<=K<=50
0.05,113,20,30,2,28,0.06666666666666667,0.3111111111111111,0.017699115044247787,0.3,775,1,betting,6<=K<=10
0.05,120,41,53,4,49,0.07547169811320754,0.6533333333333333,0.03333333333333333,0.3,375,1,betting,3<=K<=5
0.05,103,19,32,1,31,0.03125,0.29245283018867924,0.009708737864077669,0.3,1351,1,betting,11<=K<=20
0.05,14,5,22,2,20,0.09090909090909091,0.2127659574468085,0.02891156462585034,0.3,1105,1,betting,K>50
0.1,156,52,54,5,49,0.09259259259259259,0.9074074074074074,0.03205128205128205,0.3,146,1,betting,K<=2
0.1,53,18,49,6,43,0.12244897959183673,0.344,0.02893081761006289,0.3,1526,1,betting,21<=K<=50
0.1,113,24,34,2,32,0.058823529411764705,0.35555555555555557,0.017699115044247787,0.3,775,1,betting,6<=K<=10
0.1,120,41,53,4,49,0.07547169811320754,0.6533333333333333,0.03333333333333333,0.3,375,1,betting,3<=K<=5
0.1,103,19,33,2,31,0.06060606060606061,0.29245283018867924,0.012135922330097087,0.3,1351,1,betting,11<=K<=20
0.1,14,7,30,6,24,0.2,0.2553191489361702,0.13605442176870747,0.3,1105,1,betting,K>50
0.15,156,56,58,8,50,0.13793103448275862,0.9259259259259259,0.05128205128205128,0.3,146,1,betting,K<=2
