alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum_fine
0.05,46,10,13,0,13,0.0,0.13,0.0,0.0,0,0,betting,6<=K<=10
0.05,50,11,13,0,13,0.0,0.15476190476190477,0.0,0.0,0,0,betting,3<=K<=5
0.05,32,8,8,0,8,0.0,0.23529411764705882,0.0,0.0,0,0,betting,K<=2
0.05,28,3,5,1,4,0.2,0.04081632653061224,0.017857142857142856,0.0,0,0,betting,11<=K<=20
0.05,20,3,5,0,5,0.0,0.045871559633027525,0.0,0.0,0,0,betting,21<=K<=50
0.05,6,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>50
0.1,46,10,13,0,13,0.0,0.13,0.0,0.0,0,0,betting,6<=K<=10
0.1,50,11,13,0,13,0.0,0.15476190476190477,0.0,0.0,0,0,betting,3<=K<=5
0.1,32,8,8,0,8,0.0,0.23529411764705882,0.0,0.0,0,0,betting,K<=2
0.1,28,3,5,1,4,0.2,0.04081632653061224,0.017857142857142856,0.0,0,0,betting,11<=K<=20
0.1,20,3,5,0,5,0.0,0.045871559633027525,0.0,0.0,0,0,betting,21<=K<=50
0.1,6,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>50
0.15,46,10,13,0,13,0.0,0.13,0.0,0.0,0,0,betting,6<=K<=10
0.15,50,11,13,0,13,0.0,0.15476190476190477,0.0,0.0,0,0,betting,3<=K<=5
0.15,32,8,8,0,8,0.0,0.23529411764705882,0.0,0.0,0,0,betting,K<=2
0.15,28,3,5,1,4,0.2,0.04081632653061224,0.017857142857142856,0.0,0,0,betting,11<=K<=20
0.15,20,3,5,0,5,0.0,0.045871559633027525,0.0,0.0,0,0,betting,21<=K<=50
0.15,6,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>50
0.2,46,10,13,0,13,0.0,0.13,0.0,0.0,0,0,betting,6<=K<=10
0.2,50,11,13,0,13,0.0,0.15476190476190477,0.0,0.0,0,0,betting,3<=K<=5
0.2,32,8,8,0,8,0.0,0.23529411764705882,0.0,0.0,0,0,betting,K<=2
0.2,28,3,5,1,4,0.2,0.04081632653061224,0.017857142857142856,0.0,0,0,betting,11<=K<=20
0.2,20,3,5,0,5,0.0,0.045871559633027525,0.0,0.0,0,0,betting,21<=K<=50
0.2,6,0,0,0,0,0.0,0.0,0.0,0.0,0,0,betting,K>50
0.05,46,29,32,1,31,0.03125,0.5961538461538461,0.021739130434782608,0.0,0,1,betting,K<=2
0.05,45,12,15,0,15,0.0,0.2,0.0,0.0,0,1,betting,3<=K<=5
0.05,23,1,1,0,1,0.0,0.008620689655172414,0.0,0.0,0,1,betting,21<=K<=50
0.05,42,12,13,1,12,0.07692307692307693,0.12371134020618557,0.023809523809523808,0.0,0,1,betting,6<=K<=10
0.05,21,1,1,0,1,0.0,0.014925373134328358,0.0,0.0,0,1,betting,11<=K<=20
0.05,5,1,15,0,15,0.0,0.1595744680851064,0.0,0.0,0,1,betting,K>50
0.1,46,33,37,1,36,0.02702702702702703,0.6923076923076923,0.021739130434782608,0.0,0,1,betting,K<=2
0.1,45,21,26,1,25,0.038461538461538464,0.3333333333333333,0.011111111111111112,0.0,0,1,betting,3<=K<=5
0.1,23,1,1,0,1,0.0,0.008620689655172414,0.0,0.0,0,1,betting,21<=K<=50
0.1,42,16,21,1,20,0.047619047619047616,0.20618556701030927,0.023809523809523808,0.0,0,1,betting,6<=K<=10
0.1,21,4,8,0,8,0.0,0.11940298507462686,0.0,0.0,0,1,betting,11<=K<=20
0.1,5,1,30,1,29,0.03333333333333333,0.30851063829787234,0.006666666666666666,0.0,0,1,betting,K>50
0.15,46,33,37,1,36,0.02702702702702703,0.6923076923076923,0.021739130434782608,0.0,0,1,betting,K<=2
0.15,45,22,27,1,26,0.037037037037037035,0.3466666666666667,0.011111111111111112,0.0,0,1,betting,3<=K<=5
0.15,23,3,8,0,8,0.0,0.06896551724137931,0.0,0.0,0,1,betting,21<=K<=50
0.15,42,21,26,2,24,0.07692307692307693,0.24742268041237114,0.047619047619047616,0.0,0,1,betting,6<=K<=10
0.15,21,6,11,0,11,0.0,0.16417910447761194,0.0,0.0,0,1,betting,11<=K<=20
0.15,5,1,31,1,30,0.03225806451612903,0.3191489361702128,0.0064516129032258064,0.0,0,1,betting,K>50
0.2,46,36,40,1,39,0.025,0.75,0.021739130434782608,0.0,0,1,betting,K<=2
0.2,45,23,28,1,27,0.03571428571428571,0.36,0.011111111111111112,0.0,0,1,betting,3<=K<=5
0.2,23,7,38,1,37,0.02631578947368421,0.31896551724137934,0.014492753623188404,0.0,0,1,betting,21<=K<=50
0.2,42,24,32,4,28,0.125,0.28865979381443296,0.07936507936507936,0.0,0,1,betting,6<=K<=10
0.2,21,6,12,0,12,0.0,0.1791044776119403,0.0,0.0,0,1,betting,11<=K<=20
0.2,5,2,43,1,42,0.023255813953488372,0.44680851063829785,0.0064516129032258064,0.0,0,1,betting,K>50
