alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum
0.2,88,38,67,7,60,0.1044776119402985,0.24,0.03787878787878787,0.0,0,11,betting,5<K<=30
0.2,81,52,61,0,61,0.0,0.5596330275229358,0.0,0.0,0,11,betting,K<=5
0.2,13,4,34,0,34,0.0,0.192090395480226,0.0,0.0,0,11,betting,K>30
0.05,88,16,46,3,43,0.06521739130434782,0.15357142857142858,0.00890151515151515,0.0,0,12,betting,5<K<=30
0.05,80,39,44,1,43,0.022727272727272728,0.38738738738738737,0.0125,0.0,0,12,betting,K<=5
0.05,14,1,24,0,24,0.0,0.21818181818181817,0.0,0.0,0,12,betting,K>30
0.1,88,31,65,4,61,0.06153846153846154,0.21785714285714286,0.020265151515151514,0.0,0,12,betting,5<K<=30
0.1,80,45,51,2,49,0.0392156862745098,0.44144144144144143,0.01875,0.0,0,12,betting,K<=5
0.1,14,1,30,1,29,0.03333333333333333,0.2636363636363636,0.0023809523809523807,0.0,0,12,betting,K>30
0.15,88,33,69,4,65,0.057971014492753624,0.23214285714285715,0.020265151515151514,0.0,0,12,betting,5<K<=30
0.15,80,52,58,3,55,0.05172413793103448,0.4954954954954955,0.03125,0.0,0,12,betting,K<=5
0.15,14,2,32,1,31,0.03125,0.2818181818181818,0.002304147465437788,0.0,0,12,betting,K>30
0.2,88,37,73,4,69,0.0547945205479452,0.24642857142857144,0.020265151515151514,0.0,0,12,betting,5<K<=30
0.2,80,53,59,3,56,0.05084745762711865,0.5045045045045045,0.03125,0.0,0,12,betting,K<=5
0.2,14,2,32,1,31,0.03125,0.2818181818181818,0.002304147465437788,0.0,0,12,betting,K>30
0.05,80,38,41,1,40,0.024390243902439025,0.37735849056603776,0.0125,0.0,0,13,betting,K<=5
0.05,86,15,36,1,35,0.027777777777777776,0.12727272727272726,0.011627906976744186,0.0,0,13,betting,5<K<=30
0.05,16,1,1,0,1,0.0,0.012048192771084338,0.0,0.0,0,13,betting,K>30
0.1,80,48,53,2,51,0.03773584905660377,0.4811320754716981,0.025,0.0,0,13,betting,K<=5
0.1,86,28,56,4,52,0.07142857142857142,0.1890909090909091,0.028488372093023257,0.0,0,13,betting,5<K<=30
0.1,16,1,3,0,3,0.0,0.03614457831325301,0.0,0.0,0,13,betting,K>30
0.15,80,51,56,2,54,0.03571428571428571,0.5094339622641509,0.025,0.0,0,13,betting,K<=5
0.15,86,29,61,4,57,0.06557377049180328,0.20727272727272728,0.028488372093023257,0.0,0,13,betting,5<K<=30
0.15,16,1,5,0,5,0.0,0.060240963855421686,0.0,0.0,0,13,betting,K>30
0.2,80,53,60,3,57,0.05,0.5377358490566038,0.03125,0.0,0,13,betting,K<=5
0.2,86,34,67,5,62,0.07462686567164178,0.22545454545454546,0.040116279069767447,0.0,0,13,betting,5<K<=30
0.2,16,3,8,0,8,0.0,0.0963855421686747,0.0,0.0,0,13,betting,K>30
0.05,91,12,15,1,14,0.06666666666666667,0.04713804713804714,0.005494505494505495,0.0,0,14,betting,5<K<=30
0.05,77,19,21,0,21,0.0,0.21428571428571427,0.0,0.0,0,14,betting,K<=5
0.05,14,0,0,0,0,0.0,0.0,0.0,0.0,0,14,betting,K>30
0.1,91,12,15,1,14,0.06666666666666667,0.04713804713804714,0.005494505494505495,0.0,0,14,betting,5<K<=30
0.1,77,19,21,0,21,0.0,0.21428571428571427,0.0,0.0,0,14,betting,K<=5
0.1,14,0,0,0,0,0.0,0.0,0.0,0.0,0,14,betting,K>30
0.15,91,12,15,1,14,0.06666666666666667,0.04713804713804714,0.005494505494505495,0.0,0,14,betting,5<K<=30
0.15,77,19,21,0,21,0.0,0.21428571428571427,0.0,0.0,0,14,betting,K<=5
0.15,14,0,0,0,0,0.0,0.0,0.0,0.0,0,14,betting,K>30
0.2,91,12,15,1,14,0.06666666666666667,0.04713804713804714,0.005494505494505495,0.0,0,14,betting,5<K<=30
0.2,77,19,21,0,21,0.0,0.21428571428571427,0.0,0.0,0,14,betting,K<=5
0.2,14,0,0,0,0,0.0,0.0,0.0,0.0,0,14,betting,K>30
0.05,91,14,32,0,32,0.0,0.11387900355871886,0.0,0.0,0,15,betting,5<K<=30
0.05,80,44,52,1,51,0.019230769230769232,0.45535714285714285,0.0125,0.0,0,15,betting,K<=5
0.05,11,2,11,0,11,0.0,0.07482993197278912,0.0,0.0,0,15,betting,K>30
0.1,91,35,74,3,71,0.04054054054054054,0.2526690391459075,0.024175824175824177,0.0,0,15,betting,5<K<=30
0.1,80,48,57,1,56,0.017543859649122806,0.5,0.0125,0.0,0,15,betting,K<=5
0.1,11,2,14,0,14,0.0,0.09523809523809523,0.0,0.0,0,15,betting,K>30
0.15,91,41,81,3,78,0.037037037037037035,0.2775800711743772,0.024175824175824177,0.0,0,15,betting,5<K<=30
0.15,80,50,60,1,59,0.016666666666666666,0.5267857142857143,0.0125,0.0,0,15,betting,K<=5
0.15,11,3,26,1,25,0.038461538461538464,0.17006802721088435,0.007575757575757575,0.0,0,15,betting,K>30
0.2,91,44,87,3,84,0.034482758620689655,0.298932384341637,0.024175824175824177,0.0,0,15,betting,5<K<=30
0.2,80,55,65,2,63,0.03076923076923077,0.5625,0.025,0.0,0,15,betting,K<=5
0.2,11,3,26,1,25,0.038461538461538464,0.17006802721088435,0.007575757575757575,0.0,0,15,betting,K>30
0.05,83,11,23,0,23,0.0,0.10599078341013825,0.0,0.0,0,16,betting,5<K<=30
0.05,91,40,44,0,44,0.0,0.3728813559322034,0.0,0.0,0,16,betting,K<=5
0.05,8,1,1,0,1,0.0,0.022727272727272728,0.0,0.0,0,16,betting,K>30
0.1,83,26,51,1,50,0.0196078431372549,0.2304147465437788,0.012048192771084338,0.0,0,16,betting,5<K<=30
0.1,91,45,50,0,50,0.0,0.423728813559322,0.0,0.0,0,16,betting,K<=5
0.1,8,1,1,0,1,0.0,0.022727272727272728,0.0,0.0,0,16,betting,K>30
0.15,83,36,67,2,65,0.029850746268656716,0.2995391705069124,0.024096385542168676,0.0,0,16,betting,5<K<=30
0.15,91,50,57,1,56,0.017543859649122806,0.4745762711864407,0.005494505494505495,0.0,0,16,betting,K<=5
0.15,8,1,1,0,1,0.0,0.022727272727272728,0.0,0.0,0,16,betting,K>30
0.2,83,39,71,2,69,0.028169014084507043,0.31797235023041476,0.024096385542168676,0.0,0,16,betting,5<K<=30
0.2,91,51,58,1,57,0.017241379310344827,0.4830508474576271,0.005494505494505495,0.0,0,16,betting,K<=5
0.2,8,2,2,0,2,0.0,0.045454545454545456,0.0,0.0,0,16,betting,K>30
0.05,96,18,31,1,30,0.03225806451612903,0.09900990099009901,0.003472222222222222,0.0,0,17,betting,5<K<=30
0.05,76,33,41,1,40,0.024390243902439025,0.36363636363636365,0.013157894736842105,0.0,0,17,betting,K<=5
0.05,10,0,0,0,0,0.0,0.0,0.0,0.0,0,17,betting,K>30
0.1,96,34,55,2,53,0.03636363636363636,0.17491749174917492,0.013888888888888888,0.0,0,17,betting,5<K<=30
0.1,76,42,52,1,51,0.019230769230769232,0.4636363636363636,0.013157894736842105,0.0,0,17,betting,K<=5
0.1,10,0,0,0,0,0.0,0.0,0.0,0.0,0,17,betting,K>30
0.15,96,39,64,2,62,0.03125,0.20462046204620463,0.013888888888888888,0.0,0,17,betting,5<K<=30
0.15,76,43,54,1,53,0.018518518518518517,0.4818181818181818,0.006578947368421052,0.0,0,17,betting,K<=5
0.15,10,1,12,0,12,0.0,0.10619469026548672,0.0,0.0,0,17,betting,K>30
0.2,96,44,70,3,67,0.04285714285714286,0.22112211221122113,0.024305555555555552,0.0,0,17,betting,5<K<=30
0.2,76,48,60,1,59,0.016666666666666666,0.5363636363636364,0.006578947368421052,0.0,0,17,betting,K<=5
0.2,10,2,14,0,14,0.0,0.12389380530973451,0.0,0.0,0,17,betting,K>30
0.05,89,13,27,1,26,0.037037037037037035,0.0896551724137931,0.0037453183520599247,0.0,0,18,betting,5<K<=30
0.05,82,37,44,0,44,0.0,0.39285714285714285,0.0,0.0,0,18,betting,K<=5
0.05,11,1,1,0,1,0.0,0.013157894736842105,0.0,0.0,0,18,betting,K>30
0.1,89,25,56,2,54,0.03571428571428571,0.18620689655172415,0.014981273408239699,0.0,0,18,betting,5<K<=30
0.1,82,46,56,2,54,0.03571428571428571,0.48214285714285715,0.012195121951219513,0.0,0,18,betting,K<=5
0.1,11,2,6,0,6,0.0,0.07894736842105263,0.0,0.0,0,18,betting,K>30
0.15,89,35,69,3,66,0.043478260869565216,0.22758620689655173,0.026217228464419474,0.0,0,18,betting,5<K<=30
0.15,82,50,61,2,59,0.03278688524590164,0.5267857142857143,0.012195121951219513,0.0,0,18,betting,K<=5
0.15,11,2,6,0,6,0.0,0.07894736842105263,0.0,0.0,0,18,betting,K>30
0.2,89,42,77,3,74,0.03896103896103896,0.25517241379310346,0.026217228464419474,0.0,0,18,betting,5<K<=30
0.2,82,51,62,2,60,0.03225806451612903,0.5357142857142857,0.012195121951219513,0.0,0,18,betting,K<=5
0.2,11,2,7,0,7,0.0,0.09210526315789473,0.0,0.0,0,18,betting,K>30
0.05,88,13,33,0,33,0.0,0.11913357400722022,0.0,0.0,0,19,betting,5<K<=30
0.05,81,36,44,0,44,0.0,0.36363636363636365,0.0,0.0,0,19,betting,K<=5
0.05,13,1,1,0,1,0.0,0.0072992700729927005,0.0,0.0,0,19,betting,K>30
0.1,88,23,53,0,53,0.0,0.19133574007220217,0.0,0.0,0,19,betting,5<K<=30
0.1,81,49,59,2,57,0.03389830508474576,0.47107438016528924,0.024691358024691357,0.0,0,19,betting,K<=5
0.1,13,1,3,0,3,0.0,0.021897810218978103,0.0,0.0,0,19,betting,K>30
0.15,88,31,73,6,67,0.0821917808219178,0.24187725631768953,0.032196969696969696,0.0,0,19,betting,5<K<=30
0.15,81,50,60,2,58,0.03333333333333333,0.4793388429752066,0.024691358024691357,0.0,0,19,betting,K<=5
0.15,13,1,3,0,3,0.0,0.021897810218978103,0.0,0.0,0,19,betting,K>30
0.2,88,36,88,7,81,0.07954545454545454,0.2924187725631769,0.03125,0.0,0,19,betting,5<K<=30
0.2,81,54,67,3,64,0.04477611940298507,0.5289256198347108,0.024691358024691357,0.0,0,19,betting,K<=5
0.2,13,1,5,0,5,0.0,0.0364963503649635,0.0,0.0,0,19,betting,K>30
