alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,threshold,cal_loss,cal_bound,cal_rejections,cal_fp,cal_tp,seed,method
0.2,559,292,511,165,346,0.32289628180039137,0.5996533795493935,0.19126984126984128,0.3507035970687866,0.19515097305794982,0.19658820346320346,528,177,351,3,scoregate_family_crc
0.05,559,179,307,37,270,0.12052117263843648,0.4972375690607735,0.03902518669960531,0.5641165971755981,0.046475423801005195,0.0481781462585034,293,41,252,4,scoregate_family_crc
0.1,559,213,384,76,308,0.19791666666666666,0.567219152854512,0.08601740636624358,0.45383420586586,0.09707953545162848,0.09869189342403628,379,87,292,4,scoregate_family_crc
0.15,559,237,432,105,327,0.24305555555555555,0.6022099447513812,0.11860607093165233,0.4051002264022827,0.1470624982252889,0.1485856009070295,433,127,306,4,scoregate_family_crc
0.2,559,261,466,133,333,0.2854077253218884,0.6132596685082873,0.15939499776709076,0.3702425360679626,0.1978199449129682,0.19925240929705218,478,166,312,4,scoregate_family_crc
0.05,559,194,305,51,254,0.16721311475409836,0.4568345323741007,0.05419896640826874,0.5599948167800903,0.04621205667717296,0.04791524943310658,335,33,302,5,scoregate_family_crc
0.1,559,225,396,97,299,0.24494949494949494,0.5377697841726619,0.09555896300082345,0.4456477761268616,0.09528920691711389,0.0969047619047619,422,72,350,5,scoregate_family_crc
0.15,559,244,434,127,307,0.2926267281105991,0.552158273381295,0.12928841184655135,0.4016132056713104,0.1470184853905784,0.14854166666666666,475,111,364,5,scoregate_family_crc
0.2,559,284,515,190,325,0.36893203883495146,0.5845323741007195,0.2017051424028168,0.341005265712738,0.19851279211744327,0.1999440192743764,547,162,385,5,scoregate_family_crc
0.05,559,207,359,43,316,0.11977715877437325,0.5146579804560261,0.04491154839992049,0.5165966749191284,0.04712212851747736,0.04882369614512472,316,37,279,6,scoregate_family_crc
0.1,559,251,446,99,347,0.2219730941704036,0.5651465798045603,0.11407629837862396,0.4244425594806671,0.09753192543890218,0.099143475572047,396,80,316,6,scoregate_family_crc
0.15,559,273,503,138,365,0.27435387673956263,0.5944625407166124,0.15277158242274524,0.3718875646591186,0.14807939029763717,0.14960067710067712,461,123,338,6,scoregate_family_crc
0.2,559,290,552,178,374,0.322463768115942,0.6091205211726385,0.18803276826532644,0.3389601111412048,0.19725068213440305,0.19868416305916306,509,162,347,6,scoregate_family_crc
0.05,559,196,334,28,306,0.08383233532934131,0.4975609756097561,0.03218545020870602,0.5654969811439514,0.04707811568276685,0.0487797619047619,264,34,230,7,scoregate_family_crc
0.1,559,234,426,74,352,0.17370892018779344,0.5723577235772358,0.08037240537240538,0.4592649638652801,0.0983303518187239,0.09994047619047618,338,70,268,7,scoregate_family_crc
0.15,559,265,488,117,371,0.23975409836065573,0.6032520325203252,0.13153590595451062,0.4072681069374084,0.14660959195842918,0.14813350340136056,390,112,278,7,scoregate_family_crc
0.2,559,285,535,151,384,0.2822429906542056,0.624390243902439,0.166295412002031,0.3654544949531555,0.19560439560439563,0.19704081632653064,452,162,290,7,scoregate_family_crc
0.05,559,207,360,45,315,0.125,0.5506993006993007,0.05110316040548599,0.5088102221488953,0.04508050089445438,0.046785714285714285,312,36,276,8,scoregate_family_crc
0.1,559,229,409,74,335,0.18092909535452323,0.5856643356643356,0.08534372604140046,0.4421249032020569,0.09739543402334101,0.09900722789115647,378,80,298,8,scoregate_family_crc
0.15,559,253,456,113,343,0.24780701754385964,0.5996503496503497,0.13385438850555129,0.393292099237442,0.14629795269330154,0.14782242063492065,431,118,313,8,scoregate_family_crc
0.2,559,282,514,161,353,0.3132295719844358,0.6171328671328671,0.19014112502484595,0.3411298990249634,0.1969659539426981,0.19839994331065758,489,162,327,8,scoregate_family_crc
0.05,559,224,394,49,345,0.12436548223350254,0.5324074074074074,0.050939951521346866,0.5211484432220459,0.04791293977340488,0.049613095238095234,300,40,260,9,scoregate_family_crc
0.1,559,240,446,78,368,0.17488789237668162,0.5679012345679012,0.07958946738016505,0.4473158121109009,0.09813442371581906,0.09974489795918366,366,78,288,9,scoregate_family_crc
0.15,559,263,491,110,381,0.2240325865580448,0.5879629629629629,0.12093023255813952,0.3937771320343017,0.1458805406479825,0.14740575396825395,423,119,304,9,scoregate_family_crc
0.2,559,294,556,163,393,0.2931654676258993,0.6064814814814815,0.18284809009317057,0.3421993851661682,0.19818837493256097,0.19962018140589569,487,171,316,9,scoregate_family_crc
0.05,559,206,305,37,268,0.12131147540983607,0.5143953934740882,0.048399920492943754,0.535435676574707,0.0467637014148642,0.04846590909090909,362,50,312,10,scoregate_family_crc
0.1,559,237,383,84,299,0.2193211488250653,0.5738963531669866,0.10193940426498566,0.4400975704193115,0.09519627659162541,0.09681199752628322,433,92,341,10,scoregate_family_crc
0.15,559,263,432,123,309,0.2847222222222222,0.5930902111324377,0.15080997813555952,0.3828355967998504,0.14635332367890508,0.14787769274376417,498,141,357,10,scoregate_family_crc
0.2,559,289,491,169,322,0.34419551934826886,0.6180422264875239,0.20304966351477977,0.3374269604682922,0.19665889169466988,0.19809342938807226,546,182,364,10,scoregate_family_crc
0.05,559,196,347,34,313,0.09798270893371758,0.5481611208406305,0.03406244917872824,0.5367311835289001,0.04772411051480819,0.04942460317460318,315,34,281,11,scoregate_family_crc
0.1,559,242,440,89,351,0.20227272727272727,0.6147110332749562,0.09755167313306849,0.4427752792835235,0.09746855211971489,0.09908021541950111,383,76,307,11,scoregate_family_crc
0.15,559,259,487,121,366,0.24845995893223818,0.6409807355516638,0.129772553028367,0.3946027159690857,0.1464221824686941,0.14794642857142856,433,116,317,11,scoregate_family_crc
0.2,559,286,544,166,378,0.30514705882352944,0.6619964973730298,0.1833477246267944,0.3497350513935089,0.1978831246273107,0.1993154761904762,487,161,326,11,scoregate_family_crc
0.05,559,194,328,49,279,0.14939024390243902,0.5214953271028038,0.05012671437090042,0.5140645503997803,0.0468097793679189,0.048511904761904756,298,32,266,12,scoregate_family_crc
0.1,559,227,403,98,305,0.24317617866004962,0.5700934579439252,0.1052980611120146,0.4293833374977112,0.09773404889683959,0.0993452380952381,363,71,292,12,scoregate_family_crc
0.15,559,251,459,138,321,0.3006535947712418,0.6,0.1484820238398056,0.3797881305217743,0.14490373967118153,0.14643069727891156,409,108,301,12,scoregate_family_crc
0.2,559,282,524,194,330,0.3702290076335878,0.616822429906542,0.20673559197709465,0.3310599029064178,0.19794559445722235,0.19937783446712018,465,152,313,12,scoregate_family_crc
0.05,559,201,329,36,293,0.1094224924012158,0.525089605734767,0.04514723003095096,0.5181336402893066,0.04813768273070598,0.049837436868686864,410,52,358,13,scoregate_family_crc
0.1,559,230,394,75,319,0.19035532994923857,0.5716845878136201,0.09208478859641651,0.426166832447052,0.09823690521364939,0.0998471964543393,501,96,405,13,scoregate_family_crc
0.15,559,252,442,108,334,0.24434389140271492,0.5985663082437276,0.13240480449782777,0.3756470680236816,0.14680889077132367,0.14833244632351775,568,143,425,13,scoregate_family_crc
0.2,559,277,503,155,348,0.3081510934393638,0.6236559139784946,0.18218951591044613,0.3376205265522003,0.19716658813259885,0.1986002192252192,632,195,437,13,scoregate_family_crc
0.05,559,207,330,37,293,0.11212121212121212,0.540590405904059,0.043994377715307946,0.5338137149810791,0.04709166802190058,0.04879329004329004,289,37,252,14,scoregate_family_crc
0.1,559,241,392,69,323,0.1760204081632653,0.5959409594095941,0.0849831047505466,0.446522057056427,0.09652092093952558,0.09813427643784786,353,76,277,14,scoregate_family_crc
0.15,559,268,443,108,335,0.24379232505643342,0.6180811808118081,0.1310460856972485,0.401877760887146,0.14847090893602521,0.14999149659863945,406,113,293,14,scoregate_family_crc
0.2,559,279,473,132,341,0.27906976744186046,0.6291512915129152,0.15482153505409318,0.3698207139968872,0.1932404804497828,0.1946811224489796,447,145,302,14,scoregate_family_crc
0.05,559,207,331,43,288,0.1299093655589124,0.49913344887348354,0.05304966351477979,0.547951877117157,0.04807692307692308,0.04977678571428571,323,47,276,15,scoregate_family_crc
0.1,559,239,402,85,317,0.21144278606965175,0.5493934142114385,0.10158162251185507,0.4513531625270843,0.09529133657040632,0.09690688775510202,403,92,311,15,scoregate_family_crc
0.15,559,268,464,130,334,0.2801724137931034,0.5788561525129983,0.15515660050543773,0.3934687077999115,0.14646690518783542,0.14799107142857143,473,143,330,15,scoregate_family_crc
0.2,559,296,528,183,345,0.3465909090909091,0.5979202772963604,0.21107084130339943,0.3492632508277893,0.19800064276808466,0.19943278447742735,529,191,338,15,scoregate_family_crc
0.05,559,199,316,29,287,0.09177215189873418,0.44290123456790126,0.03190220632081097,0.5454205870628357,0.04791010023568163,0.04961026077097506,314,39,275,16,scoregate_family_crc
0.1,559,252,420,76,344,0.18095238095238095,0.5308641975308642,0.09897776641962687,0.4454440772533417,0.09829059829059829,0.09990079365079364,388,84,304,16,scoregate_family_crc
0.15,559,286,478,113,365,0.23640167364016737,0.5632716049382716,0.1496336996336996,0.3934210240840912,0.1482522645313343,0.1497732426303855,440,120,320,16,scoregate_family_crc
0.2,559,322,559,175,384,0.31305903398926654,0.5925925925925926,0.22275824950243558,0.3394440412521362,0.1978505990133897,0.19928300865800866,497,162,335,16,scoregate_family_crc
0.05,559,190,320,50,270,0.15625,0.531496062992126,0.0486321172367684,0.5180157423019409,0.0456668654343073,0.04737103174603175,294,33,261,17,scoregate_family_crc
0.1,559,218,381,82,299,0.2152230971128609,0.5885826771653543,0.09088443855885715,0.445134699344635,0.0948299116903768,0.09644628684807256,368,76,292,17,scoregate_family_crc
0.15,559,239,423,112,311,0.2647754137115839,0.6122047244094488,0.12474089218275265,0.4066722393035888,0.1454198256523838,0.14694586167800452,411,112,299,17,scoregate_family_crc
0.2,559,268,494,171,323,0.34615384615384615,0.6358267716535433,0.18398287758752876,0.3497350513935089,0.19571836432301548,0.19715458152958154,482,162,320,17,scoregate_family_crc
0.05,559,199,349,47,302,0.1346704871060172,0.5109983079526227,0.050464264417752785,0.5322707295417786,0.04664082687338501,0.04834325396825397,319,47,272,18,scoregate_family_crc
0.1,559,221,424,84,340,0.19811320754716982,0.5752961082910322,0.08324104835732743,0.4462181329727173,0.09562995144390493,0.09724489795918367,382,85,297,18,scoregate_family_crc
0.15,559,258,497,138,359,0.2776659959758551,0.6074450084602369,0.14409169641727781,0.3858222067356109,0.14664039002142762,0.14816424646781795,457,137,320,18,scoregate_family_crc
0.2,559,282,558,181,377,0.32437275985663083,0.637901861252115,0.18822676031978358,0.3433039486408233,0.19491935712865943,0.19635700113378682,508,183,325,18,scoregate_family_crc
0.05,559,209,321,44,277,0.13707165109034267,0.5236294896030246,0.05021864440469092,0.537356972694397,0.04709166802190058,0.04879329004329004,298,38,260,19,scoregate_family_crc
0.1,559,228,364,63,301,0.17307692307692307,0.5689981096408318,0.0714271516597098,0.4662555158138275,0.09596295177690527,0.09757730364873222,354,72,282,19,scoregate_family_crc
0.15,559,248,400,86,314,0.215,0.5935727788279773,0.10601272112900019,0.4149705767631531,0.14780064896343967,0.1493224335188621,412,117,295,19,scoregate_family_crc
0.2,559,271,444,114,330,0.25675675675675674,0.6238185255198487,0.14331146889286425,0.3749821782112121,0.19467728653775168,0.1961153628117914,462,155,307,19,scoregate_family_crc
