seed,alpha,R_statistic,iou_thresh,n_cal_all_null_clusters,total_tp_clusters,total_tp_candidates,sa_rej,sa_fp,sa_tp,sa_fdp_pooled,sa_family_fdp_mean,sa_recall_object,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall_candidate,base_recall_object
0,0.05,max_phi,0.7,3269,879,1597,43,0,43,0.0,0.0,0.048919226393629126,22,0,22,0.0,0.0,0.013775829680651221,0.02502844141069397
0,0.1,max_phi,0.7,3269,879,1597,71,0,71,0.0,0.0,0.080773606370876,60,0,60,0.0,0.0,0.03757044458359424,0.06825938566552901
0,0.15,max_phi,0.7,3269,879,1597,79,0,79,0.0,0.0,0.08987485779294653,72,0,72,0.0,0.0,0.045084533500313086,0.08191126279863481
0,0.2,max_phi,0.7,3269,879,1597,83,0,83,0.0,0.0,0.09442548350398179,78,0,78,0.0,0.0,0.048841577958672514,0.08873720136518772
1,0.05,max_phi,0.7,3181,682,1316,21,0,21,0.0,0.0,0.030791788856304986,11,0,11,0.0,0.0,0.008358662613981762,0.016129032258064516
1,0.1,max_phi,0.7,3181,682,1316,60,0,60,0.0,0.0,0.08797653958944282,44,0,44,0.0,0.0,0.03343465045592705,0.06451612903225806
1,0.15,max_phi,0.7,3181,682,1316,69,0,69,0.0,0.0,0.10117302052785923,62,0,62,0.0,0.0,0.04711246200607903,0.09090909090909091
1,0.2,max_phi,0.7,3181,682,1316,75,0,75,0.0,0.0,0.10997067448680352,68,0,68,0.0,0.0,0.05167173252279635,0.09970674486803519
2,0.05,max_phi,0.7,3495,745,1468,56,0,56,0.0,0.0,0.07516778523489932,30,0,30,0.0,0.0,0.020435967302452316,0.040268456375838924
2,0.1,max_phi,0.7,3495,745,1468,75,0,75,0.0,0.0,0.10067114093959731,64,0,64,0.0,0.0,0.043596730245231606,0.08590604026845637
2,0.15,max_phi,0.7,3495,745,1468,78,0,78,0.0,0.0,0.10469798657718121,75,0,75,0.0,0.0,0.05108991825613079,0.10067114093959731
2,0.2,max_phi,0.7,3495,745,1468,80,0,80,0.0,0.0,0.10738255033557047,78,0,78,0.0,0.0,0.05313351498637602,0.10469798657718121
3,0.05,max_phi,0.7,3160,838,1541,51,0,51,0.0,0.0,0.060859188544152745,32,0,32,0.0,0.0,0.020765736534717714,0.03818615751789976
3,0.1,max_phi,0.7,3160,838,1541,72,0,72,0.0,0.0,0.08591885441527446,59,0,59,0.0,0.0,0.038286826735885786,0.07040572792362769
3,0.15,max_phi,0.7,3160,838,1541,74,0,74,0.0,0.0,0.0883054892601432,70,0,70,0.0,0.0,0.045425048669695,0.08353221957040573
3,0.2,max_phi,0.7,3160,838,1541,78,1,77,0.01282051282051282,0.0018416206261510127,0.09188544152744631,72,0,72,0.0,0.0,0.04672290720311486,0.08591885441527446
4,0.05,max_phi,0.7,3273,733,1323,31,0,31,0.0,0.0,0.04229195088676671,20,0,20,0.0,0.0,0.015117157974300832,0.027285129604365622
4,0.1,max_phi,0.7,3273,733,1323,56,0,56,0.0,0.0,0.07639836289222374,40,0,40,0.0,0.0,0.030234315948601664,0.054570259208731244
4,0.15,max_phi,0.7,3273,733,1323,64,0,64,0.0,0.0,0.08731241473396999,59,0,59,0.0,0.0,0.044595616024187455,0.08049113233287858
4,0.2,max_phi,0.7,3273,733,1323,67,0,67,0.0,0.0,0.09140518417462483,61,0,61,0.0,0.0,0.04610733182161754,0.08321964529331514
5,0.05,max_phi,0.7,3029,770,1412,30,0,30,0.0,0.0,0.03896103896103896,13,0,13,0.0,0.0,0.009206798866855524,0.016883116883116882
5,0.1,max_phi,0.7,3029,770,1412,43,0,43,0.0,0.0,0.05584415584415584,36,0,36,0.0,0.0,0.025495750708215296,0.046753246753246755
5,0.15,max_phi,0.7,3029,770,1412,56,0,56,0.0,0.0,0.07272727272727272,49,0,49,0.0,0.0,0.034702549575070823,0.06363636363636363
5,0.2,max_phi,0.7,3029,770,1412,59,0,59,0.0,0.0,0.07662337662337662,56,0,56,0.0,0.0,0.039660056657223795,0.07272727272727272
6,0.05,max_phi,0.7,4521,835,1550,45,0,45,0.0,0.0,0.05389221556886228,44,0,44,0.0,0.0,0.02838709677419355,0.05269461077844311
6,0.1,max_phi,0.7,4521,835,1550,45,0,45,0.0,0.0,0.05389221556886228,45,0,45,0.0,0.0,0.02903225806451613,0.05389221556886228
6,0.15,max_phi,0.7,4521,835,1550,45,0,45,0.0,0.0,0.05389221556886228,45,0,45,0.0,0.0,0.02903225806451613,0.05389221556886228
6,0.2,max_phi,0.7,4521,835,1550,45,0,45,0.0,0.0,0.05389221556886228,45,0,45,0.0,0.0,0.02903225806451613,0.05389221556886228
7,0.05,max_phi,0.7,3245,630,1292,31,0,31,0.0,0.0,0.049206349206349205,24,0,24,0.0,0.0,0.018575851393188854,0.0380952380952381
7,0.1,max_phi,0.7,3245,630,1292,69,0,69,0.0,0.0,0.10952380952380952,47,0,47,0.0,0.0,0.03637770897832817,0.0746031746031746
7,0.15,max_phi,0.7,3245,630,1292,82,0,82,0.0,0.0,0.13015873015873017,67,0,67,0.0,0.0,0.05185758513931889,0.10634920634920635
7,0.2,max_phi,0.7,3245,630,1292,89,0,89,0.0,0.0,0.14126984126984127,77,0,77,0.0,0.0,0.05959752321981424,0.12222222222222222
8,0.05,max_phi,0.7,4244,684,1346,68,0,68,0.0,0.0,0.09941520467836257,58,0,58,0.0,0.0,0.04309063893016345,0.0847953216374269
8,0.1,max_phi,0.7,4244,684,1346,75,0,75,0.0,0.0,0.10964912280701754,74,0,74,0.0,0.0,0.0549777117384844,0.10818713450292397
8,0.15,max_phi,0.7,4244,684,1346,83,2,81,0.024096385542168676,0.0055248618784530384,0.11842105263157894,79,2,77,0.02531645569620253,0.0055248618784530384,0.057206537890044575,0.11257309941520467
8,0.2,max_phi,0.7,4244,684,1346,83,2,81,0.024096385542168676,0.0055248618784530384,0.11842105263157894,81,2,79,0.024691358024691357,0.0055248618784530384,0.058692421991084695,0.1154970760233918
9,0.05,max_phi,0.7,3129,737,1349,40,0,40,0.0,0.0,0.054274084124830396,28,0,28,0.0,0.0,0.020756115641215715,0.037991858887381276
9,0.1,max_phi,0.7,3129,737,1349,47,0,47,0.0,0.0,0.06377204884667571,45,0,45,0.0,0.0,0.033358042994810974,0.06105834464043419
9,0.15,max_phi,0.7,3129,737,1349,48,0,48,0.0,0.0,0.06512890094979647,47,0,47,0.0,0.0,0.034840622683469234,0.06377204884667571
9,0.2,max_phi,0.7,3129,737,1349,52,1,51,0.019230769230769232,0.0027624309392265192,0.06919945725915876,49,0,49,0.0,0.0,0.0363232023721275,0.06648575305291723
10,0.05,max_phi,0.7,3018,686,1372,33,0,33,0.0,0.0,0.048104956268221574,15,0,15,0.0,0.0,0.010932944606413994,0.021865889212827987
10,0.1,max_phi,0.7,3018,686,1372,62,0,62,0.0,0.0,0.09037900874635568,46,0,46,0.0,0.0,0.033527696793002916,0.06705539358600583
10,0.15,max_phi,0.7,3018,686,1372,69,0,69,0.0,0.0,0.10058309037900874,61,0,61,0.0,0.0,0.04446064139941691,0.08892128279883382
10,0.2,max_phi,0.7,3018,686,1372,73,0,73,0.0,0.0,0.10641399416909621,67,0,67,0.0,0.0,0.048833819241982504,0.09766763848396501
11,0.05,max_phi,0.7,4033,750,1379,49,0,49,0.0,0.0,0.06533333333333333,44,0,44,0.0,0.0,0.03190717911530094,0.058666666666666666
11,0.1,max_phi,0.7,4033,750,1379,55,0,55,0.0,0.0,0.07333333333333333,51,0,51,0.0,0.0,0.03698332124728064,0.068
11,0.15,max_phi,0.7,4033,750,1379,61,0,61,0.0,0.0,0.08133333333333333,58,0,58,0.0,0.0,0.04205946337926034,0.07733333333333334
11,0.2,max_phi,0.7,4033,750,1379,65,0,65,0.0,0.0,0.08666666666666667,61,0,61,0.0,0.0,0.04423495286439449,0.08133333333333333
12,0.05,max_phi,0.7,2946,808,1495,46,0,46,0.0,0.0,0.05693069306930693,18,0,18,0.0,0.0,0.012040133779264214,0.022277227722772276
12,0.1,max_phi,0.7,2946,808,1495,69,0,69,0.0,0.0,0.0853960396039604,59,0,59,0.0,0.0,0.03946488294314381,0.07301980198019802
12,0.15,max_phi,0.7,2946,808,1495,78,0,78,0.0,0.0,0.09653465346534654,69,0,69,0.0,0.0,0.046153846153846156,0.0853960396039604
12,0.2,max_phi,0.7,2946,808,1495,86,1,85,0.011627906976744186,0.0018416206261510127,0.1051980198019802,76,0,76,0.0,0.0,0.050836120401337795,0.09405940594059406
13,0.05,max_phi,0.7,4268,737,1398,78,0,78,0.0,0.0,0.10583446404341927,78,0,78,0.0,0.0,0.055793991416309016,0.10583446404341927
13,0.1,max_phi,0.7,4268,737,1398,85,0,85,0.0,0.0,0.11533242876526459,85,0,85,0.0,0.0,0.060801144492131615,0.11533242876526459
13,0.15,max_phi,0.7,4268,737,1398,85,0,85,0.0,0.0,0.11533242876526459,85,0,85,0.0,0.0,0.060801144492131615,0.11533242876526459
13,0.2,max_phi,0.7,4268,737,1398,85,0,85,0.0,0.0,0.11533242876526459,85,0,85,0.0,0.0,0.060801144492131615,0.11533242876526459
14,0.05,max_phi,0.7,3118,768,1488,31,0,31,0.0,0.0,0.040364583333333336,14,0,14,0.0,0.0,0.009408602150537635,0.018229166666666668
14,0.1,max_phi,0.7,3118,768,1488,52,0,52,0.0,0.0,0.06770833333333333,45,0,45,0.0,0.0,0.03024193548387097,0.05859375
