alpha,n_seeds,compression_ratio_mean,mean_cluster_size_mean,max_cluster_size_max,nms_fdp_pooled_mean,nms_fdp_pooled_std,nms_family_fdp_mean,nms_rej_mean,nms_recall_cluster_mean,nms_recall_members_mean,nms_recall_object_mean,base_fdp_pooled_mean,base_family_fdp_mean,base_rej_mean,base_recall_mean,base_recall_object_mean,rej_ratio_nms_over_base,recall_ratio_nms_members_over_base,recall_ratio_object
0.05,20,0.832142295238984,1.2020321606205726,15,0.01086879425747555,0.01548128999295296,0.0014457831325301203,41.25,0.07669469829094185,0.08480337782346538,0.09912150588113919,0.01506692876171351,0.002098393574297189,44.15,0.08194439827946712,0.1041751760708397,0.9343,1.0349,0.9515
0.1,20,0.832142295238984,1.2020321606205726,15,0.017462780229844065,0.013773395328380275,0.0025702811244979916,57.1,0.10567257439601277,0.12110827384415121,0.13670033771314177,0.023126840745530605,0.0033734939759036144,60.9,0.11203360184812025,0.14368461118307446,0.9376,1.081,0.9514
0.15,20,0.832142295238984,1.2020321606205726,15,0.029851340885772838,0.02671331904943709,0.00464524765729585,69.35,0.12663731940530107,0.1485080101098631,0.16377450869655968,0.03532432072063415,0.005976764199655766,73.8,0.13403494087635076,0.17250586672735485,0.9397,1.108,0.9494
0.2,20,0.832142295238984,1.2020321606205726,15,0.0359251265441975,0.02428990096666639,0.007193536048957736,81.85,0.14853321368753342,0.17648216045879173,0.19220150962919744,0.0380209358944394,0.008118665136737426,84.95,0.1536473722969824,0.19811926389703458,0.9635,1.1486,0.9701
