bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
0,0.0500020310282707,0.05059205926954745,73,3,0.015023667421280099,0.0025817555938037868,0.17184589630537808,0.17184589630537808
1,0.05059205926954745,0.05113746598362915,65,10,0.013377238114838444,0.008605851979345954,0.6433205348867999,0.6433205348867999
2,0.05113746598362915,0.0517293429002165,67,8,0.013788845441448858,0.0068846815834767644,0.4992935494643821,0.4992935494643821
3,0.0517293429002165,0.0522809699177742,69,6,0.014200452768059271,0.0051635111876075735,0.3636159545012348,0.3636159545012348
4,0.0522809699177742,0.05282900575548405,72,4,0.014817863757974892,0.0034423407917383822,0.23231019315356666,0.23231019315356666
5,0.05282900575548405,0.053407432511448805,72,3,0.014817863757974892,0.0025817555938037868,0.174232644865175,0.174232644865175
6,0.053407432511448805,0.05409962031990282,72,3,0.014817863757974892,0.0025817555938037868,0.174232644865175,0.174232644865175
7,0.05409962031990282,0.0546861849725246,69,6,0.014200452768059271,0.0051635111876075735,0.3636159545012348,0.3636159545012348
8,0.0546861849725246,0.05538344848901025,67,9,0.013788845441448858,0.00774526678141136,0.5617052431474299,0.5617052431474299
9,0.05538344848901025,0.056076167151331846,72,3,0.014817863757974892,0.0025817555938037868,0.174232644865175,0.174232644865175
10,0.056076167151331846,0.05687187146395443,65,10,0.013377238114838444,0.008605851979345954,0.6433205348867999,0.6433205348867999
11,0.05687187146395443,0.057657390832901,73,2,0.015023667421280099,0.0017211703958691911,0.11456393087025205,0.11456393087025205
12,0.057657390832901,0.05827679485082625,71,5,0.014612060094669685,0.004302925989672977,0.29447770963128167,0.29447770963128167
13,0.05827679485082625,0.0589031465351581,69,6,0.014200452768059271,0.0051635111876075735,0.3636159545012348,0.3636159545012348
14,0.0589031465351581,0.059603832662105546,73,2,0.015023667421280099,0.0017211703958691911,0.11456393087025205,0.11456393087025205
15,0.059603832662105546,0.0603584386408329,72,3,0.014817863757974892,0.0025817555938037868,0.174232644865175,0.174232644865175
16,0.0603584386408329,0.06117887329310175,71,5,0.014612060094669685,0.004302925989672977,0.29447770963128167,0.29447770963128167
17,0.06117887329310175,0.06191208027303215,69,6,0.014200452768059271,0.0051635111876075735,0.3636159545012348,0.3636159545012348
18,0.06191208027303215,0.06276323087513443,71,4,0.014612060094669685,0.0034423407917383822,0.23558216770502535,0.23558216770502535
19,0.06276323087513443,0.0636795610189437,69,6,0.014200452768059271,0.0051635111876075735,0.3636159545012348,0.3636159545012348
20,0.0636795610189437,0.06448118202388282,69,7,0.014200452768059271,0.006024096385542169,0.4242186135847739,0.4242186135847739
21,0.06448118202388282,0.06533932313323015,71,4,0.014612060094669685,0.0034423407917383822,0.23558216770502535,0.23558216770502535
22,0.06533932313323015,0.06629328988492487,66,9,0.01358304177814365,0.00774526678141136,0.5702159286496636,0.5702159286496636
23,0.06629328988492487,0.0671556368470192,72,3,0.014817863757974892,0.0025817555938037868,0.174232644865175,0.174232644865175
24,0.0671556368470192,0.0679469238966703,68,8,0.013994649104754064,0.0068846815834767644,0.4919509972663765,0.4919509972663765
25,0.0679469238966703,0.0691175907850265,70,5,0.014406256431364478,0.004302925989672977,0.29868453405458567,0.29868453405458567
26,0.0691175907850265,0.07026545517146583,71,4,0.014612060094669685,0.0034423407917383822,0.23558216770502535,0.23558216770502535
27,0.07026545517146583,0.0712762027978897,67,8,0.013788845441448858,0.0068846815834767644,0.4992935494643821,0.4992935494643821
28,0.0712762027978897,0.07231925614178177,70,6,0.014406256431364478,0.0051635111876075735,0.35842144086550287,0.35842144086550287
29,0.07231925614178177,0.07366055995225905,62,13,0.012759827124922823,0.011187607573149742,0.8767836322247515,0.8767836322247515
30,0.07366055995225905,0.07512288354337215,68,7,0.013994649104754064,0.006024096385542169,0.4304571226080794,0.4304571226080794
31,0.07512288354337215,0.0764509662985801,71,4,0.014612060094669685,0.0034423407917383822,0.23558216770502535,0.23558216770502535
32,0.0764509662985801,0.07795779220759867,70,6,0.014406256431364478,0.0051635111876075735,0.35842144086550287,0.35842144086550287
33,0.07795779220759867,0.07950951531529421,67,8,0.013788845441448858,0.0068846815834767644,0.4992935494643821,0.4992935494643821
34,0.07950951531529421,0.08101874403655525,68,7,0.013994649104754064,0.006024096385542169,0.4304571226080794,0.4304571226080794
35,0.08101874403655525,0.082485981285572,69,6,0.014200452768059271,0.0051635111876075735,0.3636159545012348,0.3636159545012348
36,0.082485981285572,0.08415376953780647,70,6,0.014406256431364478,0.0051635111876075735,0.35842144086550287,0.35842144086550287
37,0.08415376953780647,0.08608418703079221,69,6,0.014200452768059271,0.0051635111876075735,0.3636159545012348,0.3636159545012348
38,0.08608418703079221,0.0879333466291427,68,7,0.013994649104754064,0.006024096385542169,0.4304571226080794,0.4304571226080794
39,0.0879333466291427,0.0897303372621536,74,1,0.015229471084585305,0.0008605851979345956,0.05650788482113783,0.05650788482113783
40,0.0897303372621536,0.09158049337565893,68,8,0.013994649104754064,0.0068846815834767644,0.4919509972663765,0.4919509972663765
41,0.09158049337565893,0.0937122628092765,63,12,0.01296563078822803,0.010327022375215147,0.7964920908122286,0.7964920908122286
42,0.0937122628092765,0.09656997956335542,69,6,0.014200452768059271,0.0051635111876075735,0.3636159545012348,0.3636159545012348
43,0.09656997956335542,0.0988165289163589,64,11,0.013171434451533237,0.00946643717728055,0.7187096600688468,0.7187096600688468
44,0.0988165289163589,0.101363830268383,68,8,0.013994649104754064,0.0068846815834767644,0.4919509972663765,0.4919509972663765
45,0.101363830268383,0.10400091484189032,68,7,0.013994649104754064,0.006024096385542169,0.4304571226080794,0.4304571226080794
46,0.10400091484189032,0.10691113770008084,71,4,0.014612060094669685,0.0034423407917383822,0.23558216770502535,0.23558216770502535
47,0.10691113770008084,0.11011856794357303,62,14,0.012759827124922823,0.012048192771084338,0.9442285270112709,0.9442285270112709
48,0.11011856794357303,0.11361776851117608,69,6,0.014200452768059271,0.0051635111876075735,0.3636159545012348,0.3636159545012348
49,0.11361776851117608,0.11747285723686215,67,8,0.013788845441448858,0.0068846815834767644,0.4992935494643821,0.4992935494643821
50,0.11747285723686215,0.12139554135501378,65,10,0.013377238114838444,0.008605851979345954,0.6433205348867999,0.6433205348867999
51,0.12139554135501378,0.125999242067337,63,12,0.01296563078822803,0.010327022375215147,0.7964920908122286,0.7964920908122286
52,0.125999242067337,0.13007321581244466,72,4,0.014817863757974892,0.0034423407917383822,0.23231019315356666,0.23231019315356666
53,0.13007321581244466,0.1355967074632644,66,9,0.01358304177814365,0.00774526678141136,0.5702159286496636,0.5702159286496636
54,0.1355967074632644,0.141720563173294,58,17,0.011936612471701996,0.014629948364888123,1.225636536292955,1.225636536292955
55,0.141720563173294,0.1494638472795486,63,12,0.01296563078822803,0.010327022375215147,0.7964920908122286,0.7964920908122286
56,0.1494638472795486,0.1558967344462871,66,10,0.01358304177814365,0.008605851979345954,0.6335732540551817,0.6335732540551817
57,0.1558967344462871,0.1638159602880478,65,10,0.013377238114838444,0.008605851979345954,0.6433205348867999,0.6433205348867999
58,0.1638159602880478,0.171055682003498,65,10,0.013377238114838444,0.008605851979345954,0.6433205348867999,0.6433205348867999
59,0.171055682003498,0.1791036128997802,70,5,0.014406256431364478,0.004302925989672977,0.29868453405458567,0.29868453405458567
60,0.1791036128997802,0.18772910907864565,61,15,0.012554023461617617,0.012908777969018933,1.0282582319911966,1.0282582319911966
61,0.18772910907864565,0.20009215176105494,60,15,0.01234821979831241,0.012908777969018933,1.0453958691910499,1.0453958691910499
62,0.20009215176105494,0.2109325416386128,66,9,0.01358304177814365,0.00774526678141136,0.5702159286496636,0.5702159286496636
63,0.2109325416386128,0.2226144671440124,53,22,0.010907594155175962,0.0189328743545611,1.7357516318643849,1.7357516318643849
64,0.2226144671440124,0.23786897957324976,59,17,0.012142416135007203,0.014629948364888123,1.2048630356778203,1.2048630356778203
65,0.23786897957324976,0.2581644803285599,57,18,0.01173080880839679,0.01549053356282272,1.320500045293958,1.320500045293958
66,0.2581644803285599,0.2793230339884758,65,10,0.013377238114838444,0.008605851979345954,0.6433205348867999,0.6433205348867999
67,0.2793230339884758,0.3030477464199067,54,22,0.011113397818481169,0.0189328743545611,1.7036080831261555,1.7036080831261555
68,0.3030477464199067,0.33176861703395844,45,30,0.009261164848734307,0.025817555938037865,2.7877223178427997,2.7877223178427997
69,0.33176861703395844,0.36636124551296234,47,28,0.009672772175344721,0.024096385542168676,2.49115611381697,2.49115611381697
70,0.36636124551296234,0.40362171828746796,43,32,0.008849557522123894,0.027538726333907058,3.1118760757314976,3.1118760757314976
71,0.40362171828746796,0.4484365284442901,39,36,0.008026342868903066,0.03098106712564544,3.8599232093208,3.8599232093208
72,0.4484365284442901,0.500816315412522,24,52,0.004939287919324964,0.04475043029259897,9.060097532989099,9.060097532989099
73,0.500816315412522,0.551800936460495,23,52,0.004733484256019757,0.04475043029259897,9.454014817032103,9.454014817032103
74,0.551800936460495,0.611013650894165,19,56,0.00391026960279893,0.04819277108433735,12.324667089410273,12.324667089410273
75,0.611013650894165,0.668515145778656,16,59,0.0032928586128833093,0.050774526678141134,15.419589070567985,15.419589070567985
76,0.668515145778656,0.7252227067947388,11,65,0.002263840296357275,0.05593803786574871,24.709356908152092,24.709356908152092
77,0.7252227067947388,0.790881663560868,6,69,0.001234821979831241,0.05938037865748709,48.08820998278829,48.08820998278829
78,0.790881663560868,0.8738424628973007,8,67,0.0016464293064416546,0.0576592082616179,35.02076161790017,35.02076161790017
79,0.8738424628973007,0.9689086079597472,0,76,0.0,0.06540447504302926,inf,1000000.0
