bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
0,0.0500020310282707,0.05051616728305816,68,6,0.014561027837259101,0.004922067268252666,0.3380302079814699,0.3380302079814699
1,0.05051616728305816,0.05101292952895158,68,6,0.014561027837259101,0.004922067268252666,0.3380302079814699,0.3380302079814699
2,0.05101292952895158,0.05158952996134756,69,4,0.014775160599571735,0.003281378178835111,0.22208747963999953,0.22208747963999953
3,0.05158952996134756,0.0520868025720119,69,5,0.014775160599571735,0.004101722723543888,0.2776093495499994,0.2776093495499994
4,0.0520868025720119,0.0526539646089077,68,5,0.014561027837259101,0.004101722723543888,0.2816918399845582,0.2816918399845582
5,0.0526539646089077,0.0532259121537208,69,5,0.014775160599571735,0.004101722723543888,0.2776093495499994,0.2776093495499994
6,0.0532259121537208,0.0538087226450443,71,3,0.015203426124197002,0.002461033634126333,0.16187362072352077,0.16187362072352077
7,0.0538087226450443,0.05442621409893028,70,3,0.014989293361884369,0.002461033634126333,0.16418610101957107,0.16418610101957107
8,0.05442621409893028,0.05499651953577994,69,5,0.014775160599571735,0.004101722723543888,0.2776093495499994,0.2776093495499994
9,0.05499651953577994,0.0557178519666194,68,5,0.014561027837259101,0.004101722723543888,0.2816918399845582,0.2816918399845582
10,0.0557178519666194,0.056507231295108776,64,10,0.013704496788008565,0.008203445447087777,0.5985951599671863,0.5985951599671863
11,0.056507231295108776,0.05721037536859506,67,7,0.014346895074946468,0.005742411812961444,0.4002546741273126,0.4002546741273126
12,0.05721037536859506,0.0578938886523246,69,4,0.014775160599571735,0.003281378178835111,0.22208747963999953,0.22208747963999953
13,0.0578938886523246,0.05856074765324588,67,7,0.014346895074946468,0.005742411812961444,0.4002546741273126,0.4002546741273126
14,0.05856074765324588,0.0592693537473678,69,4,0.014775160599571735,0.003281378178835111,0.22208747963999953,0.22208747963999953
15,0.0592693537473678,0.060024384409189155,72,2,0.015417558886509636,0.0016406890894175555,0.10641691732749978,0.10641691732749978
16,0.060024384409189155,0.06064090579748152,68,6,0.014561027837259101,0.004922067268252666,0.3380302079814699,0.3380302079814699
17,0.06064090579748152,0.0615987196564674,69,4,0.014775160599571735,0.003281378178835111,0.22208747963999953,0.22208747963999953
18,0.0615987196564674,0.062397044897079416,70,4,0.014989293361884369,0.003281378178835111,0.21891480135942812,0.21891480135942812
19,0.062397044897079416,0.0633814334869384,68,5,0.014561027837259101,0.004101722723543888,0.2816918399845582,0.2816918399845582
20,0.0633814334869384,0.0641017228364944,70,4,0.014989293361884369,0.003281378178835111,0.21891480135942812,0.21891480135942812
21,0.0641017228364944,0.06493813544511794,70,4,0.014989293361884369,0.003281378178835111,0.21891480135942812,0.21891480135942812
22,0.06493813544511794,0.06591845452785489,67,6,0.014346895074946468,0.004922067268252666,0.3430754349662679,0.3430754349662679
23,0.06591845452785489,0.06683386266231536,68,6,0.014561027837259101,0.004922067268252666,0.3380302079814699,0.3380302079814699
24,0.06683386266231536,0.0676723197102546,69,4,0.014775160599571735,0.003281378178835111,0.22208747963999953,0.22208747963999953
25,0.0676723197102546,0.06855262070894239,67,7,0.014346895074946468,0.005742411812961444,0.4002546741273126,0.4002546741273126
26,0.06855262070894239,0.06966715306043621,71,3,0.015203426124197002,0.002461033634126333,0.16187362072352077,0.16187362072352077
27,0.06966715306043621,0.07085020542144772,69,4,0.014775160599571735,0.003281378178835111,0.22208747963999953,0.22208747963999953
28,0.07085020542144772,0.0720207273960113,64,10,0.013704496788008565,0.008203445447087777,0.5985951599671863,0.5985951599671863
29,0.0720207273960113,0.0732998847961425,61,12,0.013062098501070664,0.009844134536505332,0.7536411194340967,0.7536411194340967
