alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method
0.05,537,78,105,3,102,0.02857142857142857,0.08861859252823631,0.0026070763500931097,0,betting
0.1,537,91,125,4,121,0.032,0.10512597741094701,0.0032278088144009932,0,betting
0.15,537,102,145,5,140,0.034482758620689655,0.12163336229365769,0.005090006207324643,0,betting
0.2,537,112,161,7,154,0.043478260869565216,0.13379669852302345,0.00775915580384854,0,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,0,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,0,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,0,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,0,binary
0.05,537,138,238,19,219,0.07983193277310924,0.1902693310165074,0.0148089030770595,0,pvalue_bh
0.1,537,159,302,37,265,0.12251655629139073,0.23023457862728064,0.03418684047175667,0,pvalue_bh
0.15,537,178,343,61,282,0.17784256559766765,0.24500434404865334,0.0592751134650576,0,pvalue_bh
0.2,537,195,508,193,315,0.3799212598425197,0.2736750651607298,0.08789527300192612,0,pvalue_bh
0.05,537,60,91,0,91,0.0,0.08869395711500974,0.0,1,betting
0.1,537,77,122,3,119,0.02459016393442623,0.11598440545808966,0.0037243947858473,1,betting
0.15,537,88,159,5,154,0.031446540880503145,0.15009746588693956,0.004333190087380032,1,betting
0.2,537,95,173,6,167,0.03468208092485549,0.1627680311890838,0.0061953874803036815,1,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,1,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,1,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,1,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,1,binary
0.05,537,134,268,20,248,0.07462686567164178,0.24171539961013644,0.021914072891726522,1,pvalue_bh
0.1,537,154,326,37,289,0.11349693251533742,0.28167641325536064,0.03561289163317978,1,pvalue_bh
0.15,537,177,390,68,322,0.17435897435897435,0.3138401559454191,0.06556920161742272,1,pvalue_bh
0.2,537,194,439,94,345,0.214123006833713,0.3362573099415205,0.09244108455413089,1,pvalue_bh
0.05,537,70,89,5,84,0.056179775280898875,0.07473309608540925,0.006828057107386716,2,betting
0.1,537,83,112,7,105,0.0625,0.09341637010676157,0.0074487895716946,2,betting
0.15,537,89,123,9,114,0.07317073170731707,0.10142348754448399,0.009931719428926133,2,betting
0.2,537,96,137,11,126,0.08029197080291971,0.11209964412811388,0.013656114214773432,2,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,2,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,2,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,2,binary
0.2,537,42,48,24,24,0.5,0.021352313167259787,0.03910614525139665,2,binary
0.05,537,136,232,26,206,0.11206896551724138,0.18327402135231316,0.025139664804469275,2,pvalue_bh
0.1,537,161,305,56,249,0.18360655737704917,0.2215302491103203,0.05183189973692767,2,pvalue_bh
0.15,537,187,359,92,267,0.2562674094707521,0.23754448398576514,0.08913012809660854,2,pvalue_bh
0.2,537,210,484,175,309,0.3615702479338843,0.2749110320284697,0.12601048911490056,2,pvalue_bh
0.05,537,83,114,1,113,0.008771929824561403,0.11995753715498939,0.000931098696461825,3,betting
0.1,537,91,126,3,123,0.023809523809523808,0.1305732484076433,0.002793296089385475,3,betting
0.15,537,100,143,3,140,0.02097902097902098,0.14861995753715498,0.002793296089385475,3,betting
0.2,537,107,154,5,149,0.032467532467532464,0.15817409766454352,0.006517690875232775,3,betting
0.05,537,16,20,1,19,0.05,0.020169851380042462,0.00186219739292365,3,binary
0.1,537,22,32,6,26,0.1875,0.027600849256900213,0.008069522036002485,3,binary
0.15,537,28,45,10,35,0.2222222222222222,0.037154989384288746,0.012538795779019243,3,binary
0.2,537,37,56,20,36,0.35714285714285715,0.03821656050955414,0.028367473618870268,3,binary
0.05,537,146,239,19,220,0.0794979079497908,0.23354564755838642,0.0260707635009311,3,pvalue_bh
0.1,537,171,306,47,259,0.15359477124183007,0.2749469214437367,0.056052141527001866,3,pvalue_bh
0.15,537,187,357,65,292,0.18207282913165265,0.3099787685774947,0.06289793384765452,3,pvalue_bh
0.2,537,208,406,89,317,0.21921182266009853,0.3365180467091295,0.09455528952735658,3,pvalue_bh
0.05,537,68,89,1,88,0.011235955056179775,0.08110599078341015,0.00186219739292365,4,betting
0.1,537,82,112,3,109,0.026785714285714284,0.10046082949308756,0.0031036623215394163,4,betting
0.15,537,90,124,4,120,0.03225806451612903,0.11059907834101383,0.004965859714463066,4,betting
0.2,537,97,133,6,127,0.045112781954887216,0.11705069124423963,0.008690254500310366,4,betting
0.05,537,0,0,0,0,0.0,0.0,0.0,4,binary
0.1,537,0,0,0,0,0.0,0.0,0.0,4,binary
0.15,537,0,0,0,0,0.0,0.0,0.0,4,binary
0.2,537,0,0,0,0,0.0,0.0,0.0,4,binary
0.05,537,131,190,12,178,0.06315789473684211,0.1640552995391705,0.015828677839851025,4,pvalue_bh
0.1,537,157,319,95,224,0.29780564263322884,0.2064516129032258,0.038322839998817644,4,pvalue_bh
0.15,537,183,457,192,265,0.4201312910284464,0.24423963133640553,0.07426924025423393,4,pvalue_bh
0.2,537,207,551,254,297,0.46098003629764067,0.27373271889400924,0.10648840090180874,4,pvalue_bh
