alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,cal_null_size,n_cal
0.05,536,115,230,32,198,0.1391304347826087,0.31181102362204727,0.024367516811546662,0.3,4520,0,betting,all,5848
0.1,536,130,271,48,223,0.17712177121771217,0.35118110236220473,0.03632717766653352,0.3,4520,0,betting,all,5848
0.15,536,160,339,68,271,0.20058997050147492,0.4267716535433071,0.052041887363441355,0.3,4520,0,betting,all,5848
0.2,536,164,353,74,279,0.2096317280453258,0.4393700787401575,0.05396608988026899,0.3,4520,0,betting,all,5848
0.05,536,120,210,11,199,0.05238095238095238,0.25777202072538863,0.012748756218905474,0.3,6114,1,betting,all,5998
0.1,536,140,257,24,233,0.0933852140077821,0.3018134715025907,0.02972158438576349,0.3,6114,1,betting,all,5998
0.15,536,161,301,45,256,0.14950166112956811,0.3316062176165803,0.04867369881362419,0.3,6114,1,betting,all,5998
0.2,536,164,325,53,272,0.16307692307692306,0.35233160621761656,0.05135627011998829,0.3,6114,1,betting,all,5998
0.05,536,120,191,13,178,0.06806282722513089,0.2557471264367816,0.011394948335246843,0.3,5720,2,betting,all,5538
0.1,536,142,257,27,230,0.10505836575875487,0.33045977011494254,0.02580116760694137,0.3,5720,2,betting,all,5538
0.15,536,165,312,44,268,0.14102564102564102,0.3850574712643678,0.0417280164628947,0.3,5720,2,betting,all,5538
0.2,536,189,402,95,307,0.236318407960199,0.4410919540229885,0.07140052076361907,0.3,5720,2,betting,all,5538
0.05,536,117,209,14,195,0.06698564593301436,0.28097982708933716,0.015613894811656004,0.3,5856,3,betting,all,5173
0.1,536,139,266,26,240,0.09774436090225563,0.345821325648415,0.027614745819773315,0.3,5856,3,betting,all,5173
0.15,536,147,291,34,257,0.11683848797250859,0.3703170028818444,0.03275866906071148,0.3,5856,3,betting,all,5173
0.2,536,178,369,68,301,0.1842818428184282,0.43371757925072046,0.06575433273194467,0.3,5856,3,betting,all,5173
0.05,536,101,158,9,149,0.056962025316455694,0.25645438898450945,0.011482764747690121,0.3,5078,4,betting,all,4921
0.1,536,126,202,19,183,0.09405940594059406,0.31497418244406195,0.02640813788201848,0.3,5078,4,betting,all,4921
0.15,536,128,210,22,188,0.10476190476190476,0.32358003442340794,0.028695806680881304,0.3,5078,4,betting,all,4921
0.2,536,138,234,34,200,0.1452991452991453,0.3442340791738382,0.036391702203269365,0.3,5078,4,betting,all,4921
0.05,536,139,242,25,217,0.10330578512396695,0.28779840848806365,0.028562069332481975,0.3,5422,5,betting,all,6486
0.1,536,169,315,51,264,0.1619047619047619,0.35013262599469497,0.04993558990760483,0.3,5422,5,betting,all,6486
0.15,536,188,417,100,317,0.23980815347721823,0.4204244031830239,0.07224551420971545,0.3,5422,5,betting,all,6486
0.2,536,216,508,149,359,0.2933070866141732,0.4761273209549072,0.10847351543931648,0.3,5422,5,betting,all,6486
0.05,536,129,182,12,170,0.06593406593406594,0.22280471821756226,0.017475124378109455,0.3,5508,6,betting,all,5883
0.1,536,142,212,16,196,0.07547169811320754,0.25688073394495414,0.020082280903176427,0.3,5508,6,betting,all,5883
0.15,536,160,250,23,227,0.092,0.29750982961992134,0.026137171286425013,0.3,5508,6,betting,all,5883
0.2,536,208,363,77,286,0.21212121212121213,0.3748361730013106,0.07906894100923952,0.3,5508,6,betting,all,5883
0.05,536,112,205,10,195,0.04878048780487805,0.2496798975672215,0.008277938040887998,0.3,5900,7,betting,all,6124
0.1,536,132,285,26,259,0.0912280701754386,0.33162612035851474,0.016384736018902144,0.3,5900,7,betting,all,6124
0.15,536,169,364,61,303,0.16758241758241757,0.3879641485275288,0.053925684079601986,0.3,5900,7,betting,all,6124
0.2,536,178,432,87,345,0.2013888888888889,0.44174135723431496,0.0619097592395167,0.3,5900,7,betting,all,6124
0.05,536,117,175,9,166,0.05142857142857143,0.2302357836338419,0.009055683122847304,0.3,5375,8,betting,all,4707
0.1,536,148,245,26,219,0.10612244897959183,0.30374479889042993,0.025056038488874312,0.3,5375,8,betting,all,4707
0.15,536,151,271,36,235,0.13284132841328414,0.3259361997226075,0.027687455579246623,0.3,5375,8,betting,all,4707
0.2,536,165,304,48,256,0.15789473684210525,0.3550624133148405,0.04008084577114428,0.3,5375,8,betting,all,4707
0.05,536,128,254,25,229,0.0984251968503937,0.2909783989834816,0.018204040131169195,0.3,5713,9,betting,all,6567
0.1,536,145,299,34,265,0.11371237458193979,0.33672172808132145,0.02039593004875289,0.3,5713,9,betting,all,6567
0.15,536,170,367,63,304,0.17166212534059946,0.386277001270648,0.047665689410092395,0.3,5713,9,betting,all,6567
0.2,536,175,416,84,332,0.20192307692307693,0.4218551461245235,0.053988086695642666,0.3,5713,9,betting,all,6567
0.05,536,125,174,8,166,0.04597701149425287,0.24233576642335766,0.013992537313432836,0.3,5578,10,betting,all,6673
0.1,536,142,233,15,218,0.06437768240343347,0.3182481751824818,0.02114427860696517,0.3,5578,10,betting,all,6673
0.15,536,173,292,39,253,0.13356164383561644,0.36934306569343067,0.04543798862828713,0.3,5578,10,betting,all,6673
0.2,536,178,326,48,278,0.147239263803681,0.4058394160583942,0.047824749876988676,0.3,5578,10,betting,all,6673
0.05,536,109,202,17,185,0.08415841584158416,0.2850539291217257,0.014333967417812897,0.3,5544,11,betting,all,4940
0.1,536,127,241,30,211,0.12448132780082988,0.325115562403698,0.0222744450822809,0.3,5544,11,betting,all,4940
0.15,536,149,280,41,239,0.14642857142857144,0.3682588597842835,0.03461897244546498,0.3,5544,11,betting,all,4940
0.2,536,149,294,51,243,0.17346938775510204,0.37442218798151,0.03654939587775408,0.3,5544,11,betting,all,4940
0.05,536,120,215,24,191,0.11162790697674418,0.3136288998357964,0.020496475953565504,0.3,5278,12,betting,all,5242
0.1,536,138,248,35,213,0.14112903225806453,0.3497536945812808,0.032312396351575456,0.3,5278,12,betting,all,5242
0.15,536,151,300,60,240,0.2,0.39408866995073893,0.043578980099502486,0.3,5278,12,betting,all,5242
0.2,536,170,340,81,259,0.23823529411764705,0.42528735632183906,0.0652257684790334,0.3,5278,12,betting,all,5242
0.05,536,111,215,20,195,0.09302325581395349,0.2697095435684647,0.01573383084577114,0.3,5477,13,betting,all,5844
0.1,536,131,277,42,235,0.15162454873646208,0.32503457814661135,0.02958824172608194,0.3,5477,13,betting,all,5844
0.15,536,156,374,89,285,0.23796791443850268,0.3941908713692946,0.055010094979604844,0.3,5477,13,betting,all,5844
0.2,536,183,445,123,322,0.27640449438202247,0.44536652835408025,0.08328213298163278,0.3,5477,13,betting,all,5844
0.05,536,122,207,13,194,0.06280193236714976,0.32550335570469796,0.0166044776119403,0.3,4743,14,betting,all,5719
0.1,536,140,260,34,226,0.13076923076923078,0.37919463087248323,0.0287840568277586,0.3,4743,14,betting,all,5719
0.15,536,156,289,45,244,0.15570934256055363,0.40939597315436244,0.044175847872534715,0.3,4743,14,betting,all,5719
0.2,536,177,377,91,286,0.2413793103448276,0.4798657718120805,0.06386589639130813,0.3,4743,14,betting,all,5719
0.05,536,121,225,25,200,0.1111111111111111,0.3225806451612903,0.015359059963341188,0.3,5495,15,betting,all,5548
0.1,536,141,266,36,230,0.13533834586466165,0.3709677419354839,0.024298736580256608,0.3,5495,15,betting,all,5548
0.15,536,161,320,61,259,0.190625,0.41774193548387095,0.03829155338110208,0.3,5495,15,betting,all,5548
0.2,536,181,377,85,292,0.22546419098143236,0.47096774193548385,0.060984245716604144,0.3,5495,15,betting,all,5548
0.05,536,115,196,16,180,0.08163265306122448,0.29411764705882354,0.014595582692597617,0.3,5120,16,betting,all,5935
0.1,536,128,229,28,201,0.1222707423580786,0.3284313725490196,0.02099620942904525,0.3,5120,16,betting,all,5935
0.15,536,138,253,34,219,0.13438735177865613,0.35784313725490197,0.027429815209665954,0.3,5120,16,betting,all,5935
0.2,536,158,315,64,251,0.20317460317460317,0.41013071895424835,0.050570806680881306,0.3,5120,16,betting,all,5935
0.05,536,105,197,19,178,0.09644670050761421,0.260233918128655,0.010327825159914714,0.3,5348,17,betting,all,5988
0.1,536,129,259,41,218,0.1583011583011583,0.31871345029239767,0.028818206538159405,0.3,5348,17,betting,all,5988
0.15,536,159,329,63,266,0.19148936170212766,0.3888888888888889,0.05117546986063344,0.3,5348,17,betting,all,5988
0.2,536,165,401,104,297,0.2593516209476309,0.4342105263157895,0.0568430904045305,0.3,5348,17,betting,all,5988
