alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method
0.1,536,131,277,42,235,0.15162454873646208,0.32503457814661135,0.02958824172608194,0.3,5477.0,13,betting
0.15,536,156,374,89,285,0.23796791443850268,0.3941908713692946,0.055010094979604844,0.3,5477.0,13,betting
0.2,536,183,445,123,322,0.27640449438202247,0.44536652835408025,0.08328213298163278,0.3,5477.0,13,betting
0.05,536,0,0,0,0,0.0,0.0,0.0,0.3,5477.0,13,binary
0.1,536,0,0,0,0,0.0,0.0,0.0,0.3,5477.0,13,binary
0.15,536,0,0,0,0,0.0,0.0,0.0,0.3,5477.0,13,binary
0.2,536,213,659,291,368,0.44157814871016693,0.5089903181189488,0.12596242839940436,0.3,5477.0,13,binary
0.05,536,213,659,291,368,0.44157814871016693,0.5089903181189488,0.12596242839940436,0.3,,13,pvalue_bh
0.1,536,213,659,291,368,0.44157814871016693,0.5089903181189488,0.12596242839940436,0.3,,13,pvalue_bh
0.15,536,213,659,291,368,0.44157814871016693,0.5089903181189488,0.12596242839940436,0.3,,13,pvalue_bh
0.2,536,213,659,291,368,0.44157814871016693,0.5089903181189488,0.12596242839940436,0.3,,13,pvalue_bh
0.05,536,122,207,13,194,0.06280193236714976,0.32550335570469796,0.0166044776119403,0.3,4743.0,14,betting
0.1,536,140,260,34,226,0.13076923076923078,0.37919463087248323,0.0287840568277586,0.3,4743.0,14,betting
0.15,536,156,289,45,244,0.15570934256055363,0.40939597315436244,0.044175847872534715,0.3,4743.0,14,betting
0.2,536,177,377,91,286,0.2413793103448276,0.4798657718120805,0.06386589639130813,0.3,4743.0,14,betting
0.05,536,212,541,201,340,0.37153419593345655,0.5704697986577181,0.11537015174863342,0.3,4743.0,14,binary
0.1,536,212,541,201,340,0.37153419593345655,0.5704697986577181,0.11537015174863342,0.3,4743.0,14,binary
0.15,536,212,541,201,340,0.37153419593345655,0.5704697986577181,0.11537015174863342,0.3,4743.0,14,binary
0.2,536,212,541,201,340,0.37153419593345655,0.5704697986577181,0.11537015174863342,0.3,4743.0,14,binary
0.05,536,212,541,201,340,0.37153419593345655,0.5704697986577181,0.11537015174863342,0.3,,14,pvalue_bh
0.1,536,212,541,201,340,0.37153419593345655,0.5704697986577181,0.11537015174863342,0.3,,14,pvalue_bh
0.15,536,212,541,201,340,0.37153419593345655,0.5704697986577181,0.11537015174863342,0.3,,14,pvalue_bh
0.2,536,212,541,201,340,0.37153419593345655,0.5704697986577181,0.11537015174863342,0.3,,14,pvalue_bh
0.05,536,121,225,25,200,0.1111111111111111,0.3225806451612903,0.015359059963341188,0.3,5495.0,15,betting
0.1,536,141,266,36,230,0.13533834586466165,0.3709677419354839,0.024298736580256608,0.3,5495.0,15,betting
0.15,536,161,320,61,259,0.190625,0.41774193548387095,0.03829155338110208,0.3,5495.0,15,betting
0.2,536,181,377,85,292,0.22546419098143236,0.47096774193548385,0.060984245716604144,0.3,5495.0,15,betting
0.05,536,0,0,0,0,0.0,0.0,0.0,0.3,5495.0,15,binary
0.1,536,0,0,0,0,0.0,0.0,0.0,0.3,5495.0,15,binary
0.15,536,0,0,0,0,0.0,0.0,0.0,0.3,5495.0,15,binary
0.2,536,0,0,0,0,0.0,0.0,0.0,0.3,5495.0,15,binary
0.05,536,227,570,201,369,0.3526315789473684,0.5951612903225807,0.13393404459292127,0.3,,15,pvalue_bh
0.1,536,227,570,201,369,0.3526315789473684,0.5951612903225807,0.13393404459292127,0.3,,15,pvalue_bh
0.15,536,227,570,201,369,0.3526315789473684,0.5951612903225807,0.13393404459292127,0.3,,15,pvalue_bh
0.2,536,227,570,201,369,0.3526315789473684,0.5951612903225807,0.13393404459292127,0.3,,15,pvalue_bh
0.05,536,115,196,16,180,0.08163265306122448,0.29411764705882354,0.014595582692597617,0.3,5120.0,16,betting
0.1,536,128,229,28,201,0.1222707423580786,0.3284313725490196,0.02099620942904525,0.3,5120.0,16,betting
0.15,536,138,253,34,219,0.13438735177865613,0.35784313725490197,0.027429815209665954,0.3,5120.0,16,betting
0.2,536,158,315,64,251,0.20317460317460317,0.41013071895424835,0.050570806680881306,0.3,5120.0,16,betting
0.05,536,0,0,0,0,0.0,0.0,0.0,0.3,5120.0,16,binary
0.1,536,0,0,0,0,0.0,0.0,0.0,0.3,5120.0,16,binary
0.15,536,0,0,0,0,0.0,0.0,0.0,0.3,5120.0,16,binary
0.2,536,0,0,0,0,0.0,0.0,0.0,0.3,5120.0,16,binary
0.05,536,218,501,165,336,0.32934131736526945,0.5490196078431373,0.12615246527388121,0.3,,16,pvalue_bh
0.1,536,218,501,165,336,0.32934131736526945,0.5490196078431373,0.12615246527388121,0.3,,16,pvalue_bh
0.15,536,218,501,165,336,0.32934131736526945,0.5490196078431373,0.12615246527388121,0.3,,16,pvalue_bh
0.2,536,218,501,165,336,0.32934131736526945,0.5490196078431373,0.12615246527388121,0.3,,16,pvalue_bh
0.05,536,105,197,19,178,0.09644670050761421,0.260233918128655,0.010327825159914714,0.3,5348.0,17,betting
0.1,536,129,259,41,218,0.1583011583011583,0.31871345029239767,0.028818206538159405,0.3,5348.0,17,betting
0.15,536,159,329,63,266,0.19148936170212766,0.3888888888888889,0.05117546986063344,0.3,5348.0,17,betting
0.2,536,165,401,104,297,0.2593516209476309,0.4342105263157895,0.0568430904045305,0.3,5348.0,17,betting
0.05,536,0,0,0,0,0.0,0.0,0.0,0.3,5348.0,17,binary
0.1,536,0,0,0,0,0.0,0.0,0.0,0.3,5348.0,17,binary
0.15,536,0,0,0,0,0.0,0.0,0.0,0.3,5348.0,17,binary
0.2,536,0,0,0,0,0.0,0.0,0.0,0.3,5348.0,17,binary
0.05,536,210,552,187,365,0.338768115942029,0.533625730994152,0.11528467468422299,0.3,,17,pvalue_bh
0.1,536,216,585,211,374,0.3606837606837607,0.5467836257309941,0.12875194846619167,0.3,,17,pvalue_bh
0.15,536,216,585,211,374,0.3606837606837607,0.5467836257309941,0.12875194846619167,0.3,,17,pvalue_bh
0.2,536,216,585,211,374,0.3606837606837607,0.5467836257309941,0.12875194846619167,0.3,,17,pvalue_bh
0.05,536,124,228,28,200,0.12280701754385964,0.25157232704402516,0.01918213420079092,0.3,5929.0,18,betting
0.1,536,152,308,52,256,0.16883116883116883,0.3220125786163522,0.037054015636105185,0.3,5929.0,18,betting
0.15,536,181,388,91,297,0.2345360824742268,0.37358490566037733,0.06829413201847903,0.3,5929.0,18,betting
0.2,536,187,463,122,341,0.2634989200863931,0.4289308176100629,0.0732415270778144,0.3,5929.0,18,betting
0.05,536,0,0,0,0,0.0,0.0,0.0,0.3,5929.0,18,binary
0.1,536,0,0,0,0,0.0,0.0,0.0,0.3,5929.0,18,binary
0.15,536,0,0,0,0,0.0,0.0,0.0,0.3,5929.0,18,binary
0.2,536,0,0,0,0,0.0,0.0,0.0,0.3,5929.0,18,binary
0.05,536,228,736,304,432,0.41304347826086957,0.5433962264150943,0.1369026117777042,0.3,,18,pvalue_bh
0.1,536,228,736,304,432,0.41304347826086957,0.5433962264150943,0.1369026117777042,0.3,,18,pvalue_bh
0.15,536,228,736,304,432,0.41304347826086957,0.5433962264150943,0.1369026117777042,0.3,,18,pvalue_bh
0.2,536,228,736,304,432,0.41304347826086957,0.5433962264150943,0.1369026117777042,0.3,,18,pvalue_bh
0.05,536,106,232,10,222,0.04310344827586207,0.26397146254458975,0.00872719734660033,0.3,6833.0,19,betting
0.1,536,123,290,21,269,0.07241379310344828,0.31985731272294887,0.01581553811031423,0.3,6833.0,19,betting
0.15,536,164,383,55,328,0.14360313315926893,0.39001189060642094,0.05268455114537204,0.3,6833.0,19,betting
0.2,536,170,454,81,373,0.17841409691629956,0.44351961950059454,0.061196962759462764,0.3,6833.0,19,betting
0.05,536,216,713,261,452,0.36605890603085556,0.5374554102259215,0.12808919309868028,0.3,6833.0,19,binary
0.1,536,216,713,261,452,0.36605890603085556,0.5374554102259215,0.12808919309868028,0.3,6833.0,19,binary
0.15,536,216,713,261,452,0.36605890603085556,0.5374554102259215,0.12808919309868028,0.3,6833.0,19,binary
0.2,536,216,713,261,452,0.36605890603085556,0.5374554102259215,0.12808919309868028,0.3,6833.0,19,binary
0.05,536,216,713,261,452,0.36605890603085556,0.5374554102259215,0.12808919309868028,0.3,,19,pvalue_bh
0.1,536,216,713,261,452,0.36605890603085556,0.5374554102259215,0.12808919309868028,0.3,,19,pvalue_bh
0.15,536,216,713,261,452,0.36605890603085556,0.5374554102259215,0.12808919309868028,0.3,,19,pvalue_bh
0.2,536,216,713,261,452,0.36605890603085556,0.5374554102259215,0.12808919309868028,0.3,,19,pvalue_bh
