method,alpha,total_rejections,fdp,recall
betting,0.05,24.21020880798668,0.02814240314520031,0.029833589582361757
betting,0.1,29.862844366942184,0.033390424447888103,0.02631938690690751
betting,0.15,53.39081332372097,0.04327777551634329,0.03450251542631916
betting,0.2,66.80285212946808,0.043273925067029734,0.04057086459841424
binary,0.05,194.993144278945,0.11351665823248841,0.17059018231417689
binary,0.1,194.993144278945,0.11351665823248841,0.17059018231417689
binary,0.15,194.993144278945,0.11351665823248841,0.17059018231417689
binary,0.2,261.9646219585666,0.15604662209999015,0.22103034646008227
pvalue_bh,0.05,79.4102605063364,0.04568444724289556,0.02460099979063908
pvalue_bh,0.1,79.13803729792912,0.04555546894248794,0.024798409347594308
pvalue_bh,0.15,79.13803729792912,0.04555546894248794,0.024798409347594308
pvalue_bh,0.2,79.13803729792912,0.04555546894248794,0.024798409347594308
