seed,mean_loo_evalue,std_loo_evalue,max_loo_evalue,p95_loo_evalue,p99_loo_evalue,mondrian
0,1.0,3.6020891462060294,101.66273496928281,3.214167393600347,14.067285420168206,none
1,1.0,6.689176966763312,389.7659759855929,2.1865096692055173,6.929727839570868,none
2,1.0,10.51996156201648,522.3785509615813,2.1172306781788484,7.11247683803526,none
3,1.0,10.599612668660681,726.6550925908292,2.186555833421722,13.860249728626878,none
4,1.0,15.781280041520846,633.3073475212175,1.6665982829505719,5.066139653262447,none
5,1.0,3.7136725279868545,121.67763065206383,2.4197256095580877,10.864074165362844,none
6,1.0,6.686198599841248,434.3384456926803,2.4874455164728064,7.115013564618511,none
7,1.0,7.639410298517129,522.0209134129713,2.553710134918734,8.025946138316023,none
8,1.0,6.70847079151511,329.9151491439448,2.071361022378234,10.400510757814752,none
9,1.0,4.213203696841355,121.61842827287289,2.516004995244429,8.451788127991167,none
10,1.0,7.924691190718874,507.5652782077752,1.8588754344752292,7.712355526014245,none
11,1.0,8.784765128549994,505.75129092275466,1.7560808712595648,6.997410368237346,none
12,1.0,11.359770386707154,562.5561157969116,2.2121308205823635,8.418865257626331,none
13,1.0,4.358760441263154,129.4916727699085,2.608681176901282,8.24927596484431,none
14,1.0,4.00458708668447,86.64022278513615,2.634331098196707,7.303972269677176,none
15,1.0000000000000002,9.183096011225114,614.3284363282753,1.8459388110825579,7.809820672994666,none
16,1.0,4.821912212949091,85.74420466665876,2.2890986766212067,8.470958379586952,none
17,1.0,3.13240729896582,78.48273360390881,2.8810393051601384,8.115208179252239,none
18,1.0,7.004059321613973,403.48922710586584,2.545553504340208,15.063597811952329,none
19,1.0,8.256229572322717,352.93131637638277,2.085376282466625,6.733463353613826,none
