bin,left,right,null_count,tp_count,p0,p1,raw_phi,phi
0,0.0500020310282707,0.05064415037631984,72,5,0.014631172525909368,0.004084967320261438,0.2791961692084241,0.2791961692084241
1,0.05064415037631984,0.05115627348423,69,8,0.01402154033732981,0.006535947712418301,0.46613621293928204,0.46613621293928204
2,0.05115627348423,0.05182075873017306,74,3,0.015037593984962405,0.0024509803921568627,0.16299019607843138,0.16299019607843138
3,0.05182075873017306,0.05229770168662068,71,6,0.01442796179638285,0.004901960784313725,0.3397542115437724,0.3397542115437724
4,0.05229770168662068,0.0528797060251235,72,4,0.014631172525909368,0.0032679738562091504,0.2233569353667393,0.2233569353667393
5,0.0528797060251235,0.053480830043554216,74,3,0.015037593984962405,0.0024509803921568627,0.16299019607843138,0.16299019607843138
6,0.053480830043554216,0.05417561233043668,76,1,0.015444015444015444,0.0008169934640522876,0.05290032679738562,0.05290032679738562
7,0.05417561233043668,0.05467454567551608,66,11,0.013411908148750254,0.008986928104575163,0.6700708061002179,0.6700708061002179
8,0.05467454567551608,0.055359947681426984,71,6,0.01442796179638285,0.004901960784313725,0.3397542115437724,0.3397542115437724
9,0.055359947681426984,0.0560415051877498,70,6,0.01422475106685633,0.004901960784313725,0.3446078431372549,0.3446078431372549
10,0.0560415051877498,0.05667767673730844,71,6,0.01442796179638285,0.004901960784313725,0.3397542115437724,0.3397542115437724
11,0.05667767673730844,0.05745191872119902,75,2,0.015240804714488925,0.0016339869281045752,0.10721132897603486,0.10721132897603486
12,0.05745191872119902,0.0580569095909595,74,3,0.015037593984962405,0.0024509803921568627,0.16299019607843138,0.16299019607843138
13,0.0580569095909595,0.05881109014153478,72,5,0.014631172525909368,0.004084967320261438,0.2791961692084241,0.2791961692084241
14,0.05881109014153478,0.0597330406308174,71,5,0.01442796179638285,0.004084967320261438,0.28312850961981034,0.28312850961981034
15,0.0597330406308174,0.06046480461955062,73,4,0.014834383255435887,0.0032679738562091504,0.22029725132061959,0.22029725132061959
16,0.06046480461955062,0.061280078440904606,71,6,0.01442796179638285,0.004901960784313725,0.3397542115437724,0.3397542115437724
17,0.061280078440904606,0.0622349709272384,73,4,0.014834383255435887,0.0032679738562091504,0.22029725132061959,0.22029725132061959
18,0.0622349709272384,0.06318910419940943,73,4,0.014834383255435887,0.0032679738562091504,0.22029725132061959,0.22029725132061959
19,0.06318910419940943,0.0640023350715637,72,4,0.014631172525909368,0.0032679738562091504,0.2233569353667393,0.2233569353667393
20,0.0640023350715637,0.06474816799163814,73,4,0.014834383255435887,0.0032679738562091504,0.22029725132061959,0.22029725132061959
21,0.06474816799163814,0.06563749164342877,71,6,0.01442796179638285,0.004901960784313725,0.3397542115437724,0.3397542115437724
22,0.06563749164342877,0.06654016673564908,69,8,0.01402154033732981,0.006535947712418301,0.46613621293928204,0.46613621293928204
23,0.06654016673564908,0.06740567237138748,74,3,0.015037593984962405,0.0024509803921568627,0.16299019607843138,0.16299019607843138
24,0.06740567237138748,0.068329706788063,69,7,0.01402154033732981,0.005718954248366013,0.40786918632187175,0.40786918632187175
25,0.068329706788063,0.06946513056755058,73,4,0.014834383255435887,0.0032679738562091504,0.22029725132061959,0.22029725132061959
26,0.06946513056755058,0.07041638940572731,73,4,0.014834383255435887,0.0032679738562091504,0.22029725132061959,0.22029725132061959
27,0.07041638940572731,0.07144332677125928,69,8,0.01402154033732981,0.006535947712418301,0.46613621293928204,0.46613621293928204
28,0.07144332677125928,0.07273173630237575,72,5,0.014631172525909368,0.004084967320261438,0.2791961692084241,0.2791961692084241
29,0.07273173630237575,0.0739751160144805,66,10,0.013411908148750254,0.008169934640522876,0.6091552782729254,0.6091552782729254
30,0.0739751160144805,0.07550381720066064,68,9,0.013818329607803293,0.007352941176470588,0.5321150519031141,0.5321150519031141
31,0.07550381720066064,0.07688604891300202,73,4,0.014834383255435887,0.0032679738562091504,0.22029725132061959,0.22029725132061959
32,0.07688604891300202,0.07822564542293546,70,7,0.01422475106685633,0.005718954248366013,0.4020424836601307,0.4020424836601307
33,0.07822564542293546,0.0796401143074035,71,6,0.01442796179638285,0.004901960784313725,0.3397542115437724,0.3397542115437724
34,0.0796401143074035,0.0809896662831306,67,9,0.013615118878276773,0.007352941176470588,0.5400570676031606,0.5400570676031606
35,0.0809896662831306,0.08252359777688976,69,8,0.01402154033732981,0.006535947712418301,0.46613621293928204,0.46613621293928204
36,0.08252359777688976,0.08452164828777312,71,6,0.01442796179638285,0.004901960784313725,0.3397542115437724,0.3397542115437724
37,0.08452164828777312,0.08628396540880198,69,8,0.01402154033732981,0.006535947712418301,0.46613621293928204,0.46613621293928204
38,0.08628396540880198,0.08845158517360681,74,3,0.015037593984962405,0.0024509803921568627,0.16299019607843138,0.16299019607843138
39,0.08845158517360681,0.0902614966034889,69,7,0.01402154033732981,0.005718954248366013,0.40786918632187175,0.40786918632187175
40,0.0902614966034889,0.09195887595415114,69,8,0.01402154033732981,0.006535947712418301,0.46613621293928204,0.46613621293928204
41,0.09195887595415114,0.09423163980245587,72,5,0.014631172525909368,0.004084967320261438,0.2791961692084241,0.2791961692084241
42,0.09423163980245587,0.0965846866369247,69,8,0.01402154033732981,0.006535947712418301,0.46613621293928204,0.46613621293928204
43,0.0965846866369247,0.0988175436854362,66,11,0.013411908148750254,0.008986928104575163,0.6700708061002179,0.6700708061002179
44,0.0988175436854362,0.1011069938540458,69,7,0.01402154033732981,0.005718954248366013,0.40786918632187175,0.40786918632187175
45,0.1011069938540458,0.103703735768795,70,7,0.01422475106685633,0.005718954248366013,0.4020424836601307,0.4020424836601307
46,0.103703735768795,0.10689234882593149,73,4,0.014834383255435887,0.0032679738562091504,0.22029725132061959,0.22029725132061959
47,0.10689234882593149,0.10978331863880156,64,13,0.013005486689697216,0.010620915032679739,0.8166487949346406,0.8166487949346406
48,0.10978331863880156,0.11336040347814559,70,7,0.01422475106685633,0.005718954248366013,0.4020424836601307,0.4020424836601307
49,0.11336040347814559,0.11675276607275,68,8,0.013818329607803293,0.006535947712418301,0.4729911572472126,0.4729911572472126
50,0.11675276607275,0.12124940901994699,63,14,0.012802275960170697,0.011437908496732025,0.8934277414669571,0.8934277414669571
51,0.12124940901994699,0.12548672258853916,65,12,0.013208697419223736,0.00980392156862745,0.7422322775263951,0.7422322775263951
52,0.12548672258853916,0.13105027973651887,68,9,0.013818329607803293,0.007352941176470588,0.5321150519031141,0.5321150519031141
53,0.13105027973651887,0.13711586892604827,61,16,0.012395854501117659,0.013071895424836602,1.0545376620593594,1.0545376620593594
54,0.13711586892604827,0.1437229514122009,65,11,0.013208697419223736,0.008986928104575163,0.6803795877325288,0.6803795877325288
55,0.1437229514122009,0.1508870899677276,66,11,0.013411908148750254,0.008986928104575163,0.6700708061002179,0.6700708061002179
56,0.1508870899677276,0.15699395239353178,66,11,0.013411908148750254,0.008986928104575163,0.6700708061002179,0.6700708061002179
57,0.15699395239353178,0.16541143059730531,64,13,0.013005486689697216,0.010620915032679739,0.8166487949346406,0.8166487949346406
58,0.16541143059730531,0.17303107380867,67,10,0.013615118878276773,0.008169934640522876,0.6000634084479564,0.6000634084479564
59,0.17303107380867,0.1809593737125396,67,9,0.013615118878276773,0.007352941176470588,0.5400570676031606,0.5400570676031606
60,0.1809593737125396,0.18985613882541655,60,17,0.01219264377159114,0.013888888888888888,1.1391203703703703,1.1391203703703703
61,0.18985613882541655,0.20089223980903625,60,17,0.01219264377159114,0.013888888888888888,1.1391203703703703,1.1391203703703703
