seed,num_fit_families,num_cal_families,num_test_families,num_fit_candidates,num_cal_candidates,num_test_candidates,num_cal_null,sum_phi_cal,density_ratio
0,36,12,12,1660,524,528,521,614.4249046489953,"{'num_fit_null': 1517, 'num_fit_tp': 143, 'num_bins_realized': 80, 'max_phi': 13.427690582959642, 'fit_null_phi_mean': 0.9999999999999999}"
