bin,left,right,null_count,tp_count,p0,p1,raw_phi,regularized_raw_phi,phi
0,0.050017487257719,0.05192067590542131,28,4,0.020989505247376312,0.0033003300330033004,0.15723715228665724,0.15723715228665724,0.15723715228665724
1,0.05192067590542131,0.05370731977745887,26,6,0.019490254872563718,0.0049504950495049506,0.253998476770754,0.253998476770754,0.253998476770754
2,0.05370731977745887,0.05567333172075445,25,7,0.018740629685157422,0.005775577557755775,0.30818481848184814,0.30818481848184814,0.30818481848184814
3,0.05567333172075445,0.058244685642421225,27,5,0.020239880059970013,0.004125412541254125,0.2038259381493705,0.2038259381493705,0.2038259381493705
4,0.058244685642421225,0.05992730869911603,26,6,0.019490254872563718,0.0049504950495049506,0.253998476770754,0.253998476770754,0.253998476770754
5,0.05992730869911603,0.061244587413966614,23,8,0.017241379310344827,0.006600660066006601,0.38283828382838286,0.38283828382838286,0.38283828382838286
6,0.061244587413966614,0.06385273253545165,24,8,0.017991004497751123,0.006600660066006601,0.3668866886688669,0.3668866886688669,0.3668866886688669
7,0.06385273253545165,0.06628290191292754,24,8,0.017991004497751123,0.006600660066006601,0.3668866886688669,0.3668866886688669,0.3668866886688669
8,0.06628290191292754,0.06843499187380073,30,2,0.022488755622188907,0.0016501650165016502,0.07337733773377338,0.07337733773377338,0.07337733773377338
9,0.06843499187380073,0.07097799796611065,26,6,0.019490254872563718,0.0049504950495049506,0.253998476770754,0.253998476770754,0.253998476770754
10,0.07097799796611065,0.07387727405875921,27,4,0.020239880059970013,0.0033003300330033004,0.16306075051949642,0.16306075051949642,0.16306075051949642
11,0.07387727405875921,0.077554078772664,28,4,0.020989505247376312,0.0033003300330033004,0.15723715228665724,0.15723715228665724,0.15723715228665724
12,0.077554078772664,0.0800919658504426,20,12,0.014992503748125937,0.009900990099009901,0.6603960396039604,0.6603960396039604,0.6603960396039604
13,0.0800919658504426,0.08304854854941364,24,8,0.017991004497751123,0.006600660066006601,0.3668866886688669,0.3668866886688669,0.3668866886688669
14,0.08304854854941364,0.08632445009425277,27,5,0.020239880059970013,0.004125412541254125,0.2038259381493705,0.2038259381493705,0.2038259381493705
15,0.08632445009425277,0.0907331258058548,25,6,0.018740629685157422,0.0049504950495049506,0.26415841584158417,0.26415841584158417,0.26415841584158417
16,0.0907331258058548,0.0939887822605669,26,6,0.019490254872563718,0.0049504950495049506,0.253998476770754,0.253998476770754,0.253998476770754
17,0.0939887822605669,0.09877454675734039,28,4,0.020989505247376312,0.0033003300330033004,0.15723715228665724,0.15723715228665724,0.15723715228665724
18,0.09877454675734039,0.10384157299995415,26,6,0.019490254872563718,0.0049504950495049506,0.253998476770754,0.253998476770754,0.253998476770754
19,0.10384157299995415,0.10964157059788696,24,8,0.017991004497751123,0.006600660066006601,0.3668866886688669,0.3668866886688669,0.3668866886688669
20,0.10964157059788696,0.11516355583444232,23,9,0.017241379310344827,0.007425742574257425,0.4306930693069307,0.4306930693069307,0.4306930693069307
21,0.11516355583444232,0.12091068364679813,24,7,0.017991004497751123,0.005775577557755775,0.3210258525852585,0.3210258525852585,0.3210258525852585
22,0.12091068364679813,0.12734835967421523,24,8,0.017991004497751123,0.006600660066006601,0.3668866886688669,0.3668866886688669,0.3668866886688669
23,0.12734835967421523,0.1336468830704689,23,9,0.017241379310344827,0.007425742574257425,0.4306930693069307,0.4306930693069307,0.4306930693069307
24,0.1336468830704689,0.14339481759816403,22,10,0.01649175412293853,0.00825082508250825,0.5003000300030003,0.5003000300030003,0.5003000300030003
25,0.14339481759816403,0.15188878588378424,24,8,0.017991004497751123,0.006600660066006601,0.3668866886688669,0.3668866886688669,0.3668866886688669
26,0.15188878588378424,0.15873839147388932,21,10,0.015742128935532233,0.00825082508250825,0.5241238409555241,0.5241238409555241,0.5241238409555241
27,0.15873839147388932,0.16653037443757054,26,6,0.019490254872563718,0.0049504950495049506,0.253998476770754,0.253998476770754,0.253998476770754
28,0.16653037443757054,0.17457472998648882,22,10,0.01649175412293853,0.00825082508250825,0.5003000300030003,0.5003000300030003,0.5003000300030003
29,0.17457472998648882,0.18683020398020744,21,11,0.015742128935532233,0.009075907590759076,0.5765362250510766,0.5765362250510766,0.5765362250510766
30,0.18683020398020744,0.19600910786539316,25,7,0.018740629685157422,0.005775577557755775,0.30818481848184814,0.30818481848184814,0.30818481848184814
31,0.19600910786539316,0.2079154253005981,21,10,0.015742128935532233,0.00825082508250825,0.5241238409555241,0.5241238409555241,0.5241238409555241
32,0.2079154253005981,0.21910630352795119,22,10,0.01649175412293853,0.00825082508250825,0.5003000300030003,0.5003000300030003,0.5003000300030003
33,0.21910630352795119,0.22972254827618596,20,12,0.014992503748125937,0.009900990099009901,0.6603960396039604,0.6603960396039604,0.6603960396039604
34,0.22972254827618596,0.23897379357367746,23,9,0.017241379310344827,0.007425742574257425,0.4306930693069307,0.4306930693069307,0.4306930693069307
35,0.23897379357367746,0.25100433826446533,26,6,0.019490254872563718,0.0049504950495049506,0.253998476770754,0.253998476770754,0.253998476770754
36,0.25100433826446533,0.2634760811924934,20,12,0.014992503748125937,0.009900990099009901,0.6603960396039604,0.6603960396039604,0.6603960396039604
37,0.2634760811924934,0.27577714249491686,23,8,0.017241379310344827,0.006600660066006601,0.38283828382838286,0.38283828382838286,0.38283828382838286
38,0.27577714249491686,0.2861271314322948,21,11,0.015742128935532233,0.009075907590759076,0.5765362250510766,0.5765362250510766,0.5765362250510766
39,0.2861271314322948,0.2986080199480057,26,6,0.019490254872563718,0.0049504950495049506,0.253998476770754,0.253998476770754,0.253998476770754
40,0.2986080199480057,0.3138597197830677,14,18,0.010494752623688156,0.01485148514851485,1.415134370579915,1.415134370579915,1.415134370579915
41,0.3138597197830677,0.33017559349536896,24,8,0.017991004497751123,0.006600660066006601,0.3668866886688669,0.3668866886688669,0.3668866886688669
42,0.33017559349536896,0.3443427104502916,16,15,0.01199400299850075,0.012376237623762377,1.0318688118811883,1.0318688118811883,1.0318688118811883
43,0.3443427104502916,0.35837429761886597,21,11,0.015742128935532233,0.009075907590759076,0.5765362250510766,0.5765362250510766,0.5765362250510766
44,0.35837429761886597,0.37287146784365177,23,9,0.017241379310344827,0.007425742574257425,0.4306930693069307,0.4306930693069307,0.4306930693069307
45,0.37287146784365177,0.3900252804160119,23,9,0.017241379310344827,0.007425742574257425,0.4306930693069307,0.4306930693069307,0.4306930693069307
46,0.3900252804160119,0.408729525282979,16,16,0.01199400299850075,0.013201320132013201,1.1006600660066006,1.1006600660066006,1.1006600660066006
47,0.408729525282979,0.4279317259788514,20,12,0.014992503748125937,0.009900990099009901,0.6603960396039604,0.6603960396039604,0.6603960396039604
48,0.4279317259788514,0.4471096862107515,15,16,0.011244377811094454,0.013201320132013201,1.174037403740374,1.174037403740374,1.174037403740374
49,0.4471096862107515,0.4612913131713867,18,14,0.013493253373313344,0.01155115511551155,0.856068940227356,0.856068940227356,0.856068940227356
50,0.4612913131713867,0.4842809103429323,18,14,0.013493253373313344,0.01155115511551155,0.856068940227356,0.856068940227356,0.856068940227356
51,0.4842809103429323,0.5091106742620468,14,18,0.010494752623688156,0.01485148514851485,1.415134370579915,1.415134370579915,1.415134370579915
52,0.5091106742620468,0.5394334197044374,15,17,0.011244377811094454,0.014026402640264026,1.2474147414741472,1.2474147414741472,1.2474147414741472
53,0.5394334197044374,0.5572104081511497,10,21,0.0074962518740629685,0.017326732673267328,2.3113861386138614,2.3113861386138614,2.3113861386138614
54,0.5572104081511497,0.579453956335783,16,16,0.01199400299850075,0.013201320132013201,1.1006600660066006,1.1006600660066006,1.1006600660066006
55,0.579453956335783,0.5956911146640778,14,18,0.010494752623688156,0.01485148514851485,1.415134370579915,1.415134370579915,1.415134370579915
56,0.5956911146640778,0.6178540773689747,14,18,0.010494752623688156,0.01485148514851485,1.415134370579915,1.415134370579915,1.415134370579915
57,0.6178540773689747,0.6399027481675148,13,19,0.009745127436281859,0.015676567656765675,1.6086570195481085,1.6086570195481085,1.6086570195481085
58,0.6399027481675148,0.6686335355043411,7,24,0.005247376311844078,0.019801980198019802,3.7736916548797734,3.7736916548797734,3.7736916548797734
59,0.6686335355043411,0.6914112865924835,13,19,0.009745127436281859,0.015676567656765675,1.6086570195481085,1.6086570195481085,1.6086570195481085
60,0.6914112865924835,0.7166217528283599,7,25,0.005247376311844078,0.020627062706270627,3.930928807166431,3.930928807166431,3.930928807166431
61,0.7166217528283599,0.7439652979373932,5,27,0.0037481259370314842,0.022277227722772276,5.943564356435643,5.943564356435643,5.943564356435643
62,0.7439652979373932,0.7694344893097879,6,26,0.004497751124437781,0.02145214521452145,4.76952695269527,4.76952695269527,4.76952695269527
63,0.7694344893097879,0.7910255789756775,5,26,0.0037481259370314842,0.02145214521452145,5.7234323432343235,5.7234323432343235,5.7234323432343235
64,0.7910255789756775,0.8134495429694653,2,30,0.0014992503748125937,0.024752475247524754,16.509900990099013,16.509900990099013,16.509900990099013
65,0.8134495429694653,0.8305305987596512,2,30,0.0014992503748125937,0.024752475247524754,16.509900990099013,16.509900990099013,16.509900990099013
66,0.8305305987596512,0.8504757732152939,3,29,0.0022488755622188904,0.02392739273927393,10.639713971397141,10.639713971397141,10.639713971397141
67,0.8504757732152939,0.8645153939723969,2,30,0.0014992503748125937,0.024752475247524754,16.509900990099013,16.509900990099013,16.509900990099013
68,0.8645153939723969,0.8827480189502239,1,31,0.0007496251874062968,0.02557755775577558,34.12046204620462,34.12046204620462,34.12046204620462
69,0.8827480189502239,0.8991976603865623,2,29,0.0014992503748125937,0.02392739273927393,15.95957095709571,15.95957095709571,15.95957095709571
