alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,stratum_fine
0.1,9,0,0,0,0,0.0,0.0,0.0,0.0,0,7,betting,K>50
0.15,56,8,14,1,13,0.07142857142857142,0.09027777777777778,0.017857142857142856,0.0,0,7,betting,11<=K<=20
0.15,18,18,21,0,21,0.0,0.9545454545454546,0.0,0.0,0,7,betting,K<=2
0.15,39,12,15,0,15,0.0,0.15151515151515152,0.0,0.0,0,7,betting,6<=K<=10
0.15,26,19,26,1,25,0.038461538461538464,0.5319148936170213,0.038461538461538464,0.0,0,7,betting,3<=K<=5
0.15,38,0,0,0,0,0.0,0.0,0.0,0.0,0,7,betting,21<=K<=50
0.15,9,0,0,0,0,0.0,0.0,0.0,0.0,0,7,betting,K>50
0.2,56,11,18,1,17,0.05555555555555555,0.11805555555555555,0.017857142857142856,0.0,0,7,betting,11<=K<=20
0.2,18,18,21,0,21,0.0,0.9545454545454546,0.0,0.0,0,7,betting,K<=2
0.2,39,14,17,0,17,0.0,0.1717171717171717,0.0,0.0,0,7,betting,6<=K<=10
0.2,26,19,26,1,25,0.038461538461538464,0.5319148936170213,0.038461538461538464,0.0,0,7,betting,3<=K<=5
0.2,38,0,0,0,0,0.0,0.0,0.0,0.0,0,7,betting,21<=K<=50
0.2,9,0,0,0,0,0.0,0.0,0.0,0.0,0,7,betting,K>50
0.05,47,4,5,0,5,0.0,0.043859649122807015,0.0,0.0,0,8,betting,6<=K<=10
0.05,42,2,7,0,7,0.0,0.041916167664670656,0.0,0.0,0,8,betting,21<=K<=50
0.05,17,16,18,0,18,0.0,0.8571428571428571,0.0,0.0,0,8,betting,K<=2
0.05,45,1,1,0,1,0.0,0.00847457627118644,0.0,0.0,0,8,betting,11<=K<=20
0.05,12,0,0,0,0,0.0,0.0,0.0,0.0,0,8,betting,K>50
0.05,23,13,19,0,19,0.0,0.4222222222222222,0.0,0.0,0,8,betting,3<=K<=5
0.1,47,8,11,0,11,0.0,0.09649122807017543,0.0,0.0,0,8,betting,6<=K<=10
0.1,42,2,9,0,9,0.0,0.05389221556886228,0.0,0.0,0,8,betting,21<=K<=50
0.1,17,16,18,0,18,0.0,0.8571428571428571,0.0,0.0,0,8,betting,K<=2
0.1,45,2,3,0,3,0.0,0.025423728813559324,0.0,0.0,0,8,betting,11<=K<=20
0.1,12,0,0,0,0,0.0,0.0,0.0,0.0,0,8,betting,K>50
0.1,23,14,21,0,21,0.0,0.4666666666666667,0.0,0.0,0,8,betting,3<=K<=5
0.15,47,10,16,1,15,0.0625,0.13157894736842105,0.005319148936170213,0.0,0,8,betting,6<=K<=10
0.15,42,2,13,0,13,0.0,0.07784431137724551,0.0,0.0,0,8,betting,21<=K<=50
0.15,17,16,18,0,18,0.0,0.8571428571428571,0.0,0.0,0,8,betting,K<=2
0.15,45,2,3,0,3,0.0,0.025423728813559324,0.0,0.0,0,8,betting,11<=K<=20
0.15,12,0,0,0,0,0.0,0.0,0.0,0.0,0,8,betting,K>50
0.15,23,18,26,2,24,0.07692307692307693,0.5333333333333333,0.06521739130434782,0.0,0,8,betting,3<=K<=5
0.2,47,13,24,2,22,0.08333333333333333,0.19298245614035087,0.012411347517730495,0.0,0,8,betting,6<=K<=10
0.2,42,2,13,0,13,0.0,0.07784431137724551,0.0,0.0,0,8,betting,21<=K<=50
0.2,17,16,18,0,18,0.0,0.8571428571428571,0.0,0.0,0,8,betting,K<=2
0.2,45,3,4,0,4,0.0,0.03389830508474576,0.0,0.0,0,8,betting,11<=K<=20
0.2,12,2,6,0,6,0.0,0.0625,0.0,0.0,0,8,betting,K>50
0.2,23,22,31,2,29,0.06451612903225806,0.6444444444444445,0.06521739130434782,0.0,0,8,betting,3<=K<=5
0.05,40,0,0,0,0,0.0,0.0,0.0,0.0,0,9,betting,21<=K<=50
0.05,47,2,2,0,2,0.0,0.01818181818181818,0.0,0.0,0,9,betting,6<=K<=10
0.05,52,7,10,0,10,0.0,0.05747126436781609,0.0,0.0,0,9,betting,11<=K<=20
0.05,19,17,19,0,19,0.0,0.7916666666666666,0.0,0.0,0,9,betting,K<=2
0.05,18,10,11,0,11,0.0,0.34375,0.0,0.0,0,9,betting,3<=K<=5
0.05,10,1,6,0,6,0.0,0.07058823529411765,0.0,0.0,0,9,betting,K>50
0.1,40,1,1,0,1,0.0,0.007936507936507936,0.0,0.0,0,9,betting,21<=K<=50
0.1,47,4,8,0,8,0.0,0.07272727272727272,0.0,0.0,0,9,betting,6<=K<=10
0.1,52,7,13,0,13,0.0,0.07471264367816093,0.0,0.0,0,9,betting,11<=K<=20
0.1,19,18,21,1,20,0.047619047619047616,0.8333333333333334,0.02631578947368421,0.0,0,9,betting,K<=2
0.1,18,10,11,0,11,0.0,0.34375,0.0,0.0,0,9,betting,3<=K<=5
0.1,10,1,14,0,14,0.0,0.16470588235294117,0.0,0.0,0,9,betting,K>50
0.15,40,1,1,0,1,0.0,0.007936507936507936,0.0,0.0,0,9,betting,21<=K<=50
0.15,47,19,26,2,24,0.07692307692307693,0.21818181818181817,0.031914893617021274,0.0,0,9,betting,6<=K<=10
0.15,52,7,14,0,14,0.0,0.08045977011494253,0.0,0.0,0,9,betting,11<=K<=20
0.15,19,18,21,1,20,0.047619047619047616,0.8333333333333334,0.02631578947368421,0.0,0,9,betting,K<=2
0.15,18,10,11,0,11,0.0,0.34375,0.0,0.0,0,9,betting,3<=K<=5
0.15,10,1,22,0,22,0.0,0.25882352941176473,0.0,0.0,0,9,betting,K>50
0.2,40,1,1,0,1,0.0,0.007936507936507936,0.0,0.0,0,9,betting,21<=K<=50
0.2,47,21,29,2,27,0.06896551724137931,0.24545454545454545,0.031914893617021274,0.0,0,9,betting,6<=K<=10
0.2,52,8,15,0,15,0.0,0.08620689655172414,0.0,0.0,0,9,betting,11<=K<=20
0.2,19,18,21,1,20,0.047619047619047616,0.8333333333333334,0.02631578947368421,0.0,0,9,betting,K<=2
0.2,18,12,13,0,13,0.0,0.40625,0.0,0.0,0,9,betting,3<=K<=5
0.2,10,2,28,0,28,0.0,0.32941176470588235,0.0,0.0,0,9,betting,K>50
0.05,49,1,3,0,3,0.0,0.015306122448979591,0.0,0.0,0,10,betting,21<=K<=50
0.05,42,8,9,0,9,0.0,0.0891089108910891,0.0,0.0,0,10,betting,6<=K<=10
0.05,49,6,10,0,10,0.0,0.06578947368421052,0.0,0.0,0,10,betting,11<=K<=20
0.05,20,12,15,0,15,0.0,0.38461538461538464,0.0,0.0,0,10,betting,3<=K<=5
0.05,17,12,13,0,13,0.0,0.65,0.0,0.0,0,10,betting,K<=2
0.05,9,0,0,0,0,0.0,0.0,0.0,0.0,0,10,betting,K>50
0.1,49,3,6,2,4,0.3333333333333333,0.02040816326530612,0.02040816326530612,0.0,0,10,betting,21<=K<=50
0.1,42,10,16,0,16,0.0,0.15841584158415842,0.0,0.0,0,10,betting,6<=K<=10
0.1,49,8,13,0,13,0.0,0.08552631578947369,0.0,0.0,0,10,betting,11<=K<=20
0.1,20,12,17,0,17,0.0,0.4358974358974359,0.0,0.0,0,10,betting,3<=K<=5
0.1,17,14,16,1,15,0.0625,0.75,0.029411764705882353,0.0,0,10,betting,K<=2
0.1,9,0,0,0,0,0.0,0.0,0.0,0.0,0,10,betting,K>50
0.15,49,3,6,2,4,0.3333333333333333,0.02040816326530612,0.02040816326530612,0.0,0,10,betting,21<=K<=50
0.15,42,11,18,1,17,0.05555555555555555,0.16831683168316833,0.011904761904761904,0.0,0,10,betting,6<=K<=10
0.15,49,8,13,0,13,0.0,0.08552631578947369,0.0,0.0,0,10,betting,11<=K<=20
0.15,20,13,18,0,18,0.0,0.46153846153846156,0.0,0.0,0,10,betting,3<=K<=5
0.15,17,15,17,1,16,0.058823529411764705,0.8,0.029411764705882353,0.0,0,10,betting,K<=2
0.15,9,0,0,0,0,0.0,0.0,0.0,0.0,0,10,betting,K>50
0.2,49,3,8,2,6,0.25,0.030612244897959183,0.02040816326530612,0.0,0,10,betting,21<=K<=50
0.2,42,11,19,1,18,0.05263157894736842,0.1782178217821782,0.011904761904761904,0.0,0,10,betting,6<=K<=10
0.2,49,8,13,0,13,0.0,0.08552631578947369,0.0,0.0,0,10,betting,11<=K<=20
0.2,20,14,19,0,19,0.0,0.48717948717948717,0.0,0.0,0,10,betting,3<=K<=5
0.2,17,15,17,1,16,0.058823529411764705,0.8,0.029411764705882353,0.0,0,10,betting,K<=2
0.2,9,0,0,0,0,0.0,0.0,0.0,0.0,0,10,betting,K>50
0.05,39,1,1,0,1,0.0,0.0056179775280898875,0.0,0.0,0,11,betting,21<=K<=50
0.05,23,8,11,0,11,0.0,0.24444444444444444,0.0,0.0,0,11,betting,3<=K<=5
0.05,43,3,5,0,5,0.0,0.046296296296296294,0.0,0.0,0,11,betting,11<=K<=20
0.05,15,0,0,0,0,0.0,0.0,0.0,0.0,0,11,betting,K>50
0.05,17,13,13,0,13,0.0,0.6190476190476191,0.0,0.0,0,11,betting,K<=2
0.05,49,10,13,0,13,0.0,0.104,0.0,0.0,0,11,betting,6<=K<=10
0.1,39,1,1,0,1,0.0,0.0056179775280898875,0.0,0.0,0,11,betting,21<=K<=50
0.1,23,8,11,0,11,0.0,0.24444444444444444,0.0,0.0,0,11,betting,3<=K<=5
0.1,43,3,5,0,5,0.0,0.046296296296296294,0.0,0.0,0,11,betting,11<=K<=20
0.1,15,1,1,0,1,0.0,0.01020408163265306,0.0,0.0,0,11,betting,K>50
0.1,17,13,13,0,13,0.0,0.6190476190476191,0.0,0.0,0,11,betting,K<=2
0.1,49,10,13,0,13,0.0,0.104,0.0,0.0,0,11,betting,6<=K<=10
0.15,39,1,1,0,1,0.0,0.0056179775280898875,0.0,0.0,0,11,betting,21<=K<=50
0.15,23,8,11,0,11,0.0,0.24444444444444444,0.0,0.0,0,11,betting,3<=K<=5
0.15,43,3,5,0,5,0.0,0.046296296296296294,0.0,0.0,0,11,betting,11<=K<=20
0.15,15,1,1,0,1,0.0,0.01020408163265306,0.0,0.0,0,11,betting,K>50
0.15,17,13,13,0,13,0.0,0.6190476190476191,0.0,0.0,0,11,betting,K<=2
0.15,49,10,13,0,13,0.0,0.104,0.0,0.0,0,11,betting,6<=K<=10
