alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method
0.15,186,130,272,44,228,0.16176470588235295,0.40425531914893614,0.09624722648916197,0.0,,18,pvalue_bh
0.2,186,136,304,61,243,0.20065789473684212,0.4308510638297872,0.11467613927291345,0.0,,18,pvalue_bh
0.05,186,32,41,0,41,0.0,0.07308377896613191,0.0,0.0,0.0,19,betting
0.1,186,40,49,1,48,0.02040816326530612,0.0855614973262032,0.005376344086021506,0.0,0.0,19,betting
0.15,186,45,59,2,57,0.03389830508474576,0.10160427807486631,0.007168458781362007,0.0,0.0,19,betting
0.2,186,58,83,4,79,0.04819277108433735,0.1408199643493761,0.017921146953405017,0.0,0.0,19,betting
0.05,186,0,0,0,0,0.0,0.0,0.0,0.0,0.0,19,binary
0.1,186,0,0,0,0,0.0,0.0,0.0,0.0,0.0,19,binary
0.15,186,0,0,0,0,0.0,0.0,0.0,0.0,0.0,19,binary
0.2,186,0,0,0,0,0.0,0.0,0.0,0.0,0.0,19,binary
0.05,186,111,165,26,139,0.15757575757575756,0.24777183600713013,0.10752688172043011,0.0,,19,pvalue_bh
0.1,186,130,217,42,175,0.1935483870967742,0.31194295900178254,0.1464456391875747,0.0,,19,pvalue_bh
0.15,186,140,256,63,193,0.24609375,0.34402852049910876,0.1811678614097969,0.0,,19,pvalue_bh
0.2,186,143,292,84,208,0.2876712328767123,0.37076648841354726,0.20590117767537125,0.0,,19,pvalue_bh
