alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,threshold,cal_loss,cal_bound,cal_rejections,cal_fp,cal_tp,seed,method
0.15,299,74,74,44,30,0.5945945945945946,0.07957559681697612,0.14715719063545152,0.5149849653244019,0.14046822742474915,0.14333333333333334,87,42,45,5,crc_scoregate
0.2,299,86,86,53,33,0.6162790697674418,0.08753315649867374,0.17725752508361203,0.4949618875980377,0.1939799331103679,0.19666666666666666,108,58,50,5,crc_scoregate
0.05,299,41,41,15,26,0.36585365853658536,0.06190476190476191,0.05016722408026756,0.6116921305656433,0.043478260869565216,0.04666666666666667,39,13,26,6,crc_scoregate
0.1,299,62,62,28,34,0.45161290322580644,0.08095238095238096,0.09364548494983277,0.542550265789032,0.09364548494983277,0.09666666666666665,64,28,36,6,crc_scoregate
0.15,299,73,73,37,36,0.5068493150684932,0.08571428571428572,0.12374581939799331,0.5155077576637268,0.14046822742474915,0.14333333333333334,81,42,39,6,crc_scoregate
0.2,299,88,88,49,39,0.5568181818181818,0.09285714285714286,0.16387959866220736,0.4919390082359314,0.18729096989966554,0.18999999999999997,102,56,46,6,crc_scoregate
0.05,299,35,35,10,25,0.2857142857142857,0.05387931034482758,0.033444816053511704,0.6496801972389221,0.046822742474916385,0.049999999999999996,38,14,24,7,crc_scoregate
0.1,299,59,59,27,32,0.4576271186440678,0.06896551724137931,0.0903010033444816,0.5495449304580688,0.09364548494983277,0.09666666666666665,62,28,34,7,crc_scoregate
0.15,299,86,86,48,38,0.5581395348837209,0.08189655172413793,0.1605351170568562,0.5103192329406738,0.14046822742474915,0.14333333333333334,79,42,37,7,crc_scoregate
0.2,299,116,117,73,44,0.6239316239316239,0.09482758620689655,0.2408026755852843,0.4774606823921203,0.1939799331103679,0.19666666666666666,99,58,41,7,crc_scoregate
0.05,299,40,40,13,27,0.325,0.055441478439425054,0.043478260869565216,0.6624885201454163,0.043478260869565216,0.04666666666666667,43,13,30,8,crc_scoregate
0.1,299,63,63,29,34,0.4603174603174603,0.06981519507186858,0.09698996655518395,0.5728446245193481,0.09364548494983277,0.09666666666666665,66,28,38,8,crc_scoregate
0.15,299,79,79,41,38,0.5189873417721519,0.07802874743326489,0.13712374581939799,0.5379253625869751,0.13377926421404682,0.13666666666666666,82,40,42,8,crc_scoregate
0.2,299,96,96,54,42,0.5625,0.08624229979466119,0.1806020066889632,0.5047695636749268,0.19063545150501673,0.19333333333333333,105,57,48,8,crc_scoregate
0.05,299,37,37,11,26,0.2972972972972973,0.07162534435261708,0.03678929765886288,0.658832848072052,0.04013377926421405,0.043333333333333335,37,12,25,9,crc_scoregate
0.1,299,60,60,26,34,0.43333333333333335,0.09366391184573003,0.08695652173913043,0.5716608166694641,0.0903010033444816,0.09333333333333334,55,27,28,9,crc_scoregate
0.15,299,71,71,35,36,0.49295774647887325,0.09917355371900827,0.11705685618729098,0.5307825207710266,0.14046822742474915,0.14333333333333334,77,42,35,9,crc_scoregate
0.2,299,91,91,52,39,0.5714285714285714,0.10743801652892562,0.17391304347826086,0.4981327950954437,0.1939799331103679,0.19666666666666666,95,58,37,9,crc_scoregate
0.05,299,59,59,20,39,0.3389830508474576,0.12074303405572756,0.06688963210702341,0.6095548272132874,0.046822742474916385,0.049999999999999996,46,14,32,10,crc_scoregate
0.1,299,81,81,35,46,0.43209876543209874,0.14241486068111456,0.11705685618729098,0.5438963770866394,0.0903010033444816,0.09333333333333334,70,27,43,10,crc_scoregate
0.15,299,100,100,50,50,0.5,0.15479876160990713,0.16722408026755853,0.5079269409179688,0.13712374581939799,0.14,90,41,49,10,crc_scoregate
0.2,299,123,123,68,55,0.5528455284552846,0.17027863777089783,0.22742474916387959,0.479244977235794,0.1939799331103679,0.19666666666666666,110,59,51,10,crc_scoregate
0.05,299,30,30,10,20,0.3333333333333333,0.053475935828877004,0.033444816053511704,0.6785843968391418,0.03678929765886288,0.04000000000000001,32,11,21,11,crc_scoregate
0.1,299,48,48,24,24,0.5,0.06417112299465241,0.0802675585284281,0.5828025341033936,0.08695652173913043,0.09,54,26,28,11,crc_scoregate
0.15,299,71,71,41,30,0.5774647887323944,0.08021390374331551,0.13712374581939799,0.5133539438247681,0.14046822742474915,0.14333333333333334,81,42,39,11,crc_scoregate
0.2,299,86,86,52,34,0.6046511627906976,0.09090909090909091,0.17391304347826086,0.489948958158493,0.18729096989966554,0.18999999999999997,99,56,43,11,crc_scoregate
0.05,299,57,57,22,35,0.38596491228070173,0.10385756676557864,0.07357859531772576,0.6255005598068237,0.04013377926421405,0.043333333333333335,48,12,36,12,crc_scoregate
0.1,299,77,77,32,45,0.4155844155844156,0.13353115727002968,0.10702341137123746,0.5429214835166931,0.0903010033444816,0.09333333333333334,72,27,45,12,crc_scoregate
0.15,299,93,93,45,48,0.4838709677419355,0.142433234421365,0.1505016722408027,0.5082204341888428,0.14046822742474915,0.14333333333333334,92,42,50,12,crc_scoregate
0.2,299,110,110,58,52,0.5272727272727272,0.1543026706231454,0.1939799331103679,0.4805921912193298,0.19732441471571907,0.2,111,59,52,12,crc_scoregate
0.05,299,42,42,15,27,0.35714285714285715,0.06,0.05016722408026756,0.6524220705032349,0.046822742474916385,0.049999999999999996,39,14,25,13,crc_scoregate
0.1,299,68,68,33,35,0.4852941176470588,0.07777777777777778,0.11036789297658862,0.5614538788795471,0.09364548494983277,0.09666666666666665,59,28,31,13,crc_scoregate
0.15,299,80,80,43,37,0.5375,0.08222222222222222,0.14381270903010032,0.5302024483680725,0.13712374581939799,0.14,76,41,35,13,crc_scoregate
0.2,299,91,91,51,40,0.5604395604395604,0.08888888888888889,0.1705685618729097,0.5027008652687073,0.19063545150501673,0.19333333333333333,97,57,40,13,crc_scoregate
0.05,299,37,37,8,29,0.21621621621621623,0.08708708708708708,0.026755852842809364,0.6629511713981628,0.04013377926421405,0.043333333333333335,33,12,21,14,crc_scoregate
0.1,299,59,59,24,35,0.4067796610169492,0.10510510510510511,0.0802675585284281,0.5773696303367615,0.09364548494983277,0.09666666666666665,52,28,24,14,crc_scoregate
0.15,299,83,83,42,41,0.5060240963855421,0.12312312312312312,0.14046822742474915,0.5190147161483765,0.14381270903010032,0.14666666666666664,75,43,32,14,crc_scoregate
0.2,299,100,100,54,46,0.54,0.13813813813813813,0.1806020066889632,0.4990004003047943,0.19063545150501673,0.19333333333333333,94,57,37,14,crc_scoregate
0.05,299,42,42,16,26,0.38095238095238093,0.058823529411764705,0.05351170568561873,0.6797137260437012,0.04013377926421405,0.043333333333333335,39,12,27,15,crc_scoregate
0.1,299,78,78,38,40,0.48717948717948717,0.09049773755656108,0.12709030100334448,0.5485363006591797,0.09364548494983277,0.09666666666666665,64,28,36,15,crc_scoregate
0.15,299,93,93,48,45,0.5161290322580645,0.10180995475113122,0.1605351170568562,0.5194908380508423,0.14046822742474915,0.14333333333333334,81,42,39,15,crc_scoregate
0.2,299,126,126,73,53,0.5793650793650794,0.11990950226244344,0.24414715719063546,0.487038105726242,0.19732441471571907,0.2,102,59,43,15,crc_scoregate
0.05,299,28,28,9,19,0.32142857142857145,0.04185022026431718,0.030100334448160536,0.7131344079971313,0.04013377926421405,0.043333333333333335,38,12,26,16,crc_scoregate
0.1,299,48,48,18,30,0.375,0.06607929515418502,0.06020066889632107,0.6043030023574829,0.08695652173913043,0.09,60,26,34,16,crc_scoregate
0.15,299,82,82,42,40,0.5121951219512195,0.0881057268722467,0.14046822742474915,0.5302024483680725,0.13712374581939799,0.14,79,41,38,16,crc_scoregate
0.2,299,89,89,48,41,0.5393258426966292,0.09030837004405286,0.1605351170568562,0.5059754848480225,0.1939799331103679,0.19666666666666666,102,58,44,16,crc_scoregate
0.05,299,36,36,18,18,0.5,0.04591836734693878,0.06020066889632107,0.6704674363136292,0.04013377926421405,0.043333333333333335,43,12,31,17,crc_scoregate
0.1,299,52,52,27,25,0.5192307692307693,0.06377551020408163,0.0903010033444816,0.5981997847557068,0.08695652173913043,0.09,64,26,38,17,crc_scoregate
0.15,299,82,82,47,35,0.573170731707317,0.08928571428571429,0.15719063545150502,0.5307825207710266,0.14381270903010032,0.14666666666666664,85,43,42,17,crc_scoregate
0.2,299,101,101,61,40,0.6039603960396039,0.10204081632653061,0.2040133779264214,0.503456711769104,0.19063545150501673,0.19333333333333333,105,57,48,17,crc_scoregate
0.05,299,36,36,14,22,0.3888888888888889,0.05851063829787234,0.046822742474916385,0.648417055606842,0.04013377926421405,0.043333333333333335,37,12,25,18,crc_scoregate
0.1,299,63,63,31,32,0.49206349206349204,0.0851063829787234,0.10367892976588629,0.5569014549255371,0.09698996655518395,0.1,59,29,30,18,crc_scoregate
0.15,299,74,74,39,35,0.527027027027027,0.09308510638297872,0.13043478260869565,0.5187892913818359,0.14046822742474915,0.14333333333333334,77,42,35,18,crc_scoregate
0.2,299,98,98,56,42,0.5714285714285714,0.11170212765957446,0.18729096989966554,0.4871036112308502,0.18729096989966554,0.18999999999999997,95,56,39,18,crc_scoregate
0.05,299,38,38,10,28,0.2631578947368421,0.0525328330206379,0.033444816053511704,0.6733773946762085,0.043478260869565216,0.04666666666666667,35,13,22,19,crc_scoregate
0.1,299,57,57,21,36,0.3684210526315789,0.0675422138836773,0.07023411371237458,0.5812221765518188,0.0903010033444816,0.09333333333333334,55,27,28,19,crc_scoregate
0.15,299,71,71,32,39,0.4507042253521127,0.07317073170731707,0.10702341137123746,0.5400791168212891,0.14381270903010032,0.14666666666666664,81,43,38,19,crc_scoregate
0.2,299,85,85,44,41,0.5176470588235295,0.07692307692307693,0.14715719063545152,0.5091913938522339,0.19063545150501673,0.19333333333333333,97,57,40,19,crc_scoregate
