method,alpha,total_rejections,fdp,recall,mean_family_fdp,cal_bound,cal_loss
scoregate_pooled_emp,0.05,11.4,0.0798341535455873,0.02593216832734519,0.005016722408026756,0.006272727272727273,0.006272727272727273
scoregate_pooled_emp,0.1,13.65,0.10497912029381493,0.030083446853443656,0.007023411371237458,0.042084970584970585,0.042084970584970585
scoregate_pooled_emp,0.15,18.65,0.16599164195747945,0.03848164357287087,0.01254180602006689,0.11344156387784574,0.11344156387784574
scoregate_pooled_emp,0.2,23.05,0.20416878030840588,0.04528926998358389,0.01822742474916388,0.16069371119105919,0.16069371119105919
