seed,alpha,strategy,rejections,fdp,recall,mean_family_fdp,pass,config
4,0.05,pertemplate,60,0.016666666666666666,0.035931790499390985,0.000835421888053467,1,logreg_noclip
4,0.1,pertemplate,86,0.046511627906976744,0.049939098660170524,0.003341687552213868,1,logreg_noclip
4,0.15,pertemplate,99,0.0707070707070707,0.05602923264311815,0.005847953216374269,1,logreg_noclip
4,0.2,pertemplate,115,0.10434782608695652,0.06272838002436054,0.010025062656641603,1,logreg_noclip
4,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
4,0.1,global,4,0.75,0.0006090133982947625,0.002506265664160401,0,logreg_noclip
4,0.15,global,29,0.3103448275862069,0.012180267965895249,0.007518796992481203,0,logreg_noclip
4,0.2,global,29,0.3103448275862069,0.012180267965895249,0.007518796992481203,0,logreg_noclip
5,0.05,pertemplate,63,0.015873015873015872,0.036556603773584904,0.000835421888053467,1,logreg_noclip
5,0.1,pertemplate,93,0.08602150537634409,0.05011792452830189,0.006683375104427736,1,logreg_noclip
5,0.15,pertemplate,104,0.08653846153846154,0.05601415094339623,0.007518796992481203,1,logreg_noclip
5,0.2,pertemplate,122,0.13934426229508196,0.061910377358490566,0.014202172096908938,1,logreg_noclip
5,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
5,0.1,global,4,0.5,0.0011792452830188679,0.001670843776106934,0,logreg_noclip
5,0.15,global,31,0.25806451612903225,0.013561320754716982,0.006683375104427736,0,logreg_noclip
5,0.2,global,31,0.25806451612903225,0.013561320754716982,0.006683375104427736,0,logreg_noclip
6,0.05,pertemplate,54,0.0,0.031070195627157654,0.0,1,logreg_noclip
6,0.1,pertemplate,76,0.0,0.04372842347525892,0.0,1,logreg_noclip
6,0.15,pertemplate,87,0.011494252873563218,0.04948216340621404,0.000835421888053467,1,logreg_noclip
6,0.2,pertemplate,101,0.04950495049504951,0.05523590333716916,0.004177109440267335,1,logreg_noclip
6,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
6,0.1,global,2,0.0,0.0011507479861910242,0.0,1,logreg_noclip
6,0.15,global,27,0.14814814814814814,0.013233601841196778,0.003341687552213868,1,logreg_noclip
6,0.2,global,27,0.14814814814814814,0.013233601841196778,0.003341687552213868,1,logreg_noclip
7,0.05,pertemplate,60,0.03333333333333333,0.034606205250596656,0.001670843776106934,1,logreg_noclip
7,0.1,pertemplate,84,0.023809523809523808,0.04892601431980907,0.001670843776106934,1,logreg_noclip
7,0.15,pertemplate,98,0.061224489795918366,0.05489260143198091,0.005012531328320802,1,logreg_noclip
7,0.2,pertemplate,110,0.06363636363636363,0.06145584725536993,0.005847953216374269,1,logreg_noclip
7,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
7,0.1,global,2,1.0,0.0,0.001670843776106934,0,logreg_noclip
7,0.15,global,34,0.23529411764705882,0.015513126491646777,0.006683375104427736,0,logreg_noclip
7,0.2,global,34,0.23529411764705882,0.015513126491646777,0.006683375104427736,0,logreg_noclip
8,0.05,pertemplate,62,0.016129032258064516,0.03544450900639163,0.000835421888053467,1,logreg_noclip
8,0.1,pertemplate,96,0.010416666666666666,0.05520046484601976,0.000835421888053467,1,logreg_noclip
8,0.15,pertemplate,114,0.05263157894736842,0.06275421266705404,0.005012531328320802,1,logreg_noclip
8,0.2,pertemplate,132,0.08333333333333333,0.07030796048808832,0.009189640768588136,1,logreg_noclip
8,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
8,0.1,global,1,0.0,0.0005810575246949448,0.0,1,logreg_noclip
8,0.15,global,37,0.21621621621621623,0.0168506682161534,0.006683375104427736,0,logreg_noclip
8,0.2,global,37,0.21621621621621623,0.0168506682161534,0.006683375104427736,0,logreg_noclip
9,0.05,pertemplate,60,0.016666666666666666,0.0336950314106225,0.000835421888053467,1,logreg_noclip
9,0.1,pertemplate,89,0.0449438202247191,0.04854368932038835,0.003341687552213868,1,logreg_noclip
9,0.15,pertemplate,107,0.06542056074766354,0.05711022272986865,0.005847953216374269,1,logreg_noclip
9,0.2,pertemplate,122,0.13934426229508196,0.05996573386636208,0.014202172096908938,1,logreg_noclip
9,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
9,0.1,global,6,0.5,0.0017133066818960593,0.002506265664160401,0,logreg_noclip
9,0.15,global,35,0.34285714285714286,0.013135351227869789,0.010025062656641603,0,logreg_noclip
9,0.2,global,70,0.34285714285714286,0.026270702455739578,0.020050125313283207,0,logreg_noclip
10,0.05,pertemplate,70,0.014285714285714285,0.03727714748784441,0.000835421888053467,1,logreg_noclip
10,0.1,pertemplate,100,0.02,0.05294435440302539,0.001670843776106934,1,logreg_noclip
10,0.15,pertemplate,116,0.034482758620689655,0.06050783360345759,0.003341687552213868,1,logreg_noclip
10,0.2,pertemplate,130,0.05384615384615385,0.06645056726094004,0.005847953216374269,1,logreg_noclip
10,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
10,0.1,global,3,0.0,0.0016207455429497568,0.0,1,logreg_noclip
10,0.15,global,40,0.1,0.019448946515397084,0.003341687552213868,1,logreg_noclip
10,0.2,global,40,0.1,0.019448946515397084,0.003341687552213868,1,logreg_noclip
11,0.05,pertemplate,60,0.016666666666666666,0.03816300129366106,0.000835421888053467,1,logreg_noclip
11,0.1,pertemplate,86,0.046511627906976744,0.05304010349288486,0.003341687552213868,1,logreg_noclip
11,0.15,pertemplate,103,0.07766990291262135,0.06144890038809832,0.006683375104427736,1,logreg_noclip
11,0.2,pertemplate,120,0.10833333333333334,0.06921086675291074,0.01086048454469507,1,logreg_noclip
11,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
11,0.1,global,5,0.4,0.0019404915912031048,0.001670843776106934,0,logreg_noclip
11,0.15,global,38,0.18421052631578946,0.020051746442432083,0.005847953216374269,0,logreg_noclip
11,0.2,global,38,0.18421052631578946,0.020051746442432083,0.005847953216374269,1,logreg_noclip
12,0.05,pertemplate,78,0.05128205128205128,0.04322429906542056,0.003341687552213868,0,logreg_noclip
12,0.1,pertemplate,106,0.0660377358490566,0.05782710280373832,0.005847953216374269,1,logreg_noclip
12,0.15,pertemplate,125,0.096,0.06600467289719626,0.010025062656641603,1,logreg_noclip
12,0.2,pertemplate,148,0.12837837837837837,0.07535046728971963,0.015873015873015872,1,logreg_noclip
12,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
12,0.1,global,3,0.3333333333333333,0.0011682242990654205,0.000835421888053467,0,logreg_noclip
12,0.15,global,39,0.3076923076923077,0.015771028037383176,0.010025062656641603,0,logreg_noclip
12,0.2,global,39,0.3076923076923077,0.015771028037383176,0.010025062656641603,0,logreg_noclip
13,0.05,pertemplate,71,0.028169014084507043,0.04058823529411765,0.001670843776106934,1,logreg_noclip
13,0.1,pertemplate,98,0.05102040816326531,0.054705882352941174,0.004177109440267335,1,logreg_noclip
13,0.15,pertemplate,112,0.05357142857142857,0.06235294117647059,0.005012531328320802,1,logreg_noclip
13,0.2,pertemplate,129,0.07751937984496124,0.07,0.00835421888053467,1,logreg_noclip
13,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
13,0.1,global,4,0.5,0.001176470588235294,0.001670843776106934,0,logreg_noclip
13,0.15,global,40,0.175,0.019411764705882354,0.005847953216374269,0,logreg_noclip
13,0.2,global,40,0.175,0.019411764705882354,0.005847953216374269,1,logreg_noclip
14,0.05,pertemplate,70,0.0,0.042997542997543,0.0,1,logreg_noclip
14,0.1,pertemplate,91,0.01098901098901099,0.05528255528255528,0.000835421888053467,1,logreg_noclip
14,0.15,pertemplate,107,0.037383177570093455,0.06326781326781326,0.003341687552213868,1,logreg_noclip
14,0.2,pertemplate,122,0.11475409836065574,0.06633906633906633,0.011695906432748537,1,logreg_noclip
14,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
14,0.1,global,3,0.3333333333333333,0.0012285012285012285,0.000835421888053467,0,logreg_noclip
14,0.15,global,36,0.2777777777777778,0.01597051597051597,0.00835421888053467,0,logreg_noclip
14,0.2,global,36,0.2777777777777778,0.01597051597051597,0.00835421888053467,0,logreg_noclip
15,0.05,pertemplate,51,0.0392156862745098,0.027825099375354913,0.001670843776106934,1,logreg_noclip
15,0.1,pertemplate,84,0.047619047619047616,0.045428733674048836,0.003341687552213868,1,logreg_noclip
15,0.15,pertemplate,100,0.08,0.05224304372515616,0.006683375104427736,1,logreg_noclip
15,0.2,pertemplate,118,0.13559322033898305,0.05792163543441227,0.013366750208855471,1,logreg_noclip
15,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
15,0.1,global,5,0.4,0.0017035775127768314,0.001670843776106934,0,logreg_noclip
15,0.15,global,36,0.4166666666666667,0.01192504258943782,0.012531328320802004,0,logreg_noclip
15,0.2,global,36,0.4166666666666667,0.01192504258943782,0.012531328320802004,0,logreg_noclip
16,0.05,pertemplate,65,0.015384615384615385,0.0392156862745098,0.000835421888053467,1,logreg_noclip
16,0.1,pertemplate,84,0.047619047619047616,0.049019607843137254,0.003341687552213868,1,logreg_noclip
16,0.15,pertemplate,109,0.06422018348623854,0.0625,0.005847953216374269,1,logreg_noclip
16,0.2,pertemplate,130,0.12307692307692308,0.06985294117647059,0.013366750208855471,1,logreg_noclip
16,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
16,0.1,global,2,1.0,0.0,0.001670843776106934,0,logreg_noclip
16,0.15,global,39,0.3076923076923077,0.016544117647058824,0.010025062656641603,0,logreg_noclip
16,0.2,global,39,0.3076923076923077,0.016544117647058824,0.010025062656641603,0,logreg_noclip
17,0.05,pertemplate,66,0.0,0.03963963963963964,0.0,1,logreg_noclip
17,0.1,pertemplate,91,0.02197802197802198,0.05345345345345345,0.001670843776106934,1,logreg_noclip
17,0.15,pertemplate,114,0.043859649122807015,0.06546546546546547,0.004177109440267335,1,logreg_noclip
17,0.2,pertemplate,136,0.11764705882352941,0.07207207207207207,0.013366750208855471,1,logreg_noclip
17,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
17,0.1,global,5,0.4,0.0018018018018018018,0.001670843776106934,0,logreg_noclip
17,0.15,global,44,0.3181818181818182,0.018018018018018018,0.011695906432748537,0,logreg_noclip
17,0.2,global,44,0.3181818181818182,0.018018018018018018,0.011695906432748537,0,logreg_noclip
18,0.05,pertemplate,70,0.014285714285714285,0.044430135222150675,0.000835421888053467,1,logreg_noclip
18,0.1,pertemplate,92,0.021739130434782608,0.05795235028976175,0.001670843776106934,1,logreg_noclip
18,0.15,pertemplate,107,0.056074766355140186,0.06503541532517708,0.005012531328320802,1,logreg_noclip
18,0.2,pertemplate,119,0.08403361344537816,0.07018673535093367,0.00835421888053467,1,logreg_noclip
18,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
18,0.1,global,2,0.5,0.000643915003219575,0.000835421888053467,0,logreg_noclip
18,0.15,global,36,0.19444444444444445,0.018673535093367676,0.005847953216374269,0,logreg_noclip
18,0.2,global,36,0.19444444444444445,0.018673535093367676,0.005847953216374269,1,logreg_noclip
19,0.05,pertemplate,67,0.014925373134328358,0.0375,0.000835421888053467,1,logreg_noclip
19,0.1,pertemplate,95,0.010526315789473684,0.053409090909090906,0.000835421888053467,1,logreg_noclip
19,0.15,pertemplate,114,0.043859649122807015,0.061931818181818185,0.004177109440267335,1,logreg_noclip
19,0.2,pertemplate,125,0.08,0.06534090909090909,0.00835421888053467,1,logreg_noclip
19,0.05,global,0,0.0,0.0,0.0,1,logreg_noclip
19,0.1,global,2,0.0,0.0011363636363636363,0.0,1,logreg_noclip
19,0.15,global,36,0.16666666666666666,0.017045454545454544,0.005012531328320802,0,logreg_noclip
19,0.2,global,36,0.16666666666666666,0.017045454545454544,0.005012531328320802,1,logreg_noclip
