seed,alpha,strategy,rejections,fdp,recall,mean_family_fdp,pass,config
0,0.05,pertemplate,77,0.012987012987012988,0.038559107052257735,0.000835421888053467,1,hist80_sm01_clip500
0,0.1,pertemplate,109,0.027522935779816515,0.053779807204464736,0.002506265664160401,1,hist80_sm01_clip500
0,0.15,pertemplate,121,0.049586776859504134,0.058346017250126836,0.005012531328320802,1,hist80_sm01_clip500
0,0.2,pertemplate,141,0.09929078014184398,0.06443429731100964,0.011695906432748537,1,hist80_sm01_clip500
0,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
0,0.1,global,3,0.3333333333333333,0.0010147133434804667,0.000835421888053467,0,hist80_sm01_clip500
0,0.15,global,43,0.2558139534883721,0.016235413495687467,0.009189640768588136,0,hist80_sm01_clip500
0,0.2,global,43,0.2558139534883721,0.016235413495687467,0.009189640768588136,0,hist80_sm01_clip500
1,0.05,pertemplate,61,0.04918032786885246,0.0408738548273432,0.002506265664160401,1,hist80_sm01_clip500
1,0.1,pertemplate,80,0.075,0.05214940098661029,0.005012531328320802,1,hist80_sm01_clip500
1,0.15,pertemplate,97,0.10309278350515463,0.0613107822410148,0.00835421888053467,1,hist80_sm01_clip500
1,0.2,pertemplate,110,0.16363636363636364,0.06483439041578576,0.015037593984962405,1,hist80_sm01_clip500
1,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
1,0.1,global,1,1.0,0.0,0.000835421888053467,0,hist80_sm01_clip500
1,0.15,global,28,0.35714285714285715,0.012684989429175475,0.00835421888053467,0,hist80_sm01_clip500
1,0.2,global,59,0.3389830508474576,0.02748414376321353,0.01670843776106934,0,hist80_sm01_clip500
2,0.05,pertemplate,69,0.0,0.03520408163265306,0.0,1,hist80_sm01_clip500
2,0.1,pertemplate,96,0.010416666666666666,0.04846938775510204,0.000835421888053467,1,hist80_sm01_clip500
2,0.15,pertemplate,113,0.017699115044247787,0.05663265306122449,0.001670843776106934,1,hist80_sm01_clip500
2,0.2,pertemplate,125,0.064,0.05969387755102041,0.006683375104427736,1,hist80_sm01_clip500
2,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
2,0.1,global,3,0.0,0.001530612244897959,0.0,1,hist80_sm01_clip500
2,0.15,global,32,0.1875,0.013265306122448979,0.005012531328320802,0,hist80_sm01_clip500
2,0.2,global,32,0.1875,0.013265306122448979,0.005012531328320802,1,hist80_sm01_clip500
3,0.05,pertemplate,72,0.041666666666666664,0.045068582625734814,0.002506265664160401,1,hist80_sm01_clip500
3,0.1,pertemplate,98,0.05102040816326531,0.06074461136512083,0.004177109440267335,1,hist80_sm01_clip500
3,0.15,pertemplate,117,0.07692307692307693,0.0705421293272371,0.007518796992481203,1,hist80_sm01_clip500
3,0.2,pertemplate,129,0.10852713178294573,0.07511430437622468,0.011695906432748537,1,hist80_sm01_clip500
3,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
3,0.1,global,4,0.25,0.001959503592423253,0.000835421888053467,0,hist80_sm01_clip500
3,0.15,global,30,0.2,0.015676028739386023,0.005012531328320802,0,hist80_sm01_clip500
3,0.2,global,30,0.2,0.015676028739386023,0.005012531328320802,1,hist80_sm01_clip500
4,0.05,pertemplate,57,0.017543859649122806,0.0341047503045067,0.000835421888053467,1,hist80_sm01_clip500
4,0.1,pertemplate,81,0.04938271604938271,0.04689403166869671,0.003341687552213868,1,hist80_sm01_clip500
4,0.15,pertemplate,97,0.07216494845360824,0.05481120584652863,0.005847953216374269,1,hist80_sm01_clip500
4,0.2,pertemplate,118,0.1016949152542373,0.06455542021924482,0.010025062656641603,1,hist80_sm01_clip500
4,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
4,0.1,global,4,0.75,0.0006090133982947625,0.002506265664160401,0,hist80_sm01_clip500
4,0.15,global,29,0.3103448275862069,0.012180267965895249,0.007518796992481203,0,hist80_sm01_clip500
4,0.2,global,29,0.3103448275862069,0.012180267965895249,0.007518796992481203,0,hist80_sm01_clip500
5,0.05,pertemplate,67,0.014925373134328358,0.03891509433962264,0.000835421888053467,1,hist80_sm01_clip500
5,0.1,pertemplate,98,0.08163265306122448,0.05306603773584906,0.006683375104427736,1,hist80_sm01_clip500
5,0.15,pertemplate,114,0.07894736842105263,0.061910377358490566,0.007518796992481203,1,hist80_sm01_clip500
5,0.2,pertemplate,132,0.13636363636363635,0.06721698113207547,0.015037593984962405,1,hist80_sm01_clip500
5,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
5,0.1,global,4,0.5,0.0011792452830188679,0.001670843776106934,0,hist80_sm01_clip500
5,0.15,global,31,0.25806451612903225,0.013561320754716982,0.006683375104427736,0,hist80_sm01_clip500
5,0.2,global,31,0.25806451612903225,0.013561320754716982,0.006683375104427736,0,hist80_sm01_clip500
6,0.05,pertemplate,58,0.0,0.0333716915995397,0.0,1,hist80_sm01_clip500
6,0.1,pertemplate,71,0.0,0.040851553509781355,0.0,1,hist80_sm01_clip500
6,0.15,pertemplate,89,0.011235955056179775,0.05063291139240506,0.000835421888053467,1,hist80_sm01_clip500
6,0.2,pertemplate,104,0.04807692307692308,0.056962025316455694,0.004177109440267335,1,hist80_sm01_clip500
6,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
6,0.1,global,2,0.0,0.0011507479861910242,0.0,1,hist80_sm01_clip500
6,0.15,global,27,0.14814814814814814,0.013233601841196778,0.003341687552213868,1,hist80_sm01_clip500
6,0.2,global,27,0.14814814814814814,0.013233601841196778,0.003341687552213868,1,hist80_sm01_clip500
7,0.05,pertemplate,68,0.014705882352941176,0.03997613365155131,0.000835421888053467,1,hist80_sm01_clip500
7,0.1,pertemplate,82,0.024390243902439025,0.0477326968973747,0.001670843776106934,1,hist80_sm01_clip500
7,0.15,pertemplate,95,0.06315789473684211,0.053102625298329355,0.005012531328320802,1,hist80_sm01_clip500
7,0.2,pertemplate,103,0.06796116504854369,0.057279236276849645,0.005847953216374269,1,hist80_sm01_clip500
7,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
7,0.1,global,2,1.0,0.0,0.001670843776106934,0,hist80_sm01_clip500
7,0.15,global,34,0.23529411764705882,0.015513126491646777,0.006683375104427736,0,hist80_sm01_clip500
7,0.2,global,34,0.23529411764705882,0.015513126491646777,0.006683375104427736,0,hist80_sm01_clip500
8,0.05,pertemplate,55,0.0,0.031958163858221963,0.0,1,hist80_sm01_clip500
8,0.1,pertemplate,83,0.012048192771084338,0.04764671702498547,0.000835421888053467,1,hist80_sm01_clip500
8,0.15,pertemplate,112,0.05357142857142857,0.06159209761766415,0.005012531328320802,1,hist80_sm01_clip500
8,0.2,pertemplate,124,0.08870967741935484,0.06565950029052876,0.009189640768588136,1,hist80_sm01_clip500
8,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
8,0.1,global,1,0.0,0.0005810575246949448,0.0,1,hist80_sm01_clip500
8,0.15,global,37,0.21621621621621623,0.0168506682161534,0.006683375104427736,0,hist80_sm01_clip500
8,0.2,global,37,0.21621621621621623,0.0168506682161534,0.006683375104427736,0,hist80_sm01_clip500
9,0.05,pertemplate,42,0.0,0.023986293546544833,0.0,1,hist80_sm01_clip500
9,0.1,pertemplate,90,0.044444444444444446,0.04911479154768703,0.003341687552213868,1,hist80_sm01_clip500
9,0.15,pertemplate,110,0.07272727272727272,0.05825242718446602,0.006683375104427736,1,hist80_sm01_clip500
9,0.2,pertemplate,126,0.1349206349206349,0.06225014277555682,0.014202172096908938,1,hist80_sm01_clip500
9,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_clip500
9,0.1,global,6,0.5,0.0017133066818960593,0.002506265664160401,0,hist80_sm01_clip500
9,0.15,global,35,0.34285714285714286,0.013135351227869789,0.010025062656641603,0,hist80_sm01_clip500
9,0.2,global,70,0.34285714285714286,0.026270702455739578,0.020050125313283207,0,hist80_sm01_clip500
10,0.05,pertemplate,65,0.015384615384615385,0.03457590491626148,0.000835421888053467,1,hist80_sm01_clip500
10,0.1,pertemplate,92,0.021739130434782608,0.04862236628849271,0.001670843776106934,1,hist80_sm01_clip500
