alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,cal_null_size,n_cal
0.05,251,35,44,0,44,0.0,0.10401891252955082,0.0,0,betting,all,935
0.1,251,47,58,0,58,0.0,0.13711583924349882,0.0,0,betting,all,935
0.15,251,50,63,0,63,0.0,0.14893617021276595,0.0,0,betting,all,935
0.2,251,63,79,1,78,0.012658227848101266,0.18439716312056736,0.0013280212483399733,0,betting,all,935
0.05,251,35,39,0,39,0.0,0.08628318584070796,0.0,1,betting,all,1011
0.1,251,44,53,2,51,0.03773584905660377,0.11283185840707964,0.0015936254980079682,1,betting,all,1011
0.15,251,53,62,2,60,0.03225806451612903,0.13274336283185842,0.0015936254980079682,1,betting,all,1011
0.2,251,63,76,2,74,0.02631578947368421,0.16371681415929204,0.0015936254980079682,1,betting,all,1011
0.05,251,30,34,0,34,0.0,0.0774487471526196,0.0,2,betting,all,1057
0.1,251,37,41,0,41,0.0,0.09339407744874716,0.0,2,betting,all,1057
0.15,251,39,45,0,45,0.0,0.10250569476082004,0.0,2,betting,all,1057
0.2,251,47,56,0,56,0.0,0.1275626423690205,0.0,2,betting,all,1057
0.05,251,30,38,0,38,0.0,0.07883817427385892,0.0,3,betting,all,1022
0.1,251,39,54,0,54,0.0,0.11203319502074689,0.0,3,betting,all,1022
0.15,251,44,60,0,60,0.0,0.12448132780082988,0.0,3,betting,all,1022
0.2,251,50,68,0,68,0.0,0.14107883817427386,0.0,3,betting,all,1022
0.05,251,28,29,1,28,0.034482758620689655,0.05870020964360587,0.00398406374501992,4,betting,all,1052
0.1,251,32,33,1,32,0.030303030303030304,0.06708595387840671,0.00398406374501992,4,betting,all,1052
0.15,251,33,34,1,33,0.029411764705882353,0.06918238993710692,0.00398406374501992,4,betting,all,1052
0.2,251,38,41,1,40,0.024390243902439025,0.08385744234800839,0.00398406374501992,4,betting,all,1052
